,stock_male,stock_female,tuple,average_male,average_female,female-male
0,0.17258833,-0.0024511144,"('unsociable', 'sociable')",0.1725883,-0.0024511,-0.1750394
1,0.95105284,0.98303115,"('unfriendly', 'friendly')",0.9510528,0.9830312,0.0319784
2,0.41152635,0.42047405,"('unlikable', 'likable')",0.4115264,0.4204741,0.0089477
3,0.806723,0.766904,"('repellent', 'pleasant')",0.806723,0.766904,-0.039819
4,-7.1233263,-7.2240295,"('disliked', 'liked')",-7.1233263,-7.2240295,-0.1007032
5,-1.2041906,-1.1447393,"('distant', 'outgoing')",-1.2041906,-1.1447393,0.0594513
6,-0.3438854,-0.3315227,"('distant', 'open')",-0.3438854,-0.3315227,0.0123627
7,0.8450842,0.79933345,"('insensitive', 'sensitive')",0.8450842,0.7993335,-0.0457507
8,0.8791126,0.87341183,"('unaffectionate', 'affectionate')",0.8791126,0.8734118,-0.0057008
9,1.3573344,1.418332,"('unaffectionate', 'caring')",1.3573344,1.418332,0.0609976
10,0.81824404,0.68525016,"('unsympathetic', 'sympathetic')",0.818244,0.6852502,-0.1329938
11,1.1762238,1.1936084,"('unhelpful', 'helpful')",1.1762238,1.1936084,0.0173846
12,-1.9722872,-1.9803933,"('unsupportive', 'supportive')",-1.9722872,-1.9803933,-0.0081061
13,-0.27339593,-0.31995484,"('impolite', 'polite')",-0.2733959,-0.3199548,-0.0465589
14,0.4898899,0.3450832,"('antisocial', 'social')",0.4898899,0.3450832,-0.1448067
15,0.5105496,0.4414371,"('boring', 'funny')",0.5105496,0.4414371,-0.0691125
16,-0.44827798,-0.42126524,"('unpopular', 'popular')",-0.448278,-0.4212652,0.0270128
17,-0.47583818,-0.42974573,"('nasty', 'nice')",-0.4758382,-0.4297457,0.0460925
18,-0.59854287,-0.6087276,"('disagreeable', 'welcoming')",-0.5985429,-0.6087276,-0.0101847
19,-0.84902674,-0.8799038,"('inhospitable', 'hospitable')",-0.8490267,-0.8799038,-0.0308771
20,0.9624815,0.8972364,"('rough', 'thoughtful')",0.9624815,0.8972364,-0.0652451
21,0.26408452,0.16277899,"('immoral', 'moral')",0.2640845,0.162779,-0.1013055
22,-0.38844237,-0.5082246,"('untrustworthy', 'trustworthy')",-0.3884424,-0.5082246,-0.1197822
23,6.133083,6.165853,"('insincere', 'sincere')",6.1330829,6.165853,0.0327701
24,1.3718241,1.2114784,"('dishonest', 'honest')",1.3718241,1.2114784,-0.1603457
25,1.0253694,1.0465336,"('egoistic', 'altruistic')",1.0253694,1.0465336,0.0211642
26,1.321945,1.3649993,"('hardhearted', 'benevolent')",1.321945,1.3649993,0.0430543
27,1.3052853,1.1814009,"('hardhearted', 'softhearted')",1.3052853,1.1814009,-0.1238844
28,1.0462261,1.0212619,"('disloyal', 'loyal')",1.0462261,1.0212619,-0.0249642
29,-1.0969433,-1.1565802,"('unfair', 'fair')",-1.0969433,-1.1565802,-0.0596369
30,0.93536496,0.8386872,"('intolerant', 'tolerant')",0.935365,0.8386872,-0.0966778
31,-1.7595053,-1.5932913,"('evil', 'good')",-1.7595053,-1.5932913,0.166214
32,0.9262508,0.8248551,"('unkind', 'kind')",0.9262508,0.8248551,-0.1013957
33,-0.38202465,-0.37544867,"('wrong', 'right')",-0.3820246,-0.3754487,0.0065759
34,4.4328666,4.595462,"('mean', 'honorable')",4.4328666,4.5954618,0.1625952
35,-0.88033724,-1.0508283,"('corrupt', 'incorrupt')",-0.8803372,-1.0508283,-0.1704911
36,-0.6157085,-0.61025006,"('hostile', 'amicable')",-0.6157085,-0.6102501,0.0054584
37,0.8277325,0.7994063,"('fake', 'genuine')",0.8277325,0.7994063,-0.0283262
38,-0.48089096,-0.502939,"('untruthful', 'truthful')",-0.480891,-0.502939,-0.022048
39,0.722217,0.7104944,"('exploitative', 'cooperative')",0.722217,0.7104944,-0.0117226
40,-1.4364203,-1.5629987,"('stingy', 'generous')",-1.4364203,-1.5629987,-0.1265784
41,-0.25273228,-0.33252805,"('unforgiving', 'forgiving')",-0.2527323,-0.3325281,-0.0797958
42,-2.3690722,-2.4806027,"('unreliable', 'reliable')",-2.3690722,-2.4806027,-0.1115305
43,0.5782396,0.525333,"('irresponsible', 'responsible')",0.5782396,0.525333,-0.0529066
44,-0.7837728,-0.76195854,"('prejudiced', 'unprejudiced')",-0.7837728,-0.7619585,0.0218143
45,0.03235412,-0.08344212,"('incompetent', 'competent')",0.0323541,-0.0834421,-0.1157962
46,-0.7416648,-0.91837263,"('uncompetitive', 'competitive')",-0.7416648,-0.9183726,-0.1767078
47,5.1747055,5.2947845,"('stupid', 'smart')",5.1747055,5.2947845,0.120079
48,0.5046997,0.4357826,"('unintelligent', 'intelligent')",0.5046997,0.4357826,-0.0689171
49,0.31865224,0.29890072,"('unable', 'able')",0.3186522,0.2989007,-0.0197515
50,-0.5705875,-0.6247322,"('clumsy', 'skillful')",-0.5705875,-0.6247322,-0.0541447
51,0.7975085,0.6397468,"('uneducated', 'educated')",0.7975085,0.6397468,-0.1577617
52,-0.74446124,-0.81616324,"('irrational', 'rational')",-0.7444612,-0.8161632,-0.071702
53,-0.091654405,-0.10357991,"('uncreative', 'creative')",-0.0916544,-0.1035799,-0.0119255
54,1.0598062,1.161268,"('incapable', 'capable')",1.0598062,1.161268,0.1014618
55,1.0097432,0.9030649,"('incompetent', 'clever')",1.0097432,0.9030649,-0.1066783
56,0.79858106,0.6475709,"('impractical', 'practical')",0.7985811,0.6475709,-0.1510102
57,-2.7297022,-2.8237734,"('unimaginative', 'imaginative')",-2.7297022,-2.8237734,-0.0940712
58,-0.21985464,-0.25930747,"('undiscriminating', 'discriminating')",-0.2198546,-0.2593075,-0.0394529
59,-0.5123118,-0.53340757,"('foolish', 'wise')",-0.5123118,-0.5334076,-0.0210958
60,0.48098165,0.5013108,"('inefficient', 'efficient')",0.4809816,0.5013108,0.0203292
61,-0.0642924,-0.24637441,"('illogical', 'logical')",-0.0642924,-0.2463744,-0.182082
62,0.57223785,0.597654,"('incompetent', 'brilliant')",0.5722378,0.597654,0.0254162
63,-0.32649505,-0.37586498,"('unperceptive', 'insightful')",-0.3264951,-0.375865,-0.0493699
64,-6.3471417,-6.454211,"('shy', 'confident')",-6.3471417,-6.4542112,-0.1070695
65,0.24192572,0.22265932,"('insecure', 'secure')",0.2419257,0.2226593,-0.0192664
66,0.0922157,-0.03307088,"('inactive', 'active')",0.0922157,-0.0330709,-0.1252866
67,-0.13317677,-0.097173706,"('doubtful', 'determined')",-0.1331768,-0.0971737,0.0360031
68,-0.8768279,-0.99881345,"('dependent', 'independent')",-0.8768279,-0.9988135,-0.1219856
69,-2.0467777,-1.9966813,"('lazy', 'industrious')",-2.0467777,-1.9966813,0.0500964
70,1.129004,0.9979429,"('lethargic', 'energetic')",1.129004,0.9979429,-0.1310611
71,0.33577308,0.43194273,"('diffident', 'self-confident')",0.3357731,0.4319427,0.0961696
72,0.5251559,0.618267,"('unambitious', 'ambitious')",0.5251559,0.618267,0.0931111
73,-2.944889,-2.9005773,"('helpless', 'self-reliant')",-2.9448891,-2.9005773,0.0443118
74,0.19525176,-0.0019106679,"('undedicated', 'dedicated')",0.1952518,-0.0019107,-0.1971625
75,-1.1300007,-1.001021,"('meek', 'impulsive')",-1.1300007,-1.001021,0.1289797
76,0.50940096,0.4071824,"('anxious', 'daring')",0.509401,0.4071824,-0.1022186
77,-1.3426011,-1.1521713,"('unmotivated', 'motivated')",-1.3426011,-1.1521713,0.1904298
78,-0.72747064,-0.7037347,"('nonresilient', 'resilient')",-0.7274706,-0.7037347,0.0237359
79,-0.4763991,-0.44839272,"('wavering', 'unwavering')",-0.4763991,-0.4483927,0.0280064
80,-0.060424678,-0.18496886,"('dominated', 'dominating')",-0.0604247,-0.1849689,-0.1245442
81,0.31742662,0.26911688,"('submissive', 'aggressive')",0.3174266,0.2691169,-0.0483097
82,6.022115,6.0748644,"('poor', 'rich')",6.0221152,6.0748644,0.0527492
83,0.06786885,-0.002973944,"('powerless', 'powerful')",0.0678689,-0.0029739,-0.0708428
