,pitney_male,pitney_female,tuple,bowes_male,bowes_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.07481914,-0.2048822,"('unsociable', 'sociable')",-0.20263919,-0.43881693,-0.24435768,-0.46697584,-0.1739387,-0.370225,-0.1962863
1,-1.2052048,-1.415531,"('unfriendly', 'friendly')",-0.9840446,-1.1265558,1.7013017,1.5578568,-0.1626493,-0.3280767,-0.1654274
2,0.25387236,0.30377117,"('unlikable', 'likable')",0.27435902,0.34090555,0.2686833,0.43291366,0.2656382,0.3591968,0.0935586
3,-1.1283361,-1.0506419,"('repellent', 'pleasant')",-1.3578807,-1.2182877,-0.17334783,-0.15842304,-0.8865215,-0.8091175,0.077404
4,0.9617879,0.8021309,"('disliked', 'liked')",0.6587535,0.6093063,-5.785003,-5.7225003,-1.388154,-1.4370211,-0.0488671
5,0.39492285,0.3706556,"('distant', 'outgoing')",-0.16754626,-0.09064083,-0.10738538,-0.046733003,0.0399971,0.0777606,0.0377635
6,0.28064692,0.254408,"('distant', 'open')",-0.291575,-0.13392235,0.26508772,0.30483893,0.0847199,0.1417749,0.057055
7,-0.2573361,-0.2080938,"('insensitive', 'sensitive')",-0.045504346,-0.11223185,0.5959188,0.57657844,0.0976928,0.0854176,-0.0122752
8,0.05065736,-0.05581382,"('unaffectionate', 'affectionate')",-0.10305867,-0.06975995,0.84715515,0.73386973,0.2649179,0.2027653,-0.0621526
9,-0.25961354,-0.3531576,"('unaffectionate', 'caring')",-0.37844837,-0.3729275,1.2320042,1.1491486,0.1979808,0.1410212,-0.0569596
10,-1.461558,-1.4546602,"('unsympathetic', 'sympathetic')",-1.1073389,-1.1885506,-0.035594523,-0.15877894,-0.8681637,-0.9339966,-0.0658329
11,-0.7360383,-0.76470935,"('unhelpful', 'helpful')",-0.23206457,-0.2919343,1.9422468,1.926999,0.3247146,0.2901184,-0.0345962
12,-0.42445347,-0.37266666,"('unsupportive', 'supportive')",-0.09501694,-0.026648737,-1.6914059,-1.5711063,-0.7369587,-0.6568072,0.0801515
13,-0.45630738,-0.4509755,"('impolite', 'polite')",0.20946723,-0.018307403,-0.15774618,-0.21403302,-0.1348621,-0.227772,-0.0929099
14,-0.18065535,-0.15691838,"('antisocial', 'social')",0.12529832,-0.008025773,-0.5024454,-0.589828,-0.1859341,-0.2515907,-0.0656566
15,0.30644938,0.14931542,"('boring', 'funny')",0.59854937,0.46009618,0.5501007,0.5275374,0.4850332,0.378983,-0.1060502
16,-0.48153028,-0.43813062,"('unpopular', 'popular')",-0.6929498,-0.5885827,0.45372373,0.4843048,-0.2402521,-0.1808029,0.0594492
17,-0.06577535,-0.065048665,"('nasty', 'nice')",0.17531316,0.16391057,-0.31726247,-0.28686157,-0.0692416,-0.0626666,0.006575
18,-1.1827276,-1.1179117,"('disagreeable', 'welcoming')",-0.2890925,-0.14658862,-0.70245,-0.63381076,-0.7247567,-0.6327704,0.0919863
19,-0.1178547,-0.092224166,"('inhospitable', 'hospitable')",0.51850617,0.60911906,-0.20601799,-0.08073029,0.0648778,0.1453882,0.0805104
20,-0.34453484,-0.34440202,"('rough', 'thoughtful')",0.11479241,0.16011804,1.3818672,1.2946725,0.3840416,0.3701295,-0.0139121
21,-1.3384863,-1.2712164,"('immoral', 'moral')",-0.5744253,-0.5955391,-0.9218826,-0.9497999,-0.9449314,-0.9388518,0.0060796
22,-0.4340511,-0.5280895,"('untrustworthy', 'trustworthy')",0.28050327,0.22442403,-0.82015175,-0.87932396,-0.3245665,-0.3943298,-0.0697633
23,-0.802256,-0.8991349,"('insincere', 'sincere')",-0.63549006,-0.808637,5.3213735,5.104273,1.2945425,1.132167,-0.1623755
24,-0.43733338,-0.47953463,"('dishonest', 'honest')",-0.39463317,-0.45491245,0.80651677,0.72277313,-0.0084833,-0.070558,-0.0620747
25,0.35675943,0.3141234,"('egoistic', 'altruistic')",0.06013294,0.07844693,1.0819817,1.086928,0.4996247,0.4931661,-0.0064586
26,-0.40077356,-0.49521422,"('hardhearted', 'benevolent')",-0.30502942,-0.40093413,1.8838015,1.7422596,0.3926662,0.2820371,-0.1106291
27,-1.0491215,-1.0062877,"('hardhearted', 'softhearted')",-0.20213133,-0.108909436,1.2975656,1.2524438,0.0154376,0.0457489,0.0303113
28,-0.43377286,-0.5735197,"('disloyal', 'loyal')",-1.0817623,-1.2470946,0.95216197,0.72488844,-0.187791,-0.365242,-0.177451
29,0.44474483,0.36010984,"('unfair', 'fair')",-0.2611497,-0.22997245,-0.48282334,-0.61623013,-0.0997427,-0.1620309,-0.0622882
30,-0.45745328,-0.47125828,"('intolerant', 'tolerant')",0.11495417,0.0013287775,1.2126718,1.1683455,0.2900575,0.2328053,-0.0572522
31,-0.25219202,-0.2337545,"('evil', 'good')",-0.53488964,-0.374367,-1.0328921,-1.0258151,-0.6066579,-0.5446455,0.0620124
32,-1.013078,-1.0949534,"('unkind', 'kind')",-0.4067564,-0.57939506,0.8921854,0.7378751,-0.175883,-0.3121578,-0.1362748
33,0.045702077,0.033983823,"('wrong', 'right')",0.7422428,0.72692114,-0.4808998,-0.41219413,0.1023484,0.1162369,0.0138885
34,-0.35350734,-0.24125552,"('mean', 'honorable')",-0.15364127,-0.092470706,5.7768106,5.7929134,1.756554,1.819729,0.063175
35,1.137649,1.0464499,"('corrupt', 'incorrupt')",0.65227866,0.6904888,-0.18459135,-0.3036539,0.5351121,0.4777616,-0.0573505
36,0.15415946,0.041930452,"('hostile', 'amicable')",-0.2690354,-0.1723962,0.22291651,0.051072937,0.0360135,-0.0264643,-0.0624778
37,0.492995,0.54589164,"('fake', 'genuine')",0.1122322,0.11383876,0.5506702,0.5287888,0.3852991,0.3961731,0.010874
38,-0.052580915,-0.11548177,"('untruthful', 'truthful')",-0.06764505,-0.10091179,0.2682764,0.2666229,0.0493501,0.0167431,-0.032607
39,-0.3175074,-0.2538902,"('exploitative', 'cooperative')",0.50059247,0.4765032,0.14956637,0.15135066,0.1108838,0.1246546,0.0137708
40,-0.30485678,-0.30113712,"('stingy', 'generous')",-0.680938,-0.6319449,-1.5523765,-1.5537109,-0.8460571,-0.828931,0.0171261
41,-0.12828755,-0.16040568,"('unforgiving', 'forgiving')",0.48231494,0.4864752,0.009319056,-0.051290266,0.1211155,0.0915931,-0.0295224
42,0.38952044,0.41606465,"('unreliable', 'reliable')",0.44648212,0.5497983,-2.8269446,-2.5851293,-0.6636473,-0.5397554,0.1238919
43,-0.94791776,-0.930123,"('irresponsible', 'responsible')",-0.40693143,-0.4647928,0.6241744,0.6447823,-0.2435583,-0.2500445,-0.0064862
44,0.0015667751,0.016030774,"('prejudiced', 'unprejudiced')",-0.020635452,-0.007068401,-1.6059124,-1.5064362,-0.5416604,-0.4991579,0.0425025
45,0.050605223,0.019125372,"('incompetent', 'competent')",0.19935215,0.044626616,0.12808548,0.048542514,0.1260143,0.0374315,-0.0885828
46,-0.8087966,-0.76928157,"('uncompetitive', 'competitive')",-0.6560104,-0.7588474,-0.32654518,-0.40453118,-0.5971174,-0.64422,-0.0471026
47,-0.44201496,-0.40756065,"('stupid', 'smart')",0.7343634,0.6845086,4.8642015,4.8717875,1.71885,1.7162452,-0.0026048
48,-0.97126806,-0.98032314,"('unintelligent', 'intelligent')",-1.0905683,-1.1229266,0.50301516,0.440767,-0.519607,-0.5541609,-0.0345539
49,-0.85911196,-0.7913191,"('unable', 'able')",-0.7161349,-0.5994379,-0.029772636,0.06370136,-0.5350065,-0.4423519,0.0926546
50,0.2240164,0.23434907,"('clumsy', 'skillful')",0.3147903,0.40517884,0.36531055,0.38272366,0.3013724,0.3407505,0.0393781
51,-0.6383404,-0.62922794,"('uneducated', 'educated')",-0.17619333,-0.30007613,-0.16992775,-0.25635687,-0.3281538,-0.3952203,-0.0670665
52,-0.11561212,-0.3065166,"('irrational', 'rational')",-1.0382427,-1.0569123,0.17487238,0.12991466,-0.3263275,-0.4111714,-0.0848439
53,-0.57770497,-0.6243412,"('uncreative', 'creative')",-0.817871,-0.836043,0.83691555,0.7700185,-0.1862201,-0.2301219,-0.0439018
54,-0.39051843,-0.38444817,"('incapable', 'capable')",-0.62699014,-0.635249,0.77769154,0.85158557,-0.079939,-0.0560372,0.0239018
55,-0.31160238,-0.24130544,"('incompetent', 'clever')",0.2127521,0.13355923,-0.058590338,-0.1209068,-0.0524802,-0.0762177,-0.0237375
56,0.21981007,0.18135083,"('impractical', 'practical')",1.0675622,0.92858183,0.121059276,0.10449456,0.4694772,0.4048091,-0.0646681
