,moodys_male,moodys_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.4036203,0.26260638,"('unsociable', 'sociable')",0.034015477,-0.14153148,0.2188179,0.0605375,-0.1582804
1,0.06163512,-0.1992954,"('unfriendly', 'friendly')",1.0386002,0.8841388,0.5501177,0.3424217,-0.207696
2,1.2858895,1.2728789,"('unlikable', 'likable')",0.6518084,0.7179444,0.9688489,0.9954116,0.0265627
3,0.05422512,0.116993785,"('repellent', 'pleasant')",1.3338226,1.265611,0.6940238,0.6913024,-0.0027214
4,-0.7016104,-0.669677,"('disliked', 'liked')",-7.277691,-7.301086,-3.9896507,-3.9853816,0.0042691
5,-0.39586437,-0.4558981,"('distant', 'outgoing')",-1.1398242,-1.0201004,-0.7678443,-0.7379992,0.0298451
6,-0.76397324,-0.8141393,"('distant', 'open')",-0.90473527,-0.8628959,-0.8343543,-0.8385176,-0.0041633
7,0.2774423,0.3588622,"('insensitive', 'sensitive')",0.52687067,0.49704987,0.4021565,0.427956,0.0257995
8,-0.28975525,-0.465589,"('unaffectionate', 'affectionate')",0.19049397,0.16591117,-0.0496306,-0.1498389,-0.1002083
9,0.3132888,0.13166565,"('unaffectionate', 'caring')",0.91382164,0.94983846,0.6135552,0.5407521,-0.0728031
10,-0.0063604387,-0.055470966,"('unsympathetic', 'sympathetic')",0.18816486,0.16482413,0.0909022,0.0546766,-0.0362256
11,-0.08025694,-0.06945823,"('unhelpful', 'helpful')",2.3465936,2.464846,1.1331683,1.1976938,0.0645255
12,0.69680256,0.77283907,"('unsupportive', 'supportive')",-2.3032472,-2.2447186,-0.8032223,-0.7359397,0.0672826
13,0.17512536,0.24825262,"('impolite', 'polite')",-0.32096985,-0.32786557,-0.0729222,-0.0398065,0.0331157
14,1.3007793,1.3439661,"('antisocial', 'social')",0.47001776,0.3050467,0.8853986,0.8245064,-0.0608922
15,-0.3648075,-0.4881737,"('boring', 'funny')",-0.1646709,-0.20791589,-0.2647392,-0.3480448,-0.0833056
16,-1.1399338,-1.1392683,"('unpopular', 'popular')",0.15305603,0.08757075,-0.4934389,-0.5258487,-0.0324098
17,-0.14324985,-0.0020554094,"('nasty', 'nice')",-0.42669174,-0.4319102,-0.2849708,-0.2169828,0.067988
18,-0.32784814,-0.29029906,"('disagreeable', 'welcoming')",-0.73751473,-0.7672213,-0.5326815,-0.5287602,0.0039213
19,-0.32094285,-0.3607802,"('inhospitable', 'hospitable')",-1.0190115,-0.89632994,-0.6699772,-0.6285551,0.0414221
20,0.53512245,0.5239014,"('rough', 'thoughtful')",0.90074,0.8610836,0.7179313,0.6924925,-0.0254388
21,0.45245785,0.54297477,"('immoral', 'moral')",-0.23967072,-0.3122961,0.1063936,0.1153393,0.0089457
22,-0.08272482,-0.023203224,"('untrustworthy', 'trustworthy')",-1.1012824,-1.1642119,-0.5920036,-0.5937076,-0.001704
23,0.9396505,0.8441933,"('insincere', 'sincere')",6.586632,6.500046,3.7631412,3.6721196,-0.0910216
24,-0.024264565,0.021999996,"('dishonest', 'honest')",0.94168454,0.98920524,0.45871,0.5056026,0.0468926
25,0.1435271,-0.014258657,"('egoistic', 'altruistic')",0.7104515,0.6038559,0.4269893,0.2947986,-0.1321907
26,1.8417854,1.462512,"('hardhearted', 'benevolent')",2.0063634,1.742483,1.9240744,1.6024976,-0.3215768
27,-0.051650908,-0.02180119,"('hardhearted', 'softhearted')",0.93808985,0.92263144,0.4432195,0.4504151,0.0071956
28,0.053859074,-0.10909296,"('disloyal', 'loyal')",1.6229562,1.4035861,0.8384076,0.6472466,-0.191161
29,-1.3029969,-1.1815168,"('unfair', 'fair')",-0.5110721,-0.62962556,-0.9070345,-0.9055712,0.0014633
30,1.094791,1.1546768,"('intolerant', 'tolerant')",1.0448767,1.102558,1.0698339,1.1286174,0.0587835
31,-1.2694286,-1.1918048,"('evil', 'good')",-1.5342996,-1.5460112,-1.4018641,-1.3689079,0.0329562
32,0.48415303,0.3550239,"('unkind', 'kind')",1.1727655,0.94178754,0.8284593,0.6484057,-0.1800536
33,0.34518412,0.3254195,"('wrong', 'right')",-0.9642718,-1.0335932,-0.3095438,-0.3540868,-0.044543
34,0.086251915,0.21481025,"('mean', 'honorable')",5.7331285,6.008167,2.9096901,3.1114886,0.2017985
35,-0.88314354,-0.9206502,"('corrupt', 'incorrupt')",-1.0398984,-1.0859648,-0.961521,-1.0033075,-0.0417865
36,-0.8196473,-1.0692738,"('hostile', 'amicable')",-0.7874033,-0.89397454,-0.8035253,-0.9816242,-0.1780989
37,-0.30203056,-0.14949402,"('fake', 'genuine')",-0.015497211,0.08981591,-0.1587639,-0.0298391,0.1289248
38,0.1655858,0.12988888,"('untruthful', 'truthful')",0.016827438,0.21287724,0.0912066,0.1713831,0.0801765
39,1.4202714,1.4958373,"('exploitative', 'cooperative')",0.49621692,0.45443055,0.9582441,0.975134,0.0168899
40,0.5271609,0.46584246,"('stingy', 'generous')",-1.9405338,-2.033598,-0.7066864,-0.7838777,-0.0771913
41,1.1823963,1.180472,"('unforgiving', 'forgiving')",0.18517028,0.0909394,0.6837833,0.6357057,-0.0480776
42,0.6691762,0.74385643,"('unreliable', 'reliable')",-3.1315875,-3.0533297,-1.2312057,-1.1547366,0.0764691
43,0.75971156,0.8016732,"('irresponsible', 'responsible')",0.7588089,0.78145796,0.7592602,0.7915655,0.0323053
44,-1.4606252,-1.340905,"('prejudiced', 'unprejudiced')",-1.5623449,-1.5212724,-1.5114851,-1.4310887,0.0803964
45,-0.48607078,-0.3379879,"('incompetent', 'competent')",0.37656742,0.36956492,-0.0547517,0.0157885,0.0705402
46,0.44678345,0.5690572,"('uncompetitive', 'competitive')",-0.44307834,-0.47178057,0.0018526,0.0486383,0.0467857
47,0.42301708,0.51493734,"('stupid', 'smart')",5.5625477,5.7307954,2.9927824,3.1228664,0.130084
48,-0.46977422,-0.4342047,"('unintelligent', 'intelligent')",0.8722523,0.82224613,0.201239,0.1940207,-0.0072183
49,-0.36076856,-0.2575553,"('unable', 'able')",-0.20094927,-0.17934136,-0.2808589,-0.2184483,0.0624106
50,-0.54501224,-0.53464687,"('clumsy', 'skillful')",-0.279257,-0.29796755,-0.4121346,-0.4163072,-0.0041726
51,-0.15496635,-0.19571593,"('uneducated', 'educated')",0.699458,0.60338295,0.2722458,0.2038335,-0.0684123
52,-0.60352165,-0.7513916,"('irrational', 'rational')",-0.41681248,-0.47261125,-0.5101671,-0.6120014,-0.1018343
53,-0.54961026,-0.749233,"('uncreative', 'creative')",0.27828637,0.20329045,-0.1356619,-0.2729713,-0.1373094
54,0.2409687,0.042030603,"('incapable', 'capable')",0.699783,0.715796,0.4703759,0.3789133,-0.0914626
55,0.3738966,0.4492477,"('incompetent', 'clever')",0.93708634,0.87077165,0.6554915,0.6600097,0.0045182
56,1.6828398,1.6732507,"('impractical', 'practical')",0.35038888,0.33041674,1.0166143,1.0018337,-0.0147806
57,-0.3275516,-0.53431606,"('unimaginative', 'imaginative')",-2.939012,-2.9722,-1.6332818,-1.753258,-0.1199762
58,0.1709439,0.17455707,"('undiscriminating', 'discriminating')",0.2050359,0.26829943,0.1879899,0.2214282,0.0334383
59,-0.22905925,-0.21276678,"('foolish', 'wise')",-0.17874143,-0.09184357,-0.2039003,-0.1523052,0.0515951
60,0.7578921,0.96712196,"('inefficient', 'efficient')",0.59581935,0.75831264,0.6768557,0.8627173,0.1858616
61,0.4297233,0.3823716,"('illogical', 'logical')",0.8167518,0.66933787,0.6232376,0.5258547,-0.0973829
62,0.26711035,0.50041384,"('incompetent', 'brilliant')",0.9906147,1.165025,0.6288625,0.8327194,0.2038569
63,0.6566895,0.7267464,"('unperceptive', 'insightful')",0.5758297,0.6855362,0.6162596,0.7061413,0.0898817
64,0.08989478,0.23044957,"('shy', 'confident')",-6.626948,-6.5599256,-3.2685266,-3.1647379,0.1037887
65,0.48975116,0.44447598,"('insecure', 'secure')",0.23154408,0.24486028,0.3606476,0.3446681,-0.0159795
66,-0.24348286,-0.331222,"('inactive', 'active')",0.2565517,0.23474188,0.0065344,-0.0482401,-0.0547745
67,0.33572668,0.34687063,"('doubtful', 'determined')",-0.16458128,-0.2669123,0.0855727,0.0399792,-0.0455935
68,-0.98981714,-0.8538827,"('dependent', 'independent')",-0.8165394,-0.73408157,-0.9031783,-0.7939821,0.1091962
69,-0.341354,-0.26289007,"('lazy', 'industrious')",-1.5719081,-1.4705621,-0.9566311,-0.8667261,0.089905
70,0.058582816,0.15812859,"('lethargic', 'energetic')",0.4686705,0.50450116,0.2636267,0.3313149,0.0676882
71,0.1249174,0.13504486,"('diffident', 'self-confident')",0.2874318,0.24398436,0.2061746,0.1895146,-0.01666
72,0.10284619,0.13570367,"('unambitious', 'ambitious')",-0.21848023,-0.18608274,-0.057817,-0.0251895,0.0326275
73,0.44034794,0.4890952,"('helpless', 'self-reliant')",-3.9375298,-3.769669,-1.7485909,-1.6402869,0.108304
74,0.9006229,0.86096954,"('undedicated', 'dedicated')",0.012128597,-0.14798316,0.4563757,0.3564932,-0.0998825
75,-1.0765625,-1.0524355,"('meek', 'impulsive')",-0.8123791,-0.7352739,-0.9444708,-0.8938547,0.0506161
76,-0.1610809,-0.030263357,"('anxious', 'daring')",-0.0650413,-0.0019651912,-0.1130611,-0.0161143,0.0969468
77,0.6446289,0.6522564,"('unmotivated', 'motivated')",-0.89461184,-0.8456173,-0.1249915,-0.0966804,0.0283111
78,0.23254375,0.18491662,"('nonresilient', 'resilient')",-0.21701805,-0.21931672,0.0077628,-0.0172001,-0.0249629
79,-0.49145642,-0.63073695,"('wavering', 'unwavering')",-0.7320125,-0.6806692,-0.6117344,-0.6557031,-0.0439687
80,0.54054487,0.4926254,"('dominated', 'dominating')",-0.18314923,-0.24138564,0.1786978,0.1256199,-0.0530779
81,0.91700625,0.96825105,"('submissive', 'aggressive')",0.072690874,0.1491907,0.4948485,0.5587209,0.0638724
