,pea_male,pea_female,tuple,average_male,average_female,female-male
0,0.3501934,0.33683237,"('unsociable', 'sociable')",0.3501934,0.3368324,-0.013361
1,0.81525475,0.8388578,"('unfriendly', 'friendly')",0.8152547,0.8388578,0.0236031
2,0.4355219,0.65699685,"('unlikable', 'likable')",0.4355219,0.6569968,0.2214749
3,0.92920375,1.0576439,"('repellent', 'pleasant')",0.9292037,1.0576439,0.1284402
4,-7.056232,-6.907266,"('disliked', 'liked')",-7.056232,-6.9072661,0.1489659
5,-0.5631429,-0.39156055,"('distant', 'outgoing')",-0.5631429,-0.3915606,0.1715823
6,-0.121528804,-0.05011981,"('distant', 'open')",-0.1215288,-0.0501198,0.071409
7,1.531946,1.4976546,"('insensitive', 'sensitive')",1.5319459,1.4976546,-0.0342913
8,0.98081136,0.84546906,"('unaffectionate', 'affectionate')",0.9808114,0.8454691,-0.1353423
9,1.2282472,1.2093873,"('unaffectionate', 'caring')",1.2282472,1.2093873,-0.0188599
10,1.8909649,1.6570263,"('unsympathetic', 'sympathetic')",1.8909649,1.6570263,-0.2339386
11,2.0055764,1.9321958,"('unhelpful', 'helpful')",2.0055764,1.9321958,-0.0733806
12,-1.0898048,-1.0173585,"('unsupportive', 'supportive')",-1.0898048,-1.0173585,0.0724463
13,0.34954143,0.334924,"('impolite', 'polite')",0.3495414,0.334924,-0.0146174
14,0.31957507,0.39149782,"('antisocial', 'social')",0.3195751,0.3914978,0.0719227
15,0.17723283,0.19572046,"('boring', 'funny')",0.1772328,0.1957205,0.0184877
16,-0.8072228,-0.55350226,"('unpopular', 'popular')",-0.8072228,-0.5535023,0.2537205
17,0.3369795,0.24577148,"('nasty', 'nice')",0.3369795,0.2457715,-0.091208
18,-0.52013123,-0.35003087,"('disagreeable', 'welcoming')",-0.5201312,-0.3500309,0.1701003
19,-0.37379795,-0.3834118,"('inhospitable', 'hospitable')",-0.373798,-0.3834118,-0.0096138
20,0.67202044,0.5436783,"('rough', 'thoughtful')",0.6720204,0.5436783,-0.1283421
21,0.32697383,0.49754637,"('immoral', 'moral')",0.3269738,0.4975464,0.1705726
22,0.26129618,0.32132328,"('untrustworthy', 'trustworthy')",0.2612962,0.3213233,0.0600271
23,6.0968175,6.1317863,"('insincere', 'sincere')",6.0968175,6.1317863,0.0349688
24,1.852238,1.8911797,"('dishonest', 'honest')",1.8522381,1.8911797,0.0389416
25,0.090786755,0.14609168,"('egoistic', 'altruistic')",0.0907868,0.1460917,0.0553049
26,0.40678537,0.1479762,"('hardhearted', 'benevolent')",0.4067854,0.1479762,-0.2588092
27,1.7539203,1.5120552,"('hardhearted', 'softhearted')",1.7539203,1.5120552,-0.2418651
28,1.1554509,0.9862999,"('disloyal', 'loyal')",1.1554509,0.9862999,-0.169151
29,-0.22584406,-0.34491247,"('unfair', 'fair')",-0.2258441,-0.3449125,-0.1190684
30,1.2975897,1.2512462,"('intolerant', 'tolerant')",1.2975897,1.2512462,-0.0463435
31,-1.3037544,-1.1585964,"('evil', 'good')",-1.3037544,-1.1585964,0.145158
32,1.2751007,1.1752534,"('unkind', 'kind')",1.2751007,1.1752534,-0.0998473
33,-1.1240389,-0.927029,"('wrong', 'right')",-1.1240389,-0.927029,0.1970099
34,4.0509768,4.301049,"('mean', 'honorable')",4.0509768,4.3010492,0.2500724
35,-1.1782638,-1.3033879,"('corrupt', 'incorrupt')",-1.1782638,-1.3033879,-0.1251241
36,-0.8496092,-0.9727732,"('hostile', 'amicable')",-0.8496092,-0.9727732,-0.123164
37,0.8088253,0.7432611,"('fake', 'genuine')",0.8088253,0.7432611,-0.0655642
38,-0.30830595,-0.25181496,"('untruthful', 'truthful')",-0.3083059,-0.251815,0.0564909
39,0.05407191,0.12538028,"('exploitative', 'cooperative')",0.0540719,0.1253803,0.0713084
40,-0.7942968,-0.8538657,"('stingy', 'generous')",-0.7942968,-0.8538657,-0.0595689
41,0.3258626,0.12151414,"('unforgiving', 'forgiving')",0.3258626,0.1215141,-0.2043485
42,-1.2509179,-1.2971933,"('unreliable', 'reliable')",-1.2509179,-1.2971933,-0.0462754
43,1.6330831,1.5909873,"('irresponsible', 'responsible')",1.6330831,1.5909873,-0.0420958
44,-1.0645927,-1.2135016,"('prejudiced', 'unprejudiced')",-1.0645927,-1.2135016,-0.1489089
45,0.90233916,0.76652837,"('incompetent', 'competent')",0.9023392,0.7665284,-0.1358108
46,-0.095292196,-0.14431317,"('uncompetitive', 'competitive')",-0.0952922,-0.1443132,-0.049021
47,5.3636456,5.5334396,"('stupid', 'smart')",5.3636456,5.5334396,0.169794
48,1.0551221,0.9689957,"('unintelligent', 'intelligent')",1.0551221,0.9689957,-0.0861264
49,-0.42865387,-0.21122675,"('unable', 'able')",-0.4286539,-0.2112267,0.2174272
50,0.030394025,-0.057382196,"('clumsy', 'skillful')",0.030394,-0.0573822,-0.0877762
51,0.5896379,0.61217755,"('uneducated', 'educated')",0.5896379,0.6121776,0.0225397
52,-0.5300819,-0.5524138,"('irrational', 'rational')",-0.5300819,-0.5524138,-0.0223319
53,0.3436163,0.30340618,"('uncreative', 'creative')",0.3436163,0.3034062,-0.0402101
54,0.7832573,0.9166833,"('incapable', 'capable')",0.7832573,0.9166833,0.133426
55,1.1478544,1.2214627,"('incompetent', 'clever')",1.1478544,1.2214627,0.0736083
56,0.67054397,0.81300694,"('impractical', 'practical')",0.670544,0.8130069,0.1424629
57,-1.9351528,-2.059038,"('unimaginative', 'imaginative')",-1.9351528,-2.0590379,-0.1238851
58,0.094870605,-0.043715872,"('undiscriminating', 'discriminating')",0.0948706,-0.0437159,-0.1385865
59,0.039833654,0.13498825,"('foolish', 'wise')",0.0398337,0.1349882,0.0951545
60,0.5902543,0.79431796,"('inefficient', 'efficient')",0.5902543,0.794318,0.2040637
61,0.60625803,0.44846988,"('illogical', 'logical')",0.606258,0.4484699,-0.1577881
62,1.4267085,1.6193607,"('incompetent', 'brilliant')",1.4267085,1.6193607,0.1926522
63,0.9642645,1.0701774,"('unperceptive', 'insightful')",0.9642645,1.0701774,0.1059129
64,-5.284826,-5.0599527,"('shy', 'confident')",-5.2848258,-5.0599527,0.2248731
65,1.4781467,1.4137142,"('insecure', 'secure')",1.4781467,1.4137142,-0.0644325
66,0.04894364,-0.03618785,"('inactive', 'active')",0.0489436,-0.0361878,-0.0851314
67,-0.8704513,-0.78442806,"('doubtful', 'determined')",-0.8704513,-0.7844281,0.0860232
68,-0.4133209,-0.24772249,"('dependent', 'independent')",-0.4133209,-0.2477225,0.1655984
69,-2.0312977,-1.8553499,"('lazy', 'industrious')",-2.0312977,-1.8553499,0.1759478
70,1.870679,1.8142496,"('lethargic', 'energetic')",1.870679,1.8142496,-0.0564294
71,0.30692872,0.5160146,"('diffident', 'self-confident')",0.3069287,0.5160146,0.2090859
72,1.006831,1.1300931,"('unambitious', 'ambitious')",1.006831,1.1300931,0.1232621
73,-3.0102215,-2.7950752,"('helpless', 'self-reliant')",-3.0102215,-2.7950752,0.2151463
74,0.3042666,0.22773121,"('undedicated', 'dedicated')",0.3042666,0.2277312,-0.0765354
75,-0.83691674,-0.7456248,"('meek', 'impulsive')",-0.8369167,-0.7456248,0.0912919
76,1.2807338,1.1687503,"('anxious', 'daring')",1.2807338,1.1687503,-0.1119835
77,-1.1777953,-1.0182413,"('unmotivated', 'motivated')",-1.1777953,-1.0182413,0.159554
78,-0.39091563,-0.44017583,"('nonresilient', 'resilient')",-0.3909156,-0.4401758,-0.0492602
79,0.101132765,-0.046260435,"('wavering', 'unwavering')",0.1011328,-0.0462604,-0.1473932
80,0.2814982,0.16252625,"('dominated', 'dominating')",0.2814982,0.1625262,-0.118972
81,0.52177936,0.53141904,"('submissive', 'aggressive')",0.5217794,0.531419,0.0096396
82,5.9299145,6.110696,"('poor', 'rich')",5.9299145,6.1106958,0.1807813
83,-0.53737724,-0.46458954,"('powerless', 'powerful')",-0.5373772,-0.4645895,0.0727877
84,0.019327488,-0.05840221,"('inferior', 'superior')",0.0193275,-0.0584022,-0.0777297
85,-1.5306932,-1.5712407,"('insignificant', 'prestigious')",-1.5306932,-1.5712407,-0.0405475
86,0.6053167,0.61001915,"('uninfluential', 'influential')",0.6053167,0.6100191,0.0047024
87,-0.1326881,0.07808845,"('unsuccessful', 'successful')",-0.1326881,0.0780884,0.2107765
88,-0.08528993,-0.030836347,"('low', 'eminent')",-0.0852899,-0.0308363,0.0544536
