,travel_male,travel_female,tuple,average_male,average_female,female-male
0,0.49106577,0.4518508,"('unsociable', 'sociable')",0.4910658,0.4518508,-0.039215
1,2.268734,2.2866244,"('unfriendly', 'friendly')",2.268734,2.2866244,0.0178904
2,0.76079047,0.8293327,"('unlikable', 'likable')",0.7607905,0.8293327,0.0685422
3,-0.22516242,-0.1482803,"('repellent', 'pleasant')",-0.2251624,-0.1482803,0.0768821
4,-6.233081,-6.129442,"('disliked', 'liked')",-6.2330809,-6.1294422,0.1036387
5,0.22959007,0.24036469,"('distant', 'outgoing')",0.2295901,0.2403647,0.0107746
6,0.29664055,0.29566944,"('distant', 'open')",0.2966405,0.2956694,-0.0009711
7,0.81567675,0.8716764,"('insensitive', 'sensitive')",0.8156767,0.8716764,0.0559997
8,1.2931175,1.2051754,"('unaffectionate', 'affectionate')",1.2931175,1.2051754,-0.0879421
9,2.1662362,2.1378682,"('unaffectionate', 'caring')",2.1662362,2.1378682,-0.028368
10,0.34900838,0.40055022,"('unsympathetic', 'sympathetic')",0.3490084,0.4005502,0.0515418
11,2.2617228,2.3319616,"('unhelpful', 'helpful')",2.2617228,2.3319616,0.0702388
12,-1.02357,-0.8972407,"('unsupportive', 'supportive')",-1.0235699,-0.8972407,0.1263292
13,0.08939995,0.113893524,"('impolite', 'polite')",0.0893999,0.1138935,0.0244936
14,0.6787417,0.68222064,"('antisocial', 'social')",0.6787417,0.6822206,0.0034789
15,0.3007876,0.30958512,"('boring', 'funny')",0.3007876,0.3095851,0.0087975
16,0.15426816,0.20408022,"('unpopular', 'popular')",0.1542682,0.2040802,0.049812
17,0.05716604,0.0702848,"('nasty', 'nice')",0.057166,0.0702848,0.0131188
18,-0.7719722,-0.7644824,"('disagreeable', 'welcoming')",-0.7719722,-0.7644824,0.0074898
19,-0.5052673,-0.4729626,"('inhospitable', 'hospitable')",-0.5052673,-0.4729626,0.0323047
20,0.27971876,0.3143705,"('rough', 'thoughtful')",0.2797188,0.3143705,0.0346517
21,-0.45523483,-0.3016572,"('immoral', 'moral')",-0.4552348,-0.3016572,0.1535776
22,-0.33247346,-0.28946155,"('untrustworthy', 'trustworthy')",-0.3324735,-0.2894616,0.0430119
23,6.17892,6.1151867,"('insincere', 'sincere')",6.1789198,6.1151867,-0.0637331
24,1.7139796,1.6304604,"('dishonest', 'honest')",1.7139796,1.6304604,-0.0835192
25,1.0391707,0.97938603,"('egoistic', 'altruistic')",1.0391707,0.979386,-0.0597847
26,1.8033445,1.8135699,"('hardhearted', 'benevolent')",1.8033445,1.8135699,0.0102254
27,0.953215,0.8104633,"('hardhearted', 'softhearted')",0.953215,0.8104633,-0.1427517
28,1.4757013,1.3968694,"('disloyal', 'loyal')",1.4757013,1.3968694,-0.0788319
29,-0.46891922,-0.6295893,"('unfair', 'fair')",-0.4689192,-0.6295893,-0.1606701
30,1.4829489,1.5272906,"('intolerant', 'tolerant')",1.4829489,1.5272906,0.0443417
31,-1.4552426,-1.5049849,"('evil', 'good')",-1.4552426,-1.5049849,-0.0497423
32,1.1523438,1.1267786,"('unkind', 'kind')",1.1523438,1.1267786,-0.0255652
33,0.5133867,0.45698726,"('wrong', 'right')",0.5133867,0.4569873,-0.0563994
34,4.687872,4.7904596,"('mean', 'honorable')",4.6878719,4.7904596,0.1025877
35,-0.89882994,-1.0776689,"('corrupt', 'incorrupt')",-0.8988299,-1.0776689,-0.178839
36,-0.29189473,-0.3793883,"('hostile', 'amicable')",-0.2918947,-0.3793883,-0.0874936
37,0.24694672,0.17484109,"('fake', 'genuine')",0.2469467,0.1748411,-0.0721056
38,0.7514499,0.7589722,"('untruthful', 'truthful')",0.7514499,0.7589722,0.0075223
39,0.6200639,0.60715723,"('exploitative', 'cooperative')",0.6200639,0.6071572,-0.0129067
40,-1.9160818,-1.948068,"('stingy', 'generous')",-1.9160818,-1.948068,-0.0319862
41,0.61136514,0.64489764,"('unforgiving', 'forgiving')",0.6113651,0.6448976,0.0335325
42,-2.2609437,-2.1385598,"('unreliable', 'reliable')",-2.2609437,-2.1385598,0.1223839
