,analog_male,analog_female,tuple,devices_male,devices_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.2653084,-1.2933134,"('unsociable', 'sociable')",-0.6604332,-0.7265747,-0.24762055,-0.2737195,-0.724454,-0.7645359,-0.0400819
1,0.140055,-0.06961511,"('unfriendly', 'friendly')",-0.98440605,-1.3081852,1.6584812,1.4039223,0.2713767,0.0087073,-0.2626694
2,-1.0909898,-1.2146797,"('unlikable', 'likable')",-0.61455643,-0.7341643,0.27142236,0.2868972,-0.4780413,-0.5539823,-0.075941
3,-0.7245472,-0.5539847,"('repellent', 'pleasant')",-0.4533515,-0.30223614,0.17590155,0.25467443,-0.333999,-0.2005155,0.1334835
4,-0.6362635,-0.82772166,"('disliked', 'liked')",0.018035475,-0.20976223,-6.185624,-6.2271905,-2.2679507,-2.4215581,-0.1536074
5,-0.66122943,-0.9114089,"('distant', 'outgoing')",-1.2092749,-1.4880413,-0.18365741,-0.3532786,-0.6847206,-0.9175763,-0.2328557
6,-0.48178798,-0.69930357,"('distant', 'open')",-1.1596636,-1.4648829,0.31531727,0.11779155,-0.4420448,-0.6821316,-0.2400868
7,-0.23944494,-0.17420049,"('insensitive', 'sensitive')",-0.1692592,0.006012557,0.78874135,0.8519977,0.1266791,0.2279366,0.1012575
8,0.101768926,-0.13658622,"('unaffectionate', 'affectionate')",-0.44032547,-0.68104804,0.79371226,0.5843217,0.1517186,-0.0777708,-0.2294894
9,0.33478993,0.16859715,"('unaffectionate', 'caring')",-0.6397928,-0.8582465,1.1200542,1.0003656,0.2716838,0.1035721,-0.1681117
10,-1.106064,-0.9755154,"('unsympathetic', 'sympathetic')",-0.7585329,-0.6611997,-0.10260999,-0.023691079,-0.6557356,-0.5534687,0.1022669
11,-0.1868456,-0.088842176,"('unhelpful', 'helpful')",0.24838127,0.35792118,1.7467098,1.8395787,0.6027485,0.7028859,0.1001374
12,-0.50073415,-0.5416641,"('unsupportive', 'supportive')",-0.39424905,-0.37987155,-1.7421193,-1.6781553,-0.8790342,-0.8665636,0.0124706
13,-0.8735173,-0.82157046,"('impolite', 'polite')",-0.320995,-0.24078177,-0.2536464,-0.22663163,-0.4827195,-0.4296613,0.0530582
14,-0.48340714,-0.39545637,"('antisocial', 'social')",0.29909503,0.35884857,-0.28740105,-0.20083125,-0.1572377,-0.0791464,0.0780913
15,0.7440807,0.6254082,"('boring', 'funny')",0.15239134,0.0743355,0.56685966,0.50622976,0.4877772,0.4019911,-0.0857861
16,-1.1510382,-1.2885454,"('unpopular', 'popular')",-0.14166865,-0.24228479,0.49943218,0.45918867,-0.2644249,-0.3572138,-0.0927889
17,-0.4768042,-0.5318121,"('nasty', 'nice')",-0.4045976,-0.42599696,-0.19990784,-0.21156289,-0.3604365,-0.3897907,-0.0293542
18,-0.80367965,-0.9447913,"('disagreeable', 'welcoming')",-0.9863477,-1.1041769,-0.43618268,-0.4798565,-0.74207,-0.8429416,-0.1008716
19,-1.1492599,-1.2838117,"('inhospitable', 'hospitable')",-1.248155,-1.3929505,-0.05113264,-0.09894148,-0.8161825,-0.9252346,-0.1090521
20,0.62575096,0.69764745,"('rough', 'thoughtful')",0.9711234,1.0574777,1.172277,1.1921998,0.9230504,0.9824417,0.0593913
21,-0.66308475,-0.61038315,"('immoral', 'moral')",-0.4451423,-0.39419296,-0.7934761,-0.62903535,-0.633901,-0.5445371,0.0893639
22,-0.8153797,-0.8279632,"('untrustworthy', 'trustworthy')",-0.69683534,-0.75265765,-0.6914085,-0.67138165,-0.7345412,-0.7506675,-0.0161263
23,-0.092275284,-0.008642019,"('insincere', 'sincere')",-0.5599197,-0.48795936,5.537692,5.4478536,1.628499,1.6504173,0.0219183
24,0.029454343,0.0007855296,"('dishonest', 'honest')",-1.8335015,-1.9183686,0.935545,0.8509155,-0.2895007,-0.3555559,-0.0660552
25,0.6552923,0.5328433,"('egoistic', 'altruistic')",0.30561018,0.16048616,1.4148946,1.4233483,0.7919323,0.7055593,-0.086373
26,0.4476939,0.3441778,"('hardhearted', 'benevolent')",0.5746708,0.44009146,1.6955235,1.6357379,0.9059628,0.8066691,-0.0992937
27,0.047377612,0.11109341,"('hardhearted', 'softhearted')",-0.2695769,-0.18316546,1.4947381,1.4399426,0.4241796,0.4559569,0.0317773
28,0.54069704,0.5052581,"('disloyal', 'loyal')",-0.14843309,-0.22907141,1.0489137,0.97226673,0.4803925,0.4161511,-0.0642414
29,-0.2262603,-0.35881415,"('unfair', 'fair')",-0.8691416,-0.97257024,-0.4788268,-0.6536547,-0.5247429,-0.6616797,-0.1369368
30,0.50607675,0.5276655,"('intolerant', 'tolerant')",0.8441927,0.8675309,1.2025496,1.1646891,0.8509397,0.8532952,0.0023555
31,-1.1719389,-1.3793492,"('evil', 'good')",-0.5132079,-0.7467573,-0.6495172,-0.8571432,-0.7782213,-0.9944166,-0.2161953
32,-0.6100094,-0.6556267,"('unkind', 'kind')",-0.7529509,-0.7689287,0.8097408,0.74945897,-0.1844065,-0.2250322,-0.0406257
33,0.9068771,0.7510215,"('wrong', 'right')",0.42929682,0.29213357,-0.44170988,-0.5753536,0.2981547,0.1559338,-0.1422209
34,-0.54359275,-0.46815714,"('mean', 'honorable')",-0.44470623,-0.3307681,5.7677774,5.8258176,1.5931595,1.6756307,0.0824712
35,-0.029958839,-0.32523993,"('corrupt', 'incorrupt')",-0.14767382,-0.38639152,0.036178224,-0.14695707,-0.0471515,-0.2861962,-0.2390447
36,0.30189893,0.011545092,"('hostile', 'amicable')",-0.471066,-0.8696965,0.15333876,-0.14943182,-0.0052761,-0.3358611,-0.330585
37,-0.6599605,-0.7106463,"('fake', 'genuine')",-0.6160871,-0.5178237,0.342478,0.36786398,-0.3111899,-0.2868687,0.0243212
38,-0.3775013,-0.48434597,"('untruthful', 'truthful')",-0.50073713,-0.5558753,-0.12884389,-0.12783016,-0.3356941,-0.3893505,-0.0536564
39,0.7911443,0.7913797,"('exploitative', 'cooperative')",0.1079316,0.13151905,0.29099804,0.31874442,0.3966913,0.4138811,0.0171898
40,0.24494079,0.19321974,"('stingy', 'generous')",0.44116658,0.44885585,-1.2171513,-1.2728242,-0.1770146,-0.2102495,-0.0332349
41,-0.9782435,-1.0641456,"('unforgiving', 'forgiving')",-0.596985,-0.73024094,0.08596202,-0.03660528,-0.4964221,-0.6103306,-0.1139085
42,-1.9871075,-1.9931147,"('unreliable', 'reliable')",-2.0429173,-1.9351779,-3.1572237,-3.035525,-2.3957494,-2.3212725,0.0744769
