,perkinelmer_male,perkinelmer_female,tuple,inc_male,inc_female,average_male,average_female,female-male
48,0.07444324,0.04378593,"('unintelligent', 'intelligent')",0.49759954,0.54414165,0.2860214,0.2939638,0.0079424
49,-0.1214389,0.011754086,"('unable', 'able')",-0.21916932,-0.08564372,-0.1703041,-0.0369448,0.1333593
50,0.31928945,0.3089037,"('clumsy', 'skillful')",0.19824858,0.1804292,0.258769,0.2446665,-0.0141025
51,-0.27820855,-0.38023597,"('uneducated', 'educated')",0.00057109445,-0.04398749,-0.1388187,-0.2121117,-0.073293
52,-0.5925108,-0.8406544,"('irrational', 'rational')",0.72339183,0.5356835,0.0654405,-0.1524854,-0.2179259
53,-1.739267,-1.7484524,"('uncreative', 'creative')",0.77268887,0.7565414,-0.4832891,-0.4959555,-0.0126664
54,-0.8161607,-0.8858712,"('incapable', 'capable')",1.0924648,1.123272,0.1381521,0.1187004,-0.0194517
55,0.6405018,0.67957354,"('incompetent', 'clever')",-0.081089705,-0.032207128,0.2797061,0.3236832,0.0439771
56,0.866835,0.86550874,"('impractical', 'practical')",-0.35904932,-0.31945246,0.2538928,0.2730281,0.0191353
57,-0.38065347,-0.42193693,"('unimaginative', 'imaginative')",-2.2691357,-2.3060563,-1.3248945,-1.3639966,-0.0391021
58,-0.49487343,-0.5879618,"('undiscriminating', 'discriminating')",0.029694883,-0.0383206,-0.2325893,-0.3131412,-0.0805519
59,-0.022826914,-0.054768078,"('foolish', 'wise')",0.54940164,0.519509,0.2632874,0.2323705,-0.0309169
60,0.84970415,1.0046659,"('inefficient', 'efficient')",-0.55248505,-0.40334702,0.1486095,0.3006594,0.1520499
61,-0.8420821,-0.92408603,"('illogical', 'logical')",0.037803486,-0.11997277,-0.4021393,-0.5220294,-0.1198901
62,0.7032326,0.78690666,"('incompetent', 'brilliant')",-0.15595728,-0.0019264137,0.2736377,0.3924901,0.1188524
63,-0.9380906,-0.84746236,"('unperceptive', 'insightful')",0.41836345,0.55644953,-0.2598636,-0.1455064,0.1143572
64,0.72969913,0.7099143,"('shy', 'confident')",-6.3089666,-6.3698626,-2.7896338,-2.8299742,-0.0403404
65,0.39838904,0.37506533,"('insecure', 'secure')",-0.5797192,-0.58479327,-0.0906651,-0.104864,-0.0141989
66,-0.7203179,-0.7923181,"('inactive', 'active')",0.7258119,0.741541,0.002747,-0.0253885,-0.0281355
67,0.637346,0.68081623,"('doubtful', 'determined')",-0.38019758,-0.33371112,0.1285742,0.1735526,0.0449784
68,-0.4456903,-0.47005382,"('dependent', 'independent')",-0.6848969,-0.68193966,-0.5652936,-0.5759968,-0.0107032
69,0.6408279,0.6427409,"('lazy', 'industrious')",-0.19963376,-0.1783666,0.2205971,0.2321872,0.0115901
70,-0.25211242,-0.14233805,"('lethargic', 'energetic')",0.4176219,0.5455918,0.0827547,0.2016269,0.1188722
71,-0.68172675,-0.64316374,"('diffident', 'self-confident')",0.4142422,0.44026995,-0.1337423,-0.1014469,0.0322954
72,-0.69657123,-0.71378565,"('unambitious', 'ambitious')",-1.0042567,-1.0459538,-0.850414,-0.8798697,-0.0294557
73,0.733147,0.6538949,"('helpless', 'self-reliant')",-2.5527318,-2.5783846,-0.9097924,-0.9622449,-0.0524525
74,-0.20570095,-0.20802733,"('undedicated', 'dedicated')",0.12329706,0.12470079,-0.0412019,-0.0416633,-0.0004614
75,-0.19830874,-0.22804822,"('meek', 'impulsive')",-0.16539052,-0.14755951,-0.1818496,-0.1878039,-0.0059543
76,0.3206769,0.40571788,"('anxious', 'daring')",0.04344036,0.22584686,0.1820586,0.3157824,0.1337238
77,-0.5455522,-0.53099453,"('unmotivated', 'motivated')",-1.3761325,-1.310996,-0.9608424,-0.9209953,0.0398471
78,-0.7282589,-0.691906,"('nonresilient', 'resilient')",0.05770333,0.161585,-0.3352778,-0.2651605,0.0701173
79,-1.2974361,-1.3546084,"('wavering', 'unwavering')",-0.15909524,-0.14109516,-0.7282657,-0.7478518,-0.0195861
80,0.8046727,0.85764456,"('dominated', 'dominating')",-1.5468585,-1.4411783,-0.3710929,-0.2917669,0.079326
81,1.2564816,1.2341357,"('submissive', 'aggressive')",-0.943323,-0.88630414,0.1565793,0.1739158,0.0173365
82,-0.63515025,-0.6641975,"('poor', 'rich')",5.564285,5.653313,2.4645672,2.4945579,0.0299907
83,-0.27671725,-0.27000988,"('powerless', 'powerful')",-1.1461023,-1.2289225,-0.7114098,-0.7494662,-0.0380564
84,0.07538673,0.009955838,"('inferior', 'superior')",1.0181096,0.96522325,0.5467482,0.4875895,-0.0591587
85,-0.8772841,-0.99963915,"('insignificant', 'prestigious')",0.94712675,0.9033677,0.0349213,-0.0481357,-0.083057
86,-0.80212414,-0.9258833,"('uninfluential', 'influential')",-0.35950935,-0.48206294,-0.5808167,-0.7039731,-0.1231564
87,0.20933819,0.12889749,"('unsuccessful', 'successful')",0.69936866,0.7021337,0.4543534,0.4155156,-0.0388378
88,-0.6419439,-0.7277322,"('low', 'eminent')",0.18873414,0.15157078,-0.2266049,-0.2880807,-0.0614758
