,incyte_male,incyte_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.74669915,-0.90468216,"('unsociable', 'sociable')",-0.025363442,-0.13765979,-0.3860313,-0.521171,-0.1351397
1,-2.0880501,-2.0631547,"('unfriendly', 'friendly')",1.1045763,1.045079,-0.4917369,-0.5090379,-0.017301
2,-0.17798945,-0.16476469,"('unlikable', 'likable')",0.56765544,0.5664808,0.194833,0.2008581,0.0060251
3,-0.35058117,-0.25751236,"('repellent', 'pleasant')",0.56198746,0.6465585,0.1057031,0.1945231,0.08882
4,-0.3181962,-0.2801697,"('disliked', 'liked')",-6.155009,-6.2599125,-3.2366025,-3.270041,-0.0334385
5,-1.4670861,-1.4695119,"('distant', 'outgoing')",-0.5507933,-0.5453889,-1.0089397,-1.0074503,0.0014894
6,-2.0889993,-2.0150526,"('distant', 'open')",-0.8869256,-0.8174955,-1.4879625,-1.4162741,0.0716884
7,-0.45554036,-0.4086295,"('insensitive', 'sensitive')",0.3690794,0.39355627,-0.0432305,-0.0075366,0.0356939
8,-1.8627758,-1.8269628,"('unaffectionate', 'affectionate')",0.19258074,0.19949058,-0.8350976,-0.8137361,0.0213615
9,-2.044782,-2.0341716,"('unaffectionate', 'caring')",0.76612496,0.8211214,-0.6393285,-0.6065251,0.0328034
10,-1.4091622,-1.4401942,"('unsympathetic', 'sympathetic')",-0.55272186,-0.5560524,-0.980942,-0.9981233,-0.0171813
11,-0.23974079,-0.3346671,"('unhelpful', 'helpful')",1.9554287,1.9321223,0.857844,0.7987276,-0.0591164
12,-0.8935399,-0.8494433,"('unsupportive', 'supportive')",-2.0225744,-2.0251768,-1.4580572,-1.43731,0.0207472
13,-0.49664605,-0.685146,"('impolite', 'polite')",-0.5581867,-0.5622988,-0.5274163,-0.6237224,-0.0963061
14,1.1887033,1.1517966,"('antisocial', 'social')",0.23822093,0.16162132,0.7134621,0.656709,-0.0567531
15,-0.22672579,-0.32821184,"('boring', 'funny')",0.03243669,-0.013425488,-0.0971445,-0.1708187,-0.0736742
16,-0.573078,-0.5771469,"('unpopular', 'popular')",0.40203786,0.39642873,-0.0855201,-0.0903591,-0.004839
17,-0.2887513,-0.26652026,"('nasty', 'nice')",-0.38770875,-0.33280137,-0.33823,-0.2996608,0.0385692
18,-0.22819275,-0.23602186,"('disagreeable', 'welcoming')",-0.43364254,-0.53787273,-0.3309177,-0.3869473,-0.0560296
19,-2.0747638,-2.0612307,"('inhospitable', 'hospitable')",-0.6013495,-0.5703701,-1.3380566,-1.3158004,0.0222562
20,0.593479,0.5824323,"('rough', 'thoughtful')",0.8113594,0.7345186,0.7024192,0.6584755,-0.0439437
21,0.07224627,-0.031133557,"('immoral', 'moral')",-0.19219355,-0.20994496,-0.0599736,-0.1205393,-0.0605657
22,-0.00072056055,-0.020777151,"('untrustworthy', 'trustworthy')",-0.97306645,-0.971876,-0.4868935,-0.4963266,-0.0094331
23,-0.64871645,-0.70406157,"('insincere', 'sincere')",5.728183,5.779457,2.5397332,2.5376978,-0.0020354
24,-1.1844977,-1.2227827,"('dishonest', 'honest')",0.5526699,0.6098925,-0.3159139,-0.3064451,0.0094688
25,-0.3686298,-0.30282745,"('egoistic', 'altruistic')",0.76991665,0.72095317,0.2006434,0.2090629,0.0084195
26,0.34878165,0.30487627,"('hardhearted', 'benevolent')",1.2315084,1.1312896,0.790145,0.7180829,-0.0720621
27,-0.42212498,-0.36319587,"('hardhearted', 'softhearted')",0.63431597,0.63334644,0.1060955,0.1350753,0.0289798
28,-0.46169513,-0.4642305,"('disloyal', 'loyal')",1.0749326,1.0805861,0.3066187,0.3081778,0.0015591
29,-0.17814937,-0.14813285,"('unfair', 'fair')",-0.5199286,-0.6407008,-0.349039,-0.3944168,-0.0453778
