,gun_male,gun_female,tuple,average_male,average_female,female-male
0,0.18748051,0.15878999,"('unsociable', 'sociable')",0.1874805,0.15879,-0.0286905
1,1.7687173,1.7165239,"('unfriendly', 'friendly')",1.7687173,1.7165239,-0.0521934
2,0.25595915,0.41712692,"('unlikable', 'likable')",0.2559592,0.4171269,0.1611677
3,0.7976536,1.1048622,"('repellent', 'pleasant')",0.7976536,1.1048622,0.3072086
4,-7.3374844,-7.295584,"('disliked', 'liked')",-7.3374844,-7.2955842,0.0419002
5,-0.70388734,-0.56529516,"('distant', 'outgoing')",-0.7038873,-0.5652952,0.1385921
6,-0.23228696,-0.11942701,"('distant', 'open')",-0.232287,-0.119427,0.11286
7,1.5442079,1.6567117,"('insensitive', 'sensitive')",1.5442079,1.6567117,0.1125038
8,1.2340722,1.18406,"('unaffectionate', 'affectionate')",1.2340722,1.18406,-0.0500122
9,1.7980473,1.9786255,"('unaffectionate', 'caring')",1.7980473,1.9786255,0.1805782
10,1.2658197,1.3198195,"('unsympathetic', 'sympathetic')",1.2658197,1.3198195,0.0539998
11,2.075748,2.268947,"('unhelpful', 'helpful')",2.075748,2.2689469,0.1931989
12,-1.1994461,-1.0750262,"('unsupportive', 'supportive')",-1.1994461,-1.0750262,0.1244199
13,0.014643833,0.010466382,"('impolite', 'polite')",0.0146438,0.0104664,-0.0041774
14,0.21134138,0.17990401,"('antisocial', 'social')",0.2113414,0.179904,-0.0314374
15,0.51760185,0.37161356,"('boring', 'funny')",0.5176018,0.3716136,-0.1459882
16,-0.52224076,-0.3846264,"('unpopular', 'popular')",-0.5222408,-0.3846264,0.1376144
17,-0.27546766,-0.19463904,"('nasty', 'nice')",-0.2754677,-0.194639,0.0808287
18,-0.37395102,-0.36609972,"('disagreeable', 'welcoming')",-0.373951,-0.3660997,0.0078513
19,-0.2924512,-0.1864261,"('inhospitable', 'hospitable')",-0.2924512,-0.1864261,0.1060251
20,0.65357894,0.5123985,"('rough', 'thoughtful')",0.6535789,0.5123985,-0.1411804
21,0.0032102168,0.2136909,"('immoral', 'moral')",0.0032102,0.2136909,0.2104807
22,-0.5708649,-0.40114248,"('untrustworthy', 'trustworthy')",-0.5708649,-0.4011425,0.1697224
23,7.1301026,7.3130713,"('insincere', 'sincere')",7.1301026,7.3130713,0.1829687
24,2.014341,2.164714,"('dishonest', 'honest')",2.0143411,2.1647141,0.150373
25,0.9609398,0.905577,"('egoistic', 'altruistic')",0.9609398,0.905577,-0.0553628
26,0.9891097,0.5416863,"('hardhearted', 'benevolent')",0.9891097,0.5416863,-0.4474234
27,1.6949699,1.4972417,"('hardhearted', 'softhearted')",1.6949699,1.4972417,-0.1977282
28,1.5680908,1.5101312,"('disloyal', 'loyal')",1.5680908,1.5101312,-0.0579596
29,-0.51067245,-0.5720188,"('unfair', 'fair')",-0.5106725,-0.5720188,-0.0613463
30,0.9583853,1.0465803,"('intolerant', 'tolerant')",0.9583853,1.0465803,0.088195
31,-1.5338056,-1.6210796,"('evil', 'good')",-1.5338056,-1.6210796,-0.087274
32,1.7602348,1.5775796,"('unkind', 'kind')",1.7602348,1.5775796,-0.1826552
33,-0.164514,-0.12419492,"('wrong', 'right')",-0.164514,-0.1241949,0.0403191
34,4.61584,5.025272,"('mean', 'honorable')",4.61584,5.0252719,0.4094319
35,-1.0509387,-1.193356,"('corrupt', 'incorrupt')",-1.0509387,-1.193356,-0.1424173
36,-1.3486398,-1.3894948,"('hostile', 'amicable')",-1.3486398,-1.3894948,-0.040855
37,1.0306833,1.0569237,"('fake', 'genuine')",1.0306833,1.0569237,0.0262404
38,0.28931606,0.3731078,"('untruthful', 'truthful')",0.2893161,0.3731078,0.0837917
39,0.16940764,0.19947828,"('exploitative', 'cooperative')",0.1694076,0.1994783,0.0300707
40,-1.2227923,-1.2594115,"('stingy', 'generous')",-1.2227923,-1.2594115,-0.0366192
41,0.38994485,0.105430976,"('unforgiving', 'forgiving')",0.3899449,0.105431,-0.2845139
42,-2.7659137,-2.5342684,"('unreliable', 'reliable')",-2.7659137,-2.5342684,0.2316453
43,1.1571627,1.2239848,"('irresponsible', 'responsible')",1.1571627,1.2239848,0.0668221
44,-1.6995654,-1.8153417,"('prejudiced', 'unprejudiced')",-1.6995654,-1.8153417,-0.1157763
45,0.13599785,0.22141755,"('incompetent', 'competent')",0.1359978,0.2214175,0.0854197
46,-0.8687235,-0.7600369,"('uncompetitive', 'competitive')",-0.8687235,-0.7600369,0.1086866
47,5.131706,5.2852197,"('stupid', 'smart')",5.1317062,5.2852197,0.1535135
48,0.8272413,0.8098745,"('unintelligent', 'intelligent')",0.8272413,0.8098745,-0.0173668
49,0.26645502,0.48657706,"('unable', 'able')",0.266455,0.4865771,0.2201221
50,-0.14048314,-0.046530865,"('clumsy', 'skillful')",-0.1404831,-0.0465309,0.0939522
51,0.86877793,0.99405396,"('uneducated', 'educated')",0.8687779,0.994054,0.1252761
52,-0.49848413,-0.4689355,"('irrational', 'rational')",-0.4984841,-0.4689355,0.0295486
53,0.13656005,0.11252111,"('uncreative', 'creative')",0.1365601,0.1125211,-0.024039
54,1.275076,1.5729706,"('incapable', 'capable')",1.275076,1.5729706,0.2978946
55,1.1721132,1.2692623,"('incompetent', 'clever')",1.1721132,1.2692623,0.0971491
56,0.59260267,0.83955246,"('impractical', 'practical')",0.5926027,0.8395525,0.2469498
57,-2.4686933,-2.4867098,"('unimaginative', 'imaginative')",-2.4686933,-2.4867098,-0.0180165
58,0.0034192875,-0.0048902184,"('undiscriminating', 'discriminating')",0.0034193,-0.0048902,-0.0083095
59,0.032254346,0.080976546,"('foolish', 'wise')",0.0322543,0.0809765,0.0487222
60,0.7532021,0.9199435,"('inefficient', 'efficient')",0.7532021,0.9199435,0.1667414
61,0.37116233,0.23185524,"('illogical', 'logical')",0.3711623,0.2318552,-0.1393071
62,0.92844296,1.2722542,"('incompetent', 'brilliant')",0.928443,1.2722542,0.3438112
63,0.36414266,0.514669,"('unperceptive', 'insightful')",0.3641427,0.514669,0.1505263
64,-6.733295,-6.463792,"('shy', 'confident')",-6.733295,-6.4637918,0.2695032
65,0.25450823,0.493596,"('insecure', 'secure')",0.2545082,0.493596,0.2390878
66,-0.39109692,-0.4711611,"('inactive', 'active')",-0.3910969,-0.4711611,-0.0800642
67,-0.43687358,-0.56534165,"('doubtful', 'determined')",-0.4368736,-0.5653417,-0.1284681
68,-0.89975256,-0.6543091,"('dependent', 'independent')",-0.8997526,-0.6543091,0.2454435
69,-1.9999342,-2.058455,"('lazy', 'industrious')",-1.9999342,-2.058455,-0.0585208
70,1.0867685,1.2445459,"('lethargic', 'energetic')",1.0867685,1.2445459,0.1577774
71,0.273143,0.46951932,"('diffident', 'self-confident')",0.273143,0.4695193,0.1963763
72,0.58726525,0.8076726,"('unambitious', 'ambitious')",0.5872653,0.8076726,0.2204073
73,-2.9899116,-2.6046727,"('helpless', 'self-reliant')",-2.9899116,-2.6046727,0.3852389
74,0.30375758,0.21333691,"('undedicated', 'dedicated')",0.3037576,0.2133369,-0.0904207
75,-1.2531266,-1.1776575,"('meek', 'impulsive')",-1.2531266,-1.1776575,0.0754691
76,0.4631426,0.3853597,"('anxious', 'daring')",0.4631426,0.3853597,-0.0777829
77,-1.4448843,-1.2325215,"('unmotivated', 'motivated')",-1.4448843,-1.2325215,0.2123628
78,-0.8467726,-0.8383864,"('nonresilient', 'resilient')",-0.8467726,-0.8383864,0.0083862
79,-0.3214966,-0.32584623,"('wavering', 'unwavering')",-0.3214966,-0.3258462,-0.0043496
80,0.4154139,0.33394143,"('dominated', 'dominating')",0.4154139,0.3339414,-0.0814725
81,0.15311964,0.2532481,"('submissive', 'aggressive')",0.1531196,0.2532481,0.1001285
82,6.4387913,6.7843657,"('poor', 'rich')",6.4387913,6.7843657,0.3455744
83,-0.42012823,-0.40605903,"('powerless', 'powerful')",-0.4201282,-0.406059,0.0140692
84,0.5929273,0.5782204,"('inferior', 'superior')",0.5929273,0.5782204,-0.0147069
85,-0.84079665,-1.0922546,"('insignificant', 'prestigious')",-0.8407966,-1.0922546,-0.251458
86,0.9436102,0.81131554,"('uninfluential', 'influential')",0.9436102,0.8113155,-0.1322947
87,0.4098725,0.70299417,"('unsuccessful', 'successful')",0.4098725,0.7029942,0.2931217
88,0.10414867,0.09444232,"('low', 'eminent')",0.1041487,0.0944423,-0.0097064
