,forest_male,forest_female,tuple,labs_male,labs_female,inc_male,inc_female,average_male,average_female,female-male
0,0.1605827,0.11466132,"('unsociable', 'sociable')",0.5321536,0.41636842,-0.6090746,-0.750628,0.0278872,-0.0731994,-0.1010866
1,0.5810522,0.4083974,"('unfriendly', 'friendly')",-0.13065088,-0.31232208,2.2971425,2.2251022,0.9158479,0.7737258,-0.1421221
2,0.012744129,-0.042825796,"('unlikable', 'likable')",0.015478088,0.05653008,0.21360044,0.29437175,0.0806076,0.102692,0.0220844
3,-0.57563084,-0.44488412,"('repellent', 'pleasant')",0.27133453,0.39939737,0.35202426,0.46225026,0.0159093,0.1389212,0.1230119
4,-0.8117379,-0.8909523,"('disliked', 'liked')",-0.7880103,-0.7909135,-6.5682096,-6.663566,-2.7226524,-2.7818108,-0.0591584
5,-0.66026485,-0.7623036,"('distant', 'outgoing')",-0.99448097,-1.0350536,0.2864709,0.3303051,-0.4560916,-0.4890174,-0.0329258
6,-0.42836747,-0.5805789,"('distant', 'open')",-1.2262053,-1.3046522,0.9851303,1.031627,-0.2231475,-0.2845347,-0.0613872
7,0.8618528,0.91836125,"('insensitive', 'sensitive')",0.6496478,0.77242374,0.9019997,0.94128454,0.8045001,0.8773565,0.0728564
8,0.6181108,0.45677623,"('unaffectionate', 'affectionate')",-0.21826544,-0.35492247,1.5786908,1.5148277,0.659512,0.5388938,-0.1206182
9,1.1308568,1.0400654,"('unaffectionate', 'caring')",-0.1671558,-0.22284003,1.6673961,1.7018411,0.8770324,0.8396889,-0.0373435
10,0.4603793,0.4770723,"('unsympathetic', 'sympathetic')",0.030567147,-0.0046095103,-0.48952073,-0.47748795,0.0004752,-0.0016751,-0.0021503
11,0.0769767,0.20384221,"('unhelpful', 'helpful')",0.74792266,0.86184937,1.4729568,1.6096946,0.765952,0.8917954,0.1258434
12,0.8232096,0.8571721,"('unsupportive', 'supportive')",-0.047569256,0.090705976,-1.7840489,-1.781167,-0.3361362,-0.277763,0.0583732
13,0.12811223,0.1828534,"('impolite', 'polite')",-0.17618833,-0.23890726,-0.6447245,-0.6398742,-0.2309335,-0.231976,-0.0010425
14,1.1157051,1.1828601,"('antisocial', 'social')",1.1776178,1.2927055,-0.6725961,-0.69330096,0.5402423,0.5940882,0.0538459
15,-0.0071130153,-0.08312532,"('boring', 'funny')",0.16556254,0.016419496,0.74222934,0.69172406,0.3002263,0.2083394,-0.0918869
16,-0.8202875,-0.8913268,"('unpopular', 'popular')",-0.43024862,-0.41725007,0.42781797,0.46018127,-0.2742394,-0.2827985,-0.0085591
17,-0.038539432,-0.02100318,"('nasty', 'nice')",-0.50228274,-0.44872743,-0.2022729,-0.12575305,-0.2476983,-0.1984946,0.0492037
18,-0.34042895,-0.38390747,"('disagreeable', 'welcoming')",0.1542183,0.14464596,-0.25093904,-0.26683372,-0.1457166,-0.1686984,-0.0229818
19,-1.3832492,-1.392755,"('inhospitable', 'hospitable')",-1.148848,-1.2522709,0.27577242,0.30517328,-0.7521083,-0.7799509,-0.0278426
20,0.2083769,0.30569002,"('rough', 'thoughtful')",1.1563263,1.2181896,0.8123039,0.7405848,0.7256691,0.7548215,0.0291524
21,0.9868366,0.9649223,"('immoral', 'moral')",0.6882467,0.7361712,-0.94876915,-0.88315374,0.2421047,0.2726466,0.0305419
22,0.15728371,0.11560566,"('untrustworthy', 'trustworthy')",0.9715256,0.9727649,-0.93017954,-0.9151059,0.0662099,0.0577549,-0.008455
23,0.47419533,0.53498423,"('insincere', 'sincere')",0.49586263,0.53968346,5.8755054,6.0120006,2.2818545,2.3622227,0.0803682
24,0.96181357,0.92546135,"('dishonest', 'honest')",-0.4736357,-0.45975536,0.92117155,0.8973252,0.4697831,0.4543437,-0.0154394
25,1.2675377,1.1822805,"('egoistic', 'altruistic')",0.67787504,0.6990305,1.9710977,1.875057,1.3055035,1.2521227,-0.0533808
26,1.0147924,0.8149903,"('hardhearted', 'benevolent')",0.7755765,0.5829115,1.6427908,1.4811952,1.1443866,0.959699,-0.1846876
27,-0.21067254,-0.19640818,"('hardhearted', 'softhearted')",0.57917845,0.5634198,2.1028597,1.958546,0.8237886,0.7751859,-0.0486027
28,0.9883758,0.9092268,"('disloyal', 'loyal')",0.27778265,0.22640793,1.1742848,1.0950332,0.8134811,0.7435559,-0.0699252
29,0.5075742,0.46715158,"('unfair', 'fair')",-0.05983293,-0.037044466,0.027193889,-0.16640836,0.1583117,0.0878996,-0.0704121
30,1.079378,1.1489991,"('intolerant', 'tolerant')",1.2147893,1.2189744,0.7733523,0.79710346,1.0225066,1.0550256,0.032519
31,-1.6488986,-1.749408,"('evil', 'good')",-0.94299376,-1.0307374,-0.13123044,-0.21439396,-0.9077075,-0.9981798,-0.0904723
32,0.7981612,0.7147985,"('unkind', 'kind')",0.49942467,0.44723514,0.9609386,0.8161456,0.7528415,0.6593931,-0.0934484
33,1.2059542,1.0938153,"('wrong', 'right')",-0.5473137,-0.63049877,-0.0017686151,-0.08808292,0.2189573,0.1250779,-0.0938794
