,hillshire_male,hillshire_female,tuple,brands_male,brands_female,co_male,co_female,average_male,average_female,female-male
0,-0.1633569,-0.27202436,"('unsociable', 'sociable')",0.95674646,0.79757017,-0.32214293,-0.4496603,0.1570822,0.0252952,-0.131787
1,-1.371991,-1.3840991,"('unfriendly', 'friendly')",0.8332637,0.7650826,1.3218039,1.325027,0.2610255,0.2353368,-0.0256887
2,0.6185195,0.6304216,"('unlikable', 'likable')",0.82284206,0.88604313,0.39822364,0.5377409,0.6131951,0.6847352,0.0715401
3,-0.07203326,0.096865445,"('repellent', 'pleasant')",-0.9937947,-0.8364572,0.25850576,0.29886276,-0.2691074,-0.1469097,0.1221977
4,0.3433414,0.37515795,"('disliked', 'liked')",-0.061810326,0.02901375,-6.8117805,-6.846838,-2.1767499,-2.1475554,0.0291945
5,-1.2040997,-1.083877,"('distant', 'outgoing')",-0.019460216,0.17645983,-0.33970818,-0.21946628,-0.5210894,-0.3756278,0.1454616
6,-1.8242317,-1.6707456,"('distant', 'open')",-0.4167422,-0.2306417,0.07954467,0.1757949,-0.7204764,-0.5751975,0.1452789
7,0.48620927,0.50207996,"('insensitive', 'sensitive')",0.5149089,0.50740033,-0.15472649,-0.11835152,0.2821306,0.2970429,0.0149123
8,-1.076291,-1.1385629,"('unaffectionate', 'affectionate')",-0.03785327,-0.1374247,0.5537046,0.52672315,-0.1868132,-0.2497548,-0.0629416
9,-0.5030603,-0.523625,"('unaffectionate', 'caring')",0.6226945,0.54277223,0.9849323,1.0340405,0.3681889,0.3510625,-0.0171264
10,0.386984,0.3617504,"('unsympathetic', 'sympathetic')",0.18652251,0.11164066,-0.477969,-0.4857907,0.0318458,-0.0041332,-0.035979
11,0.053714935,0.06631083,"('unhelpful', 'helpful')",0.29065764,0.34805933,1.6786963,1.7019587,0.6743563,0.7054429,0.0310866
12,0.2900324,0.40967515,"('unsupportive', 'supportive')",0.78987426,0.9057869,-2.3462622,-2.235397,-0.4221185,-0.306645,0.1154735
13,0.3043434,0.2339567,"('impolite', 'polite')",0.83684593,0.84364265,-0.41049153,-0.43049917,0.2435659,0.2157,-0.0278659
14,0.9846111,1.0055825,"('antisocial', 'social')",0.74876004,0.73166347,-0.3025588,-0.39086673,0.4769375,0.4487931,-0.0281444
15,0.06243092,-0.04327301,"('boring', 'funny')",0.9455294,0.8346522,0.38169122,0.3661824,0.4632172,0.3858538,-0.0773634
16,-0.7844808,-0.7793098,"('unpopular', 'popular')",-1.0426106,-0.89105475,0.036676183,0.0015154853,-0.5968051,-0.556283,0.0405221
17,-0.103986666,0.03187201,"('nasty', 'nice')",-0.8500561,-0.70718473,-0.1990431,-0.13567153,-0.384362,-0.2703281,0.1140339
18,-0.66212773,-0.5311386,"('disagreeable', 'welcoming')",-0.5581098,-0.4110967,-0.8751036,-0.8684826,-0.6984471,-0.6035726,0.0948745
19,-0.78342104,-0.66752976,"('inhospitable', 'hospitable')",-0.4936896,-0.3709024,-0.50495094,-0.32327712,-0.5940205,-0.4539031,0.1401174
20,-0.09401466,0.006434882,"('rough', 'thoughtful')",0.30785468,0.43745464,0.33357295,0.2940461,0.182471,0.2459786,0.0635076
21,0.44395953,0.4618817,"('immoral', 'moral')",0.41361815,0.43320382,-1.2182528,-1.1431894,-0.120225,-0.0827013,0.0375237
22,1.0961189,1.1499381,"('untrustworthy', 'trustworthy')",0.40636852,0.3869764,-0.44462922,-0.4427324,0.3526194,0.3647273,0.0121079
23,0.13127892,0.12039986,"('insincere', 'sincere')",0.6553286,0.6228424,5.710411,5.666828,2.1656729,2.1366901,-0.0289828
24,0.406067,0.3789388,"('dishonest', 'honest')",0.14571656,0.07984643,0.76690143,0.72246903,0.4395617,0.3937514,-0.0458103
25,-1.0357863,-1.0619164,"('egoistic', 'altruistic')",-0.18841878,-0.22870436,1.1688567,1.0974284,-0.0184494,-0.0643974,-0.045948
26,-0.2778793,-0.35268965,"('hardhearted', 'benevolent')",1.0464793,1.0276402,1.2089975,1.2006893,0.6591992,0.6252133,-0.0339859
27,-0.7423552,-0.7369714,"('hardhearted', 'softhearted')",0.0440652,-0.023752209,0.73681134,0.60273415,0.0128404,-0.0526631,-0.0655035
28,-0.032137617,-0.1654289,"('disloyal', 'loyal')",-0.12330611,-0.2879388,0.9458706,0.8330301,0.2634756,0.1265541,-0.1369215
29,-0.25037998,-0.19191077,"('unfair', 'fair')",-1.1377325,-1.1106496,-0.80145735,-0.89437366,-0.7298567,-0.7323113,-0.0024546
30,0.8245677,0.88098043,"('intolerant', 'tolerant')",1.3311634,1.4166104,0.4721538,0.5394062,0.8759617,0.9456657,0.069704
31,-1.469216,-1.2068594,"('evil', 'good')",-1.5425093,-1.3381063,-0.73288083,-0.6445163,-1.2482021,-1.0631607,0.1850414
32,-0.1964177,-0.27918124,"('unkind', 'kind')",0.7533565,0.5749579,0.81406593,0.7487539,0.4570016,0.3481769,-0.1088247
33,0.08324552,0.10708275,"('wrong', 'right')",0.80344313,0.85623085,-0.4632449,-0.46025655,0.1411479,0.1676857,0.0265378
