,m&t_male,m&t_female,tuple,bank_male,bank_female,corp_male,corp_female,average_male,average_female,female-male
37,-0.8608667,-0.855179,"('fake', 'genuine')",-0.833366,-0.84078044,-0.14974329,-0.27105787,-0.6146587,-0.6556724,-0.0410137
38,0.0094612315,0.0142999515,"('untruthful', 'truthful')",-0.87210774,-0.903516,0.8426272,0.8065402,-0.0066731,-0.0275586,-0.0208855
39,-0.40299237,-0.33033985,"('exploitative', 'cooperative')",-0.82050276,-0.7801552,0.49540997,0.61899513,-0.2426951,-0.1638333,0.0788618
40,-0.8271645,-0.70846623,"('stingy', 'generous')",-1.364554,-1.217123,-0.7907232,-0.7409301,-0.9941473,-0.8888398,0.1053075
41,-0.53778356,-0.45702636,"('unforgiving', 'forgiving')",-1.296662,-1.2040038,0.078511916,0.05133722,-0.5853112,-0.5365643,0.0487469
42,1.2521421,1.2663522,"('unreliable', 'reliable')",1.4900035,1.481589,0.8748733,0.8785661,1.2056729,1.2088357,0.0031628
43,-0.7039718,-0.66409916,"('irresponsible', 'responsible')",-1.7253925,-1.7148478,0.38541698,0.5131801,-0.6813157,-0.6219223,0.0593934
44,-0.035841435,0.026401145,"('prejudiced', 'unprejudiced')",0.2747908,0.3332603,0.23107496,0.30887616,0.1566748,0.2228459,0.0661711
45,0.16152237,0.16225013,"('incompetent', 'competent')",-1.5080823,-1.4811431,-0.16656946,-0.1613023,-0.5043765,-0.4933984,0.0109781
46,-0.53921616,-0.5861984,"('uncompetitive', 'competitive')",-1.3154132,-1.391704,-0.8010847,-0.85649484,-0.885238,-0.9447991,-0.0595611
47,-0.972113,-0.9042028,"('stupid', 'smart')",-0.586591,-0.50550437,0.15626392,0.33847845,-0.46748,-0.3570762,0.1104038
48,-1.1345059,-1.1684318,"('unintelligent', 'intelligent')",-1.5264761,-1.6102922,-1.4549468,-1.6124187,-1.3719762,-1.4637143,-0.0917381
49,-0.2257509,-0.2021789,"('unable', 'able')",-0.43039063,-0.31331664,-0.36805043,-0.2537945,-0.3413973,-0.25643,0.0849673
50,1.0868816,1.0686191,"('clumsy', 'skillful')",0.82182366,0.8915836,0.2162827,0.15998918,0.7083293,0.7067306,-0.0015987
51,1.1366438,0.938413,"('uneducated', 'educated')",0.031137984,-0.20071785,-0.3217641,-0.5552542,0.2820059,0.0608136,-0.2211923
52,0.028317876,0.014177218,"('irrational', 'rational')",1.0211844,0.98092115,0.5687354,0.4078129,0.5394126,0.4676371,-0.0717755
53,-0.9797673,-1.0224442,"('uncreative', 'creative')",-0.43135798,-0.38273478,-1.2748456,-1.3723792,-0.8953236,-0.9258528,-0.0305292
54,-0.032373734,-0.12575513,"('incapable', 'capable')",0.4573521,0.3834773,1.316885,1.1774733,0.5806211,0.4783985,-0.1022226
55,-0.68228155,-0.69489866,"('incompetent', 'clever')",-1.3942327,-1.3436253,-1.4110961,-1.403815,-1.1625368,-1.1474463,0.0150905
56,0.28530398,0.19943687,"('impractical', 'practical')",-0.9079244,-1.1095945,1.0233998,0.9758527,0.1335931,0.0218984,-0.1116947
57,-0.4171035,-0.58633715,"('unimaginative', 'imaginative')",-1.3512765,-1.5469551,-0.6417178,-0.8776481,-0.8033659,-1.0036468,-0.2002809
58,-0.18773393,-0.19855106,"('undiscriminating', 'discriminating')",-0.4633309,-0.45253873,-1.329874,-1.3958138,-0.660313,-0.6823012,-0.0219882
59,1.1596313,1.1279149,"('foolish', 'wise')",1.458569,1.498511,0.69401383,0.77174366,1.1040714,1.1327232,0.0286518
60,-0.29496473,-0.28764775,"('inefficient', 'efficient')",-1.5459074,-1.622609,-0.1612851,-0.14928459,-0.6673857,-0.6865137,-0.019128
61,0.28801006,0.18716799,"('illogical', 'logical')",-0.41137254,-0.47284657,0.028030094,-0.0071497466,-0.0317775,-0.0976094,-0.0658319
62,0.6376832,0.67028975,"('incompetent', 'brilliant')",-0.76467997,-0.76835966,0.94433117,1.0262812,0.2724448,0.3094038,0.036959
63,0.47402996,0.50435513,"('unperceptive', 'insightful')",-0.5561273,-0.5433814,-0.03337646,-0.032328844,-0.0384913,-0.023785,0.0147063
64,0.85120815,0.8048175,"('shy', 'confident')",-0.012441391,-0.10488453,0.2819756,0.22516122,0.3735808,0.3083647,-0.0652161
65,-1.0548792,-1.1641403,"('insecure', 'secure')",-1.217592,-1.3940407,-0.8464662,-0.9741231,-1.0396458,-1.1774348,-0.137789
66,0.0021164715,-0.039938055,"('inactive', 'active')",0.72435904,0.84190637,0.039043747,-0.05412582,0.2551731,0.2492808,-0.0058923
67,0.8609028,0.80102336,"('doubtful', 'determined')",0.47766373,0.37890086,1.1607306,1.1799229,0.833099,0.7866157,-0.0464833
68,-0.123815924,-0.17549813,"('dependent', 'independent')",-1.3284968,-1.4379398,-1.6280597,-1.6499892,-1.0267908,-1.0878091,-0.0610183
69,0.23972389,0.32445148,"('lazy', 'industrious')",0.74356604,0.7768439,-0.45216638,-0.3441909,0.1770412,0.2523682,0.075327
70,-0.106577694,-0.14259928,"('lethargic', 'energetic')",-0.46329573,-0.4761055,-0.029249772,-0.08671123,-0.1997077,-0.2351387,-0.035431
71,-0.40026715,-0.37126297,"('diffident', 'self-confident')",-0.26986486,-0.1663686,0.9553919,1.0629151,0.0950866,0.1750945,0.0800079
72,-1.0086181,-0.9509792,"('unambitious', 'ambitious')",-1.4964305,-1.537396,-0.7341927,-0.6888344,-1.0797472,-1.0590699,0.0206773
73,1.878082,1.9299936,"('helpless', 'self-reliant')",0.9197168,0.8881996,1.4090502,1.447187,1.402283,1.4217933,0.0195103
74,0.45958993,0.4720591,"('undedicated', 'dedicated')",0.2377725,0.33674136,0.4057958,0.3460892,0.3677194,0.3849632,0.0172438
75,0.256265,0.34338832,"('meek', 'impulsive')",0.3909403,0.48051938,0.49165267,0.56709754,0.3796194,0.4636684,0.084049
76,0.48771492,0.47481012,"('anxious', 'daring')",0.27509898,0.3302267,0.13944368,0.062277753,0.3007525,0.2891048,-0.0116477
77,-0.09417556,-0.10090232,"('unmotivated', 'motivated')",-0.8011934,-0.8843581,-0.49705237,-0.6045354,-0.4641405,-0.5299319,-0.0657914
78,-0.3817257,-0.31739974,"('nonresilient', 'resilient')",-1.3860873,-1.2114018,-0.70264745,-0.6556745,-0.8234868,-0.7281587,0.0953281
79,0.7785771,0.76594007,"('wavering', 'unwavering')",1.0366868,1.0320858,1.3310274,1.2045547,1.0487638,1.0008602,-0.0479036
80,0.6580384,0.46258608,"('dominated', 'dominating')",-0.4950196,-0.6494756,0.0019346066,-0.052652925,0.0549845,-0.0798475,-0.134832
81,0.614956,0.42592335,"('submissive', 'aggressive')",-0.6116286,-0.93750477,0.60837406,0.41589347,0.2039005,-0.031896,-0.2357965
82,-0.34458008,-0.39374593,"('poor', 'rich')",0.30441916,0.2975965,-0.7327577,-0.82821256,-0.2576395,-0.3081206,-0.0504811
83,0.20359024,0.16587292,"('powerless', 'powerful')",-0.66137916,-0.726203,0.2459504,0.23573233,-0.0706128,-0.1081993,-0.0375865
84,0.23272297,0.1140939,"('inferior', 'superior')",0.12157825,-0.060221307,-0.07534107,-0.15030906,0.0929867,-0.0321455,-0.1251322
85,1.5772485,1.7140659,"('insignificant', 'prestigious')",2.6125703,2.8002388,1.5340675,1.6067636,1.9079622,2.040356,0.1323938
86,-0.96977407,-1.0390509,"('uninfluential', 'influential')",-1.6309844,-1.718415,-0.92765665,-1.0307815,-1.1761384,-1.2627491,-0.0866107
87,1.199723,1.0550923,"('unsuccessful', 'successful')",1.3083771,1.2172079,0.88533974,0.7634479,1.1311466,1.011916,-0.1192306
88,1.1903863,0.9820619,"('low', 'eminent')",1.334454,0.98382044,0.95135206,0.56670916,1.1587308,0.8441971,-0.3145337
