,under_male,under_female,tuple,armour_male,armour_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.5706254,-1.6482266,"('unsociable', 'sociable')",0.1435361,0.07703374,-0.74376464,-0.84564704,-0.723618,-0.8056133,-0.0819953
1,-1.0139637,-0.9773576,"('unfriendly', 'friendly')",1.5645047,1.4427761,2.6662464,2.582796,1.0722624,1.0160715,-0.0561909
2,0.03657049,0.1410526,"('unlikable', 'likable')",1.3694133,1.4318949,0.8343337,0.9105562,0.7467724,0.8278346,0.0810622
3,-0.6873289,-0.6056938,"('repellent', 'pleasant')",-1.5489515,-1.4661134,-0.11063554,-0.14230645,-0.7823053,-0.7380379,0.0442674
4,-0.7381638,-0.82649094,"('disliked', 'liked')",0.47691938,0.400613,-5.739978,-5.7771115,-2.0004074,-2.0676632,-0.0672558
5,-0.7390745,-0.7157535,"('distant', 'outgoing')",1.0585984,0.9930929,0.5986499,0.572987,0.3060579,0.2834421,-0.0226158
6,-0.20001748,-0.14406973,"('distant', 'open')",1.2047559,1.1231381,0.9970381,0.9620787,0.6672589,0.647049,-0.0202099
7,-0.13941428,-0.109199196,"('insensitive', 'sensitive')",0.27810964,0.24656826,0.696296,0.70005745,0.2783304,0.2791422,0.0008118
8,-1.2591579,-1.1793233,"('unaffectionate', 'affectionate')",0.75570625,0.7255696,1.4406837,1.3358232,0.3124107,0.2940232,-0.0183875
9,-1.0431366,-0.93656087,"('unaffectionate', 'caring')",0.9447479,0.9248527,1.4787316,1.4460386,0.4601143,0.4781102,0.0179959
10,-0.7090123,-0.6856908,"('unsympathetic', 'sympathetic')",-0.11613038,-0.11111525,-0.79485416,-0.79352593,-0.539999,-0.5301107,0.0098883
11,-1.3114688,-1.2645274,"('unhelpful', 'helpful')",-0.78478783,-0.8008071,1.1482196,1.1913525,-0.3160124,-0.2913274,0.024685
12,-0.20370805,-0.06467023,"('unsupportive', 'supportive')",1.4754418,1.5272042,-1.5003498,-1.4436648,-0.0762053,0.0062897,0.082495
13,-0.20915553,-0.24077395,"('impolite', 'polite')",0.26165718,0.21482936,-1.3214315,-1.29308,-0.4229766,-0.4396749,-0.0166983
14,-0.7332731,-0.767818,"('antisocial', 'social')",-0.1878149,-0.22420235,-0.8615741,-0.8807768,-0.5942207,-0.6242657,-0.030045
15,0.86657405,0.77536184,"('boring', 'funny')",1.0779533,1.0041937,0.8276308,0.8165021,0.9240527,0.8653526,-0.0587001
16,-1.3373249,-1.2889514,"('unpopular', 'popular')",-0.40035242,-0.33539104,0.529333,0.5807923,-0.4027814,-0.34785,0.0549314
17,-0.4057922,-0.31155452,"('nasty', 'nice')",-0.37907496,-0.35521725,-0.22689378,-0.1727891,-0.3372537,-0.2798536,0.0574001
18,0.0015190393,0.043153256,"('disagreeable', 'welcoming')",-0.7200378,-0.67953825,-0.34933022,-0.37775555,-0.3559497,-0.3380468,0.0179029
19,-1.652552,-1.4869589,"('inhospitable', 'hospitable')",0.4986427,0.5323489,0.713809,0.76728284,-0.1467001,-0.0624424,0.0842577
20,-0.27621117,-0.19625027,"('rough', 'thoughtful')",-0.10754213,-0.0857015,1.2276087,1.1841799,0.2812851,0.3007427,0.0194576
21,-0.18420175,-0.14890161,"('immoral', 'moral')",0.27197725,0.23131469,-0.90609086,-0.8222429,-0.2727718,-0.2466099,0.0261619
22,-0.020781852,-0.013596043,"('untrustworthy', 'trustworthy')",-0.68602717,-0.74085945,-0.82924235,-0.8989558,-0.5120171,-0.5511371,-0.03912
23,-0.017997649,0.03293365,"('insincere', 'sincere')",0.23109174,0.16909224,5.278648,5.1714945,1.8305807,1.7911735,-0.0394072
24,0.3828188,0.4012609,"('dishonest', 'honest')",0.7471082,0.6129207,0.7706594,0.67953324,0.6335288,0.5645716,-0.0689572
25,0.010256033,-0.01966476,"('egoistic', 'altruistic')",0.79744554,0.8427448,1.9960642,2.009058,0.9345886,0.944046,0.0094574
26,-0.12553522,-0.09474269,"('hardhearted', 'benevolent')",1.9146309,1.8222135,2.140228,2.1080434,1.3097746,1.2785048,-0.0312698
27,0.28286198,0.34460688,"('hardhearted', 'softhearted')",0.19413203,0.15826158,1.5892209,1.4819332,0.6887383,0.6616006,-0.0271377
28,-0.30000168,-0.41264772,"('disloyal', 'loyal')",0.8641224,0.6893206,1.1191201,1.0256552,0.5610803,0.4341094,-0.1269709
29,0.07595151,-0.09151905,"('unfair', 'fair')",-0.9590645,-0.9963539,-0.2450329,-0.40681615,-0.3760486,-0.4982297,-0.1221811
30,0.074282065,0.10146092,"('intolerant', 'tolerant')",0.56038064,0.561259,0.6293788,0.56857693,0.4213471,0.4104323,-0.0109148
31,-1.2515286,-1.2072508,"('evil', 'good')",0.40499905,0.4976583,0.14476106,0.115996346,-0.2339228,-0.1978654,0.0360574
32,-0.9303987,-0.875633,"('unkind', 'kind')",1.1712852,1.0900075,0.9118357,0.8504392,0.3842407,0.3549379,-0.0293028
33,-0.44719818,-0.48730493,"('wrong', 'right')",1.3692538,1.3036606,-0.09465881,-0.14704041,0.2757989,0.2231051,-0.0526938
34,-0.21619412,-0.0015924871,"('mean', 'honorable')",0.34329036,0.49830773,5.594696,5.67788,1.9072641,2.0581983,0.1509342
35,0.027993897,-0.05937346,"('corrupt', 'incorrupt')",0.93239105,0.84165955,0.71263707,0.5678668,0.557674,0.450051,-0.107623
36,-0.80432284,-0.78607213,"('hostile', 'amicable')",0.74055344,0.7325425,0.8029249,0.6279761,0.2463852,0.1914822,-0.054903
37,-0.1320113,0.04778633,"('fake', 'genuine')",0.008439793,0.015564071,0.34307808,0.33598676,0.0731689,0.1331124,0.0599435
38,-1.3636647,-1.2664702,"('untruthful', 'truthful')",-0.09403292,-0.10560152,-0.3877241,-0.38393134,-0.6151406,-0.5853344,0.0298062
39,0.10171449,0.1954523,"('exploitative', 'cooperative')",0.18189034,0.17655244,-0.04527417,-0.055125497,0.0794436,0.1056264,0.0261828
40,0.009773065,0.03256238,"('stingy', 'generous')",-0.5025217,-0.46591547,-1.176343,-1.2617053,-0.5563639,-0.5650194,-0.0086555
