,whole_male,whole_female,tuple,foods_male,foods_female,market_male,market_female,inc_male,inc_female,average_male,average_female,female-male
0,0.046086162,0.1149521,"('unsociable', 'sociable')",0.24513814,0.1374807,1.6777288,1.6656914,-0.7102025,-0.79914546,0.3146877,0.2797447,-0.034943
1,-0.27344283,-0.1482889,"('unfriendly', 'friendly')",0.2771076,0.3700012,-0.63109714,-0.66609406,2.5127194,2.4305696,0.4713218,0.496547,0.0252252
2,0.587403,0.5779426,"('unlikable', 'likable')",0.19039042,0.1701243,0.11724071,0.16347024,0.32613733,0.4181102,0.3052929,0.3324118,0.0271189
3,-2.4132488,-2.1525261,"('repellent', 'pleasant')",-2.0275655,-1.9534183,0.39513355,0.66095865,0.19035716,0.31329474,-0.9638308,-0.7829228,0.180908
4,0.2840428,0.33921027,"('disliked', 'liked')",0.9873525,1.026545,-0.18002696,-0.101791136,-6.673228,-6.7687936,-1.3954649,-1.3762074,0.0192575
5,0.24761589,0.29202187,"('distant', 'outgoing')",0.96446157,1.0674514,-1.3935606,-1.465309,0.43687314,0.39588198,0.0638475,0.0725115,0.008664
6,0.95611674,1.0198065,"('distant', 'open')",1.3419273,1.4978375,-0.77745926,-0.7725401,1.1830108,1.1375662,0.6758989,0.7206675,0.0447686
7,-0.48677906,-0.3758456,"('insensitive', 'sensitive')",-0.87396294,-0.83681285,0.89037544,1.0272131,0.73434794,0.80726933,0.0659954,0.155456,0.0894606
8,0.27581897,0.2779265,"('unaffectionate', 'affectionate')",0.52994806,0.5433128,-0.9743512,-1.02444,1.4452736,1.394522,0.3191724,0.2978303,-0.0213421
9,0.69945896,0.78585684,"('unaffectionate', 'caring')",0.4593731,0.46335116,-0.6717903,-0.6862878,1.5887334,1.6224588,0.5189438,0.5463448,0.027401
10,-1.0534891,-0.869019,"('unsympathetic', 'sympathetic')",-1.2809182,-1.3174514,0.36990523,0.61996967,-0.726152,-0.64617294,-0.6726635,-0.5531684,0.1194951
11,-0.4490609,-0.26530743,"('unhelpful', 'helpful')",-0.48898646,-0.47794443,0.28568518,0.46241266,1.5792931,1.7347703,0.2317327,0.3634828,0.1317501
12,0.32028803,0.6077948,"('unsupportive', 'supportive')",0.22685322,0.36993343,0.07244525,0.3127214,-2.0164607,-1.9554801,-0.3492185,-0.1662576,0.1829609
13,0.45211166,0.5707863,"('impolite', 'polite')",0.2253192,0.18653584,1.5180093,1.5108362,-0.9038747,-0.8774172,0.3228914,0.3476853,0.0247939
14,-0.95368636,-0.8495148,"('antisocial', 'social')",-0.7954695,-0.9388968,1.1709943,1.1654799,-1.0519828,-1.0538536,-0.4075361,-0.4191963,-0.0116602
15,1.1645795,0.98445344,"('boring', 'funny')",0.90075713,0.8734644,-0.021443233,-0.14732267,0.40801704,0.3383006,0.6129776,0.512224,-0.1007536
16,-0.98924977,-0.9463842,"('unpopular', 'popular')",-0.068936944,0.038032092,-1.6102626,-1.5421653,0.7040234,0.71074307,-0.4911065,-0.4349436,0.0561629
17,-0.091575794,0.063276574,"('nasty', 'nice')",-0.09639528,0.045071416,-0.56342393,-0.5060712,-0.16769359,-0.08611557,-0.2297722,-0.1209597,0.1088125
18,-1.0697317,-0.9620056,"('disagreeable', 'welcoming')",-0.34580168,-0.21360438,-1.4159465,-1.3258247,-0.06502198,-0.038329028,-0.7241255,-0.634941,0.0891845
19,0.47846523,0.5712992,"('inhospitable', 'hospitable')",0.8198119,0.98235065,-0.9408247,-0.8423423,0.34397966,0.41147724,0.175358,0.2806962,0.1053382
20,-1.2340252,-1.0930585,"('rough', 'thoughtful')",-0.97381914,-0.8896156,0.39951274,0.49923125,1.0527414,1.0439421,-0.1888975,-0.1098752,0.0790223
21,-0.9891705,-0.86967283,"('immoral', 'moral')",-0.3818491,-0.48989072,0.91944253,1.0545782,-1.1561481,-1.0478567,-0.4019313,-0.3382105,0.0637208
22,-0.08723128,-0.037488494,"('untrustworthy', 'trustworthy')",-1.527927,-1.6567646,0.6294805,0.73945767,-1.07842,-1.0671977,-0.5160245,-0.5054983,0.0105262
23,-0.1375863,0.034153182,"('insincere', 'sincere')",-0.84409755,-0.84640366,0.73634714,0.7625351,6.207162,6.254526,1.4904563,1.5512027,0.0607464
24,0.19253567,0.24646667,"('dishonest', 'honest')",-0.007958382,-0.104142085,0.12524429,0.110709235,1.0019646,0.99086934,0.3279465,0.3109758,-0.0169707
25,0.72171855,0.6056776,"('egoistic', 'altruistic')",1.9649379,1.9561905,-0.21610464,-0.23269045,1.9310966,1.8333966,1.1004121,1.0406436,-0.0597685
26,0.5211532,0.5337873,"('hardhearted', 'benevolent')",0.7430143,0.76599836,0.6576562,0.5960696,1.7747995,1.6944116,0.9241558,0.8975667,-0.0265891
27,0.19159809,0.29391506,"('hardhearted', 'softhearted')",0.29221764,0.36256778,-0.173283,-0.20718503,1.7057486,1.6347688,0.5040703,0.5210167,0.0169464
28,0.71249676,0.6796269,"('disloyal', 'loyal')",0.90763444,0.8024381,0.78470874,0.8442218,1.3276635,1.2606205,0.9331259,0.8967268,-0.0363991
29,-0.17040804,-0.18537329,"('unfair', 'fair')",-0.6009994,-0.52690625,0.0380463,-0.01390399,-0.06550522,-0.18820676,-0.1997166,-0.2285976,-0.028881
30,-0.67737997,-0.46698767,"('intolerant', 'tolerant')",-0.33288455,-0.32373026,0.13094582,0.18358101,0.7275865,0.73842037,-0.0379331,0.0328209,0.070754
31,-0.47971842,-0.38342994,"('evil', 'good')",0.3528067,0.60105026,-2.5049577,-2.4263647,-0.100185975,-0.15247443,-0.6830138,-0.5903047,0.0927091
32,0.627496,0.66750795,"('unkind', 'kind')",0.3590149,0.294572,0.36539462,0.35897782,1.0435785,0.9407429,0.598871,0.5654502,-0.0334208
33,1.5677829,1.4471537,"('wrong', 'right')",1.007646,0.9725921,-0.030419685,-0.098705664,-0.18604462,-0.27808833,0.5897412,0.510738,-0.0790032
34,-0.57517177,-0.30090398,"('mean', 'honorable')",0.2902099,0.47679788,0.6786269,0.8436839,6.325259,6.4932942,1.679731,1.8782179,0.1984869
35,0.47255653,0.2970919,"('corrupt', 'incorrupt')",0.42253178,0.47545677,-1.8672994,-2.0181391,0.4166241,0.23488697,-0.1388968,-0.2526759,-0.1137791
36,-0.7158396,-0.66937935,"('hostile', 'amicable')",0.16899566,0.29823148,-2.1130223,-2.1490033,0.48121706,0.30162942,-0.5446623,-0.5546304,-0.0099681
37,0.74708474,0.8339844,"('fake', 'genuine')",0.7023535,0.7566735,0.09052691,0.15015534,0.6265802,0.64946747,0.5416363,0.5975702,0.0559339
38,1.1287634,1.2108766,"('untruthful', 'truthful')",0.89753765,0.9518632,0.1067303,0.23429292,0.07771792,0.17381915,0.5526873,0.642713,0.0900257
39,1.0775205,1.147972,"('exploitative', 'cooperative')",0.63098776,0.586439,1.0409961,1.1120952,0.21613823,0.21278076,0.7414106,0.7648217,0.0234111
40,-0.7132288,-0.6323321,"('stingy', 'generous')",0.3630918,0.43750867,-0.7756611,-0.717595,-1.5621556,-1.6234273,-0.6719884,-0.6339614,0.038027
41,0.15077166,0.31926998,"('unforgiving', 'forgiving')",0.09227462,0.14756803,0.13454884,0.23232733,-0.23746377,-0.2619647,0.0350328,0.1093002,0.0742674
42,1.3358165,1.44842,"('unreliable', 'reliable')",0.9476187,1.0236846,1.1180212,1.4074196,-2.9498804,-2.8509057,0.1128941,0.2571546,0.1442605
43,0.075007915,0.34469852,"('irresponsible', 'responsible')",-0.5832062,-0.549951,0.7367803,0.8958895,0.54530096,0.6297229,0.1934707,0.33009,0.1366193
44,0.16150613,0.090742156,"('prejudiced', 'unprejudiced')",-0.41898534,-0.37002674,-0.7034647,-0.7103901,-1.2042568,-1.2123903,-0.5413002,-0.5505162,-0.009216
45,0.1716694,0.52299124,"('incompetent', 'competent')",0.12132374,0.24714333,1.2809274,1.527262,-0.32536405,-0.31669712,0.3121391,0.4951749,0.1830358
46,-0.9697668,-0.7374371,"('uncompetitive', 'competitive')",-0.44238517,-0.42175412,2.3201654,2.570481,-1.6242248,-1.5313349,-0.1790528,-0.0300113,0.1490415
47,-0.0075964183,0.18093875,"('stupid', 'smart')",0.2552137,0.2842157,0.78386736,0.82202685,5.9849167,6.0472198,1.7541003,1.8336003,0.0795
48,-0.6098205,-0.5277908,"('unintelligent', 'intelligent')",0.08258097,0.045505997,-0.7842036,-0.707692,0.18630429,0.23962085,-0.2812847,-0.237589,0.0436957
49,-0.41079298,-0.25544617,"('unable', 'able')",-0.4564296,-0.31820017,0.0030217767,0.16934405,-0.29088768,-0.12961993,-0.2887721,-0.1334805,0.1552916
