,discover_male,discover_female,tuple,financial_male,financial_female,services_male,services_female,average_male,average_female,female-male
0,0.021661034,-0.07093182,"('unsociable', 'sociable')",-0.35486752,-0.43862543,0.28083977,0.1750585,-0.0174556,-0.1114996,-0.094044
1,-0.44945538,-0.4316818,"('unfriendly', 'friendly')",1.1490903,1.0135806,-0.35774943,-0.59490836,0.1139618,-0.0043365,-0.1182983
2,0.5950562,0.6257833,"('unlikable', 'likable')",2.1243472,2.1525152,1.4131893,1.3668628,1.3775309,1.3817204,0.0041895
3,0.07673514,0.18076724,"('repellent', 'pleasant')",-0.6967573,-0.6811901,0.7433629,0.90811104,0.0411136,0.1358961,0.0947825
4,-0.8643208,-0.8873531,"('disliked', 'liked')",0.23404567,0.25054994,-3.367492,-3.4182496,-1.332589,-1.3516843,-0.0190953
5,-0.30277663,-0.29035953,"('distant', 'outgoing')",1.0530255,1.0860112,-0.74156135,-0.7120614,0.0028958,0.0278634,0.0249676
6,-0.5086152,-0.46157417,"('distant', 'open')",0.25515783,0.28931183,-1.1489545,-1.1495714,-0.4674706,-0.4406112,0.0268594
7,0.9673308,0.9472768,"('insensitive', 'sensitive')",0.27536356,0.26649696,0.19989239,0.2542587,0.4808623,0.4893441,0.0084818
8,-0.22550936,-0.18592076,"('unaffectionate', 'affectionate')",0.10847022,0.06182805,-0.73181015,-0.82195777,-0.2829498,-0.3153502,-0.0324004
9,0.5185263,0.506143,"('unaffectionate', 'caring')",1.0077986,0.9610199,0.9223236,0.8726914,0.8162162,0.7799514,-0.0362648
10,0.75155145,0.7138297,"('unsympathetic', 'sympathetic')",-1.7148391,-1.6800427,-0.1954894,-0.04369068,-0.386259,-0.3366346,0.0496244
11,1.1138825,1.11842,"('unhelpful', 'helpful')",-0.3546317,-0.38627893,2.3204386,2.3861244,1.0265632,1.0394218,0.0128586
12,1.1397357,1.1291174,"('unsupportive', 'supportive')",0.8269024,0.8795132,-0.14748661,-0.04944604,0.6063838,0.6530615,0.0466777
13,0.15304612,0.027502783,"('impolite', 'polite')",-0.27304974,-0.25292188,0.38985854,0.39376116,0.0899516,0.056114,-0.0338376
14,1.2029945,1.122381,"('antisocial', 'social')",1.5312493,1.5129356,0.48096237,0.41723672,1.0717354,1.0175178,-0.0542176
15,0.4491286,0.36449176,"('boring', 'funny')",0.5605358,0.52316606,-0.53896713,-0.63748026,0.1568991,0.0833925,-0.0735066
16,-1.5699004,-1.5245941,"('unpopular', 'popular')",-0.4905871,-0.447415,0.43186107,0.58970976,-0.5428755,-0.4607664,0.0821091
17,-1.5264717,-1.5185586,"('nasty', 'nice')",-0.043957707,0.08670914,-0.14053713,-0.00037423428,-0.5703222,-0.4774079,0.0929143
