,weatherford_male,weatherford_female,tuple,international_male,international_female,plc_male,plc_female,average_male,average_female,female-male
32,-0.82205856,-0.9158398,"('unkind', 'kind')",-0.55102617,-0.6225708,-0.03802602,-0.24128005,-0.4703703,-0.5932302,-0.1228599
33,-0.112590395,-0.16992246,"('wrong', 'right')",0.9312465,0.91377324,0.72759044,0.63664293,0.5154155,0.4601645,-0.055251
34,-0.9155703,-0.8695444,"('mean', 'honorable')",-0.22613162,-0.08228845,2.7579632,2.650409,0.5387537,0.5661921,0.0274384
35,0.49018377,0.44810525,"('corrupt', 'incorrupt')",-0.21062183,-0.36538327,0.38121676,0.15269972,0.2202596,0.0784739,-0.1417857
36,-1.1899927,-1.3024684,"('hostile', 'amicable')",0.5017593,0.38411212,1.6808918,1.4715308,0.3308861,0.1843915,-0.1464946
37,0.15221013,0.11304888,"('fake', 'genuine')",-0.38443464,-0.46617413,0.6698887,0.55584055,0.1458881,0.0675718,-0.0783163
38,-0.5099242,-0.53162736,"('untruthful', 'truthful')",-0.5045123,-0.49227333,0.25905454,0.20273216,-0.251794,-0.2737229,-0.0219289
39,0.26081333,0.30149755,"('exploitative', 'cooperative')",0.64112777,0.66155696,0.6382947,0.6831306,0.5134119,0.5487284,0.0353165
40,-0.7952528,-0.8015598,"('stingy', 'generous')",0.2131711,0.23954141,-0.89848787,-0.8826039,-0.4935232,-0.4815408,0.0119824
41,-0.9267326,-0.990632,"('unforgiving', 'forgiving')",0.03675256,0.007972214,0.5392283,0.48509076,-0.1169172,-0.1658563,-0.0489391
42,0.17260177,0.2915489,"('unreliable', 'reliable')",0.053935997,0.2850985,-1.7721035,-1.5411266,-0.5151886,-0.3214931,0.1936955
43,-0.5549473,-0.55494076,"('irresponsible', 'responsible')",0.11150446,0.18327093,0.58070964,0.55791414,0.0457556,0.0620814,0.0163258
44,0.28240559,0.33532995,"('prejudiced', 'unprejudiced')",-0.13745168,0.042658594,-1.3809816,-1.3490983,-0.4120092,-0.3237032,0.088306
45,0.4148468,0.34154007,"('incompetent', 'competent')",0.35888928,0.27618307,0.9666636,0.9781567,0.5801332,0.5319599,-0.0481733
46,0.17464831,0.1542121,"('uncompetitive', 'competitive')",0.19812861,0.23283708,-0.83745027,-0.7729672,-0.1548911,-0.1286393,0.0262518
47,-0.61216486,-0.5373839,"('stupid', 'smart')",-0.64542496,-0.55772185,3.4768758,3.281962,0.739762,0.7289521,-0.0108099
48,-0.7695258,-0.8157167,"('unintelligent', 'intelligent')",-0.7715756,-0.8500745,-0.71700716,-0.68373865,-0.7527029,-0.7831767,-0.0304738
49,-0.71141833,-0.6931481,"('unable', 'able')",-0.8543314,-0.7690933,-1.0339826,-0.9778476,-0.8665775,-0.813363,0.0532145
50,-0.13914664,-0.12518081,"('clumsy', 'skillful')",-0.35209313,-0.38304508,-0.30984235,-0.50442994,-0.2670274,-0.337552,-0.0705246
51,-0.30169988,-0.30793944,"('uneducated', 'educated')",0.12136373,0.057022013,-0.2831353,-0.30655384,-0.1544905,-0.1858238,-0.0313333
52,-0.84139407,-1.0251663,"('irrational', 'rational')",-0.43890032,-0.56724733,0.5283346,0.31778646,-0.2506533,-0.4248757,-0.1742224
53,-1.4614757,-1.4653283,"('uncreative', 'creative')",-0.63345736,-0.68310714,0.85912997,0.77013373,-0.4119344,-0.459434,-0.0474996
54,-0.17566045,-0.23439682,"('incapable', 'capable')",0.1195773,0.13321519,0.41379458,0.25857198,0.1192371,0.0524635,-0.0667736
55,0.044706002,0.08682102,"('incompetent', 'clever')",-0.7728508,-0.8090746,-0.6347424,-0.48729596,-0.4542957,-0.4031832,0.0511125
56,0.6634458,0.67595994,"('impractical', 'practical')",0.86783606,0.8648858,0.009028963,0.15780546,0.5134369,0.5662171,0.0527802
57,-0.5789531,-0.6306198,"('unimaginative', 'imaginative')",0.17464176,0.11681767,-0.79861116,-0.60085934,-0.4009742,-0.3715538,0.0294204
58,-0.17966515,-0.18171644,"('undiscriminating', 'discriminating')",1.0166023,0.9729308,1.0221657,1.0912821,0.6197009,0.6274988,0.0077979
59,-0.11798993,-0.16154598,"('foolish', 'wise')",0.05685369,0.10571061,0.42806542,0.34900442,0.1223097,0.097723,-0.0245867
60,-0.14700456,-0.046993956,"('inefficient', 'efficient')",0.11238016,0.1978982,-1.0524819,-0.76181185,-0.3623687,-0.2036359,0.1587328
61,-0.06514529,-0.17097121,"('illogical', 'logical')",0.17412126,0.07014002,0.8328352,0.65568393,0.313937,0.1849509,-0.1289861
62,-0.021310592,0.085929856,"('incompetent', 'brilliant')",0.30514935,0.399216,-0.004056908,0.13518068,0.0932606,0.2067755,0.1135149
63,-0.5416978,-0.5738666,"('unperceptive', 'insightful')",0.5061627,0.5918045,0.6320801,0.63582826,0.1988483,0.2179221,0.0190738
64,0.7887938,0.84094733,"('shy', 'confident')",0.5679192,0.67925656,-4.026154,-3.5472262,-0.8898137,-0.6756741,0.2141396
65,-0.12274238,-0.11945735,"('insecure', 'secure')",0.12318705,0.11721348,-0.03584688,0.07358247,-0.0118007,0.0237795,0.0355802
66,-0.52809346,-0.5190437,"('inactive', 'active')",1.170732,1.1665064,0.8873609,0.70370644,0.5099998,0.4503897,-0.0596101
67,0.19240287,0.20983672,"('doubtful', 'determined')",0.024869425,0.07579548,-0.53555685,-0.44918627,-0.1060949,-0.054518,0.0515769
68,-0.5121629,-0.5297938,"('dependent', 'independent')",-0.43014383,-0.4923716,-1.2466605,-1.2057465,-0.7296557,-0.7426373,-0.0129816
69,0.024303168,0.028338697,"('lazy', 'industrious')",1.7798038,1.8354348,0.74775946,0.74235594,0.8506222,0.8687098,0.0180876
70,0.08409156,0.14739421,"('lethargic', 'energetic')",0.3693024,0.43303567,-0.03303629,-0.043638177,0.1401192,0.1789306,0.0388114
71,0.5483524,0.45555645,"('diffident', 'self-confident')",0.7597452,0.7678345,0.74503016,0.65912277,0.6843759,0.6275046,-0.0568713
72,-0.7226112,-0.66131216,"('unambitious', 'ambitious')",-0.34593853,-0.24599935,0.5809457,0.71167606,-0.1625347,-0.0652118,0.0973229
73,0.51158196,0.52512795,"('helpless', 'self-reliant')",0.6525225,0.7203838,-1.3146576,-1.1500375,-0.0501844,0.0318247,0.0820091
74,0.19830254,0.17627963,"('undedicated', 'dedicated')",0.80415666,0.83911777,1.1663157,1.1158392,0.7229249,0.7104122,-0.0125127
75,0.54676116,0.5467613,"('meek', 'impulsive')",-0.001623556,0.070387326,-0.57102954,-0.53233194,-0.0086307,0.0282722,0.0369029
76,0.09890306,0.27308473,"('anxious', 'daring')",0.32227418,0.53685933,-0.8312293,-0.66347045,-0.136684,0.0488245,0.1855085
77,-1.3264761,-1.28418,"('unmotivated', 'motivated')",-0.5193375,-0.4391364,-1.1338133,-0.96649367,-0.9932089,-0.8966033,0.0966056
78,-0.22405487,-0.22396152,"('nonresilient', 'resilient')",0.41321623,0.47855592,0.6989114,0.65402675,0.2960243,0.3028737,0.0068494
79,-0.363345,-0.41052595,"('wavering', 'unwavering')",-0.11639473,-0.12554406,0.30215934,0.15615107,-0.0591935,-0.1266396,-0.0674461
80,0.584758,0.6236863,"('dominated', 'dominating')",0.02250215,0.025971059,0.32137442,0.43898383,0.3095448,0.3628804,0.0533356
81,0.42725903,0.4793828,"('submissive', 'aggressive')",-0.37697804,-0.2905773,-1.5849591,-1.3632206,-0.5115594,-0.3914717,0.1200877
82,-0.19439685,-0.15194076,"('poor', 'rich')",-1.3131367,-1.2520044,3.3284683,3.1242437,0.6069783,0.5734328,-0.0335455
83,-0.3764329,-0.34158346,"('powerless', 'powerful')",-0.20263736,-0.10043723,-0.64118147,-0.5544299,-0.4067506,-0.3321502,0.0746004
84,-0.11549689,-0.09514026,"('inferior', 'superior')",0.37200138,0.42033315,0.51927084,0.50644666,0.2585918,0.2772132,0.0186214
85,-0.8987219,-0.9379453,"('insignificant', 'prestigious')",-0.43308264,-0.3457298,0.6723133,0.5109719,-0.2198304,-0.2575677,-0.0377373
86,-0.7254249,-0.83000875,"('uninfluential', 'influential')",-0.30264586,-0.43585914,-0.03985785,-0.064739555,-0.3559762,-0.4435358,-0.0875596
87,0.61082506,0.61294556,"('unsuccessful', 'successful')",1.4748557,1.5214399,1.6946716,1.7131464,1.2601175,1.2825107,0.0223932
88,-0.96674436,-0.98618776,"('low', 'eminent')",-0.35320395,-0.4150107,0.049832247,0.033601917,-0.423372,-0.4558655,-0.0324935
