,ralph_male,ralph_female,tuple,lauren_male,lauren_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.6158528,-1.5310593,"('unsociable', 'sociable')",-0.42316395,-0.2849568,-0.33517125,-0.41988057,-0.791396,-0.7452989,0.0460971
1,-0.48797643,-0.6080519,"('unfriendly', 'friendly')",0.8453535,0.9982048,1.1486233,1.0065279,0.5020001,0.4655603,-0.0364398
2,-0.10889493,-0.017360143,"('unlikable', 'likable')",0.33326712,0.39565337,0.5243455,0.56466264,0.2495726,0.3143186,0.064746
3,-1.4745018,-1.2879503,"('repellent', 'pleasant')",-1.5329152,-1.2345331,0.8170252,0.8736605,-0.7301307,-0.5496076,0.1805231
4,-0.027842525,0.112611145,"('disliked', 'liked')",0.35128263,0.6359956,-7.8026,-7.816213,-2.4930533,-2.3558688,0.1371845
5,0.727435,0.7754869,"('distant', 'outgoing')",1.2271171,1.2659699,-0.48274043,-0.45596004,0.4906039,0.5284989,0.037895
6,0.31386968,0.42810482,"('distant', 'open')",0.63577026,0.69747245,-0.2941181,-0.30388,0.2185073,0.2738991,0.0553918
7,-1.2497871,-1.174611,"('insensitive', 'sensitive')",-1.0233473,-0.8433002,0.25337863,0.32673034,-0.6732519,-0.5637269,0.109525
8,-0.67803323,-0.8454534,"('unaffectionate', 'affectionate')",0.72188896,0.61794233,0.27923155,0.20074822,0.1076958,-0.0089209,-0.1166167
9,-0.38414794,-0.27945328,"('unaffectionate', 'caring')",0.8416051,0.89093786,1.1371264,1.2096934,0.5315279,0.6070593,0.0755314
10,-1.7922862,-1.8255247,"('unsympathetic', 'sympathetic')",-0.88173133,-0.74457145,-0.14829294,-0.055462208,-0.9407701,-0.875186,0.0655841
11,-1.015541,-0.8358973,"('unhelpful', 'helpful')",-0.4343353,-0.48195353,2.1285474,2.3759785,0.2262237,0.3527092,0.1264855
12,-0.25745016,-0.1106653,"('unsupportive', 'supportive')",1.0138459,1.217937,-2.0733566,-2.028014,-0.4389869,-0.3069141,0.1320728
13,-0.83264744,-0.8054799,"('impolite', 'polite')",-0.62781954,-0.63467205,-0.6326073,-0.5628184,-0.6976914,-0.6676567,0.0300347
14,-1.4974984,-1.5225275,"('antisocial', 'social')",-0.03766472,0.026881792,-0.42627138,-0.45688245,-0.6538115,-0.6508427,0.0029688
15,0.71289223,0.50580627,"('boring', 'funny')",0.6165817,0.5224307,-0.5094142,-0.4724374,0.2733533,0.1852665,-0.0880868
16,0.67796093,0.6964665,"('unpopular', 'popular')",-0.58468866,-0.20987354,0.38038972,0.26125944,0.1578873,0.2492841,0.0913968
17,0.035463735,0.038134277,"('nasty', 'nice')",0.7043301,0.8114673,-0.6574637,-0.55954564,0.0274434,0.0966853,0.0692419
18,-0.9130006,-0.9394324,"('disagreeable', 'welcoming')",-0.22169986,-0.07350349,-0.64399433,-0.72345144,-0.5928982,-0.5787958,0.0141024
19,-0.04677425,0.14126179,"('inhospitable', 'hospitable')",-0.29331064,-0.1546365,-0.578506,-0.48570848,-0.306197,-0.1663611,0.1398359
20,0.2829367,0.20972775,"('rough', 'thoughtful')",1.023195,0.90098023,1.0098263,0.9310963,0.771986,0.6806014,-0.0913846
21,-0.7611144,-0.69802773,"('immoral', 'moral')",-0.35400227,-0.26003367,-0.58834904,-0.480813,-0.5678219,-0.4796248,0.0881971
22,-0.9526149,-0.9713368,"('untrustworthy', 'trustworthy')",-0.8155716,-0.8205864,-1.0623691,-1.0084678,-0.9435186,-0.9334637,0.0100549
23,-0.57278204,-0.593834,"('insincere', 'sincere')",0.3897462,0.43330306,6.5041013,6.598971,2.1070218,2.1461466,0.0391248
24,-0.6438744,-0.6442831,"('dishonest', 'honest')",-0.4169882,-0.42230904,0.91142595,1.0017658,-0.0498122,-0.0216088,0.0282034
25,-0.021705369,-0.14422324,"('egoistic', 'altruistic')",0.32996187,0.43285793,0.81900924,0.6688528,0.3757552,0.3191625,-0.0565927
26,-0.6413326,-0.89609325,"('hardhearted', 'benevolent')",1.0824704,0.94376343,1.4354634,1.1349968,0.6255337,0.3942223,-0.2313114
27,-0.31258696,-0.34896475,"('hardhearted', 'softhearted')",0.1384378,0.042581968,1.0445006,0.9201513,0.2901171,0.2045895,-0.0855276
28,-1.4172114,-1.4308344,"('disloyal', 'loyal')",-0.27448246,-0.25993347,1.3119432,1.3683853,-0.1265836,-0.1074609,0.0191227
29,-0.56592935,-0.4399585,"('unfair', 'fair')",-0.8405981,-0.79314065,-0.4119308,-0.5712318,-0.6061528,-0.6014437,0.0047091
30,-0.8429897,-0.60899454,"('intolerant', 'tolerant')",-0.36573747,-0.216339,0.46810418,0.5053931,-0.2468743,-0.1066468,0.1402275
31,-0.6983613,-0.60813063,"('evil', 'good')",-0.62799305,-0.40283474,-1.257265,-1.4003265,-0.8612064,-0.8037639,0.0574425
32,-0.46085578,-0.47865114,"('unkind', 'kind')",0.29194772,0.35161608,0.9110421,0.78742015,0.247378,0.2201284,-0.0272496
33,0.6348397,0.47724023,"('wrong', 'right')",0.77472496,0.6721071,-0.63612217,-0.6590341,0.2578142,0.1634377,-0.0943765
34,-0.08550556,0.13168393,"('mean', 'honorable')",0.30498222,0.58793217,6.0831227,6.2801404,2.1008665,2.3332521,0.2323856
35,0.6061062,0.5851059,"('corrupt', 'incorrupt')",0.3461533,0.27943924,-0.64292127,-0.672714,0.1031128,0.0639437,-0.0391691
36,0.002415439,0.02316833,"('hostile', 'amicable')",0.17888951,0.55498356,-0.47885776,-0.58367485,-0.0991843,-0.001841,0.0973433
37,0.28496787,0.2984325,"('fake', 'genuine')",0.16741563,0.120608866,0.16153361,0.2832158,0.204639,0.2340857,0.0294467
38,-0.1580652,-0.13185622,"('untruthful', 'truthful')",-0.022031074,0.042933524,0.34717014,0.5941364,0.0556913,0.1684046,0.1127133
39,-0.34404814,-0.39969063,"('exploitative', 'cooperative')",0.88721097,0.6984112,0.17367996,0.16384266,0.2389476,0.1541878,-0.0847598
40,-0.6144097,-0.52975976,"('stingy', 'generous')",-0.33738264,-0.11561677,-2.3853025,-2.5236788,-1.1123649,-1.0563518,0.0560131
41,-0.67329484,-0.57379425,"('unforgiving', 'forgiving')",-0.0041618524,0.15501377,-0.16501994,-0.16838035,-0.2808255,-0.1957203,0.0851052
