,mattel_male,mattel_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.63407564,-0.70165056,"('unsociable', 'sociable')",-0.418293,-0.5206492,-0.5261843,-0.6111499,-0.0849656
1,0.4610557,0.3154576,"('unfriendly', 'friendly')",1.9592445,1.8234587,1.2101501,1.0694581,-0.140692
2,0.5360993,0.55171627,"('unlikable', 'likable')",0.37206843,0.42145917,0.4540839,0.4865877,0.0325038
3,-1.1653799,-1.087069,"('repellent', 'pleasant')",0.0734218,0.16411069,-0.545979,-0.4614792,0.0844998
4,-0.37055552,-0.4129273,"('disliked', 'liked')",-6.0673885,-6.182833,-3.218972,-3.2978802,-0.0789082
5,-0.34549952,-0.39058682,"('distant', 'outgoing')",0.07893121,-0.017480996,-0.1332842,-0.2040339,-0.0707497
6,-0.37650588,-0.4198454,"('distant', 'open')",0.60223305,0.49871102,0.1128636,0.0394328,-0.0734308
7,-0.7573454,-0.70861316,"('insensitive', 'sensitive')",0.4810367,0.513035,-0.1381543,-0.0977891,0.0403652
8,0.3502066,0.2539827,"('unaffectionate', 'affectionate')",1.0728331,0.94809896,0.7115198,0.6010408,-0.110479
9,0.26950255,0.15380922,"('unaffectionate', 'caring')",1.0655209,0.9989443,0.6675117,0.5763767,-0.091135
10,-1.285273,-1.2775322,"('unsympathetic', 'sympathetic')",-0.5555807,-0.5507166,-0.9204268,-0.9141244,0.0063024
11,-0.73653495,-0.727819,"('unhelpful', 'helpful')",1.2903146,1.3648227,0.2768898,0.3185019,0.0416121
12,-0.065570906,-0.033466555,"('unsupportive', 'supportive')",-1.6247069,-1.6349481,-0.8451389,-0.8342074,0.0109315
13,-0.48670173,-0.47565082,"('impolite', 'polite')",-0.78734463,-0.7349258,-0.6370232,-0.6052883,0.0317349
14,-0.6514157,-0.63043624,"('antisocial', 'social')",-0.80199057,-0.8088187,-0.7267032,-0.7196275,0.0070757
15,0.27207553,0.16123198,"('boring', 'funny')",0.56460476,0.49888453,0.4183401,0.3300582,-0.0882819
16,-0.71841025,-0.69483536,"('unpopular', 'popular')",0.6146396,0.6134606,-0.0518853,-0.0406874,0.0111979
17,-0.36014903,-0.3101757,"('nasty', 'nice')",-0.3053422,-0.2652126,-0.3327456,-0.2876942,0.0450514
18,-0.7153141,-0.7996236,"('disagreeable', 'welcoming')",-0.28561363,-0.37111646,-0.5004638,-0.5853701,-0.0849063
19,-0.042384192,-0.017506015,"('inhospitable', 'hospitable')",0.40910444,0.4295206,0.1833601,0.2060073,0.0226472
20,0.5245311,0.5528822,"('rough', 'thoughtful')",1.4506248,1.4297917,0.987578,0.9913369,0.0037589
21,-0.43061846,-0.38049677,"('immoral', 'moral')",-0.87119037,-0.80691093,-0.6509044,-0.5937039,0.0572005
22,-0.4500135,-0.49524325,"('untrustworthy', 'trustworthy')",-1.1198895,-1.1973124,-0.7849515,-0.8462778,-0.0613263
23,-0.2399358,-0.29369086,"('insincere', 'sincere')",5.3152156,5.279316,2.5376399,2.4928126,-0.0448273
24,-0.39171472,-0.46637526,"('dishonest', 'honest')",0.7967793,0.72292334,0.2025323,0.128274,-0.0742583
25,0.8573803,0.8515518,"('egoistic', 'altruistic')",1.5573081,1.531552,1.2073442,1.1915519,-0.0157923
26,-0.11297035,-0.18243015,"('hardhearted', 'benevolent')",1.8089131,1.7137209,0.8479714,0.7656454,-0.082326
27,-0.3805864,-0.41104102,"('hardhearted', 'softhearted')",1.6064867,1.4974587,0.6129501,0.5432088,-0.0697413
28,0.020433735,-0.10957023,"('disloyal', 'loyal')",1.0771531,0.9888545,0.5487934,0.4396422,-0.1091512
29,-0.5387328,-0.60304576,"('unfair', 'fair')",-0.22136977,-0.36294776,-0.3800513,-0.4829968,-0.1029455
30,0.017856888,-0.014629234,"('intolerant', 'tolerant')",1.118476,1.0605193,0.5681664,0.522945,-0.0452214
31,-0.3046095,-0.30229774,"('evil', 'good')",-0.34439102,-0.41043836,-0.3245003,-0.3563681,-0.0318678
32,-0.2020084,-0.2428646,"('unkind', 'kind')",0.3433242,0.22348608,0.0706579,-0.0096893,-0.0803472
33,0.6714928,0.5722483,"('wrong', 'right')",-0.320422,-0.35729277,0.1755354,0.1074778,-0.0680576
34,-0.32873115,-0.18401179,"('mean', 'honorable')",5.65602,5.779526,2.6636446,2.7977571,0.1341125
35,0.6753301,0.5830381,"('corrupt', 'incorrupt')",0.3605172,0.22881053,0.5179237,0.4059243,-0.1119994
36,0.290274,0.20958398,"('hostile', 'amicable')",0.50015104,0.3337463,0.3952125,0.2716652,-0.1235473
37,0.48136532,0.54378295,"('fake', 'genuine')",0.37490702,0.40448028,0.4281362,0.4741316,0.0459954
38,0.08731293,0.03570208,"('untruthful', 'truthful')",-0.08310285,-0.031859107,0.002105,0.0019215,-0.0001835
39,0.9708239,1.0067767,"('exploitative', 'cooperative')",0.3168136,0.34196502,0.6438187,0.6743709,0.0305522
40,-0.08047482,-0.11279486,"('stingy', 'generous')",-1.0946995,-1.2162042,-0.5875872,-0.6644995,-0.0769123
41,-0.082684964,-0.13850917,"('unforgiving', 'forgiving')",-0.021931678,-0.12529258,-0.0523083,-0.1319009,-0.0795926
42,-0.5794109,-0.49707377,"('unreliable', 'reliable')",-3.291227,-3.2801945,-1.9353189,-1.8886342,0.0466847
43,-0.22384782,-0.15606408,"('irresponsible', 'responsible')",0.5164019,0.51607484,0.146277,0.1800054,0.0337284
44,-0.72467464,-0.67598385,"('prejudiced', 'unprejudiced')",-1.6171556,-1.6081442,-1.1709151,-1.142064,0.0288511
45,-1.1412109,-1.1327767,"('incompetent', 'competent')",-0.21560735,-0.26707613,-0.6784091,-0.6999264,-0.0215173
46,-0.82487214,-0.747489,"('uncompetitive', 'competitive')",-0.791878,-0.7924962,-0.8083751,-0.7699926,0.0383825
47,0.22862892,0.30793262,"('stupid', 'smart')",4.918308,4.9774632,2.5734684,2.6426978,0.0692294
48,-0.09347311,-0.12014363,"('unintelligent', 'intelligent')",0.6881477,0.6981716,0.2973373,0.289014,-0.0083233
49,0.093428664,0.120069586,"('unable', 'able')",-0.20030853,-0.14293176,-0.0534399,-0.0114311,0.0420088
50,0.3810289,0.40726212,"('clumsy', 'skillful')",0.20465623,0.15634045,0.2928426,0.2818013,-0.0110413
51,-0.6771064,-0.7028918,"('uneducated', 'educated')",0.59834003,0.5757558,-0.0393832,-0.063568,-0.0241848
52,-0.16756545,-0.40035725,"('irrational', 'rational')",0.4849282,0.32978848,0.1586814,-0.0352844,-0.1939658
53,0.752421,0.7207941,"('uncreative', 'creative')",0.7595522,0.6888138,0.7559866,0.7048039,-0.0511827
54,0.4192743,0.36006075,"('incapable', 'capable')",1.1502317,1.159347,0.784753,0.7597039,-0.0250491
55,-0.5793206,-0.49515772,"('incompetent', 'clever')",0.070003115,0.08199109,-0.2546588,-0.2065833,0.0480755
56,0.67606926,0.6624281,"('impractical', 'practical')",-0.50469184,-0.5081886,0.0856887,0.0771197,-0.008569
57,-0.52960145,-0.57781273,"('unimaginative', 'imaginative')",-2.5184891,-2.5876145,-1.5240452,-1.5827136,-0.0586684
58,0.15308078,0.11556405,"('undiscriminating', 'discriminating')",0.15111062,0.089624465,0.1520957,0.1025943,-0.0495014
59,0.5530181,0.46580952,"('foolish', 'wise')",0.63667303,0.585291,0.5948455,0.5255502,-0.0692953
60,0.31503403,0.39775795,"('inefficient', 'efficient')",-0.427383,-0.3021248,-0.0561745,0.0478166,0.1039911
61,-0.27856684,-0.39114055,"('illogical', 'logical')",0.20896149,0.10618706,-0.0348027,-0.1424767,-0.107674
62,-0.24435599,-0.19295904,"('incompetent', 'brilliant')",-0.002113774,0.13154691,-0.1232349,-0.0307061,0.0925288
63,-0.39168024,-0.31688297,"('unperceptive', 'insightful')",0.7015897,0.79560894,0.1549547,0.239363,0.0844083
64,-0.8484797,-0.85574317,"('shy', 'confident')",-6.7145705,-6.7354975,-3.7815251,-3.7956204,-0.0140953
65,-0.90900934,-0.903471,"('insecure', 'secure')",-0.8644992,-0.8503987,-0.8867543,-0.8769349,0.0098194
66,-0.5497664,-0.56710386,"('inactive', 'active')",0.8836097,0.901923,0.1669216,0.1674096,0.000488
67,0.9900719,0.98067045,"('doubtful', 'determined')",-0.3921881,-0.35259914,0.2989419,0.3140357,0.0150938
68,-0.7116044,-0.7707938,"('dependent', 'independent')",-0.24067615,-0.25612488,-0.4761403,-0.5134593,-0.037319
69,1.4401755,1.4669982,"('lazy', 'industrious')",-0.3863918,-0.38186234,0.5268919,0.542568,0.0156761
70,-1.1350884,-1.0628839,"('lethargic', 'energetic')",0.22943436,0.26122972,-0.452827,-0.4008271,0.0519999
71,0.89830804,0.944664,"('diffident', 'self-confident')",0.74750143,0.71980596,0.8229047,0.832235,0.0093303
72,0.09558245,0.0013823863,"('unambitious', 'ambitious')",-0.73191273,-0.71976346,-0.3181652,-0.3591905,-0.0410253
73,0.76246846,0.7943152,"('helpless', 'self-reliant')",-2.624608,-2.6088593,-0.9310698,-0.907272,0.0237978
74,0.17870843,0.16638163,"('undedicated', 'dedicated')",0.19256711,0.099461436,0.1856378,0.1329215,-0.0527163
75,0.47473785,0.4773659,"('meek', 'impulsive')",-0.17314328,-0.12620425,0.1507973,0.1755808,0.0247835
76,-0.43594524,-0.33343226,"('anxious', 'daring')",-0.051646613,0.052141346,-0.2437959,-0.1406455,0.1031504
77,-0.5826187,-0.5800865,"('unmotivated', 'motivated')",-1.2161602,-1.0887378,-0.8993894,-0.8344122,0.0649772
78,-0.52574354,-0.42433175,"('nonresilient', 'resilient')",0.38978866,0.4756508,-0.0679774,0.0256595,0.0936369
79,-0.29745913,-0.33209896,"('wavering', 'unwavering')",0.21663006,0.2223787,-0.0404145,-0.0548601,-0.0144456
80,-0.44705343,-0.41638207,"('dominated', 'dominating')",-1.5158215,-1.3682566,-0.9814374,-0.8923193,0.0891181
81,-0.56824654,-0.5136564,"('submissive', 'aggressive')",-1.3441378,-1.215528,-0.9561921,-0.8645922,0.0915999
82,-0.6451719,-0.6082728,"('poor', 'rich')",5.7432766,5.7852697,2.5490522,2.5884986,0.0394464
83,0.39521173,0.40757802,"('powerless', 'powerful')",-1.0053684,-1.0027288,-0.3050783,-0.2975754,0.0075029
84,0.57146376,0.47834948,"('inferior', 'superior')",1.3212099,1.2449765,0.9463369,0.861663,-0.0846739
85,0.3567441,0.30859965,"('insignificant', 'prestigious')",1.3171326,1.2527323,0.8369384,0.780666,-0.0562724
86,-0.26850834,-0.4094024,"('uninfluential', 'influential')",0.12634343,-0.0041829273,-0.0710825,-0.2067927,-0.1357102
87,0.081657566,0.07058999,"('unsuccessful', 'successful')",0.95234334,1.0302235,0.5170004,0.5504068,0.0334064
88,-0.4914666,-0.584147,"('low', 'eminent')",0.19671074,0.16833718,-0.1473779,-0.2079049,-0.060527
