,peoples_male,peoples_female,tuple,united_male,united_female,financial_male,financial_female,inc_male,inc_female,average_male,average_female,female-male
0,0.1784779,-0.0073595243,"('unsociable', 'sociable')",0.4801217,0.4127064,0.5360305,0.40533888,-0.4203449,-0.54551303,0.1935713,0.0662932,-0.1272781
1,0.15866798,0.2729515,"('unfriendly', 'friendly')",-0.7446876,-0.68737787,1.1537474,1.0311301,1.603141,1.3692966,0.5427172,0.4965001,-0.0462171
2,-0.10606012,-0.0012563579,"('unlikable', 'likable')",0.7708765,0.94143134,2.3941813,2.5187492,0.95197797,1.1691232,1.002744,1.1570119,0.1542679
3,-0.6212715,-0.5171584,"('repellent', 'pleasant')",-0.47232598,-0.2635125,-0.10015973,-0.041778583,0.014194179,0.13708872,-0.2948908,-0.1713402,0.1235506
4,0.3829354,0.47782072,"('disliked', 'liked')",0.7812119,0.75872856,0.16561837,0.17166145,-5.48389,-5.3963203,-1.0385311,-0.9970274,0.0415037
5,-0.9138855,-0.72896963,"('distant', 'outgoing')",0.075893134,0.10133073,0.4423668,0.4524067,-0.2506913,-0.27255848,-0.1615792,-0.1119477,0.0496315
6,-0.98898757,-0.74064124,"('distant', 'open')",-0.489066,-0.354028,-0.8508725,-0.8018559,-0.032823704,-0.09668495,-0.5904375,-0.4983025,0.092135
7,0.8047667,0.7603966,"('insensitive', 'sensitive')",0.57382643,0.6412064,0.75546,0.80596733,0.291164,0.2835443,0.6063043,0.6227787,0.0164744
8,0.55175775,0.64189726,"('unaffectionate', 'affectionate')",-0.7414129,-0.6908118,-0.5081028,-0.52746373,0.055380758,-0.044144023,-0.1605943,-0.1551306,0.0054637
9,1.1002858,1.1385101,"('unaffectionate', 'caring')",0.23381215,0.26793942,1.102507,1.0557004,0.7871316,0.71630573,0.8059341,0.794614,-0.0113201
10,0.24437031,0.21680477,"('unsympathetic', 'sympathetic')",0.09125737,0.26678753,-0.83011323,-0.8082417,-0.49309865,-0.505094,-0.2468961,-0.2074358,0.0394603
11,0.95719177,0.88951564,"('unhelpful', 'helpful')",2.200643,2.2641644,0.6358716,0.60048354,2.860651,2.9476857,1.6635894,1.6754624,0.011873
12,1.6006658,1.7862384,"('unsupportive', 'supportive')",1.1166532,1.3850954,0.80088603,0.9159616,-1.9670639,-1.8582213,0.3877853,0.5572686,0.1694833
