,nektar_male,nektar_female,tuple,therapeutics_male,therapeutics_female,average_male,average_female,female-male
0,-1.3506212,-1.5155761,"('unsociable', 'sociable')",0.34846142,0.20689593,-0.5010799,-0.6543401,-0.1532602
1,-1.2676892,-1.4619145,"('unfriendly', 'friendly')",0.26026928,0.012317933,-0.50371,-0.7247983,-0.2210883
2,0.7787323,0.7454674,"('unlikable', 'likable')",1.2285528,1.2404337,1.0036426,0.9929506,-0.010692
3,-1.3604544,-1.344617,"('repellent', 'pleasant')",-1.2081077,-1.1233027,-1.284281,-1.2339599,0.0503211
4,0.03256083,-0.041181643,"('disliked', 'liked')",-2.4540014,-2.3457065,-1.2107203,-1.193444,0.0172763
5,-1.3571845,-1.3246202,"('distant', 'outgoing')",-0.10711063,-0.0844567,-0.7321476,-0.7045385,0.0276091
6,-1.4203298,-1.3818617,"('distant', 'open')",-0.18816395,-0.21307065,-0.8042469,-0.7974662,0.0067807
7,-1.5319258,-1.5058533,"('insensitive', 'sensitive')",-1.1291139,-1.1105503,-1.3305199,-1.3082018,0.0223181
8,-0.3109174,-0.46610892,"('unaffectionate', 'affectionate')",-0.0642676,-0.27635995,-0.1875925,-0.3712344,-0.1836419
9,-1.3344412,-1.5079867,"('unaffectionate', 'caring')",0.3108881,0.11256431,-0.5117766,-0.6977112,-0.1859346
10,-2.2254395,-2.290071,"('unsympathetic', 'sympathetic')",-1.1014867,-1.2194642,-1.6634631,-1.7547677,-0.0913046
11,-0.98851615,-1.0591866,"('unhelpful', 'helpful')",1.387627,1.2770337,0.1995554,0.1089236,-0.0906318
12,-0.8140554,-0.8178513,"('unsupportive', 'supportive')",0.004058279,0.0385191,-0.4049985,-0.3896661,0.0153324
13,-1.1192886,-1.1744293,"('impolite', 'polite')",0.08495085,0.020467855,-0.5171689,-0.5769807,-0.0598118
14,-0.49842358,-0.44948283,"('antisocial', 'social')",-0.50960404,-0.4614707,-0.5040138,-0.4554768,0.048537
15,0.2867841,0.23193407,"('boring', 'funny')",0.70706093,0.61744,0.4969225,0.424687,-0.0722355
16,0.23480731,0.124614194,"('unpopular', 'popular')",0.423767,0.4074968,0.3292872,0.2660555,-0.0632317
17,-0.63904643,-0.616325,"('nasty', 'nice')",-0.5514959,-0.47711837,-0.5952712,-0.5467217,0.0485495
18,0.61151457,0.59907985,"('disagreeable', 'welcoming')",0.14908406,0.11269416,0.3802993,0.355887,-0.0244123
19,-1.5287856,-1.5751326,"('inhospitable', 'hospitable')",-0.20370327,-0.23029867,-0.8662444,-0.9027156,-0.0364712
20,-0.35438332,-0.37194532,"('rough', 'thoughtful')",0.25425747,0.25249404,-0.0500629,-0.0597256,-0.0096627
21,-0.8996134,-0.97963077,"('immoral', 'moral')",-0.21459939,-0.24808916,-0.5571064,-0.61386,-0.0567536
22,-0.27499014,-0.28101495,"('untrustworthy', 'trustworthy')",-0.57981896,-0.6365294,-0.4274046,-0.4587722,-0.0313676
23,-1.5155206,-1.6458474,"('insincere', 'sincere')",2.1969726,2.0137196,0.340726,0.1839361,-0.1567899
24,-1.3593107,-1.3771913,"('dishonest', 'honest')",-1.3781409,-1.4996727,-1.3687258,-1.438432,-0.0697062
25,0.07194112,0.034732185,"('egoistic', 'altruistic')",0.2753935,0.21005224,0.1736673,0.1223922,-0.0512751
26,0.20456441,0.15127434,"('hardhearted', 'benevolent')",1.2693287,1.1255172,0.7369466,0.6383958,-0.0985508
27,-0.43301597,-0.41117406,"('hardhearted', 'softhearted')",0.050665133,-0.05101526,-0.1911754,-0.2310947,-0.0399193
28,-1.052049,-1.1840504,"('disloyal', 'loyal')",-0.16145006,-0.360211,-0.6067495,-0.7721307,-0.1653812
29,-0.39299604,-0.38546148,"('unfair', 'fair')",-1.4672261,-1.485941,-0.9301111,-0.9357013,-0.0055902
