,manitowoc_male,manitowoc_female,tuple,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.4994111,-1.5493051,"('unsociable', 'sociable')",0.4248015,0.2472307,-0.67353296,-0.806428,-0.5827142,-0.7028341,-0.1201199
1,-0.3572507,-0.4723461,"('unfriendly', 'friendly')",0.118473925,-0.22420198,2.3126478,2.1766794,0.6912904,0.4933771,-0.1979133
2,-0.4395314,-0.36914364,"('unlikable', 'likable')",1.2206237,1.3152207,0.60448736,0.65915334,0.4618599,0.5350768,0.0732169
3,-0.59679025,-0.53673446,"('repellent', 'pleasant')",0.603397,0.67171764,0.17605045,0.22505724,0.0608857,0.1200135,0.0591278
4,0.36060494,0.3458799,"('disliked', 'liked')",-0.5858699,-0.75764656,-6.894114,-7.011397,-2.3731263,-2.4743878,-0.1012615
5,0.9400045,0.8757495,"('distant', 'outgoing')",-0.72849315,-0.82559484,0.046679955,0.07702329,0.0860638,0.0423927,-0.0436711
6,0.77069545,0.7113677,"('distant', 'open')",-0.85223377,-0.9971256,0.71773744,0.7501055,0.2120664,0.1547825,-0.0572839
7,-1.3333371,-1.2812295,"('insensitive', 'sensitive')",-0.02673199,0.01920617,1.0829448,1.0732338,-0.0923748,-0.0629298,0.029445
8,-0.38388464,-0.36363295,"('unaffectionate', 'affectionate')",-0.7953085,-0.9499383,1.5513878,1.4608412,0.1240649,0.04909,-0.0749749
9,0.16497386,0.16719924,"('unaffectionate', 'caring')",-0.3209447,-0.4873205,2.0442696,1.9878278,0.6294329,0.5559022,-0.0735307
10,-1.6195282,-1.6048086,"('unsympathetic', 'sympathetic')",-0.19882827,-0.1779576,-0.42514724,-0.41762212,-0.7478345,-0.7334627,0.0143718
11,-1.0557055,-1.0105551,"('unhelpful', 'helpful')",-0.37004757,-0.25876725,1.5193334,1.6644053,0.0311934,0.1316943,0.1005009
12,0.033532053,0.03929586,"('unsupportive', 'supportive')",-0.06995782,-0.025300255,-1.7205701,-1.7622647,-0.5856653,-0.5827564,0.0029089
13,-1.1328201,-1.139796,"('impolite', 'polite')",-0.24459374,-0.15089267,-0.72863626,-0.6751836,-0.7020167,-0.6552908,0.0467259
14,-1.5435739,-1.4707955,"('antisocial', 'social')",1.1338325,1.2295823,-0.71691823,-0.7617864,-0.3755532,-0.3343332,0.04122
15,1.1134354,1.0765063,"('boring', 'funny')",0.4314265,0.34153292,0.81927115,0.8057316,0.7880444,0.741257,-0.0467874
16,0.1465455,0.11999387,"('unpopular', 'popular')",-0.2845336,-0.3817833,0.68898726,0.6453159,0.1836664,0.1278421,-0.0558243
17,0.10112101,0.15041992,"('nasty', 'nice')",0.13336945,0.18278354,-1.0561329,-0.9994215,-0.2738808,-0.2220727,0.0518081
18,0.13418739,0.23495218,"('disagreeable', 'welcoming')",-0.6002829,-0.5778816,-0.39454913,-0.45384818,-0.2868815,-0.2655925,0.021289
19,-0.6854559,-0.6296667,"('inhospitable', 'hospitable')",-0.6539325,-0.7397556,0.06305301,0.107685484,-0.4254451,-0.4205789,0.0048662
20,-1.462635,-1.3920625,"('rough', 'thoughtful')",0.25530815,0.40849552,0.64698064,0.65856737,-0.1867821,-0.1083332,0.0784489
21,-1.1320927,-1.1043433,"('immoral', 'moral')",0.101011924,0.19376743,-1.0991046,-1.0302352,-0.7100619,-0.646937,0.0631249
22,-0.53656924,-0.49154863,"('untrustworthy', 'trustworthy')",0.08122869,0.10467354,-1.0951346,-1.0811063,-0.516825,-0.4893271,0.0274979
23,-1.6318266,-1.6212202,"('insincere', 'sincere')",-0.521288,-0.50755596,5.791168,5.831956,1.2126846,1.2343933,0.0217087
24,-0.6005469,-0.58972275,"('dishonest', 'honest')",-0.51139474,-0.45462123,0.912567,0.8897473,-0.0664582,-0.0515322,0.014926
25,0.43054444,0.3857977,"('egoistic', 'altruistic')",1.4306793,1.2346814,1.9648575,1.8609685,1.2753604,1.1604826,-0.1148778
26,0.3962627,0.23896147,"('hardhearted', 'benevolent')",2.713121,2.499177,2.1183028,1.9802673,1.7425621,1.5728019,-0.1697602
27,1.0928781,1.1049722,"('hardhearted', 'softhearted')",0.012082676,0.051610835,1.9089427,1.7934415,1.0046345,0.9833415,-0.021293
28,-1.8050848,-1.9112545,"('disloyal', 'loyal')",-0.27914366,-0.44333592,1.3500975,1.1766872,-0.2447103,-0.3926344,-0.1479241
29,0.66254413,0.5857668,"('unfair', 'fair')",-0.3143895,-0.2965697,-0.16367945,-0.3402167,0.0614917,-0.0170065,-0.0784982
30,-0.23949185,-0.22613922,"('intolerant', 'tolerant')",1.0003358,1.0704473,1.0195978,1.0303632,0.5934806,0.6248904,0.0314098
31,0.78024423,0.7985933,"('evil', 'good')",0.082102075,-0.10298525,-0.64733803,-0.8022797,0.0716694,-0.0355572,-0.1072266
32,-0.732293,-0.8061094,"('unkind', 'kind')",0.98290557,0.86539024,1.1102382,0.921317,0.4536169,0.3268659,-0.126751
33,0.86947715,0.7654357,"('wrong', 'right')",0.34908414,0.22908431,0.37586737,0.24405453,0.5314762,0.4128582,-0.118618
34,-0.49457854,-0.44255194,"('mean', 'honorable')",0.13607937,0.2919429,5.8947988,6.056914,1.8454332,1.9687683,0.1233351
35,1.3477933,1.2161855,"('corrupt', 'incorrupt')",-0.7643361,-0.9339082,0.53292745,0.38303843,0.3721282,0.2217719,-0.1503563
36,-0.112463266,-0.23033056,"('hostile', 'amicable')",-0.4744414,-0.94825494,0.9664844,0.8045308,0.1265266,-0.1246849,-0.2512115
37,-0.20573902,-0.18384697,"('fake', 'genuine')",-0.5715671,-0.44820005,0.46405345,0.4684964,-0.1044176,-0.0545169,0.0499007
38,-0.8247789,-0.8173006,"('untruthful', 'truthful')",-0.8320904,-0.9321896,0.031588055,0.08463474,-0.5417604,-0.5549518,-0.0131914
39,-0.224074,-0.07024723,"('exploitative', 'cooperative')",1.216085,1.4325936,-0.051443495,-0.0019611083,0.3135225,0.4534618,0.1399393
40,1.0947584,1.0769222,"('stingy', 'generous')",0.527701,0.49807364,-1.4310527,-1.552076,0.0638022,0.0076399,-0.0561623
41,-0.824701,-0.87586296,"('unforgiving', 'forgiving')",0.21188717,0.055150565,0.08820156,-0.034058563,-0.1748707,-0.2849237,-0.110053
