,altria_male,altria_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.17117,-1.1132154,"('unsociable', 'sociable')",0.6225125,0.40740052,-0.6699844,-0.8280513,-0.406214,-0.5112888,-0.1050748
1,-1.3685092,-1.3333889,"('unfriendly', 'friendly')",-0.35901916,-0.3800843,1.5991095,1.5864687,-0.0428063,-0.0423348,0.0004715
2,0.72368425,0.66272795,"('unlikable', 'likable')",1.7734177,1.7595705,0.8647927,0.9851818,1.1206315,1.1358267,0.0151952
3,-0.50104874,-0.24804567,"('repellent', 'pleasant')",1.1451764,1.157283,0.31189469,0.32960737,0.3186741,0.4129482,0.0942741
4,-0.6050217,-0.6126221,"('disliked', 'liked')",-0.57428056,-0.60893947,-6.5184617,-6.4403977,-2.5659213,-2.5539864,0.0119349
5,-1.0748452,-1.1088978,"('distant', 'outgoing')",-2.1038747,-1.8217206,-0.24761184,-0.1074065,-1.1421106,-1.012675,0.1294356
6,-1.3769683,-1.3497133,"('distant', 'open')",-2.436676,-2.122137,0.23608805,0.36089647,-1.1925188,-1.0369846,0.1555342
7,0.066911235,0.40854388,"('insensitive', 'sensitive')",0.23799431,0.32933742,0.46938816,0.48481452,0.2580979,0.4075653,0.1494674
8,-0.6270279,-0.70509964,"('unaffectionate', 'affectionate')",-0.28713566,-0.28614417,0.79531014,0.794285,-0.0396178,-0.0656529,-0.0260351
9,-1.0126921,-0.92975354,"('unaffectionate', 'caring')",-0.45297676,-0.4304339,1.0815867,1.1622391,-0.1280274,-0.0659828,0.0620446
10,-0.92709816,-0.53244436,"('unsympathetic', 'sympathetic')",0.258811,0.17846778,-0.44008034,-0.4765732,-0.3694558,-0.2768499,0.0926059
11,0.06030747,0.08924253,"('unhelpful', 'helpful')",0.14415151,0.03613017,1.9458044,1.9469905,0.7167544,0.6907877,-0.0259667
12,-0.48039874,-0.1819203,"('unsupportive', 'supportive')",0.38315198,0.66725934,-1.9143157,-1.7865186,-0.6705208,-0.4337265,0.2367943
13,-0.022215284,-0.02625953,"('impolite', 'polite')",-0.057100788,-0.19069989,-0.39221987,-0.42421174,-0.1571787,-0.2137237,-0.056545
14,0.30486852,0.4130641,"('antisocial', 'social')",2.0321329,1.9738028,-0.44469756,-0.594604,0.6307679,0.5974209,-0.033347
15,0.10462643,-0.115232795,"('boring', 'funny')",-1.0633265,-1.2398009,0.5338623,0.47018582,-0.1416126,-0.2949493,-0.1533367
16,-0.9320956,-0.92001677,"('unpopular', 'popular')",-0.3264346,-0.26164702,0.58674484,0.545917,-0.2239284,-0.2119156,0.0120128
17,-0.18348403,-0.16556926,"('nasty', 'nice')",-0.73167366,-0.6020169,-0.2056009,-0.21992478,-0.3735862,-0.3291703,0.0444159
18,-0.35247493,-0.15756647,"('disagreeable', 'welcoming')",-0.4513777,-0.27992785,-0.37094554,-0.31919655,-0.3915994,-0.2522303,0.1393691
19,-1.3471744,-1.2712743,"('inhospitable', 'hospitable')",-2.0257459,-1.9891669,-0.12573086,0.055450864,-1.166217,-1.0683301,0.0978869
20,0.3376537,0.4513209,"('rough', 'thoughtful')",1.516114,1.6264205,1.0260924,1.0049554,0.9599533,1.0275656,0.0676123
21,0.47092986,0.59851545,"('immoral', 'moral')",0.858931,0.7901888,-0.7907992,-0.7734042,0.1796872,0.2051,0.0254128
22,0.07506396,0.20690055,"('untrustworthy', 'trustworthy')",0.81588084,0.72327965,-1.0669982,-1.1391525,-0.0586845,-0.0696574,-0.0109729
23,-0.24242926,-0.0035758056,"('insincere', 'sincere')",0.72277683,0.66400564,5.9466085,5.770147,2.1423187,2.1435256,0.0012069
24,0.12498227,0.25900644,"('dishonest', 'honest')",-0.09459765,-0.107710995,0.8172412,0.76923674,0.2825419,0.3068441,0.0243022
25,0.035450365,-0.099485725,"('egoistic', 'altruistic')",-0.24009034,-0.28315383,1.4639106,1.3569813,0.4197569,0.3247806,-0.0949763
26,-0.04574404,-0.21833204,"('hardhearted', 'benevolent')",1.0427148,0.90717477,1.3725823,1.2089686,0.789851,0.6326038,-0.1572472
27,-0.22755942,-0.10230755,"('hardhearted', 'softhearted')",-0.6407391,-0.4596178,1.2523016,1.2392902,0.128001,0.2257883,0.0977873
28,0.019755222,0.003511209,"('disloyal', 'loyal')",0.34912723,0.25664794,1.0722492,0.96701247,0.4803772,0.4090572,-0.07132
29,-0.9653019,-0.9259231,"('unfair', 'fair')",-0.74771523,-0.5944021,-0.4761123,-0.6488297,-0.7297098,-0.7230516,0.0066582
30,1.0246503,1.1082069,"('intolerant', 'tolerant')",0.9683836,0.8087108,1.1759471,1.1738948,1.056327,1.0302708,-0.0260562
31,-1.670003,-1.665564,"('evil', 'good')",-1.8476632,-1.6641692,-0.99598765,-1.0305265,-1.5045513,-1.4534198,0.0511315
