,progressive_male,progressive_female,tuple,corp_male,corp_female,oh_male,oh_female,average_male,average_female,female-male
0,0.6573579,0.55948454,"('unsociable', 'sociable')",0.060077038,-0.04247471,-0.78859574,-0.7834361,-0.0237203,-0.0888088,-0.0650885
1,-0.47805333,-0.4947276,"('unfriendly', 'friendly')",-0.25496104,-0.47036982,2.0449405,1.9858418,0.4373087,0.3402481,-0.0970606
2,0.56742847,0.6578431,"('unlikable', 'likable')",1.001249,1.0517621,0.076071754,0.14554575,0.5482497,0.6183836,0.0701339
3,0.2506431,0.4276898,"('repellent', 'pleasant')",0.31584474,0.42209965,0.4955577,0.52711415,0.3540152,0.4589678,0.1049526
4,-0.9042591,-0.9707524,"('disliked', 'liked')",-0.21871942,-0.32547897,-6.891221,-7.038309,-2.6713998,-2.7781801,-0.1067803
5,-0.39853817,-0.42382324,"('distant', 'outgoing')",-0.41249058,-0.45598587,0.39448777,0.3458758,-0.138847,-0.1779778,-0.0391308
6,-0.8827081,-0.881645,"('distant', 'open')",-1.089679,-1.1572676,1.087551,1.0383222,-0.2949454,-0.3335301,-0.0385847
7,1.4327825,1.4635327,"('insensitive', 'sensitive')",-0.1446616,-0.0463134,-0.07155639,0.030576061,0.4055216,0.4825985,0.0770769
8,-0.7257437,-0.6679647,"('unaffectionate', 'affectionate')",-0.36216894,-0.4753346,1.444085,1.3612986,0.1187241,0.0726664,-0.0460577
9,0.46904635,0.47435334,"('unaffectionate', 'caring')",-0.32249278,-0.38288316,1.2390869,1.2393743,0.4618801,0.4436148,-0.0182653
10,1.5790496,1.6500809,"('unsympathetic', 'sympathetic')",-0.9584232,-0.860998,-1.2941159,-1.0961549,-0.2244965,-0.1023573,0.1221392
11,0.58483505,0.67495644,"('unhelpful', 'helpful')",-0.041751835,0.054046374,-0.033878166,0.12976418,0.169735,0.2862557,0.1165207
12,0.8234668,1.0047662,"('unsupportive', 'supportive')",-0.31373042,-0.18029532,-2.4259088,-2.3604062,-0.6387242,-0.5119784,0.1267458
13,0.48823917,0.5468671,"('impolite', 'polite')",-0.71499926,-0.57759196,-1.0654879,-0.9741446,-0.4307493,-0.3349565,0.0957928
14,2.6675124,2.576222,"('antisocial', 'social')",1.213473,1.2311615,-0.81454587,-0.7631816,1.0221465,1.014734,-0.0074125
15,0.3616157,0.24306177,"('boring', 'funny')",-0.08638291,-0.15777087,-0.05224623,-0.07565981,0.0743289,0.0032104,-0.0711185
16,-2.707579,-2.6927626,"('unpopular', 'popular')",-0.7490498,-0.84229964,0.60592806,0.5422663,-0.9502336,-0.9975986,-0.047365
17,0.23626909,0.27807918,"('nasty', 'nice')",-0.7684242,-0.68471694,-0.9667743,-0.8870346,-0.4996432,-0.4312241,0.0684191
18,-0.786257,-0.7142417,"('disagreeable', 'welcoming')",0.111912936,0.08380839,-0.13394691,-0.18921947,-0.2694303,-0.2732176,-0.0037873
19,-0.4528943,-0.44888037,"('inhospitable', 'hospitable')",-0.9399791,-0.9454004,-0.25370514,-0.28869304,-0.5488595,-0.5609913,-0.0121318
20,0.7743566,0.74568176,"('rough', 'thoughtful')",0.50168645,0.5126338,0.49514267,0.4174828,0.5903953,0.5585995,-0.0317958
21,1.7198004,1.7574486,"('immoral', 'moral')",0.1619593,0.23870036,-1.1508867,-1.0338968,0.2436243,0.3207507,0.0771264
