,sprint_male,sprint_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.34564957,-0.43440676,"('unsociable', 'sociable')",-0.23015466,-0.3129577,-0.2879021,-0.3736822,-0.0857801
1,0.8663012,0.73992705,"('unfriendly', 'friendly')",1.342953,1.2263118,1.1046271,0.9831194,-0.1215077
2,0.9443268,0.9838402,"('unlikable', 'likable')",0.71120954,0.7108216,0.8277682,0.8473309,0.0195627
3,-0.25591287,-0.063025445,"('repellent', 'pleasant')",0.86806715,0.90714824,0.3060771,0.4220614,0.1159843
4,-0.44576073,-0.5215671,"('disliked', 'liked')",-6.8684273,-7.162343,-3.657094,-3.8419552,-0.1848612
5,0.5723416,0.4395943,"('distant', 'outgoing')",-0.42587963,-0.4958333,0.073231,-0.0281195,-0.1013505
6,0.32978004,0.17676967,"('distant', 'open')",-0.31569836,-0.4130358,0.0070408,-0.1181331,-0.1251739
7,0.17910811,0.3285504,"('insensitive', 'sensitive')",0.21859057,0.30001485,0.1988494,0.3142826,0.1154332
8,0.66184705,0.55119884,"('unaffectionate', 'affectionate')",0.595677,0.6110699,0.628762,0.5811344,-0.0476276
9,1.7459159,1.688748,"('unaffectionate', 'caring')",1.0755615,1.1062411,1.4107387,1.3974946,-0.0132441
10,0.16931957,0.22966601,"('unsympathetic', 'sympathetic')",-0.5286773,-0.46468282,-0.1796789,-0.1175084,0.0621705
11,-0.26568842,-0.09150484,"('unhelpful', 'helpful')",1.3328388,1.4701455,0.5335752,0.6893203,0.1557451
12,0.8537385,0.90515834,"('unsupportive', 'supportive')",-1.90471,-1.9469416,-0.5254858,-0.5208917,0.0045941
13,-0.4700315,-0.4386143,"('impolite', 'polite')",-1.0913848,-0.9949976,-0.7807081,-0.7168059,0.0639022
14,0.37126508,0.37180555,"('antisocial', 'social')",-0.1779743,-0.23907696,0.0966454,0.0663643,-0.0302811
15,-0.32640073,-0.44957888,"('boring', 'funny')",-0.47117972,-0.48502928,-0.3987902,-0.4673041,-0.0685139
16,-0.9427888,-0.95857835,"('unpopular', 'popular')",0.4280704,0.31478497,-0.2573592,-0.3218967,-0.0645375
17,-0.85380346,-0.74689704,"('nasty', 'nice')",-0.8724071,-0.80302125,-0.8631053,-0.7749591,0.0881462
18,0.0710706,0.015616,"('disagreeable', 'welcoming')",-0.5121407,-0.5918775,-0.220535,-0.2881308,-0.0675958
19,-0.26665488,-0.32650703,"('inhospitable', 'hospitable')",-0.5816333,-0.5425831,-0.4241441,-0.4345451,-0.010401
20,0.3956942,0.43539995,"('rough', 'thoughtful')",1.0271225,1.0301814,0.7114084,0.7327907,0.0213823
21,0.28791022,0.32437304,"('immoral', 'moral')",-0.42474976,-0.3636474,-0.0684198,-0.0196372,0.0487826
22,0.054464005,0.058664564,"('untrustworthy', 'trustworthy')",-1.1483073,-1.1928734,-0.5469217,-0.5671044,-0.0201827
23,0.2414761,0.3313068,"('insincere', 'sincere')",5.450752,5.587787,2.8461139,2.959547,0.1134331
24,0.9906486,0.97611237,"('dishonest', 'honest')",0.41724873,0.49158642,0.7039487,0.7338494,0.0299007
25,0.9163573,0.8350416,"('egoistic', 'altruistic')",1.5004281,1.4455506,1.2083926,1.1402961,-0.0680965
26,1.2425319,1.0580783,"('hardhearted', 'benevolent')",1.7538987,1.667998,1.4982153,1.3630381,-0.1351772
27,0.77533114,0.7661672,"('hardhearted', 'softhearted')",1.2606305,1.2494785,1.0179808,1.0078229,-0.0101579
28,0.08204692,0.064107575,"('disloyal', 'loyal')",1.1177623,1.1150787,0.5999046,0.5895931,-0.0103115
29,-0.11758592,-0.26795134,"('unfair', 'fair')",-0.24259007,-0.37959522,-0.180088,-0.3237733,-0.1436853
30,0.4875273,0.61824846,"('intolerant', 'tolerant')",0.46250972,0.49084818,0.4750185,0.5545483,0.0795298
31,-0.32445037,-0.3058135,"('evil', 'good')",-0.90417594,-0.97854835,-0.6143131,-0.6421809,-0.0278678
32,0.78318965,0.7563854,"('unkind', 'kind')",0.71147966,0.6291866,0.7473347,0.692786,-0.0545487
33,1.5820879,1.4034806,"('wrong', 'right')",-0.3674283,-0.46200895,0.6073298,0.4707358,-0.136594
34,-0.14964767,0.02677957,"('mean', 'honorable')",5.1908298,5.509519,2.520591,2.7681494,0.2475584
35,-0.40248877,-0.59318703,"('corrupt', 'incorrupt')",-0.21729688,-0.27774295,-0.3098928,-0.435465,-0.1255722
36,-0.022659801,-0.13243906,"('hostile', 'amicable')",-0.13950063,-0.25335276,-0.0810802,-0.1928959,-0.1118157
37,1.0011889,0.96907896,"('fake', 'genuine')",0.2580361,0.3458803,0.6296125,0.6574796,0.0278671
38,0.048241522,0.13776504,"('untruthful', 'truthful')",-0.3205054,-0.23466705,-0.1361319,-0.048451,0.0876809
39,1.6142946,1.6792376,"('exploitative', 'cooperative')",0.005386496,0.048474118,0.8098406,0.8638558,0.0540152
40,-0.035312526,-0.086230636,"('stingy', 'generous')",-1.7754637,-1.9569323,-0.9053881,-1.0215814,-0.1161933
41,0.45525542,0.548197,"('unforgiving', 'forgiving')",-0.098640196,-0.1955186,0.1783076,0.1763392,-0.0019684
42,0.051458437,0.17458683,"('unreliable', 'reliable')",-3.0759685,-3.1462896,-1.5122551,-1.4858514,0.0264037
43,0.5285307,0.67724407,"('irresponsible', 'responsible')",0.3025831,0.35512912,0.4155569,0.5161866,0.1006297
44,-1.1844462,-1.1169984,"('prejudiced', 'unprejudiced')",-1.397059,-1.3829734,-1.2907526,-1.2499859,0.0407667
45,-0.26168236,-0.11738211,"('incompetent', 'competent')",-0.087927125,-0.09222724,-0.1748047,-0.1048047,0.07
46,0.21602874,0.3473879,"('uncompetitive', 'competitive')",-0.8617867,-0.9026488,-0.322879,-0.2776304,0.0452486
47,0.056183927,0.10329646,"('stupid', 'smart')",5.315061,5.5026627,2.6856225,2.8029795,0.117357
48,0.85800356,0.8192457,"('unintelligent', 'intelligent')",0.6482732,0.7110493,0.7531384,0.7651475,0.0120091
49,-0.15496448,-0.12275077,"('unable', 'able')",-0.5051335,-0.41502404,-0.330049,-0.2688874,0.0611616
50,-1.0911307,-1.0978317,"('clumsy', 'skillful')",0.1027,0.030289322,-0.4942154,-0.5337712,-0.0395558
51,-0.60378164,-0.66783416,"('uneducated', 'educated')",0.2804596,0.21772686,-0.161661,-0.2250537,-0.0633927
52,-0.38036805,-0.65863067,"('irrational', 'rational')",0.016120028,-0.122905366,-0.182124,-0.390768,-0.208644
53,0.3061589,0.17535134,"('uncreative', 'creative')",0.41667342,0.2869755,0.3614162,0.2311634,-0.1302528
54,0.6435537,0.5684838,"('incapable', 'capable')",0.6553435,0.6973014,0.6494486,0.6328926,-0.016556
55,0.32203734,0.4334404,"('incompetent', 'clever')",0.24160539,0.2712641,0.2818214,0.3523523,0.0705309
56,0.59541935,0.7039134,"('impractical', 'practical')",-0.7192295,-0.6732694,-0.0619051,0.015322,0.0772271
57,-1.1949517,-1.1834822,"('unimaginative', 'imaginative')",-3.3270388,-3.4248044,-2.2609951,-2.3041434,-0.0431483
58,0.122431174,0.11170616,"('undiscriminating', 'discriminating')",0.19425246,0.09947019,0.1583418,0.1055882,-0.0527536
59,0.15257077,0.035610378,"('foolish', 'wise')",0.40433928,0.40282992,0.278455,0.2192201,-0.0592349
60,0.7052863,0.91119754,"('inefficient', 'efficient')",-0.35918885,-0.1403513,0.1730487,0.3854231,0.2123744
61,1.5609313,1.3065819,"('illogical', 'logical')",0.72549576,0.54360545,1.1432135,0.9250937,-0.2181198
62,1.2745956,1.4439785,"('incompetent', 'brilliant')",0.29382244,0.41684568,0.784209,0.9304121,0.1462031
63,0.52209365,0.653593,"('unperceptive', 'insightful')",0.44166887,0.45522714,0.4818813,0.5544101,0.0725288
64,-1.0395098,-1.0482372,"('shy', 'confident')",-6.3122125,-6.4587245,-3.6758611,-3.7534809,-0.0776198
65,-0.13408884,-0.14608607,"('insecure', 'secure')",-0.4101729,-0.31925997,-0.2721309,-0.232673,0.0394579
66,-0.693606,-0.7735221,"('inactive', 'active')",0.7903215,0.77950054,0.0483578,0.0029892,-0.0453686
67,0.0127017945,-0.0019549057,"('doubtful', 'determined')",-0.49386853,-0.472281,-0.2405834,-0.237118,0.0034654
68,0.067569524,-0.04745172,"('dependent', 'independent')",-0.71354455,-0.7488417,-0.3229875,-0.3981467,-0.0751592
69,0.11131776,0.07836082,"('lazy', 'industrious')",-0.38442618,-0.425204,-0.1365542,-0.1734216,-0.0368674
70,-0.036734518,0.16998145,"('lethargic', 'energetic')",0.09954863,0.12522742,0.0314071,0.1476044,0.1161973
71,1.6897879,1.6316508,"('diffident', 'self-confident')",0.4940511,0.46270186,1.0919194,1.0471764,-0.044743
72,0.9939699,0.9501294,"('unambitious', 'ambitious')",-0.7474167,-0.6363163,0.1232766,0.1569065,0.0336299
73,0.61911696,0.5876721,"('helpless', 'self-reliant')",-3.1232438,-3.1826391,-1.2520634,-1.2974834,-0.04542
74,0.15613987,0.16624981,"('undedicated', 'dedicated')",-0.29030326,-0.37582725,-0.0670817,-0.1047887,-0.037707
75,-1.3093097,-1.242453,"('meek', 'impulsive')",-0.6670225,-0.670395,-0.9881661,-0.956424,0.0317421
76,-0.1235946,0.03378623,"('anxious', 'daring')",-0.46048406,-0.3928801,-0.2920393,-0.1795469,0.1124924
77,0.4375081,0.5071199,"('unmotivated', 'motivated')",-1.2275116,-1.0904611,-0.3950018,-0.2916706,0.1033312
78,-0.49180377,-0.40439743,"('nonresilient', 'resilient')",0.01647849,0.032970726,-0.2376626,-0.1857134,0.0519492
79,-0.68257,-0.82686067,"('wavering', 'unwavering')",-0.5224312,-0.49140194,-0.6025006,-0.6591313,-0.0566307
80,-0.083411,-0.07222827,"('dominated', 'dominating')",-0.6838932,-0.60685635,-0.3836521,-0.3395423,0.0441098
81,-0.4364064,-0.29225892,"('submissive', 'aggressive')",-0.91977066,-0.74219865,-0.6780885,-0.5172288,0.1608597
82,-0.62219733,-0.5660922,"('poor', 'rich')",6.1707864,6.245118,2.7742946,2.8395131,0.0652185
83,1.1782119,1.0763919,"('powerless', 'powerful')",-0.85402733,-0.87075716,0.1620923,0.1028174,-0.0592749
84,0.70798874,0.51717085,"('inferior', 'superior')",0.82276684,0.7643083,0.7653778,0.6407396,-0.1246382
85,1.0603306,0.914609,"('insignificant', 'prestigious')",0.09292113,0.018151961,0.5766259,0.4663805,-0.1102454
86,0.85720253,0.65186644,"('uninfluential', 'influential')",-0.21969521,-0.33495396,0.3187537,0.1584562,-0.1602975
87,0.11886042,0.0044202097,"('unsuccessful', 'successful')",1.0240755,0.99163836,0.571468,0.4980293,-0.0734387
88,0.16758788,0.0747166,"('low', 'eminent')",-0.4798756,-0.46562606,-0.1561439,-0.1954547,-0.0393108
