,sovereign_male,sovereign_female,tuple,bancorp_male,bancorp_female,inc_male,inc_female,average_male,average_female,female-male
13,0.69270533,0.56124526,"('impolite', 'polite')",-0.18064688,-0.17246819,-0.24935597,-0.22091639,0.0875675,0.0559536,-0.0316139
14,-0.042666752,-0.14461255,"('antisocial', 'social')",-0.53128,-0.47295195,-0.7273872,-0.7651764,-0.433778,-0.4609137,-0.0271357
15,0.5629103,0.47513062,"('boring', 'funny')",1.248276,1.1742852,0.61962706,0.60275906,0.8102711,0.750725,-0.0595461
16,-1.7068484,-1.5130712,"('unpopular', 'popular')",0.004426934,0.085291475,0.50759757,0.5247342,-0.3982746,-0.3010152,0.0972594
17,-0.22493748,-0.16588034,"('nasty', 'nice')",0.7495086,0.8022752,-0.68791676,-0.6496864,-0.0544485,-0.0044305,0.050018
18,-0.48996273,-0.33886838,"('disagreeable', 'welcoming')",-0.5199494,-0.47665054,-0.40559143,-0.38315216,-0.4718345,-0.399557,0.0722775
19,-0.17986737,-0.028134283,"('inhospitable', 'hospitable')",-0.54548675,-0.5339869,-0.060453005,0.021820404,-0.2619357,-0.1801003,0.0818354
20,0.24625392,0.22818384,"('rough', 'thoughtful')",0.24287398,0.2833309,1.0825274,1.0177755,0.5238851,0.5097634,-0.0141217
21,-0.4102414,-0.45741606,"('immoral', 'moral')",-0.7977822,-0.71906084,-0.7699409,-0.637654,-0.6593215,-0.6047103,0.0546112
22,-0.6393879,-0.7738775,"('untrustworthy', 'trustworthy')",-1.044935,-1.1074995,-0.87901264,-0.90604913,-0.8544451,-0.929142,-0.0746969
23,1.4659932,1.4215685,"('insincere', 'sincere')",0.13120723,0.1338929,6.296774,6.190202,2.6313248,2.5818879,-0.0494369
24,1.2707149,1.2775241,"('dishonest', 'honest')",-1.4533461,-1.4966817,1.0391419,0.9552343,0.2855035,0.2453589,-0.0401446
25,-0.9581551,-0.91245854,"('egoistic', 'altruistic')",0.574332,0.6402825,1.4962726,1.3761652,0.3708165,0.3679964,-0.0028201
26,1.9531204,1.7484365,"('hardhearted', 'benevolent')",0.7871187,0.64703554,1.3983785,1.2276138,1.3795392,1.2076953,-0.1718439
27,0.39038408,0.49049732,"('hardhearted', 'softhearted')",-0.16654493,-0.13474065,1.512357,1.4093544,0.5787321,0.5883704,0.0096383
28,0.9896081,0.8715425,"('disloyal', 'loyal')",-0.9101777,-0.9856294,1.0434258,0.8622215,0.3742854,0.2493782,-0.1249072
29,-0.14135155,-0.18492481,"('unfair', 'fair')",-0.09916758,-0.068069145,-0.20626317,-0.4097653,-0.1489274,-0.2209197,-0.0719923
30,1.3534179,1.4194914,"('intolerant', 'tolerant')",-0.5403488,-0.56115305,0.9852689,1.0328928,0.599446,0.6304104,0.0309644
31,-1.0921035,-0.86543876,"('evil', 'good')",0.2439102,0.31279966,-0.95274067,-1.0481033,-0.6003113,-0.5335808,0.0667305
32,0.5283922,0.42277974,"('unkind', 'kind')",0.14618692,0.17555438,1.4306455,1.2686627,0.7017415,0.6223323,-0.0794092
33,0.63888454,0.621986,"('wrong', 'right')",1.3513035,1.3700922,-0.5674267,-0.6476121,0.4742538,0.4481553,-0.0260985
34,-0.025716474,0.2647158,"('mean', 'honorable')",0.46862188,0.5590339,6.3516583,6.453878,2.2648546,2.4258758,0.1610212
35,0.22296275,0.18848008,"('corrupt', 'incorrupt')",0.97094786,0.94501597,-0.043753948,-0.23390459,0.3833855,0.2998638,-0.0835217
36,-0.3431797,-0.25922677,"('hostile', 'amicable')",1.5082532,1.444342,0.2965293,0.08890755,0.4872009,0.4246743,-0.0625266
37,0.2481969,0.23617825,"('fake', 'genuine')",-1.0888872,-1.0478275,0.579208,0.5885069,-0.0871608,-0.0743808,0.01278
38,0.78089625,0.8347723,"('untruthful', 'truthful')",0.20111439,0.20188949,0.08612655,0.21580005,0.3560457,0.4174873,0.0614416
39,1.7809651,1.8043337,"('exploitative', 'cooperative')",0.6755671,0.6549608,-0.065255046,-0.056032907,0.7970924,0.8010872,0.0039948
40,0.45492023,0.40188274,"('stingy', 'generous')",0.77960443,0.81540966,-1.7411073,-1.8577398,-0.1688609,-0.2134825,-0.0446216
41,0.1724215,0.15615302,"('unforgiving', 'forgiving')",0.44640443,0.45131984,-0.16190927,-0.14781769,0.1523055,0.1532184,0.0009129
42,0.8299455,0.8624907,"('unreliable', 'reliable')",0.69188607,0.711326,-2.8041496,-2.6135225,-0.4274394,-0.3465686,0.0808708
43,1.100224,1.1231925,"('irresponsible', 'responsible')",-0.91304564,-0.9201036,0.6612571,0.6944109,0.2828118,0.2991666,0.0163548
44,-1.2301363,-1.2396797,"('prejudiced', 'unprejudiced')",-0.2546901,-0.22429097,-1.3257993,-1.3471338,-0.9368752,-0.9370348,-0.0001596
45,-0.20061123,-0.20624031,"('incompetent', 'competent')",-1.3023566,-1.2921331,-0.03679206,-0.081566006,-0.5132533,-0.5266465,-0.0133932
46,-0.27612117,-0.31927675,"('uncompetitive', 'competitive')",-0.16746834,-0.06994607,-0.92076087,-0.8023657,-0.4547834,-0.3971962,0.0575872
47,-0.043438274,-0.0137641765,"('stupid', 'smart')",0.21871173,0.25838494,6.3199964,6.323975,2.1650899,2.189532,0.0244421
48,0.1414472,0.16799974,"('unintelligent', 'intelligent')",-1.1849382,-1.1575152,0.46660405,0.53031546,-0.1922957,-0.1530667,0.039229
49,0.20838621,0.23181662,"('unable', 'able')",-0.34875602,-0.29420716,0.016366502,0.21811548,-0.0413344,0.0519083,0.0932427
50,0.044147417,0.12122833,"('clumsy', 'skillful')",0.4676384,0.5138054,0.329674,0.41063276,0.2804866,0.3485555,0.0680689
51,0.36638364,0.28177544,"('uneducated', 'educated')",-1.152812,-1.1372449,0.4754178,0.43215445,-0.1036702,-0.141105,-0.0374348
52,-0.6758124,-0.71965235,"('irrational', 'rational')",-0.024030454,-0.13118343,0.07408947,-0.07456893,-0.2085845,-0.3084682,-0.0998837
53,-0.45591572,-0.4835798,"('uncreative', 'creative')",0.45942536,0.4431343,1.1416878,1.0304176,0.3817325,0.3299907,-0.0517418
54,1.1363375,1.0704829,"('incapable', 'capable')",0.994604,1.0460193,1.4656416,1.4940625,1.198861,1.2035216,0.0046606
55,-0.48168194,-0.44972047,"('incompetent', 'clever')",-1.7104822,-1.6312975,-0.058711283,0.008732419,-0.7502918,-0.6907619,0.0595299
56,1.4542264,1.3238701,"('impractical', 'practical')",0.4078167,0.39434657,-0.0049159043,0.060875304,0.6190424,0.5930307,-0.0260117
57,-0.4779402,-0.62433505,"('unimaginative', 'imaginative')",-0.19279684,-0.21190655,-2.9370885,-2.8959625,-1.2026085,-1.244068,-0.0414595
58,0.40751466,0.3297159,"('undiscriminating', 'discriminating')",1.0355735,1.0009372,0.10109449,0.10056832,0.5147276,0.4770738,-0.0376538
59,0.6725497,0.64397776,"('foolish', 'wise')",0.15525407,0.07979041,0.6249499,0.6169837,0.4842512,0.4469173,-0.0373339
60,0.032630753,0.099670246,"('inefficient', 'efficient')",-0.44775966,-0.33808035,0.10618994,0.31368276,-0.1029797,0.0250909,0.1280706
61,0.023680039,-0.054260805,"('illogical', 'logical')",0.34290066,0.32521683,0.38690433,0.25693977,0.2511617,0.1759653,-0.0751964
62,0.5759343,0.62899494,"('incompetent', 'brilliant')",-0.12219607,-0.015062967,0.27742088,0.5217892,0.2437197,0.3785737,0.134854
63,0.97535384,1.0649724,"('unperceptive', 'insightful')",0.25977433,0.30789542,1.0325576,1.240427,0.7558953,0.8710983,0.115203
64,0.08274013,0.048016816,"('shy', 'confident')",-0.5239701,-0.5303326,-6.9956083,-6.827615,-2.4789461,-2.4366436,0.0423025
65,0.60386825,0.3923996,"('insecure', 'secure')",-0.18823458,-0.30388355,-0.13954276,-0.15979248,0.0920303,-0.0237588,-0.1157891
66,0.5132545,0.5167784,"('inactive', 'active')",1.2144057,1.2622856,1.0939087,1.024091,0.940523,0.934385,-0.006138
67,0.90615183,0.8111795,"('doubtful', 'determined')",0.17305833,0.12919998,-0.55087864,-0.5560389,0.1761105,0.1281135,-0.047997
68,-0.6941052,-0.7430928,"('dependent', 'independent')",-1.5337296,-1.5509601,-0.4084851,-0.374656,-0.8787733,-0.8895696,-0.0107963
69,-0.25220832,-0.0995705,"('lazy', 'industrious')",1.9920872,2.0752208,-0.83245426,-0.73031926,0.3024749,0.4151103,0.1126354
70,0.36042613,0.41448337,"('lethargic', 'energetic')",-0.9618151,-0.9029746,0.7368452,0.833788,0.0451521,0.1150989,0.0699468
71,1.0180925,1.1593528,"('diffident', 'self-confident')",0.7126228,0.79868054,0.6966132,0.6162408,0.8091095,0.8580914,0.0489819
72,1.1217695,1.0489224,"('unambitious', 'ambitious')",-0.8897213,-0.92706746,-0.6048574,-0.5692226,-0.1242697,-0.1491226,-0.0248529
73,1.7594657,1.7605925,"('helpless', 'self-reliant')",0.9205868,0.8834482,-3.4901161,-3.3926694,-0.2700212,-0.249543,0.0204782
74,1.7015268,1.6953974,"('undedicated', 'dedicated')",0.38998228,0.36686915,0.3183998,0.3049288,0.8033029,0.7890651,-0.0142378
75,-1.587911,-1.5530163,"('meek', 'impulsive')",0.02348641,0.05461302,-0.3552827,-0.2870094,-0.6399024,-0.5951376,0.0447648
76,0.5701993,0.51300037,"('anxious', 'daring')",0.2291883,0.28460655,0.3837682,0.4775136,0.3943853,0.4250402,0.0306549
77,-0.69584787,-0.60752994,"('unmotivated', 'motivated')",0.6307454,0.75478095,-1.4558954,-1.2827578,-0.5069993,-0.3785022,0.1284971
78,-0.26217726,-0.061120063,"('nonresilient', 'resilient')",0.86639786,1.0167133,0.037522964,0.2335603,0.2139145,0.3963845,0.18247
79,1.0086977,1.005282,"('wavering', 'unwavering')",0.6802941,0.6395007,0.19231142,0.2447398,0.6271011,0.6298409,0.0027398
80,0.79485404,0.558595,"('dominated', 'dominating')",-0.10676487,-0.09810586,-1.085698,-1.0753549,-0.1325363,-0.2049553,-0.072419
81,-0.5520236,-0.74423987,"('submissive', 'aggressive')",-1.1574565,-1.1024853,-0.7551837,-0.6430975,-0.8215546,-0.829941,-0.0083864
82,-1.1834147,-1.1643473,"('poor', 'rich')",-0.8636632,-0.8344897,7.048627,7.0190735,1.6671829,1.6734122,0.0062293
83,1.0658858,0.9604478,"('powerless', 'powerful')",0.7728483,0.8355019,-0.8425942,-0.8780418,0.3320466,0.3059693,-0.0260773
84,1.3317126,1.1590375,"('inferior', 'superior')",-0.20379987,-0.3020106,0.5768907,0.52347577,0.5682678,0.4601676,-0.1081002
85,0.5142168,0.55093044,"('insignificant', 'prestigious')",0.9879299,0.9892051,0.43645224,0.39791346,0.6461997,0.6460164,-0.0001833
86,-0.09501599,-0.19593138,"('uninfluential', 'influential')",-1.1857412,-1.1897755,0.20163308,0.14978614,-0.359708,-0.4119736,-0.0522656
87,0.37863508,0.24048972,"('unsuccessful', 'successful')",1.133589,1.1759397,0.7627413,0.8220736,0.7583218,0.7461677,-0.0121541
88,0.10476184,0.05412851,"('low', 'eminent')",-1.2287277,-1.2600726,0.41464466,0.4238919,-0.2364404,-0.2606841,-0.0242437
