,gartner_male,gartner_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.1851788,-1.3637743,"('unsociable', 'sociable')",-0.3191957,-0.4929349,-0.7521873,-0.9283546,-0.1761673
1,-0.9374568,-1.0839952,"('unfriendly', 'friendly')",1.8536886,1.7008245,0.4581159,0.3084146,-0.1497013
2,0.68126386,0.68972903,"('unlikable', 'likable')",0.4904803,0.54809475,0.5858721,0.6189119,0.0330398
3,-0.7198315,-0.74599916,"('repellent', 'pleasant')",0.20321304,0.25719482,-0.2583092,-0.2444022,0.013907
4,0.81666464,0.7475771,"('disliked', 'liked')",-5.8708906,-5.911888,-2.527113,-2.5821555,-0.0550425
5,-0.21641476,-0.18031129,"('distant', 'outgoing')",-0.03564445,-0.03152948,-0.1260296,-0.1059204,0.0201092
6,-0.015235767,0.029894082,"('distant', 'open')",0.15107045,0.14221095,0.0679173,0.0860525,0.0181352
7,-0.91124547,-0.9823483,"('insensitive', 'sensitive')",0.41733354,0.4548411,-0.246956,-0.2637536,-0.0167976
8,-0.4472561,-0.4333491,"('unaffectionate', 'affectionate')",1.1302963,1.025709,0.3415201,0.29618,-0.0453401
9,-0.6431587,-0.68920326,"('unaffectionate', 'caring')",1.2435496,1.1665783,0.3001955,0.2386875,-0.061508
10,-1.9181927,-2.04477,"('unsympathetic', 'sympathetic')",-0.35683128,-0.40458673,-1.137512,-1.2246784,-0.0871664
11,-1.1849025,-1.2599009,"('unhelpful', 'helpful')",1.4761282,1.5427029,0.1456128,0.141401,-0.0042118
12,-1.1865814,-1.1610247,"('unsupportive', 'supportive')",-1.5840027,-1.5500797,-1.3852921,-1.3555522,0.0297399
13,-1.3488961,-1.538424,"('impolite', 'polite')",-0.7281344,-0.74516094,-1.0385153,-1.1417925,-0.1032772
14,-0.8590771,-0.9276322,"('antisocial', 'social')",-0.33792686,-0.3783036,-0.598502,-0.6529679,-0.0544659
15,0.30405483,0.24235004,"('boring', 'funny')",0.5863447,0.58056784,0.4451998,0.4114589,-0.0337409
16,0.22711456,0.27993354,"('unpopular', 'popular')",0.29993823,0.35312295,0.2635264,0.3165283,0.0530019
17,-0.040522594,-0.014613075,"('nasty', 'nice')",-0.11934756,-0.051098548,-0.0799351,-0.0328558,0.0470793
18,-0.21299358,-0.21284983,"('disagreeable', 'welcoming')",-0.21833,-0.26821828,-0.2156618,-0.2405341,-0.0248723
19,0.006842196,-0.067214906,"('inhospitable', 'hospitable')",0.3725184,0.38851494,0.1896803,0.16065,-0.0290303
20,-0.075560205,-0.042981498,"('rough', 'thoughtful')",1.2250395,1.2062445,0.5747396,0.5816315,0.0068919
21,-0.6540272,-0.7778582,"('immoral', 'moral')",-0.57132137,-0.5522584,-0.6126743,-0.6650583,-0.052384
22,-0.32179898,-0.39967462,"('untrustworthy', 'trustworthy')",-0.89187634,-0.9153677,-0.6068376,-0.6575212,-0.0506836
23,-1.021714,-1.1654139,"('insincere', 'sincere')",5.448986,5.395722,2.2136359,2.115154,-0.0984819
24,-0.7776143,-0.90118027,"('dishonest', 'honest')",0.5770233,0.5267529,-0.1002955,-0.1872137,-0.0869182
25,0.8498531,0.9527149,"('egoistic', 'altruistic')",1.6969731,1.6938428,1.2734131,1.3232789,0.0498658
26,0.13703892,0.037970114,"('hardhearted', 'benevolent')",1.9355445,1.7277299,1.0362917,0.88285,-0.1534417
27,-0.396079,-0.38193417,"('hardhearted', 'softhearted')",1.4882509,1.4074814,0.546086,0.5127736,-0.0333124
28,-0.6521266,-0.78877634,"('disloyal', 'loyal')",0.85838324,0.71684027,0.1031283,-0.035968,-0.1390963
29,0.103708185,0.0779995,"('unfair', 'fair')",-0.1690407,-0.2983328,-0.0326663,-0.1101667,-0.0775004
30,0.0661449,-0.0935923,"('intolerant', 'tolerant')",1.1914784,1.1149893,0.6288117,0.5106985,-0.1181132
31,-0.33847848,-0.24995664,"('evil', 'good')",-0.77587247,-0.8029439,-0.5571755,-0.5264503,0.0307252
32,-0.8190908,-0.9418777,"('unkind', 'kind')",0.88456374,0.7098415,0.0327365,-0.1160181,-0.1487546
33,0.8203204,0.76909554,"('wrong', 'right')",-0.47236574,-0.5542782,0.1739773,0.1074087,-0.0665686
34,-0.64410996,-0.5408808,"('mean', 'honorable')",5.533244,5.688215,2.4445672,2.573667,0.1290998
35,1.5008748,1.5684086,"('corrupt', 'incorrupt')",-0.020683408,-0.16745913,0.7400957,0.7004747,-0.039621
36,0.091759235,0.020895764,"('hostile', 'amicable')",0.26806653,0.017929994,0.1799129,0.0194129,-0.1605
37,0.1837603,0.1806196,"('fake', 'genuine')",0.4134874,0.4747291,0.2986239,0.3276743,0.0290504
