,kraft_male,kraft_female,tuple,heinz_male,heinz_female,co_male,co_female,average_male,average_female,female-male
0,-0.5589138,-0.6099012,"('unsociable', 'sociable')",-0.15730467,-0.13767993,-0.07238071,-0.18309216,-0.2628664,-0.3102244,-0.047358
1,1.1868113,1.2278101,"('unfriendly', 'friendly')",2.1170673,2.1296773,1.4456717,1.3667016,1.5831834,1.5747296,-0.0084538
2,0.30163446,0.24135982,"('unlikable', 'likable')",0.37177628,0.3610741,0.79221606,0.9098099,0.4885423,0.5040812,0.0155389
3,-1.6839489,-1.583772,"('repellent', 'pleasant')",-1.978824,-1.9147551,0.5332586,0.5231497,-1.0431714,-0.9917924,0.051379
4,0.10041205,0.13205749,"('disliked', 'liked')",0.5847186,0.5957126,-7.3975253,-7.429433,-2.2374649,-2.2338877,0.0035772
5,0.49820477,0.5471189,"('distant', 'outgoing')",1.6335596,1.6707801,-1.0740532,-0.9331801,0.3525704,0.4282396,0.0756692
6,0.19154496,0.30531266,"('distant', 'open')",1.324294,1.4028311,-0.72216755,-0.5354278,0.2645571,0.3909053,0.1263482
7,-0.62682134,-0.5194134,"('insensitive', 'sensitive')",-0.39963114,-0.30524883,-0.09156785,-0.06258849,-0.3726735,-0.2957502,0.0769233
8,0.9319798,0.9121069,"('unaffectionate', 'affectionate')",2.0619986,1.9811198,0.47181493,0.4985648,1.1552645,1.1305971,-0.0246674
9,1.283206,1.2949986,"('unaffectionate', 'caring')",2.1133344,2.0955267,0.7432953,0.78055185,1.3799453,1.3903591,0.0104138
10,-1.2192307,-1.1755712,"('unsympathetic', 'sympathetic')",-0.7751278,-0.69944537,-0.28326443,-0.34655592,-0.7592076,-0.7405241,0.0186835
11,-0.7706925,-0.78799856,"('unhelpful', 'helpful')",-0.23297775,-0.23046646,2.0108356,2.001305,0.3357218,0.3276134,-0.0081084
12,0.14698975,0.27776292,"('unsupportive', 'supportive')",1.2064223,1.2808119,-2.1906571,-2.1295218,-0.2790817,-0.1903157,0.088766
13,-0.04947644,-0.09387869,"('impolite', 'polite')",0.01797083,0.04875818,-0.2745392,-0.32621926,-0.1020149,-0.1237799,-0.021765
14,-0.35933766,-0.44668972,"('antisocial', 'social')",-0.76147324,-0.855497,-0.0975214,-0.24729663,-0.4061108,-0.5164944,-0.1103836
15,0.774058,0.65476406,"('boring', 'funny')",1.7647305,1.6942198,0.21656768,0.21024925,0.918452,0.8530777,-0.0653743
16,-0.09387392,-0.23405573,"('unpopular', 'popular')",-0.1731316,-0.23899782,0.3484413,0.16446425,0.0271453,-0.1028631,-0.1300084
17,-1.5862038,-1.5513881,"('nasty', 'nice')",-0.23095079,-0.1381854,-0.83836496,-0.76687753,-0.8851732,-0.818817,0.0663562
18,-0.2701267,-0.21426311,"('disagreeable', 'welcoming')",0.27230668,0.33518088,-0.8492967,-0.8277198,-0.2823722,-0.2356007,0.0467715
19,-0.18963434,-0.07920492,"('inhospitable', 'hospitable')",0.26116836,0.2876434,-0.53593105,-0.38847342,-0.154799,-0.0600116,0.0947874
20,-0.4848942,-0.4533996,"('rough', 'thoughtful')",-0.43170357,-0.395403,0.5799613,0.5651452,-0.1122121,-0.0945525,0.0176596
21,-0.17550085,-0.21305011,"('immoral', 'moral')",-0.044562683,-0.011676125,-0.451499,-0.51720595,-0.2238542,-0.2473107,-0.0234565
22,-0.10381441,-0.13482234,"('untrustworthy', 'trustworthy')",-0.6259985,-0.6650048,-0.8282662,-0.84298027,-0.5193597,-0.5476025,-0.0282428
23,-0.11842337,-0.15837191,"('insincere', 'sincere')",0.040734913,0.081771955,6.210334,6.0698566,2.0442152,1.9977522,-0.046463
24,0.5948836,0.5801328,"('dishonest', 'honest')",1.0160563,1.0373156,0.8664267,0.852545,0.8257889,0.8233311,-0.0024578
25,1.6024631,1.6166971,"('egoistic', 'altruistic')",2.0360165,2.022188,1.3617471,1.3094969,1.6667423,1.6494606,-0.0172817
26,0.98452103,0.954011,"('hardhearted', 'benevolent')",1.8546071,1.7762768,1.4148474,1.3920101,1.4179918,1.3740993,-0.0438925
27,-0.5175218,-0.49255252,"('hardhearted', 'softhearted')",0.15649748,0.1148218,0.48099855,0.49231943,0.0399914,0.0381962,-0.0017952
28,-0.47745422,-0.5608048,"('disloyal', 'loyal')",0.95783484,0.96935153,1.1970264,1.0667316,0.5591357,0.4917595,-0.0673762
29,-0.89926887,-0.8890364,"('unfair', 'fair')",-1.2478137,-1.1744773,-1.0168985,-0.98201096,-1.0546603,-1.0151749,0.0394854
30,-0.8669501,-0.9158332,"('intolerant', 'tolerant')",-0.32527623,-0.3065626,0.17977221,0.20462717,-0.3374847,-0.3392562,-0.0017715
31,-0.34177893,-0.16154784,"('evil', 'good')",0.3457661,0.49107802,-1.396987,-1.2549961,-0.4643333,-0.3084886,0.1558447
32,0.5101518,0.42449388,"('unkind', 'kind')",0.7434585,0.6807565,1.3242449,1.1673338,0.859285,0.7575281,-0.1017569
33,1.4565853,1.4082724,"('wrong', 'right')",1.5635571,1.511667,-0.40827286,-0.43026146,0.8706233,0.8298927,-0.0407306
34,-1.2688109,-1.107773,"('mean', 'honorable')",-0.33864528,-0.19592452,5.1330733,5.243804,1.1752057,1.3133688,0.1381631
35,0.2883497,0.19246076,"('corrupt', 'incorrupt')",0.8165337,0.7420833,-0.78902835,-0.78111434,0.105285,0.0511432,-0.0541418
36,0.5748439,0.6276817,"('hostile', 'amicable')",0.8497908,0.8492855,-0.3637013,-0.4334889,0.3536445,0.3478261,-0.0058184
