,urban_male,urban_female,tuple,outfitters_male,outfitters_female,inc_male,inc_female,average_male,average_female,female-male
0,0.1173864,0.04998766,"('unsociable', 'sociable')",0.54413146,0.52153355,-0.54082894,-0.66727126,0.0402296,-0.0319167,-0.0721463
1,-0.028137833,-0.096301936,"('unfriendly', 'friendly')",-0.4051562,-0.4338058,2.220103,2.1060045,0.595603,0.5252989,-0.0703041
2,0.6045484,0.791229,"('unlikable', 'likable')",0.5231982,0.6782848,0.67299426,0.7651143,0.6002469,0.7448761,0.1446292
3,-0.5936553,-0.51541305,"('repellent', 'pleasant')",-0.3898983,-0.1754953,0.34885377,0.38696432,-0.2115666,-0.1013147,0.1102519
4,-0.7195769,-0.8384018,"('disliked', 'liked')",-0.42515218,-0.4382623,-6.6094236,-6.6815057,-2.5847176,-2.6527233,-0.0680057
5,0.17984532,0.21526358,"('distant', 'outgoing')",0.03713531,0.0323355,0.4124625,0.4231163,0.2098144,0.2235718,0.0137574
6,-0.039229658,-0.032065295,"('distant', 'open')",-0.5682574,-0.56759,1.2457862,1.2344832,0.2127664,0.2116093,-0.0011571
7,0.34213382,0.46112368,"('insensitive', 'sensitive')",0.87052804,1.0779306,0.6438997,0.62397176,0.6188538,0.7210087,0.1021549
8,-0.19406271,-0.17687812,"('unaffectionate', 'affectionate')",-0.85828954,-0.8268899,1.2885317,1.2230195,0.0787265,0.0730838,-0.0056427
9,0.8499324,0.91314423,"('unaffectionate', 'caring')",0.12679121,0.18801829,1.659666,1.6682414,0.8787965,0.9231346,0.0443381
10,-0.3754707,-0.28118992,"('unsympathetic', 'sympathetic')",0.17669754,0.35257348,-0.63263917,-0.6402662,-0.2771374,-0.1896275,0.0875099
11,0.6737568,0.80325156,"('unhelpful', 'helpful')",0.11192684,0.2612939,1.550353,1.7044013,0.7786789,0.9229822,0.1443033
12,1.437211,1.6167779,"('unsupportive', 'supportive')",0.89428484,1.0796068,-1.934382,-1.9202595,0.1323713,0.2587084,0.1263371
