,apple_male,apple_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.036065508,-0.11262153,"('unsociable', 'sociable')",-0.30696326,-0.41220552,-0.1715144,-0.2624135,-0.0908991
1,1.636602,1.5377882,"('unfriendly', 'friendly')",1.3231744,1.0122044,1.4798882,1.2749963,-0.2048919
2,0.5186177,0.493297,"('unlikable', 'likable')",0.25546655,0.24391538,0.3870421,0.3686062,-0.0184359
3,-1.1602551,-1.0223929,"('repellent', 'pleasant')",0.028265288,0.10494229,-0.5659949,-0.4587253,0.1072696
4,-0.16380788,-0.15573996,"('disliked', 'liked')",-6.1207414,-6.226567,-3.1422746,-3.1911533,-0.0488787
5,1.6910808,1.5737423,"('distant', 'outgoing')",-0.30626398,-0.43830073,0.6924084,0.5677208,-0.1246876
6,1.8169668,1.7825606,"('distant', 'open')",0.110964924,-0.055501446,0.9639658,0.8635296,-0.1004362
7,-0.4671322,-0.34291956,"('insensitive', 'sensitive')",0.098224744,0.16683882,-0.1844537,-0.0880404,0.0964133
8,1.1683815,1.0673211,"('unaffectionate', 'affectionate')",0.38879186,0.21195231,0.7785866,0.6396367,-0.1389499
9,1.750266,1.7195214,"('unaffectionate', 'caring')",0.815347,0.6785528,1.2828065,1.1990371,-0.0837694
10,-0.45562214,-0.29968688,"('unsympathetic', 'sympathetic')",-0.4176048,-0.38119653,-0.4366135,-0.3404417,0.0961718
11,0.3861255,0.42117393,"('unhelpful', 'helpful')",2.010213,2.0450068,1.1981692,1.2330904,0.0349212
12,0.6098524,0.72163755,"('unsupportive', 'supportive')",-1.8169731,-1.8413634,-0.6035603,-0.559863,0.0436973
13,0.07642768,0.069920346,"('impolite', 'polite')",-0.7052938,-0.63948256,-0.314433,-0.2847811,0.0296519
14,-1.0018163,-1.0317509,"('antisocial', 'social')",-0.8814453,-0.7922725,-0.9416308,-0.9120117,0.0296191
15,1.1872485,1.0581697,"('boring', 'funny')",0.093592346,0.082663074,0.6404204,0.5704164,-0.070004
16,-0.24537177,-0.2883165,"('unpopular', 'popular')",0.8757691,0.8212971,0.3151987,0.2664903,-0.0487084
17,0.020428479,0.0984042,"('nasty', 'nice')",-0.30765992,-0.23877868,-0.1436157,-0.0701872,0.0734285
18,0.3207904,0.3071431,"('disagreeable', 'welcoming')",-0.51197636,-0.63437194,-0.095593,-0.1636144,-0.0680214
19,0.13045922,0.10314436,"('inhospitable', 'hospitable')",0.07209994,0.054075047,0.1012796,0.0786097,-0.0226699
20,0.6295463,0.7009871,"('rough', 'thoughtful')",1.2799668,1.224377,0.9547566,0.9626821,0.0079255
21,0.2006689,0.29817337,"('immoral', 'moral')",-0.6178201,-0.5508645,-0.2085756,-0.1263456,0.08223
22,-0.35170138,-0.34697115,"('untrustworthy', 'trustworthy')",-1.076459,-1.1005889,-0.7140802,-0.72378,-0.0096998
23,0.1855872,0.21407789,"('insincere', 'sincere')",5.3816166,5.380216,2.783602,2.797147,0.013545
24,0.5408138,0.5679396,"('dishonest', 'honest')",0.58841246,0.555971,0.5646131,0.5619553,-0.0026578
25,1.4555047,1.3680316,"('egoistic', 'altruistic')",1.6431155,1.5107656,1.5493101,1.4393985,-0.1099116
26,0.8840007,0.8201014,"('hardhearted', 'benevolent')",1.145545,1.0287273,1.0147729,0.9244143,-0.0903586
27,1.4180285,1.4224217,"('hardhearted', 'softhearted')",1.0772587,0.95495486,1.2476436,1.1886883,-0.0589553
28,0.19791993,0.15182218,"('disloyal', 'loyal')",0.76168513,0.6377338,0.4798025,0.394778,-0.0850245
29,-0.57650775,-0.5943655,"('unfair', 'fair')",-0.56866884,-0.714138,-0.5725883,-0.6542517,-0.0816634
30,0.6502043,0.66185683,"('intolerant', 'tolerant')",0.8253314,0.74563825,0.7377678,0.7037475,-0.0340203
31,-0.31941536,-0.30685312,"('evil', 'good')",-1.030034,-1.1949546,-0.6747246,-0.7509038,-0.0761792
32,0.5219274,0.4989648,"('unkind', 'kind')",0.635105,0.56878555,0.5785162,0.5338752,-0.044641
33,0.8447196,0.70897114,"('wrong', 'right')",-0.4607798,-0.558971,0.1919699,0.0750001,-0.1169698
34,0.35663176,0.49212757,"('mean', 'honorable')",5.8878818,5.998379,3.1222568,3.2452533,0.1229965
35,0.4056753,0.21943009,"('corrupt', 'incorrupt')",0.13290274,0.0011066422,0.269289,0.1102684,-0.1590206
36,0.43564898,0.35518518,"('hostile', 'amicable')",0.023364015,-0.22299671,0.2295065,0.0660942,-0.1634123
37,-0.7377712,-0.6600975,"('fake', 'genuine')",0.1074266,0.1760431,-0.3151723,-0.2420272,0.0731451
38,-0.051547118,0.021380566,"('untruthful', 'truthful')",0.25693068,0.26767215,0.1026918,0.1445264,0.0418346
39,0.6698295,0.70243794,"('exploitative', 'cooperative')",-0.012340547,-0.00966705,0.3287445,0.3463854,0.0176409
40,-0.18973544,-0.14873391,"('stingy', 'generous')",-1.8629005,-1.9163823,-1.026318,-1.0325581,-0.0062401
41,0.058073916,0.12339117,"('unforgiving', 'forgiving')",-0.3115338,-0.4489294,-0.12673,-0.1627691,-0.0360391
42,-0.96473545,-0.8181974,"('unreliable', 'reliable')",-3.5593076,-3.4941397,-2.2620215,-2.1561685,0.105853
43,-0.47276673,-0.33499157,"('irresponsible', 'responsible')",0.13211428,0.17903867,-0.1703262,-0.0779765,0.0923497
44,-1.0543813,-1.0144367,"('prejudiced', 'unprejudiced')",-1.4007117,-1.3703257,-1.2275465,-1.1923811,0.0351654
45,-1.127255,-0.9412724,"('incompetent', 'competent')",-0.6147096,-0.5910518,-0.8709823,-0.7661621,0.1048202
46,-0.9803877,-0.7656628,"('uncompetitive', 'competitive')",-0.39991122,-0.34191826,-0.6901494,-0.5537905,0.1363589
47,0.39994857,0.40621108,"('stupid', 'smart')",4.9004393,5.0062194,2.6501939,2.7062151,0.0560212
48,1.2654048,1.2739282,"('unintelligent', 'intelligent')",0.83597714,0.74967074,1.050691,1.0117995,-0.0388915
49,0.8452729,0.8135821,"('unable', 'able')",-0.2893026,-0.24957426,0.2779852,0.2820039,0.0040187
50,-1.0887681,-1.1386719,"('clumsy', 'skillful')",0.1516741,0.1518471,-0.468547,-0.4934124,-0.0248654
51,-0.08078058,-0.13122441,"('uneducated', 'educated')",1.1670815,1.1343312,0.5431504,0.5015534,-0.041597
52,0.37382832,0.15846685,"('irrational', 'rational')",-0.32879293,-0.5299147,0.0225177,-0.1857239,-0.2082416
