,digital_male,digital_female,tuple,realty_male,realty_female,trust_male,trust_female,inc_male,inc_female,average_male,average_female,female-male
0,0.15009083,0.0013052039,"('unsociable', 'sociable')",-0.8707847,-1.0802008,1.5151482,1.4002297,-0.3165099,-0.45803776,0.1194861,-0.0341759,-0.153662
1,-0.2773428,-0.3183808,"('unfriendly', 'friendly')",-0.5080331,-0.51563954,-0.49426806,-0.5247144,1.8766298,1.7236323,0.1492465,0.0912244,-0.0580221
2,0.8215272,0.86111516,"('unlikable', 'likable')",1.3477234,1.3933403,2.4333048,2.4620533,0.7210611,0.80593085,1.3309041,1.38061,0.0497059
3,-0.028008237,0.10501413,"('repellent', 'pleasant')",-0.78185403,-0.65643674,1.6085185,1.6907736,0.11534545,0.21141319,0.2285004,0.337691,0.1091906
4,-1.9298328,-1.9568006,"('disliked', 'liked')",0.65281165,0.6468669,-0.9407095,-1.0004631,-5.9764185,-6.038349,-2.0485373,-2.0871863,-0.038649
5,-0.907454,-0.87160873,"('distant', 'outgoing')",0.32866892,0.37124446,-1.8947346,-1.9176707,0.0024486035,-0.0037192143,-0.6177678,-0.6054386,0.0123292
6,-0.98215514,-0.910922,"('distant', 'open')",0.27185604,0.37316024,-2.0952322,-2.085491,0.504014,0.48247266,-0.5753794,-0.535195,0.0401844
7,1.6879178,1.6774131,"('insensitive', 'sensitive')",-0.45285577,-0.42908964,2.095354,2.1566854,0.7171519,0.72190213,1.0118921,1.0317278,0.0198357
8,-0.46871805,-0.43456027,"('unaffectionate', 'affectionate')",-0.17079218,-0.13635498,-0.9119469,-0.8770544,0.48949075,0.38664037,-0.2654916,-0.2653323,0.0001593
9,0.37558267,0.4087673,"('unaffectionate', 'caring')",-0.0464034,-0.041715525,0.3937547,0.4669127,1.1875136,1.1636106,0.4776119,0.4993938,0.0217819
10,0.15478903,0.1317055,"('unsympathetic', 'sympathetic')",-1.986272,-2.0506601,1.7645954,1.8235005,-0.19986317,-0.21561557,-0.0666877,-0.0777674,-0.0110797
11,1.1604441,1.1584873,"('unhelpful', 'helpful')",-0.3897756,-0.4532611,1.7750287,1.764309,2.1944287,2.1807175,1.1850314,1.1625632,-0.0224682
12,1.0860318,1.1461427,"('unsupportive', 'supportive')",0.30920863,0.39201394,0.9180076,1.0972844,-1.5888883,-1.6002189,0.18109,0.2588055,0.0777155
13,0.4499532,0.3863188,"('impolite', 'polite')",-0.6282076,-0.7020124,2.2305112,2.1775308,-0.038328364,-0.045695733,0.5034821,0.4540353,-0.0494468
14,1.292489,1.2123547,"('antisocial', 'social')",-0.28253603,-0.3249366,2.504321,2.5240839,-0.66242003,-0.65815485,0.7129635,0.6883367,-0.0246268
15,0.2667165,0.19956917,"('boring', 'funny')",1.0094187,0.9161706,0.10914658,0.038250692,0.84977794,0.75083464,0.5587649,0.4762063,-0.0825586
16,-1.1408379,-1.123798,"('unpopular', 'popular')",0.6092313,0.611503,-1.0766624,-1.0125397,0.56858957,0.5997685,-0.2599199,-0.2312666,0.0286533
17,-1.1865336,-1.1382581,"('nasty', 'nice')",0.85542196,0.9230468,0.9173436,0.90962565,-0.111407794,-0.11079323,0.1187061,0.1459053,0.0271992
18,-0.02307909,-0.03819491,"('disagreeable', 'welcoming')",0.6405075,0.7352949,-0.43512768,-0.32143474,-0.24759632,-0.24829626,-0.0163239,0.0318422,0.0481661
19,-0.997825,-0.9741897,"('inhospitable', 'hospitable')",-0.5837257,-0.5513179,-1.9177746,-1.969276,0.07427351,0.07556652,-0.8562629,-0.8548042,0.0014587
20,0.6716939,0.7384535,"('rough', 'thoughtful')",-0.03268331,0.048348475,0.21698432,0.2566304,0.628658,0.63331604,0.3711632,0.4191871,0.0480239
21,0.5831535,0.51930076,"('immoral', 'moral')",-0.4134831,-0.51131314,2.671862,2.6702938,-0.6845531,-0.6722846,0.5392448,0.5014992,-0.0377456
22,0.83141106,0.7805099,"('untrustworthy', 'trustworthy')",-1.1463864,-1.148808,1.7301661,1.6919799,-1.0529867,-1.0524503,0.090551,0.0678079,-0.0227431
23,1.2967423,1.2463032,"('insincere', 'sincere')",-0.309845,-0.39021057,2.764538,2.7344263,6.0613627,6.0098944,2.4531994,2.4001033,-0.0530961
24,0.66378736,0.66608244,"('dishonest', 'honest')",-0.8814846,-0.89035946,1.8439641,1.8988986,1.1637036,1.1393087,0.6974926,0.7034826,0.00599
25,-0.9199727,-0.8724563,"('egoistic', 'altruistic')",0.19150709,0.25860727,-0.8914307,-0.859623,1.36891,1.3071573,-0.0627466,-0.0415787,0.0211679
26,-0.17395246,-0.19561923,"('hardhearted', 'benevolent')",1.0662804,1.0460169,1.4804891,1.5019009,1.5891324,1.4942032,0.9904873,0.9616255,-0.0288618
27,-0.44126198,-0.34963492,"('hardhearted', 'softhearted')",-0.66533846,-0.5271274,1.1286151,1.2262056,1.5586768,1.496978,0.3951729,0.4616053,0.0664324
28,-0.16135089,-0.25527844,"('disloyal', 'loyal')",-0.57199955,-0.71614754,0.055714056,-0.07481173,0.7599947,0.62286854,0.0205896,-0.1058423,-0.1264319
29,0.12687334,0.13619845,"('unfair', 'fair')",-0.7330918,-0.7067626,-0.63446766,-0.632735,-0.66460824,-0.8139503,-0.4763236,-0.5043124,-0.0279888
30,1.8578061,1.8304994,"('intolerant', 'tolerant')",-0.029869184,-0.09477815,2.5105994,2.4877615,1.4495283,1.399762,1.4470161,1.4058112,-0.0412049
31,-2.3316703,-2.2614264,"('evil', 'good')",0.15946138,0.2823196,-2.5897,-2.5448651,-1.0760218,-1.158279,-1.4594826,-1.4205627,0.0389199
32,0.5639472,0.51578575,"('unkind', 'kind')",-0.40529758,-0.48890522,2.143445,2.1449828,1.3164736,1.231109,0.9046421,0.8507431,-0.053899
33,0.85689664,0.8763338,"('wrong', 'right')",1.175218,1.218201,-0.5422346,-0.52661276,-0.4716034,-0.48997802,0.2545691,0.269486,0.0149169
34,-0.35965103,-0.32137334,"('mean', 'honorable')",0.16021438,0.17266196,1.2623181,1.3407108,6.0087557,6.090777,1.7679093,1.8206941,0.0527848
35,-2.2541325,-2.2741392,"('corrupt', 'incorrupt')",0.8972582,0.8880468,-2.5657742,-2.6796827,-0.022888115,-0.18511334,-0.9863842,-1.0627221,-0.0763379
36,-1.8866576,-1.9216406,"('hostile', 'amicable')",1.1585764,1.1350328,-2.004835,-2.1513793,0.03084015,-0.13592075,-0.675519,-0.768477,-0.092958
37,-0.5239572,-0.48899624,"('fake', 'genuine')",-0.7751473,-0.75958425,-0.08270203,-0.03294643,0.15905935,0.15711382,-0.3056868,-0.2811033,0.0245835
38,-0.13123214,-0.102219075,"('untruthful', 'truthful')",0.5192109,0.4496336,0.85680026,0.88411576,0.38427645,0.4233321,0.4072639,0.4137156,0.0064517
39,1.7474946,1.6974053,"('exploitative', 'cooperative')",0.43302152,0.4133545,1.8218114,1.8143233,0.069006205,0.06671606,1.0178335,0.9979498,-0.0198837
40,0.03159748,0.09953619,"('stingy', 'generous')",-0.14756173,0.004921917,-0.47497874,-0.33700076,-1.7514449,-1.760534,-0.585597,-0.4982692,0.0873278
41,-0.40440246,-0.43752998,"('unforgiving', 'forgiving')",-0.49740958,-0.5052826,1.4813839,1.5200231,0.22786014,0.15412426,0.201858,0.1828337,-0.0190243
42,0.6061181,0.6686879,"('unreliable', 'reliable')",0.37401304,0.42854226,1.6180723,1.6893141,-2.9071822,-2.8289626,-0.0772447,-0.0106046,0.0666401
43,1.5365119,1.532788,"('irresponsible', 'responsible')",-1.1426101,-1.1584281,1.5742506,1.6608565,0.6278963,0.61742973,0.6490122,0.6631615,0.0141493
44,-0.33080807,-0.28466225,"('prejudiced', 'unprejudiced')",0.53712016,0.5602165,-0.19724134,-0.26368755,-1.4824605,-1.4762079,-0.3683474,-0.3660853,0.0022621
45,-0.12586263,-0.07330262,"('incompetent', 'competent')",-1.9652598,-1.915125,1.0590664,1.1170274,-0.50361055,-0.5374979,-0.3839166,-0.3522245,0.0316921
46,1.2861575,1.2940722,"('uncompetitive', 'competitive')",-1.2826462,-1.3004246,1.6032972,1.5838372,-0.8851813,-0.8875393,0.1804068,0.1724863,-0.0079205
47,0.88110125,0.9736943,"('stupid', 'smart')",0.2978217,0.3405599,1.0858593,1.1263448,5.738429,5.830302,2.0008028,2.0677252,0.0669224
48,1.1150192,1.0314751,"('unintelligent', 'intelligent')",-0.63782525,-0.7003526,0.638138,0.70809007,0.49929908,0.4648479,0.4036577,0.3760151,-0.0276426
49,-0.08807116,-0.1370123,"('unable', 'able')",-1.2245797,-1.1840785,0.12499692,0.19752243,-0.14970985,-0.018157508,-0.3343409,-0.2854314,0.0489095
50,-0.4036798,-0.32534474,"('clumsy', 'skillful')",1.0028849,1.0410548,-0.58781254,-0.5289473,-0.01828256,0.004060872,-0.0017225,0.0477059,0.0494284
51,0.21684805,0.13865618,"('uneducated', 'educated')",-0.8696041,-1.00014,0.9177989,0.80674917,0.6027468,0.5505625,0.2169474,0.123957,-0.0929904
52,-0.3860845,-0.4641055,"('irrational', 'rational')",0.878759,0.7790537,-1.872932,-2.0356486,-0.32928643,-0.48491338,-0.427386,-0.5514035,-0.1240175
53,1.0868036,1.0773916,"('uncreative', 'creative')",0.11662284,0.13136585,-0.31777877,-0.33349848,1.0279688,0.9609113,0.4784041,0.4590426,-0.0193615
54,0.31811935,0.2561926,"('incapable', 'capable')",0.84252584,0.7657312,0.09775377,0.08131755,1.0849215,1.07413,0.5858301,0.5443429,-0.0414872
55,1.0208021,1.0013776,"('incompetent', 'clever')",-1.8371404,-1.8357269,1.6017826,1.6774043,-0.36007965,-0.33687028,0.1063412,0.1265462,0.020205
56,2.0064871,1.9183149,"('impractical', 'practical')",-0.4906302,-0.64754194,2.1194203,2.1490273,-0.056475855,-0.060970455,0.8947003,0.8397074,-0.0549929
57,0.36821717,0.3649309,"('unimaginative', 'imaginative')",-0.4298031,-0.4731368,0.72512335,0.69914657,-2.7079237,-2.7281258,-0.5110966,-0.5342963,-0.0231997
58,-0.32656625,-0.29172248,"('undiscriminating', 'discriminating')",-0.40747678,-0.46082366,0.10902962,0.046683256,-0.15530014,-0.20204662,-0.1950784,-0.2269774,-0.031899
59,-0.1907029,-0.16809194,"('foolish', 'wise')",1.3598325,1.3800474,-0.75779706,-0.79151213,0.47208756,0.44794533,0.220855,0.2170972,-0.0037578
60,2.1814177,2.1975582,"('inefficient', 'efficient')",-1.2878908,-1.2862388,2.8028057,2.9371774,-0.12554781,-0.00549875,0.8926961,0.9607496,0.0680535
61,1.5820866,1.5090963,"('illogical', 'logical')",-0.61600965,-0.66829365,1.1746501,1.1056155,-0.041805267,-0.124757476,0.5247304,0.4554151,-0.0693153
62,1.4452063,1.5102162,"('incompetent', 'brilliant')",-0.670877,-0.58827764,1.7596612,1.8889997,0.08387557,0.2205363,0.6544665,0.7578686,0.1034021
63,0.79205304,0.78353333,"('unperceptive', 'insightful')",-0.1954231,-0.22837664,1.4901006,1.5380114,0.98267424,1.0396444,0.7673512,0.7832031,0.0158519
64,-0.54118824,-0.5777316,"('shy', 'confident')",0.028619822,-0.04029761,1.5620219,1.537719,-6.6129885,-6.5619874,-1.3908837,-1.4105744,-0.0196907
65,0.9115815,0.8057687,"('insecure', 'secure')",-1.3458823,-1.4078032,2.6805167,2.6766675,-0.41677657,-0.35961226,0.4573598,0.4287552,-0.0286046
66,-1.2248551,-1.2103777,"('inactive', 'active')",0.95756066,0.9326146,0.5388808,0.45439819,1.3078965,1.263978,0.3948707,0.3601533,-0.0347174
67,0.7175051,0.59486735,"('doubtful', 'determined')",1.1879034,1.09577,0.7132857,0.6814194,-0.34740815,-0.36108828,0.5678216,0.5027421,-0.0650795
68,-0.15662892,-0.23758622,"('dependent', 'independent')",-1.3230592,-1.4417553,-1.3400128,-1.3102832,-0.764798,-0.7732382,-0.8961247,-0.9407157,-0.044591
69,-0.69827646,-0.6054267,"('lazy', 'industrious')",2.013425,2.0796118,-1.3372641,-1.2825809,-0.35135654,-0.32121578,-0.093368,-0.0324029,0.0609651
70,0.7028781,0.73683906,"('lethargic', 'energetic')",-1.2188332,-1.2228223,1.5086935,1.560807,0.7020386,0.7644985,0.4236943,0.4598306,0.0361363
71,0.31973478,0.2569542,"('diffident', 'self-confident')",1.2949591,1.3067303,0.18895605,0.18663768,0.648816,0.5945471,0.6131165,0.5862173,-0.0268992
72,0.442416,0.44694772,"('unambitious', 'ambitious')",0.69036967,0.6767092,1.7053928,1.7650797,-0.924677,-0.8143231,0.4783754,0.5186034,0.040228
73,0.5918506,0.5893395,"('helpless', 'self-reliant')",1.29252,1.2669611,-0.5611697,-0.59717894,-3.4829044,-3.4707232,-0.5399259,-0.5529004,-0.0129745
74,-0.013254929,0.043481126,"('undedicated', 'dedicated')",-1.3276953,-1.2766331,0.647735,0.71975887,-0.038320124,-0.07351146,-0.1828838,-0.1467262,0.0361576
75,-1.0139605,-0.98149514,"('meek', 'impulsive')",0.85037035,0.8720404,-1.1490617,-1.1757199,-0.23845169,-0.16628154,-0.3877759,-0.362864,0.0249119
76,0.8055754,0.8809562,"('anxious', 'daring')",0.33315828,0.36546695,2.3467715,2.3489308,0.30163807,0.33760926,0.9467858,0.9832408,0.036455
77,1.1355194,1.0812185,"('unmotivated', 'motivated')",-0.092970744,-0.15036911,1.1538283,1.1531091,-1.0073115,-0.91432023,0.2972663,0.2924095,-0.0048568
78,-1.0786276,-0.9890399,"('nonresilient', 'resilient')",0.14693183,0.24463111,0.9295027,1.0302218,-0.11293666,-0.04422415,-0.0287824,0.0603972,0.0891796
79,-1.559071,-1.5831443,"('wavering', 'unwavering')",0.92392266,0.87497306,-1.8302037,-1.9558684,-0.03383007,-0.05063715,-0.6247956,-0.6786692,-0.0538736
