,dr_male,dr_female,tuple,pepper_male,pepper_female,snapple_male,snapple_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.5270277,-0.6542064,"('unsociable', 'sociable')",-0.35200816,-0.5088726,-1.0222752,-1.2122166,0.9296316,0.59780717,-0.754392,-0.9034052,-0.3452143,-0.5361787,-0.1909644
1,-1.7074856,-1.8721346,"('unfriendly', 'friendly')",-0.30537888,-0.14298986,-1.2167013,-1.2204858,-0.12631172,-0.2619354,2.295193,2.297136,-0.2121369,-0.2400819,-0.027945
2,0.5246762,0.54276216,"('unlikable', 'likable')",-0.085768044,-0.14899793,0.3261239,0.26310736,1.3662018,1.3781421,0.5177001,0.6347663,0.5297868,0.533956,0.0041692
3,-1.0166261,-0.84943146,"('repellent', 'pleasant')",-2.297811,-2.0922687,-1.8345578,-1.7521856,0.80972826,0.90393794,0.31570935,0.408117,-0.8047115,-0.6763662,0.1283453
4,0.88146955,0.68488085,"('disliked', 'liked')",0.3201661,0.34888777,1.01433,1.0287355,-0.29274914,-0.37702453,-6.5049086,-6.506254,-0.9163383,-0.9641549,-0.0478166
5,-1.2270435,-1.1594062,"('distant', 'outgoing')",0.17761019,0.36118025,0.35457772,0.5872621,-1.9745721,-1.6761377,-0.039262608,0.13078092,-0.541738,-0.3512641,0.1904739
6,-1.8863133,-1.7782068,"('distant', 'open')",-0.08664517,0.19746618,-0.02912778,0.24161398,-2.2771256,-1.9479603,0.41639447,0.6118692,-0.7725635,-0.5350435,0.23752
7,-1.0373008,-1.022921,"('insensitive', 'sensitive')",-0.920384,-0.771064,-1.0655407,-1.081628,0.51481336,0.54796624,1.0453316,1.1029432,-0.2926161,-0.2449407,0.0476754
8,-1.2525462,-1.3333875,"('unaffectionate', 'affectionate')",0.04854627,0.02045205,-1.4531158,-1.4501988,-0.32675213,-0.34393787,1.1335678,1.1799201,-0.37006,-0.3854304,-0.0153704
9,-0.9544854,-1.0005554,"('unaffectionate', 'caring')",-0.37424386,-0.36791506,-1.8128705,-1.8435522,-0.21251258,-0.20806281,1.4181178,1.5318285,-0.3871989,-0.3776514,0.0095475
10,-1.3249052,-1.4222314,"('unsympathetic', 'sympathetic')",-1.6043144,-1.7422824,-1.9973642,-2.1887164,0.11856067,-0.004428372,-0.589532,-0.5963211,-1.079511,-1.190796,-0.111285
11,-0.112427816,-0.078573205,"('unhelpful', 'helpful')",-1.3315433,-1.4554294,-0.9151771,-1.0456556,0.2273725,0.090711966,1.8550712,1.9152755,-0.0553409,-0.1147341,-0.0593932
12,-0.06430061,0.0117020365,"('unsupportive', 'supportive')",-0.44471323,-0.24343869,-1.0827583,-0.9466554,0.7239905,1.0015377,-1.6873887,-1.5832722,-0.5110341,-0.3520253,0.1590088
13,0.28503346,0.15114725,"('impolite', 'polite')",0.02549531,-0.1451481,-0.061661255,-0.24622975,0.46032912,0.25079295,-0.4369317,-0.5228711,0.054453,-0.1024617,-0.1569147
14,0.52190334,0.5350249,"('antisocial', 'social')",-1.2181445,-1.2523204,-0.18850958,-0.34180382,2.2375336,2.1537182,-0.4491163,-0.5794874,0.1807333,0.1030263,-0.077707
15,-0.222014,-0.39275318,"('boring', 'funny')",0.60904586,0.45414644,0.8052473,0.7002081,-1.0490911,-1.1437634,0.6716168,0.65577006,0.162961,0.0547216,-0.1082394
16,-0.3340622,-0.18379344,"('unpopular', 'popular')",-0.70101196,-0.4944485,-0.17951499,-0.026547913,-0.58535695,-0.4773571,0.49467778,0.60136807,-0.2610537,-0.1161558,0.1448979
