,invesco_male,invesco_female,tuple,ltd_male,ltd_female,average_male,average_female,female-male
0,-1.1411977,-1.2250799,"('unsociable', 'sociable')",-0.059176937,-0.16001995,-0.6001873,-0.6925499,-0.0923626
1,-1.7647979,-1.8139429,"('unfriendly', 'friendly')",1.6416335,1.5373005,-0.0615822,-0.1383212,-0.076739
2,1.1329602,1.1823864,"('unlikable', 'likable')",0.66826886,0.75744843,0.9006145,0.9699174,0.0693029
3,0.35272488,0.40149635,"('repellent', 'pleasant')",0.53207654,0.6193526,0.4424007,0.5104245,0.0680238
4,0.08752163,0.041872665,"('disliked', 'liked')",-5.359918,-5.3157325,-2.6361983,-2.63693,-0.0007317
5,-1.1894473,-1.1022992,"('distant', 'outgoing')",-0.58775705,-0.6374961,-0.8886021,-0.8698977,0.0187044
6,-1.4164325,-1.3449734,"('distant', 'open')",-0.026070796,-0.1575818,-0.7212517,-0.7512776,-0.0300259
7,-0.9027174,-0.89365166,"('insensitive', 'sensitive')",0.40639585,0.49502736,-0.2481608,-0.1993122,0.0488486
8,-1.668039,-1.7131256,"('unaffectionate', 'affectionate')",0.59700835,0.49467054,-0.5355153,-0.6092275,-0.0737122
9,-1.5451448,-1.5801692,"('unaffectionate', 'caring')",1.0754077,0.9793705,-0.2348685,-0.3003994,-0.0655309
10,-0.9533814,-0.95651037,"('unsympathetic', 'sympathetic')",0.21350563,0.34082228,-0.3699379,-0.307844,0.0620939
11,-0.17437407,-0.19630527,"('unhelpful', 'helpful')",1.8490804,1.9360442,0.8373532,0.8698695,0.0325163
12,-1.0808146,-0.98240525,"('unsupportive', 'supportive')",-1.7676573,-1.7207146,-1.4242359,-1.3515599,0.072676
13,-0.27538478,-0.2898802,"('impolite', 'polite')",-0.42146358,-0.34451687,-0.3484242,-0.3171985,0.0312257
14,0.6146497,0.61424714,"('antisocial', 'social')",0.22196235,0.34603924,0.418306,0.4801432,0.0618372
15,0.5089776,0.38082427,"('boring', 'funny')",0.77693903,0.737431,0.6429583,0.5591276,-0.0838307
16,-0.3936096,-0.41120368,"('unpopular', 'popular')",0.8104279,0.74614674,0.2084091,0.1674715,-0.0409376
17,-0.40353784,-0.37209374,"('nasty', 'nice')",-0.25572363,-0.2350569,-0.3296307,-0.3035753,0.0260554
18,-0.66260535,-0.6546673,"('disagreeable', 'welcoming')",-0.8528692,-0.896444,-0.7577373,-0.7755557,-0.0178184
19,-1.7804127,-1.776247,"('inhospitable', 'hospitable')",-0.7824446,-0.8402649,-1.2814286,-1.3082559,-0.0268273
20,0.20745082,0.21777317,"('rough', 'thoughtful')",1.1102937,1.1392373,0.6588723,0.6785052,0.0196329
21,-0.30908677,-0.34312338,"('immoral', 'moral')",-0.62556297,-0.5399966,-0.4673249,-0.44156,0.0257649
22,-0.6226292,-0.56751436,"('untrustworthy', 'trustworthy')",-0.5836502,-0.47344732,-0.6031397,-0.5204809,0.0826588
23,-1.3055799,-1.3549625,"('insincere', 'sincere')",5.431248,5.3642974,2.0628343,2.0046675,-0.0581668
24,-0.5253782,-0.5464295,"('dishonest', 'honest')",0.66949165,0.72560537,0.0720567,0.0895879,0.0175312
25,-0.20334563,-0.27379277,"('egoistic', 'altruistic')",0.9682647,0.80434024,0.3824595,0.2652737,-0.1171858
26,0.27426386,0.20401016,"('hardhearted', 'benevolent')",2.3575563,2.3031566,1.3159101,1.2535834,-0.0623267
27,-0.904129,-0.89643127,"('hardhearted', 'softhearted')",0.520421,0.35696808,-0.191854,-0.2697316,-0.0778776
28,-1.2702186,-1.3774911,"('disloyal', 'loyal')",1.1297123,0.997805,-0.0702531,-0.1898431,-0.11959
