,mccormick_male,mccormick_female,tuple,&_male,&_female,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
22,-1.0505717,-1.0905173,"('untrustworthy', 'trustworthy')",-0.9849741,-0.99423516,-1.4950739,-1.5628542,-1.5523242,-1.6123805,-1.270736,-1.3149968,-0.0442608
23,-1.1210202,-1.1233608,"('insincere', 'sincere')",-1.1250718,-1.1222175,-2.0126925,-2.1132731,5.5460377,5.56754,0.3218133,0.3021722,-0.0196411
24,-0.34888577,-0.33734903,"('dishonest', 'honest')",-0.6663546,-0.66485614,-1.534088,-1.5346859,0.6200952,0.6176959,-0.4823083,-0.4797988,0.0025095
25,1.8841921,1.8020585,"('egoistic', 'altruistic')",1.4354643,1.4142008,1.6401868,1.6387113,1.9742068,1.8945614,1.7335125,1.6873829,-0.0461296
26,1.192029,1.0317411,"('hardhearted', 'benevolent')",3.0214264,2.9811141,1.613214,1.5293672,1.9046285,1.8350523,1.9328244,1.8443189,-0.0885055
27,0.13333628,0.085734375,"('hardhearted', 'softhearted')",-0.44551915,-0.38058913,-0.8100943,-0.7773256,1.7913214,1.642586,0.1672611,0.1426014,-0.0246597
28,1.0269777,0.9096647,"('disloyal', 'loyal')",0.020415332,-0.11106753,-0.66022915,-0.8289406,1.2130756,1.1136626,0.4000599,0.2708298,-0.1292301
29,-0.34938526,-0.34399208,"('unfair', 'fair')",-0.05348424,-0.0075671077,-0.71856815,-0.6775282,-0.37148196,-0.45856607,-0.3732299,-0.3719134,0.0013165
30,-1.7563856,-1.6856402,"('intolerant', 'tolerant')",-0.7589048,-0.8289303,-1.2724894,-1.3063595,0.40760303,0.36348337,-0.8450442,-0.8643616,-0.0193174
31,1.1840073,1.1029679,"('evil', 'good')",0.9559096,1.0320069,1.4581841,1.5040714,-0.052113928,-0.1694952,0.8864968,0.8673878,-0.019109
32,-0.29483607,-0.34580648,"('unkind', 'kind')",-0.11785468,-0.17983553,-1.4002967,-1.4204874,0.41816553,0.318048,-0.3487055,-0.4070204,-0.0583149
33,1.3859171,1.3080097,"('wrong', 'right')",1.1158711,1.0937274,0.6907538,0.5888468,0.31321993,0.28212115,0.8764405,0.8181763,-0.0582642
34,0.073995695,0.11058323,"('mean', 'honorable')",-0.08727756,0.007483393,-0.20060228,-0.14222485,6.0213785,6.1378317,1.4518735,1.5284184,0.0765449
35,1.4905101,1.395114,"('corrupt', 'incorrupt')",1.0265253,1.0148232,1.6273134,1.6350348,0.9759508,0.87515706,1.280075,1.2300322,-0.0500428
36,1.5056105,1.3558974,"('hostile', 'amicable')",0.49463928,0.4785533,0.9761109,0.90398705,1.3095946,1.1888098,1.0714889,0.9818119,-0.089677
37,0.7620714,0.7799088,"('fake', 'genuine')",0.2211114,0.29531243,-0.060845684,-0.09275401,0.63316846,0.6118905,0.3888764,0.3985894,0.009713
38,0.81521547,0.82463115,"('untruthful', 'truthful')",-0.84560716,-0.83707184,-0.5589179,-0.6049185,0.31664005,0.3618506,-0.0681674,-0.0638771,0.0042903
39,0.94050246,1.0353113,"('exploitative', 'cooperative')",-0.44859502,-0.34703368,0.3303564,0.4814039,-0.30480853,-0.25770113,0.1293638,0.2279951,0.0986313
40,1.449316,1.4113027,"('stingy', 'generous')",0.22868316,0.23339134,0.3764723,0.25480503,-1.0286629,-1.2009503,0.2564521,0.1746372,-0.0818149
41,0.16162558,0.09804921,"('unforgiving', 'forgiving')",-0.6200405,-0.59145564,-0.5965877,-0.7061173,-0.059642747,-0.1840187,-0.2786614,-0.3458856,-0.0672242
42,-0.14997736,-0.058832325,"('unreliable', 'reliable')",0.40744185,0.58734727,-0.34212908,-0.33644405,-3.109363,-3.076538,-0.7985069,-0.7211168,0.0773901
43,-0.32761762,-0.26157087,"('irresponsible', 'responsible')",-0.9075529,-0.6996888,-1.3358244,-1.2588614,0.25514588,0.3045831,-0.5789623,-0.4788845,0.1000778
44,-2.1854522,-2.1562517,"('prejudiced', 'unprejudiced')",-1.6555581,-1.4952195,-1.1162407,-0.9749103,-1.9428247,-1.88317,-1.725019,-1.6273879,0.0976311
45,-0.76547843,-0.7786045,"('incompetent', 'competent')",-0.82149714,-0.74323547,-1.9570919,-2.0478694,-0.70079094,-0.77917874,-1.0612146,-1.087222,-0.0260074
46,-0.7681577,-0.6775833,"('uncompetitive', 'competitive')",-0.81277215,-0.83321893,-1.170133,-1.278051,-1.2388828,-1.2640601,-0.9974864,-1.0132283,-0.0157419
47,-1.5038813,-1.4862425,"('stupid', 'smart')",-0.28023013,-0.15213165,-1.1656476,-1.0270636,5.1008782,5.199431,0.5377798,0.6334983,0.0957185
48,-0.6208885,-0.59444743,"('unintelligent', 'intelligent')",-0.7337757,-0.7815196,-2.2793071,-2.3486302,0.07370461,0.07489385,-0.8900666,-0.9124258,-0.0223592
49,-0.66915554,-0.632592,"('unable', 'able')",-0.6092578,-0.5508398,-1.5307128,-1.4780065,-0.7757542,-0.6897218,-0.8962201,-0.8377901,0.05843
50,0.27704328,0.25830275,"('clumsy', 'skillful')",1.5726981,1.6788039,0.57613003,0.5433268,0.5975118,0.56638724,0.7558458,0.7617052,0.0058594
51,-0.12365044,-0.13576937,"('uneducated', 'educated')",0.1459742,0.0103800185,-1.1021659,-1.2386398,0.40601063,0.3658115,-0.1684579,-0.2495544,-0.0810965
52,1.3531666,1.2111157,"('irrational', 'rational')",1.1397293,1.0590218,0.4097942,0.38470224,1.1915681,1.1245168,1.0235646,0.9448391,-0.0787255
53,0.83304465,0.74947995,"('uncreative', 'creative')",0.30357134,0.37044084,-0.15765236,-0.28964806,1.3960187,1.3338047,0.5937456,0.5410193,-0.0527263
54,0.33569735,0.29189315,"('incapable', 'capable')",0.54896986,0.62226886,-0.4317528,-0.46115047,1.216254,1.3086255,0.4172921,0.4404092,0.0231171
55,-0.9701823,-0.88941926,"('incompetent', 'clever')",-0.85571533,-0.8359887,-1.902246,-1.9234282,-0.8447402,-0.87037647,-1.143221,-1.1298032,0.0134178
56,0.7581994,0.8169901,"('impractical', 'practical')",-0.9325449,-0.9489651,-1.0463631,-1.1121545,-0.69969976,-0.64962006,-0.4801021,-0.4734374,0.0066647
57,-0.7853851,-0.8201938,"('unimaginative', 'imaginative')",-0.9926607,-1.0490574,-1.3608019,-1.4748989,-2.9810274,-3.0239105,-1.5299687,-1.5920151,-0.0620464
58,0.646323,0.61254776,"('undiscriminating', 'discriminating')",0.16696975,0.12934378,0.64839816,0.4771969,0.2798238,0.21303214,0.4353787,0.3580301,-0.0773486
59,0.75367796,0.724048,"('foolish', 'wise')",1.5309206,1.586344,0.19113426,0.23779821,0.893714,0.90531695,0.8423617,0.8633767,0.021015
60,-0.69831717,-0.5625565,"('inefficient', 'efficient')",-1.0975115,-1.0936127,-1.6837312,-1.7338517,-0.81372046,-0.71782,-1.0733202,-1.0269603,0.0463599
61,0.8440508,0.76977485,"('illogical', 'logical')",0.087639384,-0.0029020384,-0.5581045,-0.6495903,0.38199326,0.272453,0.1888947,0.0974339,-0.0914608
62,-1.0392097,-0.91349477,"('incompetent', 'brilliant')",-1.5321608,-1.4487259,-1.6864039,-1.6870084,-0.38371083,-0.2757092,-1.1603713,-1.0812346,0.0791367
63,0.5419934,0.5786528,"('unperceptive', 'insightful')",0.53360087,0.6298838,-1.0724337,-1.1374327,0.9351925,0.9630347,0.2345883,0.2585347,0.0239464
64,-0.10114759,-0.039437965,"('shy', 'confident')",-0.50441337,-0.50342995,-0.30582887,-0.3004741,-7.554095,-7.529498,-2.1163712,-2.09321,0.0231612
65,-1.6592013,-1.6053742,"('insecure', 'secure')",-0.8193995,-0.85714936,-1.9261266,-1.9328239,-1.6286416,-1.5749582,-1.5083423,-1.4925765,0.0157658
66,1.3440341,1.3485943,"('inactive', 'active')",1.5570811,1.7114096,1.4394494,1.5007001,1.7052249,1.7166524,1.5114474,1.569339,0.0578916
67,-0.1544515,-0.12754877,"('doubtful', 'determined')",0.050981235,0.09022398,0.040265087,0.07721028,-0.45028207,-0.38287067,-0.1283718,-0.0857463,0.0426255
68,0.017563954,-0.0076359883,"('dependent', 'independent')",-0.80169713,-0.86186516,-1.5309411,-1.5799702,-0.61288035,-0.6673533,-0.7319887,-0.7792062,-0.0472175
69,2.2404811,2.2145631,"('lazy', 'industrious')",1.7319756,1.7243836,3.1447632,3.1709228,0.28179693,0.24906139,1.8497542,1.8397328,-0.0100214
70,0.5394045,0.6184315,"('lethargic', 'energetic')",-0.11810231,-0.022329576,-1.1896112,-1.2257478,0.2656625,0.31342164,-0.1256616,-0.0790561,0.0466055
71,2.139817,2.107671,"('diffident', 'self-confident')",0.44102132,0.46125108,0.03597893,0.0628195,0.98882604,0.9694188,0.9014108,0.9002901,-0.0011207
72,0.54001063,0.5818217,"('unambitious', 'ambitious')",-1.0358051,-1.0800893,-0.7541859,-0.7783701,-0.7935829,-0.7251108,-0.5108908,-0.5004371,0.0104537
73,0.42437088,0.42838544,"('helpless', 'self-reliant')",-0.051301308,-0.01494104,1.2053827,1.1899232,-3.2328124,-3.2021475,-0.41359,-0.399695,0.013895
74,2.424733,2.3949914,"('undedicated', 'dedicated')",0.7571476,0.8179929,-0.1350343,-0.22249068,0.30223584,0.27089176,0.8372705,0.8153463,-0.0219242
75,-0.9889399,-0.95992875,"('meek', 'impulsive')",-0.32959223,-0.25788236,0.5657592,0.67301065,-0.24515201,-0.14721143,-0.2494812,-0.173003,0.0764782
76,-1.0304071,-0.86109996,"('anxious', 'daring')",0.10861014,0.34357023,-0.7227819,-0.6670354,-0.82929194,-0.7162851,-0.6184677,-0.4752125,0.1432552
77,-0.1553714,-0.121618815,"('unmotivated', 'motivated')",-0.51554084,-0.5640512,-0.19409828,-0.2463939,-0.94476575,-0.8989721,-0.4524441,-0.457759,-0.0053149
78,0.99158025,0.9397335,"('nonresilient', 'resilient')",0.74513334,0.7441726,0.97715545,0.8042329,1.0015409,0.95305544,0.9288525,0.8602986,-0.0685539
79,1.6736721,1.5864155,"('wavering', 'unwavering')",0.927481,1.0058469,0.32918575,0.27463737,0.9855259,1.008948,0.9789662,0.968962,-0.0100042
80,-0.6047234,-0.5074394,"('dominated', 'dominating')",-0.6246799,-0.65034235,-0.5855087,-0.5021976,-1.6215006,-1.5580944,-0.8591031,-0.8045185,0.0545846
81,-1.6309173,-1.5503998,"('submissive', 'aggressive')",-0.6785004,-0.84586024,-1.380614,-1.3579403,-1.8954298,-1.784798,-1.3963654,-1.3847497,0.0116157
82,-1.5098268,-1.5309453,"('poor', 'rich')",-0.7460108,-0.6390983,-1.3328876,-1.3950363,5.789951,5.8603277,0.5503064,0.573812,0.0235056
83,-0.22215724,-0.17551279,"('powerless', 'powerful')",0.02489882,0.009235386,-0.7923713,-0.8174565,-1.0366402,-1.0474353,-0.5065675,-0.5077923,-0.0012248
84,1.4221214,1.4078091,"('inferior', 'superior')",0.8229993,0.7951991,0.29683593,0.28073353,0.8569296,0.84472424,0.8497216,0.8321165,-0.0176051
85,2.4447281,2.3623662,"('insignificant', 'prestigious')",2.4401226,2.598832,1.8919998,1.9241172,1.9431155,1.9475623,2.1799915,2.2082193,0.0282278
86,1.2433416,1.1962761,"('uninfluential', 'influential')",0.2765134,0.03088769,-0.5917503,-0.82315576,0.35273272,0.22469854,0.3202094,0.1571766,-0.1630328
87,0.3338634,0.32885545,"('unsuccessful', 'successful')",1.4581879,1.4286637,0.9075055,0.89150417,0.9152687,1.0253619,0.9037064,0.9185964,0.01489
88,-0.47027108,-0.47929117,"('low', 'eminent')",0.048414767,-0.03472165,-1.4119267,-1.5022072,0.16200462,0.16163883,-0.4179446,-0.4636453,-0.0457007
