,allergan_male,allergan_female,tuple,inc_male,inc_female,average_male,average_female,female-male
20,-0.18580693,-0.1442156,"('rough', 'thoughtful')",1.4828839,1.3495336,0.6485385,0.602659,-0.0458795
21,0.22418031,0.15452328,"('immoral', 'moral')",-0.2216093,-0.1829577,0.0012855,-0.0142172,-0.0155027
22,-0.1315014,-0.18638429,"('untrustworthy', 'trustworthy')",-0.8739755,-0.9693076,-0.5027385,-0.5778459,-0.0751074
23,-0.7610236,-0.76297814,"('insincere', 'sincere')",5.6657333,5.6266665,2.4523549,2.4318442,-0.0205107
24,-0.65445626,-0.733076,"('dishonest', 'honest')",0.68894976,0.65588117,0.0172468,-0.0385974,-0.0558442
25,-0.13643685,-0.15106232,"('egoistic', 'altruistic')",1.136118,1.0103977,0.4998406,0.4296677,-0.0701729
26,-0.56955796,-0.6866694,"('hardhearted', 'benevolent')",1.6156925,1.3920425,0.5230672,0.3526866,-0.1703806
27,-0.91604376,-0.75743,"('hardhearted', 'softhearted')",1.2972605,1.2544997,0.1906084,0.2485348,0.0579264
28,-0.3141361,-0.36842042,"('disloyal', 'loyal')",0.96554285,0.8515638,0.3257034,0.2415717,-0.0841317
29,-0.89008844,-0.85615385,"('unfair', 'fair')",-0.4009984,-0.64932066,-0.6455435,-0.7527373,-0.1071938
30,0.9113878,0.8610766,"('intolerant', 'tolerant')",1.5277973,1.5548341,1.2195926,1.2079554,-0.0116372
31,-1.4714768,-1.3882104,"('evil', 'good')",-1.2476592,-1.3880063,-1.359568,-1.3881084,-0.0285404
32,-0.036859214,-0.07845481,"('unkind', 'kind')",0.9461436,0.7580052,0.4546422,0.3397752,-0.114867
33,-0.18881138,-0.25445655,"('wrong', 'right')",-0.9178484,-0.926576,-0.5533299,-0.5905163,-0.0371864
34,-0.20141315,-0.086018026,"('mean', 'honorable')",6.077861,6.2790084,2.9382238,3.0964952,0.1582714
35,-0.18866326,-0.21173726,"('corrupt', 'incorrupt')",-0.54310054,-0.67872584,-0.3658819,-0.4452316,-0.0793497
36,-1.7148873,-1.7337672,"('hostile', 'amicable')",-0.037186716,-0.23736702,-0.876037,-0.9855671,-0.1095301
37,0.85381866,0.8355525,"('fake', 'genuine')",0.40750837,0.36692464,0.6306635,0.6012386,-0.0294249
38,-0.60302746,-0.5853477,"('untruthful', 'truthful')",-0.16051763,0.014946584,-0.3817725,-0.2852006,0.0965719
39,0.8464792,0.81281567,"('exploitative', 'cooperative')",0.3372804,0.34403723,0.5918798,0.5784265,-0.0134533
40,0.16527483,0.16361904,"('stingy', 'generous')",-1.7243539,-1.8680385,-0.7795395,-0.8522097,-0.0726702
41,-0.14596224,-0.06290964,"('unforgiving', 'forgiving')",0.17639773,0.17390017,0.0152177,0.0554953,0.0402776
42,0.26555705,0.39727062,"('unreliable', 'reliable')",-3.2368658,-3.0758374,-1.4856544,-1.3392833,0.1463711
43,-0.027176443,-0.030209757,"('irresponsible', 'responsible')",0.7239748,0.681798,0.3483992,0.3257941,-0.0226051
44,1.3303826,1.2651712,"('prejudiced', 'unprejudiced')",-1.3884492,-1.4262388,-0.0290333,-0.0805338,-0.0515005
45,-0.50264615,-0.51716936,"('incompetent', 'competent')",0.03846406,-0.031922013,-0.232091,-0.2745457,-0.0424547
46,-0.109857745,-0.0767658,"('uncompetitive', 'competitive')",-0.33629662,-0.30624723,-0.2230772,-0.1915065,0.0315707
47,0.18187234,0.17116639,"('stupid', 'smart')",5.3950768,5.4587755,2.7884746,2.814971,0.0264964
48,-0.109142914,-0.0759349,"('unintelligent', 'intelligent')",0.96898067,1.0529381,0.4299189,0.4885016,0.0585827
49,0.055846773,0.38660356,"('unable', 'able')",0.0497007,0.21603996,0.0527737,0.3013217,0.248548
50,0.056832314,0.19799435,"('clumsy', 'skillful')",0.060824826,0.11070855,0.0588286,0.1543514,0.0955228
51,-0.4327922,-0.55330855,"('uneducated', 'educated')",0.3774277,0.3383008,-0.0276822,-0.1075039,-0.0798217
52,-0.5271048,-0.7307644,"('irrational', 'rational')",0.17903735,-0.04197495,-0.1740337,-0.3863697,-0.212336
53,-2.0426762,-1.9479561,"('uncreative', 'creative')",0.6856344,0.6508488,-0.6785209,-0.6485536,0.0299673
54,-0.9666074,-0.9704945,"('incapable', 'capable')",1.0062667,1.1416098,0.0198297,0.0855576,0.0657279
55,0.15603575,0.19159044,"('incompetent', 'clever')",0.3705607,0.35358775,0.2632982,0.2725891,0.0092909
56,0.90880823,0.8158507,"('impractical', 'practical')",0.37426168,0.4405483,0.6415349,0.6281995,-0.0133354
57,-1.030084,-1.0726783,"('unimaginative', 'imaginative')",-2.3652685,-2.4275877,-1.6976762,-1.750133,-0.0524568
58,-0.94134337,-0.9626436,"('undiscriminating', 'discriminating')",0.14705089,0.13149936,-0.3971462,-0.4155721,-0.0184259
59,0.111966945,0.1187775,"('foolish', 'wise')",0.110126995,0.100578345,0.111047,0.1096779,-0.0013691
60,1.0944874,1.1738914,"('inefficient', 'efficient')",0.39666262,0.62518334,0.745575,0.8995374,0.1539624
61,-0.9498145,-1.0213643,"('illogical', 'logical')",0.33927152,0.12700431,-0.3052715,-0.44718,-0.1419085
62,0.7090809,0.86148125,"('incompetent', 'brilliant')",0.43783194,0.72262233,0.5734564,0.7920518,0.2185954
63,-0.974725,-0.8286037,"('unperceptive', 'insightful')",0.8799511,1.0424559,-0.0473869,0.1069261,0.154313
64,0.43088493,0.34223518,"('shy', 'confident')",-6.413745,-6.4049616,-2.99143,-3.0313632,-0.0399332
65,0.15262324,-0.05978026,"('insecure', 'secure')",-0.18981157,-0.27951726,-0.0185942,-0.1696488,-0.1510546
66,-1.4242435,-1.4175379,"('inactive', 'active')",0.19492272,0.122275814,-0.6146604,-0.647631,-0.0329706
67,0.40351206,0.36065233,"('doubtful', 'determined')",-0.41279316,-0.47263697,-0.0046405,-0.0559923,-0.0513518
68,0.19664362,0.20692112,"('dependent', 'independent')",-0.2562019,-0.23184752,-0.0297791,-0.0124632,0.0173159
69,0.30688256,0.35886985,"('lazy', 'industrious')",-0.81190556,-0.7677803,-0.2525115,-0.2044552,0.0480563
70,-0.38362968,-0.30887955,"('lethargic', 'energetic')",0.6193576,0.6708112,0.117864,0.1809658,0.0631018
71,-1.0482758,-0.98332804,"('diffident', 'self-confident')",0.21165586,0.17764635,-0.41831,-0.4028409,0.0154691
72,-0.10195133,-0.118259594,"('unambitious', 'ambitious')",-0.73530626,-0.6683752,-0.4186288,-0.3933174,0.0253114
73,0.81271744,0.7454008,"('helpless', 'self-reliant')",-2.9182754,-2.8563302,-1.052779,-1.0554647,-0.0026857
74,-0.38991886,-0.38887623,"('undedicated', 'dedicated')",0.041984767,-0.09706697,-0.173967,-0.2429716,-0.0690046
75,-0.005705379,-0.010050349,"('meek', 'impulsive')",-0.53332764,-0.41293934,-0.2695165,-0.2114948,0.0580217
76,0.14184351,0.2456573,"('anxious', 'daring')",0.32857728,0.4186742,0.2352104,0.3321657,0.0969553
77,-0.66689014,-0.5700963,"('unmotivated', 'motivated')",-1.0214584,-0.8835854,-0.8441743,-0.7268409,0.1173334
78,-0.8423995,-0.6020704,"('nonresilient', 'resilient')",0.19041787,0.28241035,-0.3259908,-0.15983,0.1661608
79,-0.931728,-0.9444757,"('wavering', 'unwavering')",-0.45555127,-0.36219078,-0.6936396,-0.6533332,0.0403064
80,1.030659,0.9765643,"('dominated', 'dominating')",-1.2557138,-1.3137642,-0.1125274,-0.1686,-0.0560726
81,1.079314,0.9231056,"('submissive', 'aggressive')",-0.43875396,-0.2896647,0.32028,0.3167205,-0.0035595
82,-0.5146125,-0.56097716,"('poor', 'rich')",6.17375,6.2719293,2.8295686,2.8554761,0.0259075
83,0.26608682,0.16797979,"('powerless', 'powerful')",-0.73011655,-0.82112885,-0.2320149,-0.3265745,-0.0945596
84,0.11345278,0.11341283,"('inferior', 'superior')",0.9751483,0.97753215,0.5443006,0.5454725,0.0011719
85,-1.2181287,-1.1649572,"('insignificant', 'prestigious')",0.16807947,0.18369351,-0.5250246,-0.4906318,0.0343928
86,-1.4180914,-1.496159,"('uninfluential', 'influential')",-0.05098247,-0.20869294,-0.7345369,-0.8524259,-0.117889
87,-0.4528243,-0.5817562,"('unsuccessful', 'successful')",0.5465852,0.46815163,0.0468805,-0.0568023,-0.1036828
88,-0.43827122,-0.5261335,"('low', 'eminent')",0.2519465,0.3002339,-0.0931624,-0.1129498,-0.0197874
