,amcor_male,amcor_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,-0.41581354,-0.39017507,"('unsociable', 'sociable')",-0.63754547,-0.68598145,-0.5266795,-0.5380782,-0.0113987
1,-0.7019942,-0.8758612,"('unfriendly', 'friendly')",2.6007802,2.376363,0.949393,0.7502509,-0.1991421
2,0.20950915,0.24188241,"('unlikable', 'likable')",0.26920426,0.28774258,0.2393567,0.2648125,0.0254558
3,-0.53506655,-0.39868417,"('repellent', 'pleasant')",-0.6069871,-0.5451959,-0.5710268,-0.47194,0.0990868
4,0.22479787,0.2417728,"('disliked', 'liked')",-3.4047549,-3.2496438,-1.5899785,-1.5039355,0.086043
5,-0.70940053,-0.78199446,"('distant', 'outgoing')",0.77606106,0.7007601,0.0333303,-0.0406172,-0.0739475
6,-1.269935,-1.342083,"('distant', 'open')",0.7901232,0.66959006,-0.2399059,-0.3362465,-0.0963406
7,0.49808925,0.5849547,"('insensitive', 'sensitive')",0.55279154,0.5474555,0.5254404,0.5662051,0.0407647
8,-0.65193623,-0.78455585,"('unaffectionate', 'affectionate')",1.3378445,1.1135508,0.3429541,0.1644975,-0.1784566
9,-0.6342265,-0.74647284,"('unaffectionate', 'caring')",1.4734868,1.2995363,0.4196301,0.2765318,-0.1430983
10,-0.26096925,-0.19905454,"('unsympathetic', 'sympathetic')",-0.65476525,-0.6027613,-0.4578673,-0.4009079,0.0569594
11,-0.7785716,-0.73276305,"('unhelpful', 'helpful')",0.6617258,0.5961779,-0.0584229,-0.0682926,-0.0098697
12,-0.4660879,-0.37147158,"('unsupportive', 'supportive')",-0.70283407,-0.6436997,-0.584461,-0.5075856,0.0768754
13,-0.5041545,-0.36990684,"('impolite', 'polite')",-1.139018,-1.0379486,-0.8215863,-0.7039278,0.1176585
14,0.7903688,0.86078334,"('antisocial', 'social')",0.30778977,0.421842,0.5490793,0.6413127,0.0922334
15,0.18827416,0.06467902,"('boring', 'funny')",0.185934,0.121732295,0.1871041,0.0932057,-0.0938984
16,-0.70766413,-0.7074814,"('unpopular', 'popular')",-0.16363871,-0.2419972,-0.4356514,-0.4747393,-0.0390879
17,-0.336386,-0.26986882,"('nasty', 'nice')",-0.92843395,-0.99594474,-0.63241,-0.6329068,-0.0004968
18,-1.4641852,-1.4235182,"('disagreeable', 'welcoming')",-0.761268,-0.82393944,-1.1127267,-1.1237288,-0.0110021
19,-1.5882257,-1.6112018,"('inhospitable', 'hospitable')",0.05544524,-0.04971063,-0.7663903,-0.8304562,-0.0640659
20,-0.030335058,-0.0044978787,"('rough', 'thoughtful')",0.9484361,0.8995063,0.4590505,0.4475042,-0.0115463
21,-0.21461709,-0.038828235,"('immoral', 'moral')",-1.5803361,-1.473696,-0.8974766,-0.7562621,0.1412145
22,0.14757524,0.11096433,"('untrustworthy', 'trustworthy')",-0.33468565,-0.33268857,-0.0935552,-0.1108621,-0.0173069
23,-0.9089338,-0.9617288,"('insincere', 'sincere')",3.6183567,3.3349502,1.3547114,1.1866107,-0.1681007
24,0.24561535,0.24541368,"('dishonest', 'honest')",0.5252059,0.4513879,0.3854106,0.3484008,-0.0370098
25,-0.23067617,-0.34107265,"('egoistic', 'altruistic')",1.7492697,1.6326575,0.7592968,0.6457924,-0.1135044
26,0.9754746,0.8137623,"('hardhearted', 'benevolent')",2.9012988,2.7862167,1.9383867,1.7999895,-0.1383972
27,0.47478962,0.324763,"('hardhearted', 'softhearted')",0.75576144,0.408318,0.6152755,0.3665405,-0.248735
28,-0.82010096,-0.8661803,"('disloyal', 'loyal')",0.93952745,0.79083997,0.0597132,-0.0376702,-0.0973834
29,-0.20188716,-0.1905854,"('unfair', 'fair')",-0.12328468,-0.29781872,-0.1625859,-0.2442021,-0.0816162
30,0.53608435,0.5853745,"('intolerant', 'tolerant')",0.19665277,0.2448376,0.3663686,0.415106,0.0487374
31,-0.7407953,-0.7280112,"('evil', 'good')",0.59735316,0.49444562,-0.0717211,-0.1167828,-0.0450617
