,international_male,international_female,tuple,paper_male,paper_female,co_male,co_female,average_male,average_female,female-male
43,0.2024422,0.34988922,"('irresponsible', 'responsible')",-0.7802111,-0.5534789,0.6323945,0.7620966,0.0182085,0.186169,0.1679605
44,-0.0075361654,0.0747198,"('prejudiced', 'unprejudiced')",-0.951532,-0.8671939,-1.2035733,-1.1572956,-0.7208805,-0.6499232,0.0709573
45,-0.13019133,-0.0778966,"('incompetent', 'competent')",-0.12647665,0.11843589,0.27098554,0.26855963,0.0047725,0.103033,0.0982605
46,-0.42557207,-0.33717877,"('uncompetitive', 'competitive')",-0.77696013,-0.6148219,-0.6358578,-0.6825354,-0.6127967,-0.5448453,0.0679514
47,-0.20711923,-0.119132474,"('stupid', 'smart')",0.72939694,0.7901107,5.6243553,5.781815,2.0488777,2.150931,0.1020533
48,-0.25473064,-0.29432663,"('unintelligent', 'intelligent')",-0.5833033,-0.5993955,-0.1713583,-0.20350803,-0.3364641,-0.3657434,-0.0292793
49,-0.57720655,-0.4313058,"('unable', 'able')",-0.7621163,-0.6450529,-0.27308667,-0.18613969,-0.5374698,-0.4208328,0.116637
50,-0.08791184,-0.20552641,"('clumsy', 'skillful')",-0.53744686,-0.6338888,-0.10793999,-0.13053945,-0.2444329,-0.3233182,-0.0788853
51,0.95871276,0.8288808,"('uneducated', 'educated')",-0.68214154,-0.71361524,0.46375093,0.2886745,0.246774,0.1346467,-0.1121273
52,0.43536288,0.2354894,"('irrational', 'rational')",0.64586526,0.44852394,-0.14399807,-0.26579514,0.31241,0.1394061,-0.1730039
53,-0.6100843,-0.71134156,"('uncreative', 'creative')",0.9620456,0.80866736,0.26253515,0.24270307,0.2048322,0.113343,-0.0914892
54,-0.041375116,-0.08782274,"('incapable', 'capable')",0.4754543,0.40649438,0.98126376,0.9597172,0.471781,0.4261296,-0.0456514
55,-0.69475186,-0.65917456,"('incompetent', 'clever')",-0.7201863,-0.56167805,0.6128379,0.6079288,-0.2673668,-0.2043079,0.0630589
56,1.3275119,1.3232527,"('impractical', 'practical')",1.5087855,1.6703912,0.45509574,0.501317,1.0971311,1.1649869,0.0678558
57,-0.15862548,-0.1917938,"('unimaginative', 'imaginative')",-0.5047519,-0.4193494,-3.0862408,-3.1037521,-1.2498727,-1.2382984,0.0115743
58,-0.29251325,-0.28636107,"('undiscriminating', 'discriminating')",-0.1447117,-0.09951742,0.035396814,0.066219196,-0.1339427,-0.1065531,0.0273896
59,0.5742316,0.54061764,"('foolish', 'wise')",0.39840648,0.33771703,-0.04909941,-0.029569449,0.3078462,0.2829217,-0.0249245
60,-0.438711,-0.3298873,"('inefficient', 'efficient')",-0.00047072675,0.21941276,0.098951474,0.29470152,-0.1134101,0.061409,0.1748191
61,-0.4066936,-0.544593,"('illogical', 'logical')",0.38454127,0.37591204,0.13486384,-0.037394073,0.0375705,-0.0686917,-0.1062622
62,0.2140208,0.35372216,"('incompetent', 'brilliant')",-0.31612173,-0.062044732,0.46098214,0.6471799,0.1196271,0.3129524,0.1933253
63,0.37916052,0.4918575,"('unperceptive', 'insightful')",-0.3135566,-0.1576189,0.28941312,0.3788423,0.118339,0.2376936,0.1193546
64,-0.56730294,-0.55458933,"('shy', 'confident')",-0.68494624,-0.6070892,-5.5883703,-5.648165,-2.2802065,-2.269948,0.0102585
65,-0.06355387,-0.118007615,"('insecure', 'secure')",0.09603658,0.08629076,0.6521343,0.57946074,0.2282057,0.1825813,-0.0456244
66,0.8639342,0.84904295,"('inactive', 'active')",-0.87909174,-0.9308411,-0.102117896,-0.101675905,-0.0390918,-0.061158,-0.0220662
67,0.48685235,0.52245635,"('doubtful', 'determined')",0.24393192,0.26373392,0.13100313,0.13450554,0.2872625,0.3068986,0.0196361
68,-0.36278182,-0.40707913,"('dependent', 'independent')",-1.4197693,-1.391523,-1.6745739,-1.6478285,-1.152375,-1.1488102,0.0035648
69,1.3388014,1.3344617,"('lazy', 'industrious')",0.6717315,0.61240417,-1.2192222,-1.1350375,0.2637702,0.2706094,0.0068392
70,0.15394257,0.21399076,"('lethargic', 'energetic')",-0.788521,-0.6229642,0.29720944,0.36975458,-0.1124563,-0.013073,0.0993833
71,0.38626182,0.3826019,"('diffident', 'self-confident')",1.2410696,1.2432786,0.488719,0.51082444,0.7053501,0.712235,0.0068849
72,-0.49461555,-0.36944917,"('unambitious', 'ambitious')",0.0029206052,0.0206116,-0.59847736,-0.4819543,-0.3633908,-0.2769306,0.0864602
73,0.88142,0.8603857,"('helpless', 'self-reliant')",0.19719146,0.19788536,-3.2296686,-3.1849394,-0.7170191,-0.7088895,0.0081296
74,1.2828708,1.3197235,"('undedicated', 'dedicated')",0.4031994,0.5605551,-0.0055861846,0.11653127,0.5601614,0.6656033,0.1054419
75,0.046544403,0.074122466,"('meek', 'impulsive')",-1.2261037,-1.1768482,-0.5794693,-0.46445388,-0.5863429,-0.5223932,0.0639497
76,0.33470905,0.4121917,"('anxious', 'daring')",-0.7783322,-0.70543736,0.33839592,0.34276927,-0.0350757,0.0165079,0.0515836
77,-0.87782174,-0.84487194,"('unmotivated', 'motivated')",-0.4989345,-0.44839454,-1.0423863,-1.0605972,-0.8063808,-0.7846212,0.0217596
78,-0.5860394,-0.5176964,"('nonresilient', 'resilient')",-0.48811924,-0.49713302,-0.52479994,-0.4875737,-0.5329862,-0.500801,0.0321852
79,0.053496674,0.016679,"('wavering', 'unwavering')",-0.63830274,-0.732754,-0.87107414,-0.80857843,-0.4852934,-0.5082178,-0.0229244
80,0.7264075,0.7593614,"('dominated', 'dominating')",0.10219588,0.12890603,0.033282015,-0.0027265772,0.2872951,0.2951803,0.0078852
81,0.23657402,0.19513625,"('submissive', 'aggressive')",0.15775876,0.2687332,-0.23138797,-0.21675232,0.0543149,0.0823724,0.0280575
82,-0.9424688,-1.0483023,"('poor', 'rich')",0.0018599872,6.6110864e-05,6.3028526,6.2520633,1.7874146,1.734609,-0.0528056
83,0.1807424,0.1891777,"('powerless', 'powerful')",0.28843385,0.29525894,-0.90669686,-0.9313528,-0.1458402,-0.1489721,-0.0031319
84,0.25803983,0.17957553,"('inferior', 'superior')",0.38489792,0.29968485,0.29574636,0.17041205,0.3128947,0.2165575,-0.0963372
85,0.44982022,0.37665623,"('insignificant', 'prestigious')",0.48879108,0.33973235,-0.5682137,-0.58202416,0.1234659,0.0447881,-0.0786778
86,-0.28574467,-0.3458621,"('uninfluential', 'influential')",-0.01033679,0.009199198,-0.1934577,-0.24355526,-0.1631797,-0.193406,-0.0302263
87,1.0907755,0.9810311,"('unsuccessful', 'successful')",0.89233345,0.8818797,0.81792325,0.71883273,0.9336774,0.8605812,-0.0730962
88,0.8838642,0.5871443,"('low', 'eminent')",-0.30688995,-0.40369916,0.17353539,0.080341786,0.2501699,0.087929,-0.1622409
