,northrop_male,northrop_female,tuple,grumman_male,grumman_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.4605892,-1.5723844,"('unsociable', 'sociable')",-1.7648789,-1.8973219,-0.5172954,-0.72680306,-1.2475878,-1.3988365,-0.1512487
1,-0.17225236,-0.4679099,"('unfriendly', 'friendly')",-0.84819525,-1.102772,1.45462,1.1485984,0.1447241,-0.1406945,-0.2854186
2,0.26418743,0.34479165,"('unlikable', 'likable')",-0.084856346,-0.04860732,0.6904236,0.7169557,0.2899182,0.3377134,0.0477952
3,-1.2423964,-1.2725136,"('repellent', 'pleasant')",-1.4562223,-1.4155531,0.808436,0.811789,-0.6300609,-0.6254259,0.004635
4,0.09817497,-0.0022208125,"('disliked', 'liked')",0.71510345,0.63311404,-6.6809826,-6.7571526,-1.9559015,-2.0420864,-0.0861849
5,0.1125768,0.12113541,"('distant', 'outgoing')",0.47956485,0.47628406,-0.4701512,-0.52049637,0.0406635,0.025641,-0.0150225
6,0.21524273,0.13825974,"('distant', 'open')",0.19330485,0.16275312,-0.33504385,-0.47674108,0.0245012,-0.0585761,-0.0830773
7,-0.7928595,-0.835749,"('insensitive', 'sensitive')",-1.6419321,-1.6877047,0.30998504,0.24412172,-0.7082688,-0.7597773,-0.0515085
8,0.5149229,0.39893818,"('unaffectionate', 'affectionate')",-0.67442304,-0.8425035,1.0025653,0.8638885,0.2810217,0.1401077,-0.140914
9,0.14079098,-0.000261873,"('unaffectionate', 'caring')",-0.7594206,-0.9351227,1.4560944,1.3310033,0.2791549,0.1318729,-0.147282
10,-2.2204158,-2.3023527,"('unsympathetic', 'sympathetic')",-3.0154045,-3.1271496,-0.60552645,-0.7754021,-1.9471156,-2.0683015,-0.1211859
11,-0.6770787,-0.66630834,"('unhelpful', 'helpful')",-2.1257834,-2.1651525,1.2990317,1.3778092,-0.5012768,-0.4845506,0.0167262
12,-0.28257167,-0.32174352,"('unsupportive', 'supportive')",-1.2587122,-1.3481121,-1.9030364,-1.9773368,-1.1481067,-1.2157308,-0.0676241
13,-1.6403575,-1.6232102,"('impolite', 'polite')",-2.5657914,-2.5648582,-1.2756474,-1.289219,-1.8272654,-1.8257624,0.001503
14,-1.1679708,-1.1148016,"('antisocial', 'social')",-1.5078315,-1.5066389,-0.24420877,-0.32852566,-0.973337,-0.983322,-0.009985
15,0.7581597,0.6862883,"('boring', 'funny')",0.106533065,0.08254629,-0.23806196,-0.19035813,0.2088769,0.1928255,-0.0160514
16,0.24874865,0.16229004,"('unpopular', 'popular')",-0.03510359,-0.06486665,0.48647526,0.33400023,0.2333734,0.1438079,-0.0895655
17,-0.24833015,-0.18358108,"('nasty', 'nice')",-0.74131435,-0.6335783,-0.73988086,-0.6338762,-0.5765084,-0.4836785,0.0928299
18,-0.06091031,-0.12763712,"('disagreeable', 'welcoming')",-1.0833514,-1.1846433,-0.5705074,-0.7204453,-0.5715897,-0.6775753,-0.1059856
19,-0.3788639,-0.38760373,"('inhospitable', 'hospitable')",-0.2914754,-0.33067447,-0.59313154,-0.5465203,-0.421157,-0.4215995,-0.0004425
20,-0.6813269,-0.66056204,"('rough', 'thoughtful')",-0.43205717,-0.46588024,1.2435533,1.2234032,0.0433897,0.0323203,-0.0110694
21,-0.7074331,-0.6830206,"('immoral', 'moral')",-1.8595452,-1.9457625,-0.8156708,-0.84537286,-1.1275497,-1.158052,-0.0305023
22,-0.81158423,-0.8586237,"('untrustworthy', 'trustworthy')",-1.458348,-1.4858744,-0.9768103,-1.0761508,-1.0822475,-1.1402164,-0.0579689
23,-1.0480446,-1.1532724,"('insincere', 'sincere')",-1.7675424,-1.9218358,5.132765,5.0008025,0.7723926,0.6418982,-0.1304944
24,-0.22276941,-0.26594356,"('dishonest', 'honest')",-2.0327816,-2.1115785,0.2604579,0.21254909,-0.6650311,-0.7216576,-0.0566265
25,1.4503642,1.3987632,"('egoistic', 'altruistic')",1.1893654,1.1415677,1.4174402,1.3426598,1.35239,1.2943303,-0.0580597
26,0.06266668,-0.09464151,"('hardhearted', 'benevolent')",0.08855973,-0.052031748,1.5830975,1.4250432,0.578108,0.4261233,-0.1519847
27,-0.5266986,-0.5540497,"('hardhearted', 'softhearted')",-1.0619962,-1.0629436,1.3356174,1.155614,-0.0843591,-0.1537931,-0.069434
28,-0.4206248,-0.6189209,"('disloyal', 'loyal')",-0.9225595,-1.0972583,0.9835822,0.7666961,-0.1198673,-0.3164944,-0.1966271
29,-0.35984924,-0.48996276,"('unfair', 'fair')",0.031165197,-0.04229166,-0.16431385,-0.304136,-0.1643326,-0.2787968,-0.1144642
30,-1.4018639,-1.4248974,"('intolerant', 'tolerant')",-1.6974137,-1.7709987,0.26945692,0.24264756,-0.9432735,-0.9844162,-0.0411427
31,0.46457225,0.45227456,"('evil', 'good')",0.5666955,0.5954332,-0.66689485,-0.7470326,0.1214576,0.1002251,-0.0212325
32,-0.6074321,-0.62856895,"('unkind', 'kind')",-1.5730844,-1.6143192,0.40839303,0.16062942,-0.5907078,-0.6940862,-0.1033784
33,1.5754074,1.4523131,"('wrong', 'right')",1.8955107,1.7999038,-0.34234285,-0.36524522,1.0428584,0.9623238,-0.0805346
34,-0.4446447,-0.2961016,"('mean', 'honorable')",-1.2110348,-1.1548995,4.918298,5.0914407,1.0875394,1.2134798,0.1259404
35,1.313885,1.2824062,"('corrupt', 'incorrupt')",2.6399515,2.6474013,-0.14458422,-0.1657202,1.2697508,1.2546958,-0.015055
36,0.5131013,0.31303924,"('hostile', 'amicable')",0.7078157,0.55083585,0.25430793,0.11781804,0.4917417,0.327231,-0.1645107
37,0.02043147,0.017833903,"('fake', 'genuine')",-0.37274054,-0.37453264,0.02175783,0.021340966,-0.1101837,-0.1117859,-0.0016022
38,-0.45501125,-0.5318112,"('untruthful', 'truthful')",-0.8503818,-0.95750284,-0.3713243,-0.37261322,-0.5589058,-0.6206424,-0.0617366
39,0.035236783,0.19006333,"('exploitative', 'cooperative')",-0.5891545,-0.5009136,0.48202544,0.58817995,-0.0239641,0.0924432,0.1164073
