,cbre_male,cbre_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
43,0.27145246,0.31169558,"('irresponsible', 'responsible')",0.58821404,0.6955123,0.6821935,0.7326984,0.5139533,0.5799688,0.0660155
44,-0.7035192,-0.65376335,"('prejudiced', 'unprejudiced')",-0.4160475,-0.4091232,-1.2304856,-1.2068024,-0.7833508,-0.756563,0.0267878
45,-0.10085006,-0.083568625,"('incompetent', 'competent')",0.5593198,0.4949956,-0.2621568,-0.35111332,0.0654376,0.0201045,-0.0453331
46,-0.8014253,-0.7772134,"('uncompetitive', 'competitive')",1.7016704,1.7073236,-0.650165,-0.53812873,0.08336,0.1306605,0.0473005
47,0.36835545,0.4497679,"('stupid', 'smart')",0.7356011,0.85723335,5.6666975,5.6822805,2.2568847,2.3297606,0.0728759
48,-0.4386046,-0.463544,"('unintelligent', 'intelligent')",-0.07805162,-0.09895537,0.26181686,0.28574926,-0.0849465,-0.09225,-0.0073035
49,-0.5418571,-0.44458082,"('unable', 'able')",-0.7303131,-0.54282355,-0.17202988,-0.044245917,-0.4814001,-0.3438834,0.1375167
50,-0.0112536345,-0.049903486,"('clumsy', 'skillful')",-0.12563166,-0.071927465,0.028248187,0.07390136,-0.0362124,-0.0159765,0.0202359
51,0.03463848,-0.10660671,"('uneducated', 'educated')",1.0397923,0.8431684,0.73997974,0.63189715,0.6048035,0.4561529,-0.1486506
52,0.7108713,0.45224488,"('irrational', 'rational')",-1.1258268,-1.2102653,0.18251005,0.00010933168,-0.0774818,-0.252637,-0.1751552
53,-0.62040854,-0.6773133,"('uncreative', 'creative')",-0.047994293,-0.0434113,1.0538462,1.0293335,0.1284811,0.1028696,-0.0256115
54,0.12414521,-0.020647574,"('incapable', 'capable')",-0.15789911,-0.17474413,1.118377,1.0648907,0.361541,0.289833,-0.071708
55,-0.101787955,-0.0759635,"('incompetent', 'clever')",1.3235996,1.3513308,-0.03443668,-0.0061762184,0.3957916,0.4230637,0.0272721
56,1.4145174,1.431476,"('impractical', 'practical')",1.7984642,1.6967291,0.5507951,0.53427416,1.2545923,1.2208264,-0.0337659
57,-0.8444973,-0.9979747,"('unimaginative', 'imaginative')",-0.1368112,-0.293428,-2.3881807,-2.4184098,-1.1231631,-1.2366042,-0.1134411
58,0.6179783,0.5539955,"('undiscriminating', 'discriminating')",0.9924498,0.98377055,0.14986159,0.19187757,0.5867632,0.5765479,-0.0102153
59,0.75844514,0.7153742,"('foolish', 'wise')",-1.1861238,-1.1743616,0.34566808,0.31651625,-0.0273369,-0.0474904,-0.0201535
60,0.40740702,0.5036606,"('inefficient', 'efficient')",1.9301982,1.9828321,-0.11566827,0.075984,0.7406456,0.8541589,0.1135133
61,0.5953413,0.45723388,"('illogical', 'logical')",-0.28744113,-0.35776976,0.27445424,0.122654885,0.1941181,0.0740397,-0.1200784
62,0.85663706,0.9142969,"('incompetent', 'brilliant')",1.1361437,1.2289844,0.2316739,0.36327177,0.7414849,0.8355176,0.0940327
63,0.33182907,0.3707705,"('unperceptive', 'insightful')",1.3260983,1.3815515,0.8482757,1.0219008,0.8354011,0.924741,0.0893399
64,0.28074148,0.27296802,"('shy', 'confident')",1.062534,1.0173459,-6.3931355,-6.323795,-1.6832867,-1.6778269,0.0054598
65,-0.15568961,-0.27079472,"('insecure', 'secure')",1.3091531,1.2221214,-0.2046516,-0.25475287,0.3162706,0.2321912,-0.0840794
66,-0.27504185,-0.33979705,"('inactive', 'active')",0.24750291,0.19157308,0.7468267,0.67349285,0.2397626,0.1750896,-0.064673
67,0.169493,0.20297004,"('doubtful', 'determined')",0.66948247,0.7146233,-0.30169654,-0.34031963,0.179093,0.1924246,0.0133316
68,-0.5749375,-0.5506631,"('dependent', 'independent')",-0.24924411,-0.3153647,-0.7082568,-0.66446203,-0.5108128,-0.5101633,0.0006495
69,1.0553269,1.2033402,"('lazy', 'industrious')",-0.28414693,-0.17909436,-0.8725069,-0.727208,-0.0337756,0.0990126,0.1327882
70,-0.30530822,-0.29726347,"('lethargic', 'energetic')",0.7706489,0.82873654,0.679738,0.76706153,0.3816929,0.4328449,0.051152
71,0.7474487,0.77499884,"('diffident', 'self-confident')",-0.014834847,-0.008616308,0.48237064,0.42807156,0.4049948,0.3981514,-0.0068434
72,-0.744828,-0.7528598,"('unambitious', 'ambitious')",0.32437724,0.35632682,-0.98561096,-0.99501616,-0.4686872,-0.4638497,0.0048375
73,1.1064503,1.010999,"('helpless', 'self-reliant')",-0.31884286,-0.38287902,-3.5733664,-3.4350965,-0.9285863,-0.9356589,-0.0070726
74,0.42583784,0.38459697,"('undedicated', 'dedicated')",1.3124202,1.3500981,0.18334079,0.21952906,0.640533,0.651408,0.010875
75,-0.7548399,-0.68087953,"('meek', 'impulsive')",-1.608012,-1.5220718,-0.45139214,-0.37875775,-0.9380813,-0.8605697,0.0775116
76,0.09114005,0.12744598,"('anxious', 'daring')",0.8300139,1.0092614,0.40412438,0.48728633,0.4417594,0.5413312,0.0995718
77,-0.50913185,-0.44639128,"('unmotivated', 'motivated')",0.64917517,0.59885895,-1.2679211,-1.2184042,-0.3759592,-0.3553122,0.020647
78,-0.80149734,-0.77990043,"('nonresilient', 'resilient')",0.7124023,0.76009405,-0.16017818,-0.006147925,-0.0830911,-0.0086514,0.0744397
79,-0.44083652,-0.5298045,"('wavering', 'unwavering')",-1.9049333,-1.9240414,0.028038096,-0.013960885,-0.7725773,-0.8226023,-0.050025
80,-0.0040941313,-0.08639658,"('dominated', 'dominating')",1.4501661,1.3599269,-1.0785637,-1.1278759,0.1225028,0.0485515,-0.0739513
81,0.46487868,0.4177706,"('submissive', 'aggressive')",2.226359,2.0338602,-0.5331745,-0.50976044,0.7193543,0.6472902,-0.0720641
82,-0.58276814,-0.5606114,"('poor', 'rich')",0.52875525,0.5773258,6.498712,6.3890247,2.1482331,2.1352464,-0.0129867
83,0.17424673,0.14330122,"('powerless', 'powerful')",0.12202843,0.17096269,-0.84152156,-0.92149085,-0.1817488,-0.202409,-0.0206602
84,0.4237453,0.33278283,"('inferior', 'superior')",0.07687618,0.064536095,0.45226917,0.41957328,0.3176302,0.2722974,-0.0453328
85,0.2945342,0.2530087,"('insignificant', 'prestigious')",-0.87940526,-0.82529324,0.40019038,0.4159536,-0.0615602,-0.0521103,0.0094499
86,-0.980769,-1.1153486,"('uninfluential', 'influential')",0.05320212,-0.01127634,-0.2265816,-0.2977337,-0.3847162,-0.4747862,-0.09007
87,0.9395224,0.7704052,"('unsuccessful', 'successful')",1.510451,1.411957,0.86264217,0.76275903,1.1042051,0.981707,-0.1224981
88,0.804628,0.61941546,"('low', 'eminent')",0.023374196,-0.18849525,0.66118133,0.61898595,0.4963945,0.3499687,-0.1464258
