,royal_male,royal_female,tuple,caribbean_male,caribbean_female,cruises_male,cruises_female,ltd_male,ltd_female,average_male,average_female,female-male
0,0.016792238,0.018508494,"('unsociable', 'sociable')",0.3500718,0.40331194,0.6683202,0.8956303,-0.34889245,-0.30991665,0.1715729,0.2518835,0.0803106
1,0.242903,0.15241124,"('unfriendly', 'friendly')",0.65093243,0.6454891,2.782345,3.0128586,1.5702714,1.281866,1.311613,1.2731563,-0.0384567
2,1.0207448,1.023924,"('unlikable', 'likable')",1.0430318,1.0216086,1.5556571,1.5413094,0.40561557,0.4591131,1.0062623,1.0114888,0.0052265
3,-0.6898884,-0.57900083,"('repellent', 'pleasant')",-0.11315126,-0.07499207,-0.67789406,-0.49750203,0.6673418,0.77483433,-0.203398,-0.0941652,0.1092328
4,0.5169233,0.5759983,"('disliked', 'liked')",0.09872051,0.1360023,0.47992498,0.5349211,-4.6778173,-4.462733,-0.8955622,-0.8039528,0.0916094
5,0.13286689,0.23034179,"('distant', 'outgoing')",0.15882386,0.17574522,1.4905566,1.4872108,-0.16891195,-0.288454,0.4033338,0.401211,-0.0021228
6,-0.45474023,-0.3685713,"('distant', 'open')",-0.17311868,-0.2018862,0.6477979,0.60740733,0.124733776,-0.03521037,0.0361682,0.0004349,-0.0357333
7,0.2830914,0.22563227,"('insensitive', 'sensitive')",0.23403093,0.23173916,0.03747557,0.23255005,0.46372753,0.44695812,0.2545814,0.2842199,0.0296385
8,0.37246218,0.3453789,"('unaffectionate', 'affectionate')",0.16661695,0.10833337,1.4834749,1.3651305,0.36449376,0.024270922,0.5967619,0.4607784,-0.1359835
9,0.8696231,0.82510364,"('unaffectionate', 'caring')",0.3513473,0.32133073,1.4042778,1.3984935,0.6093918,0.39063781,0.80866,0.7338914,-0.0747686
10,-0.036624614,-0.0032732561,"('unsympathetic', 'sympathetic')",-0.8004236,-0.81199974,-1.1502507,-0.87470233,-0.21040845,-0.07218216,-0.5494269,-0.4405394,0.1088875
11,0.09273859,-0.052600916,"('unhelpful', 'helpful')",0.14430088,0.15297265,-0.33468297,-0.31214267,1.757328,1.7887367,0.4149211,0.3942415,-0.0206796
12,0.95944256,1.0574079,"('unsupportive', 'supportive')",1.5243522,1.5516764,0.8456683,0.98026013,-1.3772932,-1.3550755,0.4880424,0.5585672,0.0705248
13,0.24449866,0.100166306,"('impolite', 'polite')",0.07453058,0.019400436,-0.13384248,-0.12507355,-0.25992495,-0.22487497,-0.0186845,-0.0575954,-0.0389109
14,1.4748279,1.5478634,"('antisocial', 'social')",1.0811838,1.1188209,1.6979524,1.9262004,-0.046126492,0.19139792,1.0519594,1.1960707,0.1441113
15,-0.12529203,-0.26900578,"('boring', 'funny')",1.1094768,0.9790182,1.2251854,1.072888,0.34351623,0.31419802,0.6382216,0.5242746,-0.113947
16,0.097011596,0.32765174,"('unpopular', 'popular')",-0.10419906,0.005753927,0.6410113,0.7089909,0.6418782,0.6692681,0.3189255,0.4279162,0.1089907
17,-0.07971379,0.03047435,"('nasty', 'nice')",-0.06825841,-0.030963358,-0.17486277,-0.11772382,-0.20715645,-0.14378072,-0.1324978,-0.0654984,0.0669994
18,0.857619,0.9448114,"('disagreeable', 'welcoming')",1.770117,1.8028516,1.249655,1.3998492,-1.0933763,-1.0700386,0.6960037,0.7693685,0.0733648
19,-0.58460164,-0.528228,"('inhospitable', 'hospitable')",-0.73570377,-0.69288254,-1.164578,-1.0904254,-0.5244169,-0.5683309,-0.7523251,-0.7199667,0.0323584
20,-0.7379956,-0.6180271,"('rough', 'thoughtful')",-0.57159346,-0.56708115,-0.7087784,-0.6671847,0.8275457,0.81649005,-0.2977055,-0.2589507,0.0387548
21,-0.5352824,-0.5233499,"('immoral', 'moral')",-0.2338944,-0.24028873,-0.9203724,-0.7111904,-1.3897752,-1.1605213,-0.7698311,-0.6588376,0.1109935
22,0.6489103,0.6480903,"('untrustworthy', 'trustworthy')",0.062306114,0.011364855,-0.3537733,-0.29200077,-0.40696862,-0.22848725,-0.0123814,0.0347418,0.0471232
23,0.06527693,-0.016733274,"('insincere', 'sincere')",0.8409398,0.9032579,0.16419736,0.41064313,4.8510695,4.654203,1.4803709,1.4878427,0.0074718
