,nov_male,nov_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,1.4272947,1.345695,"('unsociable', 'sociable')",0.011795206,-0.10726194,0.7195449,0.6192166,-0.1003283
1,-0.546966,-0.4101361,"('unfriendly', 'friendly')",1.6672832,1.5685638,0.5601586,0.5792139,0.0190553
2,0.0014344677,-0.0004947558,"('unlikable', 'likable')",0.2396219,0.27602625,0.1205282,0.1377658,0.0172376
3,1.2636031,1.4072391,"('repellent', 'pleasant')",0.281635,0.3471996,0.772619,0.8772193,0.1046003
4,-2.3958812,-2.4508955,"('disliked', 'liked')",-6.901267,-7.0196004,-4.6485739,-4.7352481,-0.0866742
5,-2.1142032,-2.0504546,"('distant', 'outgoing')",-0.3105259,-0.34146777,-1.2123646,-1.1959612,0.0164034
6,-2.4700518,-2.3419924,"('distant', 'open')",0.20445982,0.1501098,-1.1327959,-1.0959413,0.0368546
7,1.6750338,1.7532234,"('insensitive', 'sensitive')",0.4635353,0.55805117,1.0692846,1.1556373,0.0863527
8,-0.7825155,-0.67172724,"('unaffectionate', 'affectionate')",0.7845252,0.71235216,0.0010048,0.0203125,0.0193077
9,0.11176401,0.24408868,"('unaffectionate', 'caring')",0.8520831,0.8227171,0.4819236,0.5334029,0.0514793
10,1.7665462,1.9400457,"('unsympathetic', 'sympathetic')",-0.621928,-0.5987508,0.5723091,0.6706474,0.0983383
11,1.4800858,1.5939357,"('unhelpful', 'helpful')",1.6195941,1.7279425,1.54984,1.6609391,0.1110991
12,1.0372581,1.2815624,"('unsupportive', 'supportive')",-2.1671064,-2.1507037,-0.5649241,-0.4345706,0.1303535
13,1.5285709,1.4655666,"('impolite', 'polite')",-0.73715556,-0.6902212,0.3957077,0.3876727,-0.008035
14,2.226637,2.1560888,"('antisocial', 'social')",-0.33276635,-0.3885258,0.9469353,0.8837815,-0.0631538
15,0.081206635,-0.10638272,"('boring', 'funny')",0.3353689,0.27134693,0.2082878,0.0824821,-0.1258057
16,-1.64777,-1.5879115,"('unpopular', 'popular')",0.5145033,0.48731557,-0.5666333,-0.550298,0.0163353
17,-0.44438314,-0.4202931,"('nasty', 'nice')",-0.63130337,-0.60915625,-0.5378432,-0.5147247,0.0231185
18,-0.50580245,-0.4445424,"('disagreeable', 'welcoming')",-0.20225044,-0.25993967,-0.3540264,-0.352241,0.0017854
19,-1.2156341,-1.0594476,"('inhospitable', 'hospitable')",-0.525616,-0.43650424,-0.870625,-0.7479759,0.1226491
20,1.5518183,1.4882597,"('rough', 'thoughtful')",1.6551031,1.5882982,1.6034607,1.5382789,-0.0651818
21,2.3291628,2.3424647,"('immoral', 'moral')",-0.33595228,-0.28499338,0.9966053,1.0287356,0.0321303
22,1.347945,1.3416115,"('untrustworthy', 'trustworthy')",-0.71921307,-0.7734429,0.314366,0.2840843,-0.0302817
23,1.9096761,2.051266,"('insincere', 'sincere')",5.960962,5.9737453,3.9353189,4.0125055,0.0771866
