,macerich_male,macerich_female,tuple,co_male,co_female,average_male,average_female,female-male
0,0.18095797,-0.07888738,"('unsociable', 'sociable')",0.090351075,-0.056622215,0.1356545,-0.0677548,-0.2034093
1,-0.6093994,-0.7735585,"('unfriendly', 'friendly')",0.500453,0.35074848,-0.0544732,-0.211405,-0.1569318
2,1.1372087,1.2195919,"('unlikable', 'likable')",1.0377934,1.1490229,1.087501,1.1843073,0.0968063
3,-0.35407865,-0.37800387,"('repellent', 'pleasant')",0.7451974,0.7692739,0.1955594,0.195635,7.56e-05
4,0.22257525,0.2116001,"('disliked', 'liked')",-6.3286934,-6.3807616,-3.0530591,-3.0845807,-0.0315216
5,-1.3019696,-1.1561178,"('distant', 'outgoing')",-1.4388306,-1.3591626,-1.3704002,-1.2576401,0.1127601
6,-2.0222473,-1.8725796,"('distant', 'open')",-1.5755694,-1.4933168,-1.7989084,-1.6829481,0.1159603
7,0.30377492,0.1763579,"('insensitive', 'sensitive')",-0.22728136,-0.21022016,0.0382468,-0.0169311,-0.0551779
8,-0.47981882,-0.45158944,"('unaffectionate', 'affectionate')",0.014691494,-0.03775856,-0.2325637,-0.244674,-0.0121103
9,-0.22392721,-0.30261526,"('unaffectionate', 'caring')",0.58599484,0.5337504,0.1810338,0.1155676,-0.0654662
10,-0.10586856,-0.34517738,"('unsympathetic', 'sympathetic')",0.03333389,-0.037221774,-0.0362673,-0.1911996,-0.1549323
11,0.55216545,0.41151592,"('unhelpful', 'helpful')",2.2506797,2.1702886,1.4014226,1.2909023,-0.1105203
12,0.40318298,0.4032443,"('unsupportive', 'supportive')",-1.9255528,-1.8819525,-0.7611849,-0.7393541,0.0218308
13,0.11896974,-0.029423054,"('impolite', 'polite')",-0.16392261,-0.20574616,-0.0224764,-0.1175846,-0.0951082
14,0.5126721,0.37000605,"('antisocial', 'social')",0.39821807,0.30437306,0.4554451,0.3371896,-0.1182555
15,-0.020185279,-0.060490023,"('boring', 'funny')",0.6884844,0.6604531,0.3341495,0.2999815,-0.034168
16,-0.2251724,-0.15926448,"('unpopular', 'popular')",0.04478778,-0.048299804,-0.0901923,-0.1037821,-0.0135898
17,0.16776526,0.19239256,"('nasty', 'nice')",0.04865145,0.0753263,0.1082084,0.1338594,0.025651
18,-0.21951506,-0.2599209,"('disagreeable', 'welcoming')",-0.82669216,-0.90389144,-0.5231036,-0.5819062,-0.0588026
19,-0.7020579,-0.69135547,"('inhospitable', 'hospitable')",-0.6844677,-0.669498,-0.6932628,-0.6804267,0.0128361
20,0.6082563,0.5712925,"('rough', 'thoughtful')",0.8738444,0.7810194,0.7410504,0.6761559,-0.0648945
21,0.7099669,0.5889243,"('immoral', 'moral')",0.14464356,0.11309588,0.4273052,0.3510101,-0.0762951
22,0.15246989,0.015222819,"('untrustworthy', 'trustworthy')",-0.3530455,-0.4324593,-0.1002878,-0.2086182,-0.1083304
23,0.4038837,0.14581275,"('insincere', 'sincere')",5.388891,5.2946205,2.8963876,2.7202168,-0.1761708
24,0.54776,0.36445722,"('dishonest', 'honest')",0.5057059,0.48491943,0.5267329,0.4246883,-0.1020446
25,0.009902688,0.048491646,"('egoistic', 'altruistic')",0.77971417,0.7318327,0.3948084,0.3901622,-0.0046462
26,-0.21126479,-0.28021342,"('hardhearted', 'benevolent')",1.3416806,1.2582068,0.565208,0.4889967,-0.0762113
27,-1.5059028,-1.4777496,"('hardhearted', 'softhearted')",0.34962928,0.25916773,-0.5781367,-0.609291,-0.0311543
28,0.2906443,0.006485924,"('disloyal', 'loyal')",0.86923707,0.6649612,0.5799407,0.3357236,-0.2442171
29,-0.48061663,-0.56298405,"('unfair', 'fair')",-0.77648276,-0.8367587,-0.6285497,-0.6998714,-0.0713217
30,0.8780697,0.737718,"('intolerant', 'tolerant')",1.0186893,1.0078306,0.9483795,0.8727743,-0.0756052
31,-1.140374,-0.8653737,"('evil', 'good')",-1.7527597,-1.7015854,-1.4465668,-1.2834796,0.1630872
32,0.121290304,-0.12354948,"('unkind', 'kind')",0.9243728,0.7913112,0.5228316,0.3338809,-0.1889507
33,0.48988685,0.42971504,"('wrong', 'right')",-0.782163,-0.84136593,-0.1461381,-0.2058254,-0.0596873
