,hanesbrands_male,hanesbrands_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.6870117,-0.8664326,"('unsociable', 'sociable')",-0.5180313,-0.72528946,-0.6025215,-0.795861,-0.1933395
1,-1.3632247,-1.3191963,"('unfriendly', 'friendly')",1.8205385,1.699754,0.2286569,0.1902788,-0.0383781
2,0.89767706,0.9101598,"('unlikable', 'likable')",0.8012282,0.921512,0.8494526,0.9158359,0.0663833
3,-1.0239308,-0.9974294,"('repellent', 'pleasant')",-0.0055917036,-0.031901255,-0.5147613,-0.5146653,9.6e-05
4,0.04744361,0.08969952,"('disliked', 'liked')",-6.318354,-6.180185,-3.1354554,-3.0452425,0.0902129
5,-0.48576117,-0.39268842,"('distant', 'outgoing')",-0.026872434,0.112913415,-0.2563168,-0.1398875,0.1164293
6,-0.49209857,-0.3395442,"('distant', 'open')",0.55208564,0.61937815,0.0299935,0.139917,0.1099235
7,-0.5473334,-0.46094006,"('insensitive', 'sensitive')",0.24646549,0.20061287,-0.150434,-0.1301636,0.0202704
8,-0.62739956,-0.5693898,"('unaffectionate', 'affectionate')",1.0390894,0.9736926,0.2058449,0.2021514,-0.0036935
9,-0.93655646,-0.9012239,"('unaffectionate', 'caring')",1.2583276,1.2464747,0.1608856,0.1726254,0.0117398
10,-1.1495916,-1.2061311,"('unsympathetic', 'sympathetic')",-0.38376576,-0.47335908,-0.7666787,-0.8397451,-0.0730664
11,-0.8702012,-0.94405216,"('unhelpful', 'helpful')",1.7256676,1.7477392,0.4277332,0.4018435,-0.0258897
12,-0.64321244,-0.4757769,"('unsupportive', 'supportive')",-1.8300728,-1.6918449,-1.2366426,-1.0838109,0.1528317
13,0.052124385,-0.065870956,"('impolite', 'polite')",-0.4256621,-0.5058471,-0.1867689,-0.285859,-0.0990901
14,-0.23679815,-0.2953349,"('antisocial', 'social')",-0.9878458,-1.1135714,-0.612322,-0.7044532,-0.0921312
15,0.20608257,0.13060576,"('boring', 'funny')",0.39937985,0.37076694,0.3027312,0.2506863,-0.0520449
16,-0.36464688,-0.25887114,"('unpopular', 'popular')",0.84590185,0.8355901,0.2406275,0.2883595,0.047732
17,-0.10115118,0.029308725,"('nasty', 'nice')",-0.46711218,-0.41481712,-0.2841317,-0.1927542,0.0913775
18,-0.37588575,-0.19283068,"('disagreeable', 'welcoming')",-0.27880704,-0.2542797,-0.3273464,-0.2235552,0.1037912
19,-0.2042305,-0.13854313,"('inhospitable', 'hospitable')",0.1403386,0.34772432,-0.031946,0.1045906,0.1365366
20,0.33170712,0.37567717,"('rough', 'thoughtful')",1.2607356,1.179643,0.7962214,0.7776601,-0.0185613
21,-0.06496587,-0.16052268,"('immoral', 'moral')",-0.7816759,-0.7991187,-0.4233209,-0.4798207,-0.0564998
