,sempra_male,sempra_female,tuple,energy_male,energy_female,average_male,average_female,female-male
0,-1.0463779,-1.113973,"('unsociable', 'sociable')",-0.36584142,-0.41156024,-0.7061096,-0.7627666,-0.056657
1,-1.1135252,-1.325378,"('unfriendly', 'friendly')",2.0198915,1.895744,0.4531832,0.285183,-0.1680002
2,0.9914209,0.99898875,"('unlikable', 'likable')",0.65020233,0.69307005,0.8208116,0.8460294,0.0252178
3,-0.28262448,-0.14907892,"('repellent', 'pleasant')",0.20378257,0.28041598,-0.039421,0.0656685,0.1050895
4,0.17959861,0.11674272,"('disliked', 'liked')",-7.126521,-7.2081776,-3.4734612,-3.5457175,-0.0722563
5,-0.9613307,-1.0882803,"('distant', 'outgoing')",0.40808105,0.3192926,-0.2766248,-0.3844939,-0.1078691
6,-1.2197608,-1.3174554,"('distant', 'open')",0.36908698,0.22472838,-0.4253369,-0.5463635,-0.1210266
7,-0.5048096,-0.44819883,"('insensitive', 'sensitive')",0.5636666,0.6971129,0.0294285,0.124457,0.0950285
8,-1.3071798,-1.4524969,"('unaffectionate', 'affectionate')",1.4058373,1.2156969,0.0493287,-0.1184,-0.1677287
9,-1.1563569,-1.3168179,"('unaffectionate', 'caring')",1.9077985,1.8306605,0.3757208,0.2569213,-0.1187995
10,-1.3193042,-1.3014656,"('unsympathetic', 'sympathetic')",-0.59963834,-0.5159867,-0.9594713,-0.9087262,0.0507451
11,-0.6693648,-0.6125959,"('unhelpful', 'helpful')",1.5682219,1.7572782,0.4494286,0.5723411,0.1229125
12,-0.8762584,-0.83250934,"('unsupportive', 'supportive')",-1.4820716,-1.5015274,-1.179165,-1.1670184,0.0121466
13,-0.52391404,-0.5160447,"('impolite', 'polite')",-0.5687083,-0.45494735,-0.5463111,-0.485496,0.0608151
14,-0.017275324,0.06595896,"('antisocial', 'social')",0.17110029,0.23180427,0.0769125,0.1488816,0.0719691
15,0.38246125,0.2563131,"('boring', 'funny')",0.15462966,0.013190325,0.2685454,0.1347517,-0.1337937
16,-0.37686563,-0.34022108,"('unpopular', 'popular')",0.25758135,0.2710617,-0.0596421,-0.0345797,0.0250624
17,-0.15124497,-0.074143425,"('nasty', 'nice')",-0.30596408,-0.2829959,-0.2286045,-0.1785697,0.0500348
18,-0.26255634,-0.22399414,"('disagreeable', 'welcoming')",-0.44447365,-0.49993098,-0.353515,-0.3619626,-0.0084476
19,-1.0230079,-1.06934,"('inhospitable', 'hospitable')",-0.308663,-0.3319463,-0.6658354,-0.7006432,-0.0348078
20,-0.27213755,-0.19714698,"('rough', 'thoughtful')",0.2792772,0.31791472,0.0035698,0.0603839,0.0568141
21,-0.230483,-0.13019598,"('immoral', 'moral')",-0.5190505,-0.3408133,-0.3747667,-0.2355046,0.1392621
22,0.43715444,0.505183,"('untrustworthy', 'trustworthy')",-1.1757127,-1.1803051,-0.3692791,-0.3375611,0.031718
23,-0.3978915,-0.4329854,"('insincere', 'sincere')",6.5289183,6.6456137,3.0655134,3.1063142,0.0408008
24,-0.21480955,-0.29552603,"('dishonest', 'honest')",1.0073649,1.0210769,0.3962777,0.3627754,-0.0335023
25,0.26239264,0.15348046,"('egoistic', 'altruistic')",1.5585523,1.4589229,0.9104725,0.8062016,-0.1042709
26,0.43193945,0.27070326,"('hardhearted', 'benevolent')",1.4440331,1.3076067,0.9379863,0.789155,-0.1488313
27,-0.12127319,-0.19386056,"('hardhearted', 'softhearted')",1.0628306,0.99067533,0.4707787,0.3984074,-0.0723713
28,-0.722251,-0.7969404,"('disloyal', 'loyal')",1.083102,1.0446188,0.1804255,0.1238392,-0.0565863
29,-0.7827019,-0.878661,"('unfair', 'fair')",-0.6478235,-0.83405674,-0.7152627,-0.8563589,-0.1410962
30,0.39683142,0.39299953,"('intolerant', 'tolerant')",1.010784,1.1157676,0.7038077,0.7543836,0.0505759
31,-0.7183724,-0.7040168,"('evil', 'good')",-0.978988,-1.193651,-0.8486802,-0.9488339,-0.1001537
32,0.42017323,0.30066684,"('unkind', 'kind')",0.9475786,0.8616602,0.6838759,0.5811635,-0.1027124
33,0.046402186,-0.056866184,"('wrong', 'right')",0.8244863,0.7037124,0.4354442,0.3234231,-0.1120211
34,-0.31998274,-0.2197448,"('mean', 'honorable')",5.3132772,5.483531,2.4966474,2.6318932,0.1352458
35,0.30929145,0.11548865,"('corrupt', 'incorrupt')",-0.37634963,-0.5900545,-0.0335291,-0.2372829,-0.2037538
36,-0.70544255,-0.8959522,"('hostile', 'amicable')",-0.087528564,-0.4062698,-0.3964856,-0.651111,-0.2546254
37,0.049973145,-0.01035554,"('fake', 'genuine')",0.34949198,0.2724419,0.1997326,0.1310432,-0.0686894
38,-0.57196444,-0.5882085,"('untruthful', 'truthful')",0.46538457,0.5034381,-0.0532899,-0.0423852,0.0109047
39,0.74223065,0.82914984,"('exploitative', 'cooperative')",-0.0942711,0.020057075,0.3239798,0.4246035,0.1006237
40,0.19529544,0.09044422,"('stingy', 'generous')",-1.8493443,-1.9789932,-0.8270244,-0.9442745,-0.1172501
41,0.08455197,0.08658649,"('unforgiving', 'forgiving')",0.057617158,-0.055741403,0.0710846,0.0154225,-0.0556621
42,0.45854497,0.56268543,"('unreliable', 'reliable')",-3.73954,-3.6355133,-1.6404976,-1.5364139,0.1040837
43,-0.63557124,-0.5690687,"('irresponsible', 'responsible')",0.47014514,0.59130925,-0.0827131,0.0111203,0.0938334
44,0.70394415,0.71125764,"('prejudiced', 'unprejudiced')",-1.3336105,-1.3300365,-0.3148332,-0.3093894,0.0054438
45,-0.83757615,-0.7102082,"('incompetent', 'competent')",-0.2380174,-0.18787518,-0.5377968,-0.4490417,0.0887551
46,-0.8608426,-0.7978877,"('uncompetitive', 'competitive')",-1.3393198,-1.1671894,-1.1000812,-0.9825385,0.1175427
47,-0.18343201,-0.11828545,"('stupid', 'smart')",6.049157,6.180496,2.9328625,3.0311053,0.0982428
48,-0.7214799,-0.6557667,"('unintelligent', 'intelligent')",0.6412644,0.72683656,-0.0401078,0.0355349,0.0756427
49,-0.32604527,-0.12194519,"('unable', 'able')",-0.15424687,0.011463761,-0.2401461,-0.0552407,0.1849054
50,0.10502176,0.15296343,"('clumsy', 'skillful')",0.08578425,0.112362504,0.095403,0.132663,0.03726
51,-0.70413643,-0.79097486,"('uneducated', 'educated')",-0.1484327,-0.15935597,-0.4262846,-0.4751654,-0.0488808
52,-0.36137247,-0.5777754,"('irrational', 'rational')",0.33731127,0.12606749,-0.0120306,-0.225854,-0.2138234
53,-0.95129573,-0.98861146,"('uncreative', 'creative')",0.437806,0.4380875,-0.2567449,-0.275262,-0.0185171
54,-0.6418631,-0.8209584,"('incapable', 'capable')",1.1331996,1.1426667,0.2456682,0.1608542,-0.084814
55,-0.41699064,-0.2074566,"('incompetent', 'clever')",-0.22189039,-0.08546485,-0.3194405,-0.1464607,0.1729798
56,-0.21312402,-0.0968473,"('impractical', 'practical')",-0.15993886,0.0027844682,-0.1865314,-0.0470314,0.1395
57,-0.7790425,-0.7888108,"('unimaginative', 'imaginative')",-2.921933,-2.9220083,-1.8504877,-1.8554095,-0.0049218
58,-0.19012783,-0.14189078,"('undiscriminating', 'discriminating')",0.09153028,0.11165883,-0.0492988,-0.015116,0.0341828
59,0.091278605,0.06755643,"('foolish', 'wise')",0.6975409,0.66010267,0.3944097,0.3638296,-0.0305801
60,0.12430091,0.37939718,"('inefficient', 'efficient')",0.45225054,0.81959325,0.2882757,0.5994952,0.3112195
61,-0.7060511,-0.77546495,"('illogical', 'logical')",0.51789594,0.47131258,-0.0940776,-0.1520762,-0.0579986
62,0.05642406,0.20994674,"('incompetent', 'brilliant')",0.39303353,0.64604414,0.2247288,0.4279954,0.2032666
63,-0.48472637,-0.37537473,"('unperceptive', 'insightful')",0.18782566,0.35004205,-0.1484503,-0.0126663,0.135784
64,-0.06294049,-0.0045751035,"('shy', 'confident')",-6.414088,-6.4122686,-3.2385142,-3.2084219,0.0300923
65,0.29227296,0.4117517,"('insecure', 'secure')",-0.36274055,-0.120337375,-0.0352338,0.1457072,0.180941
66,-0.96453446,-1.1283832,"('inactive', 'active')",-0.2384732,-0.37196732,-0.6015038,-0.7501752,-0.1486714
67,-0.03370463,0.052329697,"('doubtful', 'determined')",-0.39061618,-0.34981647,-0.2121604,-0.1487434,0.063417
68,-0.64946765,-0.6053179,"('dependent', 'independent')",-1.1215994,-1.0490751,-0.8855336,-0.8271965,0.0583371
69,0.17091574,0.16113372,"('lazy', 'industrious')",-0.54281473,-0.66108173,-0.1859495,-0.249974,-0.0640245
70,-0.29844,-0.25825754,"('lethargic', 'energetic')",-0.017295219,0.072175995,-0.1578676,-0.0930408,0.0648268
71,-0.56987625,-0.6412417,"('diffident', 'self-confident')",1.0395634,1.0110445,0.2348436,0.1849014,-0.0499422
72,-0.12513238,-0.16571032,"('unambitious', 'ambitious')",0.37780368,0.38422397,0.1263357,0.1092568,-0.0170789
73,0.9782203,0.9278036,"('helpless', 'self-reliant')",-3.195444,-3.2252593,-1.1086119,-1.1487279,-0.040116
74,-0.11747504,-0.034909505,"('undedicated', 'dedicated')",-0.30319083,-0.27751625,-0.2103329,-0.1562129,0.05412
75,0.0974273,0.033287264,"('meek', 'impulsive')",-0.72738683,-0.7674926,-0.3149798,-0.3671027,-0.0521229
76,0.6025173,0.7729491,"('anxious', 'daring')",-0.47024497,-0.28367627,0.0661362,0.2446364,0.1785002
77,-0.91637504,-0.80154157,"('unmotivated', 'motivated')",-1.2053803,-0.96293306,-1.0608777,-0.8822373,0.1786404
78,-1.0316397,-0.99439687,"('nonresilient', 'resilient')",-0.027848762,0.043788522,-0.5297442,-0.4753042,0.05444
79,-0.65587837,-0.7329468,"('wavering', 'unwavering')",0.32541424,0.25029486,-0.1652321,-0.241326,-0.0760939
80,0.1533713,0.20835443,"('dominated', 'dominating')",-0.93504435,-0.798638,-0.3908365,-0.2951418,0.0956947
81,-0.06878791,-0.06661306,"('submissive', 'aggressive')",-0.34489858,-0.08897197,-0.2068432,-0.0777925,0.1290507
82,-0.34525466,-0.38436675,"('poor', 'rich')",6.251248,6.3184805,2.9529967,2.9670568,0.0140601
83,-0.36561695,-0.3499269,"('powerless', 'powerful')",-0.12897861,-0.12945321,-0.2472978,-0.2396901,0.0076077
84,-0.07315461,-0.15786014,"('inferior', 'superior')",0.062060148,0.099008046,-0.0055472,-0.029426,-0.0238788
85,-0.102771714,-0.23713937,"('insignificant', 'prestigious')",0.9166946,0.7705105,0.4069614,0.2666855,-0.1402759
86,-1.5131087,-1.5264045,"('uninfluential', 'influential')",0.27294677,0.115359455,-0.6200809,-0.7055225,-0.0854416
87,0.24991031,0.19995338,"('unsuccessful', 'successful')",0.34600702,0.4525443,0.2979587,0.3262488,0.0282901
88,-0.067492284,-0.21112737,"('low', 'eminent')",0.26840797,0.23665927,0.1004578,0.012766,-0.0876918
