,foot_male,foot_female,tuple,locker_male,locker_female,inc_male,inc_female,average_male,average_female,female-male
0,0.29689255,0.18972296,"('unsociable', 'sociable')",2.0467632,1.8698709,0.19035412,0.07714466,0.84467,0.7122462,-0.1324238
1,0.1844083,0.3172654,"('unfriendly', 'friendly')",-0.63082325,-0.6157725,1.6179637,1.6334605,0.3905162,0.4449845,0.0544683
2,-0.5127659,-0.43318254,"('unlikable', 'likable')",0.16486487,0.2865154,0.34190434,0.44517723,-0.0019989,0.0995034,0.1015023
3,-0.90600026,-0.7771276,"('repellent', 'pleasant')",0.038002975,0.2779217,0.25346845,0.3493405,-0.2048429,-0.0499551,0.1548878
4,1.1775283,1.1858197,"('disliked', 'liked')",-0.48001915,-0.41657853,-6.884462,-6.7938504,-2.0623175,-2.008203,0.0541145
5,0.90032214,0.9521019,"('distant', 'outgoing')",-1.1533538,-1.1437968,-0.4102013,-0.38982588,-0.2210777,-0.1938403,0.0272374
6,0.2903829,0.2923237,"('distant', 'open')",-1.3813704,-1.3753419,0.15875655,0.11599629,-0.3107437,-0.3223406,-0.0115969
7,-0.32023585,-0.2350134,"('insensitive', 'sensitive')",1.1634876,1.3244376,1.2579945,1.3152016,0.7004155,0.801542,0.1011265
8,-0.679436,-0.65931034,"('unaffectionate', 'affectionate')",-1.1098789,-1.1488833,0.8909258,0.80245763,-0.2994631,-0.3352454,-0.0357823
9,-0.059776273,-0.04100944,"('unaffectionate', 'caring')",-0.49677974,-0.51416665,1.4731268,1.5091772,0.3055236,0.3180004,0.0124768
10,-0.925964,-0.91628855,"('unsympathetic', 'sympathetic')",0.8850078,0.7674967,0.5008451,0.43689603,0.1532963,0.0960347,-0.0572616
11,-0.46266556,-0.3707861,"('unhelpful', 'helpful')",0.13370423,0.27197537,2.2275128,2.3022187,0.6328505,0.7344693,0.1016188
12,0.64331627,0.78703964,"('unsupportive', 'supportive')",0.6591352,0.83524114,-1.6173372,-1.5241513,-0.1049619,0.0327098,0.1376717
13,0.7187724,0.7141354,"('impolite', 'polite')",1.7669718,1.7143998,-0.0655469,-0.09685369,0.8067324,0.7772272,-0.0295052
14,1.0168587,1.0483713,"('antisocial', 'social')",1.690596,1.6767195,0.067509554,-0.0348771,0.9249881,0.896738,-0.0282501
15,0.8886854,0.9641358,"('boring', 'funny')",-0.13065237,-0.29623574,0.519301,0.44975942,0.425778,0.3725532,-0.0532248
16,-0.76056653,-0.6375575,"('unpopular', 'popular')",-1.0475125,-0.80151147,0.13941611,0.26522404,-0.556221,-0.3912817,0.1649393
17,0.4233599,0.6084308,"('nasty', 'nice')",-0.48305055,-0.31495884,-0.3256672,-0.31712353,-0.1284526,-0.0078839,0.1205687
18,-1.7465745,-1.6817297,"('disagreeable', 'welcoming')",-1.1685163,-0.94202703,-0.7093429,-0.6726548,-1.2081446,-1.0988038,0.1093408
19,-0.5432111,-0.5291835,"('inhospitable', 'hospitable')",-1.5469711,-1.4482512,-0.5069427,-0.43152025,-0.8657084,-0.802985,0.0627234
20,-0.8389556,-0.71646523,"('rough', 'thoughtful')",-0.9113248,-0.7678166,1.0255028,0.9819367,-0.2415925,-0.1674484,0.0741441
21,-0.35190302,-0.20958166,"('immoral', 'moral')",0.95191073,1.0733426,-0.66437304,-0.5025874,-0.0214551,0.1203912,0.1418463
22,-0.36475664,-0.3264562,"('untrustworthy', 'trustworthy')",0.7670276,0.76999503,-0.07418528,-0.14365943,0.1093619,0.0999598,-0.0094021
23,-0.8577004,-0.76279545,"('insincere', 'sincere')",0.35655367,0.5243857,6.488427,6.4524384,1.9957601,2.0713428,0.0755827
24,0.0068254545,-0.053224403,"('dishonest', 'honest')",0.15594909,0.1583794,1.3135245,1.3022447,0.4920997,0.4691332,-0.0229665
25,-0.9472562,-0.89065474,"('egoistic', 'altruistic')",-1.4738961,-1.4487543,0.8941542,0.92753756,-0.5089994,-0.4706239,0.0383755
26,0.28036723,0.28727743,"('hardhearted', 'benevolent')",-0.6728813,-0.6350313,1.4379388,1.405884,0.3484749,0.35271,0.0042351
27,-0.7478679,-0.6648072,"('hardhearted', 'softhearted')",-0.5531754,-0.47783533,1.5087277,1.4314226,0.0692281,0.09626,0.0270319
28,-0.110786095,-0.15265657,"('disloyal', 'loyal')",-0.69058424,-0.7321267,0.98189795,0.9173821,0.0601759,0.0108663,-0.0493096
29,0.35656714,0.34083307,"('unfair', 'fair')",0.21602444,0.17748016,-0.48590168,-0.7113644,0.0288966,-0.0643504,-0.093247
30,0.20284534,0.32567704,"('intolerant', 'tolerant')",1.765471,1.8026625,1.583091,1.5917763,1.1838024,1.2400386,0.0562362
31,-0.8404091,-0.8168323,"('evil', 'good')",-2.0296087,-1.9987812,-1.2012874,-1.3013875,-1.3571018,-1.3723337,-0.0152319
32,-0.25124562,-0.24885117,"('unkind', 'kind')",0.82591724,0.86700386,1.3530245,1.2358028,0.6425654,0.6179852,-0.0245802
33,1.0223979,0.9806363,"('wrong', 'right')",-0.2658697,-0.24686457,-0.68682575,-0.66807336,0.0232341,0.0218995,-0.0013346
34,-0.6202968,-0.44763836,"('mean', 'honorable')",0.9632484,1.2018366,5.912754,6.0935097,2.0852353,2.2825692,0.1973339
35,0.3694935,0.31204957,"('corrupt', 'incorrupt')",-1.7565352,-1.7486403,-0.6218072,-0.75376,-0.6696163,-0.7301168,-0.0605005
36,-0.09009249,-0.008471245,"('hostile', 'amicable')",-1.9979032,-2.0038943,-0.2918331,-0.37358308,-0.7932763,-0.7953162,-0.0020399
37,0.15758602,0.22702727,"('fake', 'genuine')",-0.2543222,-0.16489609,0.5975147,0.56753176,0.1669262,0.2098876,0.0429614
38,0.28727692,0.27847454,"('untruthful', 'truthful')",0.28834212,0.34323707,0.04756017,0.17581804,0.2077264,0.2658432,0.0581168
39,0.6016756,0.68529975,"('exploitative', 'cooperative')",0.15629025,0.30928326,0.21069553,0.19310619,0.3228871,0.3958964,0.0730093
40,-0.91102755,-0.8678126,"('stingy', 'generous')",-0.91285306,-0.7450406,-1.75618,-1.715208,-1.1933536,-1.1093537,0.0839999
41,-0.13297273,-0.10942652,"('unforgiving', 'forgiving')",0.28357443,0.28208098,0.22755285,0.21591015,0.1260515,0.1295215,0.00347
42,0.6685933,0.74321043,"('unreliable', 'reliable')",0.87682486,0.95938206,-2.60179,-2.521068,-0.3521239,-0.2728252,0.0792987
43,0.36719674,0.4653896,"('irresponsible', 'responsible')",1.2584716,1.2346007,1.4544853,1.4290768,1.0267178,1.0430223,0.0163045
44,-0.4785314,-0.4502577,"('prejudiced', 'unprejudiced')",-0.8505753,-0.828328,-1.623687,-1.6944945,-0.9842645,-0.9910267,-0.0067622
45,0.3868823,0.5132093,"('incompetent', 'competent')",0.7285332,0.77227443,0.4677617,0.394139,0.5277258,0.5598742,0.0321484
46,-0.8817488,-0.84964544,"('uncompetitive', 'competitive')",1.3191072,1.2936943,-0.44733196,-0.45176947,-0.0033245,-0.0025735,0.000751
47,0.54996544,0.62658805,"('stupid', 'smart')",1.7967826,1.8349656,6.307364,6.382962,2.884704,2.9481719,0.0634679
48,-1.090404,-0.9763392,"('unintelligent', 'intelligent')",-0.52952003,-0.47040185,0.8686695,0.9078882,-0.2504182,-0.1796176,0.0708006
49,-0.31413993,-0.18743943,"('unable', 'able')",0.1322392,0.3771866,-0.39324486,-0.26643744,-0.1917152,-0.0255634,0.1661518
50,-0.1956173,-0.09894119,"('clumsy', 'skillful')",-0.5230212,-0.3378806,-0.20027398,-0.15355033,-0.3063042,-0.1967907,0.1095135
51,-0.38598794,-0.47693098,"('uneducated', 'educated')",-0.13581651,-0.26020947,0.53606194,0.6176918,0.0047525,-0.0398162,-0.0445687
52,-0.53358406,-0.63753265,"('irrational', 'rational')",-2.3889852,-2.4407637,-0.86807364,-0.8654192,-1.2635477,-1.3145719,-0.0510242
