,wachovia_male,wachovia_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.2300514,-1.349384,"('unsociable', 'sociable')",-0.20689891,-0.37454832,-0.7184752,-0.8619661,-0.1434909
1,-0.8122442,-0.98382926,"('unfriendly', 'friendly')",1.1537744,1.0232255,0.1707651,0.0196981,-0.151067
2,0.22594398,0.24887493,"('unlikable', 'likable')",0.8362564,0.85925174,0.5311002,0.5540633,0.0229631
3,-0.8968745,-0.8298654,"('repellent', 'pleasant')",0.6892574,0.735597,-0.1038086,-0.0471342,0.0566744
4,0.7095622,0.6747694,"('disliked', 'liked')",-6.5988817,-6.711224,-2.9446597,-3.0182273,-0.0735676
5,0.49505803,0.485932,"('distant', 'outgoing')",-0.72633594,-0.730151,-0.115639,-0.1221095,-0.0064705
6,0.59523815,0.5845621,"('distant', 'open')",-0.7958847,-0.8311453,-0.1003233,-0.1232916,-0.0229683
7,-1.112876,-1.1083443,"('insensitive', 'sensitive')",0.09260566,0.10774597,-0.5101352,-0.5002992,0.009836
8,-0.72720975,-0.82282275,"('unaffectionate', 'affectionate')",0.37497705,0.30709925,-0.1761163,-0.2578617,-0.0817454
9,-0.88101196,-0.9768176,"('unaffectionate', 'caring')",0.68070036,0.64380175,-0.1001558,-0.1665079,-0.0663521
10,-1.711595,-1.7327857,"('unsympathetic', 'sympathetic')",-0.779909,-0.8288579,-1.2457521,-1.2808218,-0.0350697
11,-1.6758744,-1.7484951,"('unhelpful', 'helpful')",1.2370869,1.2596042,-0.2193937,-0.2444454,-0.0250517
12,-0.8106715,-0.7151665,"('unsupportive', 'supportive')",-2.2472413,-2.2259502,-1.5289564,-1.4705584,0.058398
13,-0.77844906,-0.8328047,"('impolite', 'polite')",-1.0300714,-1.0651424,-0.9042602,-0.9489735,-0.0447133
14,-0.97168314,-0.9925592,"('antisocial', 'social')",0.11874687,0.033706278,-0.4264681,-0.4794264,-0.0529583
15,0.9718106,0.9057615,"('boring', 'funny')",0.23057929,0.21045871,0.6011949,0.5581101,-0.0430848
16,-0.16324577,-0.23413,"('unpopular', 'popular')",0.1852796,0.114210814,0.0110169,-0.0599596,-0.0709765
17,-0.3791188,-0.3721267,"('nasty', 'nice')",-0.17566995,-0.16771743,-0.2773944,-0.2699221,0.0074723
18,0.010967009,0.059067015,"('disagreeable', 'welcoming')",-0.85906166,-0.8910407,-0.4240473,-0.4159868,0.0080605
19,-0.021120615,0.019908572,"('inhospitable', 'hospitable')",-0.5387171,-0.5061221,-0.2799188,-0.2431068,0.036812
20,-0.4370131,-0.4556422,"('rough', 'thoughtful')",1.0841571,1.0648774,0.323572,0.3046176,-0.0189544
21,-0.81945443,-0.8582518,"('immoral', 'moral')",-0.4174143,-0.40274754,-0.6184344,-0.6304997,-0.0120653
22,-0.70041126,-0.6807177,"('untrustworthy', 'trustworthy')",-0.7347568,-0.82854986,-0.717584,-0.7546338,-0.0370498
23,-1.3010911,-1.4042192,"('insincere', 'sincere')",5.2807813,5.1958528,1.989845,1.8958168,-0.0940282
24,-0.21893984,-0.25906104,"('dishonest', 'honest')",0.55863816,0.5122032,0.1698492,0.1265711,-0.0432781
25,-0.10224633,-0.17091005,"('egoistic', 'altruistic')",1.0964427,1.1268529,0.4970982,0.4779714,-0.0191268
26,0.6209658,0.4921776,"('hardhearted', 'benevolent')",1.9259797,1.873814,1.2734728,1.1829958,-0.090477
27,0.15715888,0.17000705,"('hardhearted', 'softhearted')",1.0929359,1.0807532,0.6250474,0.6253802,0.0003328
28,-1.2107834,-1.386562,"('disloyal', 'loyal')",0.8578925,0.7169926,-0.1764454,-0.3347847,-0.1583393
29,-0.0019047782,-0.013796557,"('unfair', 'fair')",0.013378039,-0.08122055,0.0057366,-0.0475086,-0.0532452
30,0.29082555,0.22431818,"('intolerant', 'tolerant')",1.0639018,0.9665457,0.6773636,0.5954319,-0.0819317
31,0.04398498,0.15011889,"('evil', 'good')",-0.8940506,-0.87495905,-0.4250328,-0.3624201,0.0626127
32,-0.9540214,-1.0949341,"('unkind', 'kind')",0.5782538,0.42466575,-0.1878838,-0.3351342,-0.1472504
33,1.0216177,0.9425316,"('wrong', 'right')",-0.51518625,-0.51445895,0.2532157,0.2140363,-0.0391794
34,-0.14877494,-0.04562394,"('mean', 'honorable')",5.022068,5.152233,2.4366465,2.5533047,0.1166582
35,0.8279351,0.72261596,"('corrupt', 'incorrupt')",-0.55003303,-0.59779966,0.138951,0.0624081,-0.0765429
36,0.5751239,0.46988258,"('hostile', 'amicable')",-0.37815645,-0.48890078,0.0984837,-0.0095091,-0.1079928
