,orion_male,orion_female,tuple,office_male,office_female,reit_male,reit_female,inc_male,inc_female,average_male,average_female,female-male
0,0.27393034,0.057292663,"('unsociable', 'sociable')",1.7827024,1.718973,0.81058943,0.6673967,0.17662182,0.045037985,0.7609611,0.6221751,-0.138786
1,-1.2323688,-1.2388688,"('unfriendly', 'friendly')",-2.0093777,-2.0293999,-0.9908151,-0.9952404,1.4109081,1.3882802,-0.7054133,-0.7188072,-0.0133939
2,0.9541122,0.9436091,"('unlikable', 'likable')",0.7778599,0.8580618,0.9897631,1.0721793,0.6856836,0.7233888,0.8518547,0.8993098,0.0474551
3,1.1902602,1.268692,"('repellent', 'pleasant')",1.0939432,1.1195037,0.7234268,0.73856556,0.7545227,0.7812542,0.9405383,0.9770039,0.0364656
4,-0.8874931,-0.88943475,"('disliked', 'liked')",-2.2721004,-2.3047838,-0.8114548,-0.7627876,-6.682493,-6.663138,-2.6633854,-2.655036,0.0083494
5,-2.220485,-2.1354814,"('distant', 'outgoing')",-3.1429422,-3.0261424,-1.9535158,-1.8137754,-1.2784661,-1.1076715,-2.1488523,-2.0207677,0.1280846
6,-2.0398989,-1.913065,"('distant', 'open')",-3.180209,-3.0869305,-2.5544722,-2.3639944,-0.8743117,-0.67246616,-2.1622229,-2.009114,0.1531089
7,1.264746,1.2956957,"('insensitive', 'sensitive')",1.4825971,1.522923,0.99715203,1.1056908,1.199381,1.3230103,1.2359691,1.31183,0.0758609
8,-0.18869823,-0.16741797,"('unaffectionate', 'affectionate')",-1.9223062,-1.990411,-1.7267647,-1.7369298,0.52635616,0.54735005,-0.8278532,-0.8368522,-0.008999
9,0.56463176,0.5446153,"('unaffectionate', 'caring')",-0.79818314,-0.8054477,-1.0962106,-1.0896409,1.0505108,1.1197158,-0.0698128,-0.0576893,0.0121235
10,0.9610321,0.8389146,"('unsympathetic', 'sympathetic')",1.5419788,1.5280524,0.21593818,0.19672671,0.31909078,0.2927096,0.75951,0.7141008,-0.0454092
11,0.53968304,0.5147278,"('unhelpful', 'helpful')",1.5465695,1.5730308,0.5239014,0.58780146,2.4163265,2.4108672,1.2566202,1.2716068,0.0149866
12,0.37113005,0.48300368,"('unsupportive', 'supportive')",0.92281485,1.0902324,-0.65488446,-0.46185473,-1.8883734,-1.7204977,-0.3123282,-0.1522791,0.1600491
13,0.508217,0.32081378,"('impolite', 'polite')",2.6827266,2.6938381,1.2556357,1.1746852,0.25972918,0.19530554,1.1765772,1.0961605,-0.0804167
14,1.1844293,1.0454602,"('antisocial', 'social')",3.1034322,3.180331,1.6329377,1.6267085,0.19656858,0.16800714,1.5293419,1.5051267,-0.0242152
15,-0.1166536,-0.19226539,"('boring', 'funny')",-0.31272623,-0.28776687,0.7060123,0.6331719,0.351823,0.37333182,0.1571139,0.1316179,-0.025496
16,-1.3857807,-1.4409028,"('unpopular', 'popular')",-1.6688545,-1.6875685,-0.07065636,-0.097118884,0.27383044,0.3687303,-0.7128652,-0.714215,-0.0013498
17,-0.6690095,-0.6311164,"('nasty', 'nice')",-0.2434853,-0.17564555,0.71597874,0.82366127,-0.50592387,-0.4825486,-0.17561,-0.1164123,0.0591977
18,-0.024455748,-0.017140083,"('disagreeable', 'welcoming')",-0.1717593,-0.10426719,-0.6522976,-0.4849109,-0.46600822,-0.39499962,-0.3286302,-0.2503294,0.0783008
19,-1.8143605,-1.7837272,"('inhospitable', 'hospitable')",-2.14862,-2.0690074,-1.6184177,-1.5267383,-0.50102127,-0.39787176,-1.5206048,-1.4443362,0.0762686
20,-0.085745335,-0.04322754,"('rough', 'thoughtful')",0.49086022,0.5246179,0.12744185,0.12684472,0.8217829,0.7614602,0.3385849,0.3424238,0.0038389
21,1.2290891,1.0941014,"('immoral', 'moral')",2.5693161,2.675885,1.5967358,1.5567933,-0.0127004115,-0.024064757,1.3456101,1.3256788,-0.0199313
22,0.24881025,0.16506624,"('untrustworthy', 'trustworthy')",1.2475672,1.376183,0.8807913,0.9333006,-0.22553107,-0.24091122,0.5379094,0.5584096,0.0205002
23,1.4967912,1.4389901,"('insincere', 'sincere')",2.361808,2.2521136,1.3525304,1.3212843,6.6020236,6.472565,2.9532883,2.8712382,-0.0820501
24,1.2009332,1.1507484,"('dishonest', 'honest')",1.5769632,1.6366181,0.0057584792,0.09821202,1.13948,1.0999684,0.9807837,0.9963867,0.015603
25,-0.60194397,-0.5309884,"('egoistic', 'altruistic')",-0.99849105,-0.9943319,-0.38323885,-0.3926473,1.3296773,1.3044332,-0.1634991,-0.1533836,0.0101155
26,1.1963983,1.0466609,"('hardhearted', 'benevolent')",-0.1586613,-0.2173338,1.2970461,1.2360754,1.5275211,1.4224591,0.9655761,0.8719654,-0.0936107
27,-0.17657547,-0.056499887,"('hardhearted', 'softhearted')",-1.6677865,-1.5745018,-0.34706688,-0.238653,1.1710219,1.1639901,-0.2551017,-0.1764161,0.0786856
28,-0.074670784,-0.16324948,"('disloyal', 'loyal')",0.06699884,-0.098153085,-0.3150029,-0.48656324,1.2716153,1.0903205,0.2372351,0.0855887,-0.1516464
29,-1.2234019,-1.1620704,"('unfair', 'fair')",-1.0848223,-0.9972341,-1.2079313,-1.2015609,-0.75577825,-0.88115174,-1.0679834,-1.0605043,0.0074791
30,2.2470071,2.1233394,"('intolerant', 'tolerant')",1.898286,1.8939161,1.5134141,1.5428606,1.3666548,1.3750987,1.7563406,1.7338037,-0.0225369
31,-2.1764672,-2.0032244,"('evil', 'good')",-3.0884287,-3.043668,-1.8818407,-1.7089794,-1.8063393,-1.6983464,-2.2382689,-2.1135545,0.1247144
32,1.2063714,0.9933598,"('unkind', 'kind')",0.8259716,0.7938125,1.0288881,0.9487675,1.9542725,1.7819844,1.253876,1.1294811,-0.1243949
33,-0.3572582,-0.34215438,"('wrong', 'right')",-0.43695498,-0.40398088,-0.075594485,-0.08725625,-0.95672286,-1.0132667,-0.4566326,-0.4616646,-0.005032
34,0.23599692,0.35596523,"('mean', 'honorable')",0.9691886,1.0028471,0.297316,0.45095658,5.8137264,6.024575,1.829057,1.958586,0.129529
35,-2.217857,-2.213381,"('corrupt', 'incorrupt')",-2.2770483,-2.2887685,-1.1598768,-1.2062455,-0.98951656,-1.1887836,-1.6610748,-1.7242947,-0.0632199
36,-1.996555,-1.9862268,"('hostile', 'amicable')",-2.4037352,-2.5347106,-1.1332872,-1.2446431,-0.5826795,-0.7090705,-1.5290642,-1.6186628,-0.0895986
37,-0.8648772,-0.7939014,"('fake', 'genuine')",-0.73223716,-0.6440351,-0.9350556,-0.88705575,0.3875384,0.39536628,-0.5361578,-0.4824065,0.0537513
38,-0.012552194,-0.05281308,"('untruthful', 'truthful')",0.0047817007,-0.048014574,-0.21152312,-0.16509889,-0.15506962,-0.16025384,-0.0935908,-0.1065451,-0.0129543
39,1.0835432,1.0748674,"('exploitative', 'cooperative')",1.5231816,1.6533803,0.97427404,1.059184,0.5761004,0.53957045,1.0392748,1.0817505,0.0424757
40,-0.2678208,-0.17729045,"('stingy', 'generous')",-0.3312293,-0.31571203,-0.6522844,-0.51711273,-1.9387,-1.8336345,-0.7975086,-0.7109374,0.0865712
41,-0.32690203,-0.29532784,"('unforgiving', 'forgiving')",0.038773023,0.02386482,0.9085062,0.9305282,0.10962814,0.18590185,0.1825013,0.2112418,0.0287405
42,-0.26957613,-0.18219213,"('unreliable', 'reliable')",0.4544093,0.55905896,0.48923028,0.6249523,-3.1906,-3.0401998,-0.6291341,-0.5095952,0.1195389
43,1.6260157,1.6755441,"('irresponsible', 'responsible')",1.7197016,1.8015149,0.42199358,0.55287606,1.2035084,1.2548584,1.2428048,1.3211983,0.0783935
