,deed_male,deed_female,tuple,average_male,average_female,female-male
28,1.2829553,1.1207871,"('disloyal', 'loyal')",1.2829553,1.1207871,-0.1621682
29,-0.42160875,-0.55626446,"('unfair', 'fair')",-0.4216087,-0.5562645,-0.1346558
30,0.7078504,0.922403,"('intolerant', 'tolerant')",0.7078504,0.922403,0.2145526
31,-0.90127164,-1.030999,"('evil', 'good')",-0.9012716,-1.0309989,-0.1297273
32,1.3701758,1.3438848,"('unkind', 'kind')",1.3701758,1.3438848,-0.026291
33,-0.116662234,-0.15849376,"('wrong', 'right')",-0.1166622,-0.1584938,-0.0418316
34,4.7032924,4.9120717,"('mean', 'honorable')",4.7032924,4.9120717,0.2087793
35,-0.43483913,-0.9020937,"('corrupt', 'incorrupt')",-0.4348391,-0.9020937,-0.4672546
36,-0.14392444,-0.47520176,"('hostile', 'amicable')",-0.1439244,-0.4752018,-0.3312774
37,0.54314333,0.531503,"('fake', 'genuine')",0.5431433,0.531503,-0.0116403
38,-0.10331408,-0.027681254,"('untruthful', 'truthful')",-0.1033141,-0.0276813,0.0756328
39,0.24083605,0.33537707,"('exploitative', 'cooperative')",0.2408361,0.3353771,0.094541
40,-1.6222262,-1.7322187,"('stingy', 'generous')",-1.6222262,-1.7322187,-0.1099925
41,0.47686157,0.36990318,"('unforgiving', 'forgiving')",0.4768616,0.3699032,-0.1069584
42,-2.5003955,-2.403263,"('unreliable', 'reliable')",-2.5003955,-2.4032631,0.0971324
43,0.56919676,0.7646121,"('irresponsible', 'responsible')",0.5691968,0.7646121,0.1954153
44,-1.5543517,-1.5918123,"('prejudiced', 'unprejudiced')",-1.5543517,-1.5918123,-0.0374606
45,0.43512064,0.29444164,"('incompetent', 'competent')",0.4351206,0.2944416,-0.140679
46,-1.2961925,-1.1794677,"('uncompetitive', 'competitive')",-1.2961925,-1.1794677,0.1167248
47,5.06702,5.1819167,"('stupid', 'smart')",5.0670199,5.1819167,0.1148968
48,0.0885357,0.21771441,"('unintelligent', 'intelligent')",0.0885357,0.2177144,0.1291787
49,-0.27224645,-0.07100621,"('unable', 'able')",-0.2722465,-0.0710062,0.2012403
50,-0.1442427,-0.18041638,"('clumsy', 'skillful')",-0.1442427,-0.1804164,-0.0361737
51,-0.18588132,-0.033385597,"('uneducated', 'educated')",-0.1858813,-0.0333856,0.1524957
52,0.06650732,-0.10794509,"('irrational', 'rational')",0.0665073,-0.1079451,-0.1744524
53,0.14777473,0.03673233,"('uncreative', 'creative')",0.1477747,0.0367323,-0.1110424
54,0.71552217,0.75282085,"('incapable', 'capable')",0.7155222,0.7528208,0.0372986
55,0.34353793,0.620819,"('incompetent', 'clever')",0.3435379,0.620819,0.2772811
56,0.1963059,0.4118986,"('impractical', 'practical')",0.1963059,0.4118986,0.2155927
57,-2.56196,-2.6285632,"('unimaginative', 'imaginative')",-2.56196,-2.6285632,-0.0666032
58,0.41820624,0.29622427,"('undiscriminating', 'discriminating')",0.4182062,0.2962243,-0.1219819
59,-0.050384484,-0.037417963,"('foolish', 'wise')",-0.0503845,-0.037418,0.0129665
60,-0.35224918,0.13625047,"('inefficient', 'efficient')",-0.3522492,0.1362505,0.4884997
61,0.6503966,0.43122923,"('illogical', 'logical')",0.6503966,0.4312292,-0.2191674
62,0.069489345,0.40669492,"('incompetent', 'brilliant')",0.0694893,0.4066949,0.3372056
63,-0.08387749,0.045225024,"('unperceptive', 'insightful')",-0.0838775,0.045225,0.1291025
64,-7.1651926,-6.9305215,"('shy', 'confident')",-7.1651926,-6.9305215,0.2346711
65,-0.09099907,0.2061647,"('insecure', 'secure')",-0.0909991,0.2061647,0.2971638
66,-0.025269298,-0.29591835,"('inactive', 'active')",-0.0252693,-0.2959183,-0.270649
67,-0.18502352,-0.13196917,"('doubtful', 'determined')",-0.1850235,-0.1319692,0.0530543
68,-1.3542079,-1.2415547,"('dependent', 'independent')",-1.3542079,-1.2415547,0.1126532
69,-1.4081167,-1.5674926,"('lazy', 'industrious')",-1.4081167,-1.5674926,-0.1593759
70,0.8537981,0.89471865,"('lethargic', 'energetic')",0.8537981,0.8947186,0.0409205
71,0.34692433,0.395908,"('diffident', 'self-confident')",0.3469243,0.395908,0.0489837
72,0.27785197,0.5155418,"('unambitious', 'ambitious')",0.277852,0.5155418,0.2376898
73,-3.1008923,-2.973049,"('helpless', 'self-reliant')",-3.1008923,-2.9730489,0.1278434
74,-0.37863517,-0.354432,"('undedicated', 'dedicated')",-0.3786352,-0.354432,0.0242032
75,-0.6354282,-0.6776867,"('meek', 'impulsive')",-0.6354282,-0.6776867,-0.0422585
76,0.024167687,0.21545528,"('anxious', 'daring')",0.0241677,0.2154553,0.1912876
77,-1.3961309,-1.1931853,"('unmotivated', 'motivated')",-1.3961309,-1.1931853,0.2029456
78,-1.166497,-1.2329811,"('nonresilient', 'resilient')",-1.166497,-1.2329811,-0.0664841
79,0.46985945,0.24904214,"('wavering', 'unwavering')",0.4698595,0.2490421,-0.2208174
80,-0.33569875,-0.31454727,"('dominated', 'dominating')",-0.3356988,-0.3145473,0.0211515
81,-0.9276773,-0.6847307,"('submissive', 'aggressive')",-0.9276773,-0.6847307,0.2429466
82,6.014386,6.1266737,"('poor', 'rich')",6.0143862,6.1266737,0.1122875
83,-0.75890017,-0.6168429,"('powerless', 'powerful')",-0.7589002,-0.6168429,0.1420573
84,0.2258565,0.14860839,"('inferior', 'superior')",0.2258565,0.1486084,-0.0772481
85,-0.58888847,-0.76642054,"('insignificant', 'prestigious')",-0.5888885,-0.7664205,-0.177532
86,0.11648801,0.15390578,"('uninfluential', 'influential')",0.116488,0.1539058,0.0374178
87,-0.4961631,-0.3675029,"('unsuccessful', 'successful')",-0.4961631,-0.3675029,0.1286602
88,-0.21286748,-0.09910633,"('low', 'eminent')",-0.2128675,-0.0991063,0.1137612
