,kraft_male,kraft_female,tuple,foods_male,foods_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.63709366,-0.681091,"('unsociable', 'sociable')",0.17616086,0.06866233,0.52447736,0.37331378,-0.8084498,-0.9582605,-0.1862263,-0.2993438,-0.1131175
1,1.5906552,1.5157356,"('unfriendly', 'friendly')",0.70390004,0.6891261,0.1788983,0.07083503,2.248143,2.1761768,1.1803992,1.1129684,-0.0674308
2,0.4871754,0.52706015,"('unlikable', 'likable')",0.2995718,0.26678863,1.5711343,1.5611973,0.65816903,0.72832054,0.7540126,0.7708417,0.0168291
3,-1.5832227,-1.398455,"('repellent', 'pleasant')",-1.8632256,-1.7982477,0.962769,0.9541205,0.095199496,0.16359758,-0.5971199,-0.5197462,0.0773737
4,-0.06583153,-0.17052148,"('disliked', 'liked')",0.40399164,0.42273465,-0.60662955,-0.6737336,-6.739389,-6.764003,-1.7519646,-1.7963808,-0.0444162
5,0.8450374,0.7486421,"('distant', 'outgoing')",0.5659529,0.6029953,-1.4435215,-1.4277583,-0.090514824,-0.04935849,-0.0307615,-0.0313699,-0.0006084
6,0.55428505,0.47903037,"('distant', 'open')",0.62869054,0.6689118,-1.5561098,-1.5288585,0.5119711,0.5735096,0.0347092,0.0481483,0.0134391
7,0.08947338,0.1910956,"('insensitive', 'sensitive')",-0.5022729,-0.42181885,0.09378632,0.05166507,0.9406377,0.889552,0.1554061,0.1776235,0.0222174
8,1.0429502,1.0208263,"('unaffectionate', 'affectionate')",0.97737753,0.95740426,-0.09316079,-0.15378931,1.0574887,1.0448016,0.7461638,0.7173107,-0.0288531
9,1.2579978,1.2138959,"('unaffectionate', 'caring')",0.78468585,0.7108393,0.16340876,0.10351072,1.3322635,1.3378934,0.884589,0.8415349,-0.0430541
10,-0.86580324,-0.69355243,"('unsympathetic', 'sympathetic')",-0.7790793,-0.7944934,-0.38880408,-0.40871143,-0.6047748,-0.6633454,-0.6596153,-0.6400257,0.0195896
11,-1.2964863,-1.1666589,"('unhelpful', 'helpful')",-0.7285172,-0.7088009,-0.5165734,-0.51073295,1.7255379,1.7391565,-0.2040097,-0.1617591,0.0422506
12,0.1792462,0.2955802,"('unsupportive', 'supportive')",0.26022428,0.37418756,0.6102427,0.7190218,-1.6868073,-1.7101479,-0.1592735,-0.0803396,0.0789339
13,-0.29606268,-0.3304973,"('impolite', 'polite')",0.2777242,0.2443811,0.14755969,0.018320449,-0.34565634,-0.45967606,-0.0541088,-0.1318679,-0.0777591
14,-0.33082137,-0.23801932,"('antisocial', 'social')",-0.38199157,-0.39270186,1.206822,1.1987423,-0.7604474,-0.8462915,-0.0666096,-0.0695676,-0.002958
15,0.5399446,0.39025152,"('boring', 'funny')",0.5376485,0.5473495,-1.188099,-1.2802373,0.60177153,0.56409454,0.1228164,0.0553646,-0.0674518
16,-0.7499717,-0.81769305,"('unpopular', 'popular')",-0.45024648,-0.3399373,-0.59940636,-0.5497403,0.4435857,0.5093552,-0.3390097,-0.2995039,0.0395058
17,-1.3693835,-1.3683814,"('nasty', 'nice')",-0.28000653,-0.16430733,-1.1269,-1.0321703,-0.44290662,-0.34039918,-0.8047991,-0.7263145,0.0784846
18,0.117333494,0.08247426,"('disagreeable', 'welcoming')",-0.30748942,-0.26343113,-0.32171655,-0.3159755,-0.061692476,-0.092077345,-0.1433912,-0.1472524,-0.0038612
19,-0.11475066,-0.12685639,"('inhospitable', 'hospitable')",0.13002045,0.18068378,-1.1709863,-1.2112646,0.53130525,0.5928678,-0.1561028,-0.1411424,0.0149604
