,unum_male,unum_female,tuple,group_male,group_female,average_male,average_female,female-male
18,-0.39663345,-0.30121005,"('disagreeable', 'welcoming')",-0.7260878,-0.76263463,-0.5613606,-0.5319223,0.0294383
19,-0.80443126,-0.7555705,"('inhospitable', 'hospitable')",-1.3196906,-1.2611444,-1.062061,-1.0083574,0.0537036
20,0.09224005,0.21055609,"('rough', 'thoughtful')",1.0152518,1.0026059,0.5537459,0.606581,0.0528351
21,-0.5637898,-0.53091645,"('immoral', 'moral')",0.31022263,0.32658282,-0.1267836,-0.1021668,0.0246168
22,-1.0699027,-0.96326154,"('untrustworthy', 'trustworthy')",-0.2642818,-0.31927755,-0.6670922,-0.6412696,0.0258226
23,-0.37355694,-0.3003121,"('insincere', 'sincere')",5.700257,5.6509347,2.6633499,2.6753113,0.0119614
24,-0.564386,-0.5026101,"('dishonest', 'honest')",0.635612,0.67148924,0.035613,0.0844396,0.0488266
25,0.578368,0.51298887,"('egoistic', 'altruistic')",0.49453884,0.3342609,0.5364534,0.4236249,-0.1128285
26,1.0206946,1.0510951,"('hardhearted', 'benevolent')",1.3162491,1.2430304,1.1684718,1.1470628,-0.021409
27,-0.983192,-0.96141464,"('hardhearted', 'softhearted')",0.058171675,0.097384565,-0.4625102,-0.432015,0.0304952
28,-0.030577853,-0.13701165,"('disloyal', 'loyal')",1.1183823,0.9985492,0.5439022,0.4307688,-0.1131334
29,-1.0480176,-1.0836657,"('unfair', 'fair')",-0.86497736,-1.0587175,-0.9564975,-1.0711915,-0.114694
30,0.288039,0.3297136,"('intolerant', 'tolerant')",1.1141293,1.0515933,0.7010841,0.6906534,-0.0104307
31,-0.79381645,-0.6939684,"('evil', 'good')",-1.9852691,-2.002681,-1.3895428,-1.3483248,0.041218
32,-0.39100364,-0.4883018,"('unkind', 'kind')",1.5973719,1.4901336,0.6031842,0.5009159,-0.1022683
33,0.33652008,0.22546168,"('wrong', 'right')",-0.5202469,-0.7197361,-0.0918634,-0.2471372,-0.1552738
34,0.04982238,0.38710147,"('mean', 'honorable')",4.413755,4.660221,2.2317886,2.5236614,0.2918728
35,0.3068552,0.08973977,"('corrupt', 'incorrupt')",-1.669165,-1.8429179,-0.6811549,-0.8765891,-0.1954342
36,-0.20200552,-0.22519447,"('hostile', 'amicable')",-1.011274,-1.2719946,-0.6066397,-0.7485945,-0.1419548
37,-0.2545897,-0.2589861,"('fake', 'genuine')",0.06193739,0.03131453,-0.0963262,-0.1138358,-0.0175096
38,-0.53616047,-0.4922207,"('untruthful', 'truthful')",-0.088911064,0.035480812,-0.3125358,-0.22837,0.0841658
39,1.1815737,1.2483128,"('exploitative', 'cooperative')",1.1097041,1.1466576,1.1456389,1.1974852,0.0518463
40,-0.31816396,-0.24708265,"('stingy', 'generous')",-2.0340343,-2.095211,-1.1760991,-1.1711469,0.0049522
41,-0.48969656,-0.28801697,"('unforgiving', 'forgiving')",0.58830506,0.5501706,0.0493042,0.1310768,0.0817726
42,-0.0033891127,0.18357196,"('unreliable', 'reliable')",-2.5413904,-2.4199758,-1.2723898,-1.1182019,0.1541879
43,-1.0088623,-0.8331047,"('irresponsible', 'responsible')",0.89893794,0.9908322,-0.0549622,0.0788637,0.1338259
44,0.7964756,0.798213,"('prejudiced', 'unprejudiced')",-0.9318416,-0.9020759,-0.067683,-0.0519314,0.0157516
45,-1.4011778,-1.0935985,"('incompetent', 'competent')",0.69381684,0.75599957,-0.3536805,-0.1687995,0.184881
46,-1.9094665,-1.8206327,"('uncompetitive', 'competitive')",0.2189371,0.24501696,-0.8452647,-0.7878079,0.0574568
47,-0.2136357,-0.050257728,"('stupid', 'smart')",4.906447,5.0279946,2.3464055,2.4888685,0.142463
48,-0.3525156,-0.26357156,"('unintelligent', 'intelligent')",0.85803866,0.8747918,0.2527615,0.3056101,0.0528486
49,-0.043852095,0.108185194,"('unable', 'able')",-0.12447684,-0.08753015,-0.0841645,0.0103275,0.094492
50,0.1134824,0.06006279,"('clumsy', 'skillful')",-0.21963993,-0.2126596,-0.0530788,-0.0762984,-0.0232196
51,-1.200916,-1.3049874,"('uneducated', 'educated')",0.42071697,0.32169747,-0.3900995,-0.491645,-0.1015455
52,-0.07763882,-0.3295924,"('irrational', 'rational')",-0.31304055,-0.5456835,-0.1953397,-0.437638,-0.2422983
53,-1.6606092,-1.6894294,"('uncreative', 'creative')",-0.04212735,-0.09786767,-0.8513683,-0.8936485,-0.0422802
54,0.05822726,-0.06513856,"('incapable', 'capable')",0.82675713,0.8739401,0.4424922,0.4044008,-0.0380914
55,-1.0479832,-0.9196046,"('incompetent', 'clever')",1.1273987,1.1494359,0.0397078,0.1149156,0.0752078
56,0.23312715,0.31672445,"('impractical', 'practical')",1.4156379,1.3778837,0.8243825,0.847304,0.0229215
57,-1.5315952,-1.5646431,"('unimaginative', 'imaginative')",-2.0713968,-2.0886285,-1.801496,-1.8266358,-0.0251398
58,-1.2405959,-1.1461713,"('undiscriminating', 'discriminating')",-0.16435242,-0.16652244,-0.7024742,-0.6563469,0.0461273
59,0.14952415,0.008854503,"('foolish', 'wise')",-0.9332673,-0.99157774,-0.3918716,-0.4913616,-0.09949
60,-0.2855183,-0.15008777,"('inefficient', 'efficient')",1.3679457,1.5007668,0.5412137,0.6753395,0.1341258
61,-0.78503,-0.93879825,"('illogical', 'logical')",-0.15871252,-0.38129833,-0.4718713,-0.6600483,-0.188177
62,-0.23415917,-0.03093957,"('incompetent', 'brilliant')",1.1551509,1.3683482,0.4604959,0.6687043,0.2082084
63,-1.1005694,-0.9819508,"('unperceptive', 'insightful')",0.8295865,0.940094,-0.1354914,-0.0209284,0.114563
64,-1.0670788,-1.1889586,"('shy', 'confident')",-4.646377,-4.8287864,-2.8567281,-3.0088725,-0.1521444
65,-0.14182054,-0.26405564,"('insecure', 'secure')",0.8001378,0.7407289,0.3291586,0.2383366,-0.090822
66,-0.59802306,-0.67830473,"('inactive', 'active')",-0.3409785,-0.42466807,-0.4695008,-0.5514864,-0.0819856
67,1.0755954,1.0799596,"('doubtful', 'determined')",-0.04096945,-0.007969864,0.5173129,0.5359949,0.018682
68,-0.6173008,-0.66534984,"('dependent', 'independent')",-0.7004649,-0.7153487,-0.6588829,-0.6903493,-0.0314664
69,1.1632291,1.1585529,"('lazy', 'industrious')",-1.0835708,-1.0225348,0.0398291,0.068009,0.0281799
70,-0.9126545,-0.7801896,"('lethargic', 'energetic')",0.7400872,0.82555133,-0.0862837,0.0226809,0.1089646
71,0.1381845,0.21836135,"('diffident', 'self-confident')",0.4827724,0.4358683,0.3104784,0.3271148,0.0166364
72,-0.46559954,-0.4312723,"('unambitious', 'ambitious')",-0.13511369,0.0098237805,-0.3003566,-0.2107243,0.0896323
73,0.705267,0.5920257,"('helpless', 'self-reliant')",-3.3608465,-3.466613,-1.3277898,-1.4372936,-0.1095038
74,-0.42878443,-0.31104478,"('undedicated', 'dedicated')",0.4272392,0.4237582,-0.0007726,0.0563567,0.0571293
75,-0.00085282326,0.034627326,"('meek', 'impulsive')",-1.2668222,-1.0732582,-0.6338375,-0.5193154,0.1145221
76,-0.5340698,-0.3886891,"('anxious', 'daring')",0.21040983,0.36346436,-0.16183,-0.0126124,0.1492176
77,-0.8065248,-0.71506953,"('unmotivated', 'motivated')",-0.37771887,-0.33449253,-0.5921218,-0.524781,0.0673408
78,-1.1380132,-1.0605993,"('nonresilient', 'resilient')",0.4062095,0.4233266,-0.3659019,-0.3186364,0.0472655
79,-0.08696888,-0.12059936,"('wavering', 'unwavering')",-1.311192,-1.2468839,-0.6990805,-0.6837416,0.0153389
80,0.2208116,0.11509821,"('dominated', 'dominating')",0.044596974,0.039110135,0.1327043,0.0771042,-0.0556001
81,0.41555387,0.33947334,"('submissive', 'aggressive')",1.0812534,1.2025391,0.7484037,0.7710062,0.0226025
82,-0.6105147,-0.5292201,"('poor', 'rich')",5.3580365,5.422824,2.3737609,2.4468019,0.073041
83,0.118041314,0.090784416,"('powerless', 'powerful')",-0.5096322,-0.5507119,-0.1957954,-0.2299637,-0.0341683
84,0.43328875,0.2576195,"('inferior', 'superior')",-0.23369914,-0.35048255,0.0997948,-0.0464315,-0.1462263
85,0.6281852,0.5879477,"('insignificant', 'prestigious')",-0.71504796,-0.73243773,-0.0434314,-0.072245,-0.0288136
86,-1.5030189,-1.5234759,"('uninfluential', 'influential')",0.47685078,0.33762777,-0.5130841,-0.5929241,-0.07984
87,-0.40641934,-0.5388677,"('unsuccessful', 'successful')",0.9084146,0.89015996,0.2509976,0.1756461,-0.0753515
88,0.0062776413,-0.08675782,"('low', 'eminent')",-0.036683902,-0.12313002,-0.0152031,-0.1049439,-0.0897408
