,align_male,align_female,tuple,technology_male,technology_female,inc_male,inc_female,average_male,average_female,female-male
16,-2.144359,-2.0645075,"('unpopular', 'popular')",-0.42736724,-0.38066176,0.3916952,0.47027996,-0.726677,-0.6582964,0.0683806
17,-0.630387,-0.6066971,"('nasty', 'nice')",-0.5478326,-0.48372254,-0.5802175,-0.4731426,-0.5861457,-0.5211874,0.0649583
18,-0.29316872,-0.24312226,"('disagreeable', 'welcoming')",0.14532274,0.24372712,-0.05212926,-0.053441964,-0.0666584,-0.0176124,0.049046
19,-1.3071716,-1.2834396,"('inhospitable', 'hospitable')",-0.7143121,-0.69656223,0.44209534,0.53845966,-0.5264628,-0.4805141,0.0459487
20,1.6051983,1.581512,"('rough', 'thoughtful')",1.1886997,1.2297685,0.7229856,0.6945983,1.1722946,1.1686263,-0.0036683
21,1.0719248,1.0117924,"('immoral', 'moral')",1.2002368,1.1883415,-0.6506045,-0.6106806,0.540519,0.5298177,-0.0107013
22,0.66032803,0.6836886,"('untrustworthy', 'trustworthy')",0.5459711,0.53290176,-0.6265435,-0.66006696,0.1932518,0.1855078,-0.007744
23,1.85004,1.8179406,"('insincere', 'sincere')",-0.13218984,-0.101802215,5.4269624,5.4452972,2.3816042,2.3871452,0.005541
24,1.1848502,1.2466301,"('dishonest', 'honest')",-1.6795487,-1.6148319,0.5170302,0.48528165,0.0074439,0.0390266,0.0315827
25,-0.21667002,-0.15951967,"('egoistic', 'altruistic')",-0.16050714,-0.045970686,1.8551702,1.8695095,0.4926643,0.554673,0.0620087
26,1.0194925,1.0195341,"('hardhearted', 'benevolent')",0.7061467,0.7194302,1.9169326,1.8370303,1.2141906,1.1919982,-0.0221924
27,0.97016823,0.9639771,"('hardhearted', 'softhearted')",0.014081083,0.07152508,1.7170734,1.6849709,0.9004409,0.9068244,0.0063835
28,0.6055563,0.5347544,"('disloyal', 'loyal')",0.3230098,0.2410266,1.0772328,1.0290322,0.6685996,0.6016044,-0.0669952
29,-1.191296,-1.2254163,"('unfair', 'fair')",-1.2353898,-1.2606959,-0.5584352,-0.6792764,-0.9950403,-1.0551295,-0.0600892
30,1.9079132,1.8931353,"('intolerant', 'tolerant')",1.3895305,1.397156,1.0186162,0.9658831,1.4386867,1.4187249,-0.0199618
31,-2.3553708,-2.2481098,"('evil', 'good')",-0.9617219,-1.0005782,-0.43192285,-0.43492788,-1.2496719,-1.227872,0.0217999
32,0.27476496,0.16897924,"('unkind', 'kind')",0.1944368,0.17202972,0.9656416,0.8152758,0.4782811,0.3854283,-0.0928528
33,0.27558523,0.13789251,"('wrong', 'right')",0.47031632,0.45709974,-0.1611371,-0.22304556,0.1949215,0.1239822,-0.0709393
34,1.4755764,1.603021,"('mean', 'honorable')",-0.44018245,-0.274958,5.7187376,5.9271965,2.2513771,2.4184198,0.1670427
35,-2.0996668,-2.2545881,"('corrupt', 'incorrupt')",-1.0700572,-1.1518366,0.047647156,-0.045263045,-1.0406922,-1.1505626,-0.1098704
36,-1.0753175,-1.0245861,"('hostile', 'amicable')",-1.1208854,-1.2295667,0.5783209,0.43426824,-0.5392939,-0.6066282,-0.0673343
37,0.33586845,0.3101252,"('fake', 'genuine')",-0.57231706,-0.52676404,0.44456965,0.50887495,0.0693737,0.097412,0.0280383
38,0.48838568,0.45644957,"('untruthful', 'truthful')",-0.8077404,-0.72991014,0.063520186,0.16324027,-0.0852782,-0.0367401,0.0485381
39,2.8378596,2.7249312,"('exploitative', 'cooperative')",0.70850277,0.6833312,0.30330908,0.23972654,1.2832238,1.2159963,-0.0672275
40,0.4300221,0.5207559,"('stingy', 'generous')",-0.12358636,-0.04319081,-1.0851732,-1.1935127,-0.2595792,-0.2386492,0.02093
41,0.9453145,0.99832195,"('unforgiving', 'forgiving')",-0.53874016,-0.47409388,0.44677097,0.32078785,0.2844484,0.281672,-0.0027764
42,0.90745825,0.9368738,"('unreliable', 'reliable')",-1.0553068,-0.86403143,-3.1875694,-3.0956743,-1.111806,-1.0076106,0.1041954
43,1.8914497,1.9617405,"('irresponsible', 'responsible')",-0.2459324,-0.11144553,0.3323818,0.33709046,0.6592997,0.7291284,0.0698287
44,-0.8822818,-0.99167395,"('prejudiced', 'unprejudiced')",-0.20612839,-0.15986027,-1.6224421,-1.651862,-0.9036174,-0.9344654,-0.030848
45,0.28996706,0.4618668,"('incompetent', 'competent')",-0.19978273,-0.098700136,-0.41083017,-0.38719082,-0.1068819,-0.0080081,0.0988738
46,1.5098687,1.6062834,"('uncompetitive', 'competitive')",0.81919515,0.9055498,-0.5531109,-0.6829166,0.5919844,0.6096388,0.0176544
47,0.59394526,0.6695159,"('stupid', 'smart')",1.04961,1.1729842,5.1308208,5.3387527,2.2581253,2.393751,0.1356257
48,0.72495997,0.7920065,"('unintelligent', 'intelligent')",1.2562596,1.2032285,0.5257611,0.46929118,0.8356602,0.8215087,-0.0141515
49,-0.26298738,-0.21490723,"('unable', 'able')",0.621325,0.6888,0.06731092,0.25788793,0.1418829,0.2439269,0.102044
50,-0.5306519,-0.54286367,"('clumsy', 'skillful')",0.49627608,0.5342464,0.33355802,0.37168172,0.0997274,0.1210215,0.0212941
51,1.1727283,1.0972922,"('uneducated', 'educated')",0.736471,0.5309385,0.70847094,0.5540172,0.8725567,0.727416,-0.1451407
52,-0.85032594,-0.90038455,"('irrational', 'rational')",-0.76556116,-0.8633523,0.3363224,0.28883436,-0.4265216,-0.4916342,-0.0651126
53,-0.979578,-0.9280015,"('uncreative', 'creative')",0.8977722,0.9750865,0.8578799,0.84523493,0.2586914,0.29744,0.0387486
54,-0.033514585,-0.038565792,"('incapable', 'capable')",0.5380856,0.5345217,1.2315384,1.3351252,0.5787032,0.6103604,0.0316572
55,1.2396878,1.318323,"('incompetent', 'clever')",1.124436,1.1387382,-0.0040718336,-0.036760766,0.786684,0.8067668,0.0200828
56,2.038881,1.9754149,"('impractical', 'practical')",0.51825887,0.558162,-0.80931413,-0.7516161,0.5826086,0.5939869,0.0113783
57,0.15748614,0.23087168,"('unimaginative', 'imaginative')",1.0865909,1.1221107,-2.2147305,-2.2818317,-0.3235512,-0.3096164,0.0139348
58,1.7638521,1.8324227,"('undiscriminating', 'discriminating')",0.64858484,0.70502675,0.28809467,0.2622123,0.9001772,0.9332205,0.0330433
59,-0.46200535,-0.5528965,"('foolish', 'wise')",0.11300687,0.04392246,0.6698173,0.7158773,0.1069396,0.0689678,-0.0379718
60,2.2924047,2.2990897,"('inefficient', 'efficient')",1.2803991,1.3745567,-0.6253266,-0.56286836,0.9824924,1.036926,0.0544336
61,1.2464607,1.05939,"('illogical', 'logical')",1.0016364,0.897862,0.108743705,-0.039306067,0.7856135,0.6393153,-0.1462982
62,1.3581874,1.379771,"('incompetent', 'brilliant')",1.2287954,1.3603089,-0.11244923,0.052885987,0.8248445,0.9309886,0.1061441
63,1.497132,1.5498377,"('unperceptive', 'insightful')",0.7226312,0.79065835,1.163845,1.2137065,1.1278694,1.1847342,0.0568648
64,0.1963962,0.10800123,"('shy', 'confident')",-0.05116725,-0.056201167,-6.451039,-6.5743995,-2.1019367,-2.1741997,-0.072263
65,1.7888477,1.6936436,"('insecure', 'secure')",0.24105784,0.15266055,-0.7668829,-0.77380687,0.4210076,0.3574991,-0.0635085
66,-0.6009094,-0.565441,"('inactive', 'active')",-0.86149335,-0.8267517,1.0816883,1.0772521,-0.1269048,-0.1049802,0.0219246
67,0.5910266,0.37862664,"('doubtful', 'determined')",0.18603694,0.18988921,-0.82685465,-0.8096223,-0.016597,-0.0803688,-0.0637718
68,0.7900909,0.6845088,"('dependent', 'independent')",-0.2621215,-0.28386638,-0.45131886,-0.44639227,0.0255502,-0.0152499,-0.0408001
69,-0.5250406,-0.6395897,"('lazy', 'industrious')",0.26124328,0.3586636,-0.32156146,-0.29453734,-0.1951196,-0.1918212,0.0032984
70,1.9806576,2.0275044,"('lethargic', 'energetic')",0.22216754,0.3188943,0.5526718,0.6072222,0.918499,0.9845403,0.0660413
71,1.7645528,1.7664629,"('diffident', 'self-confident')",0.68533015,0.7990508,0.5548418,0.58710885,1.0015749,1.0508742,0.0492993
72,0.94879925,0.99423677,"('unambitious', 'ambitious')",-0.7013809,-0.6341287,-1.0576901,-1.0124056,-0.2700906,-0.2174325,0.0526581
73,0.7058455,0.7316668,"('helpless', 'self-reliant')",0.5881064,0.6136359,-2.7205942,-2.6859252,-0.4755474,-0.4468742,0.0286732
74,1.3032922,1.3747087,"('undedicated', 'dedicated')",0.5793128,0.6936543,0.39788857,0.33645773,0.7601645,0.8016069,0.0414424
75,-1.3669012,-1.3206478,"('meek', 'impulsive')",-0.4166519,-0.36084306,-0.31352785,-0.21447681,-0.699027,-0.6319892,0.0670378
76,0.64911866,0.6846564,"('anxious', 'daring')",0.38012287,0.45560187,-0.3844615,-0.38120493,0.2149267,0.2530178,0.0380911
77,0.61231226,0.6361098,"('unmotivated', 'motivated')",1.0598457,1.122756,-1.2202808,-1.1286757,0.1506257,0.2100634,0.0594377
78,1.0612227,1.1824632,"('nonresilient', 'resilient')",1.508249,1.544999,0.45151386,0.5064288,1.0069952,1.0779637,0.0709685
79,-1.2089696,-1.1989478,"('wavering', 'unwavering')",-1.5956151,-1.646798,0.14262417,0.2540302,-0.8873202,-0.8639052,0.023415
80,1.30278,1.2167397,"('dominated', 'dominating')",0.35203955,0.34613067,-1.0914278,-1.039065,0.1877973,0.1746018,-0.0131955
81,1.5540419,1.5219352,"('submissive', 'aggressive')",1.238472,1.222544,-0.88515055,-0.8699256,0.6357878,0.6248512,-0.0109366
82,-0.45225593,-0.34631824,"('poor', 'rich')",0.71329665,0.7213801,5.7282395,5.9051933,1.9964267,2.0934184,0.0969917
83,0.5180651,0.4992911,"('powerless', 'powerful')",0.2855064,0.33808687,-1.0173258,-1.0742298,-0.0712514,-0.0789506,-0.0076992
84,0.9869271,0.9177233,"('inferior', 'superior')",0.5422305,0.480178,0.9140099,0.8375275,0.8143892,0.7451429,-0.0692463
85,-1.530362,-1.4600133,"('insignificant', 'prestigious')",0.2521825,0.28551883,1.1683629,1.192181,-0.0366056,0.0058955,0.0425011
86,0.7371705,0.7677036,"('uninfluential', 'influential')",0.34754753,0.25037825,0.27922478,0.07650722,0.4546476,0.364863,-0.0897846
87,0.42319727,0.39903504,"('unsuccessful', 'successful')",1.1324338,1.0982313,0.93873924,1.0462221,0.8314567,0.8478295,0.0163728
88,0.108274534,0.037795648,"('low', 'eminent')",0.060508132,0.0175172,0.30234745,0.2946823,0.1570434,0.116665,-0.0403784
