,whirlpool_male,whirlpool_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.9065083,-2.069036,"('unsociable', 'sociable')",-0.11609246,-0.28193986,-1.0113004,-1.175488,-0.1641876
1,-1.4314823,-1.5404016,"('unfriendly', 'friendly')",1.4834306,1.3135077,0.0259742,-0.113447,-0.1394212
2,-0.98036104,-0.9498873,"('unlikable', 'likable')",0.35822138,0.41201213,-0.3110698,-0.2689376,0.0421322
3,-1.1908667,-1.108722,"('repellent', 'pleasant')",0.23518853,0.30449656,-0.4778391,-0.4021127,0.0757264
4,0.50003517,0.48957723,"('disliked', 'liked')",-6.5463343,-6.5310497,-3.0231495,-3.0207362,0.0024133
5,0.79776186,0.81103355,"('distant', 'outgoing')",0.064831726,0.016793668,0.4312968,0.4139136,-0.0173832
6,0.3171099,0.3437094,"('distant', 'open')",-0.27055064,-0.3097351,0.0232796,0.0169872,-0.0062924
7,-1.5646119,-1.562096,"('insensitive', 'sensitive')",0.36314747,0.3092745,-0.6007322,-0.6264107,-0.0256785
8,-1.1563095,-1.2199824,"('unaffectionate', 'affectionate')",0.50316006,0.39156464,-0.3265747,-0.4142089,-0.0876342
9,-1.3825575,-1.4078796,"('unaffectionate', 'caring')",1.200398,1.2026465,-0.0910798,-0.1026165,-0.0115367
10,-3.6169393,-3.6818926,"('unsympathetic', 'sympathetic')",-0.7611635,-0.8345234,-2.1890514,-2.258208,-0.0691566
11,-1.8529551,-1.8659682,"('unhelpful', 'helpful')",1.9400281,1.965455,0.0435365,0.0497434,0.0062069
12,-2.0316107,-2.0535326,"('unsupportive', 'supportive')",-1.8335675,-1.8355582,-1.9325891,-1.9445454,-0.0119563
13,-2.1058898,-2.2230525,"('impolite', 'polite')",-0.52468807,-0.5380824,-1.3152889,-1.3805674,-0.0652785
14,-1.340654,-1.4039662,"('antisocial', 'social')",-0.09401792,-0.13003393,-0.7173359,-0.7670001,-0.0496642
15,0.72665286,0.63853455,"('boring', 'funny')",0.1460704,0.09577184,0.4363616,0.3671532,-0.0692084
16,0.5672502,0.567731,"('unpopular', 'popular')",0.31605175,0.28489545,0.441651,0.4263132,-0.0153378
17,-0.5163905,-0.4927053,"('nasty', 'nice')",-0.46006706,-0.37082472,-0.4882288,-0.431765,0.0564638
18,-0.4139142,-0.4529422,"('disagreeable', 'welcoming')",-0.55337226,-0.71352875,-0.4836432,-0.5832355,-0.0995923
19,-0.6737634,-0.6512577,"('inhospitable', 'hospitable')",-0.5474916,-0.57150686,-0.6106275,-0.6113822,-0.0007547
20,-0.90333146,-0.9206641,"('rough', 'thoughtful')",0.7585659,0.7511173,-0.0723828,-0.0847734,-0.0123906
21,-1.5661353,-1.6037573,"('immoral', 'moral')",-0.4596662,-0.46018994,-1.0129007,-1.0319736,-0.0190729
22,-1.2920982,-1.3407753,"('untrustworthy', 'trustworthy')",-0.96799463,-0.976845,-1.1300464,-1.1588101,-0.0287637
23,-1.909601,-2.013014,"('insincere', 'sincere')",5.983446,5.8945413,2.0369225,1.9407636,-0.0961589
24,-2.1601157,-2.2397788,"('dishonest', 'honest')",0.8099146,0.8074374,-0.6751006,-0.7161707,-0.0410701
25,0.42789254,0.44542754,"('egoistic', 'altruistic')",0.8512226,0.8094627,0.6395575,0.6274451,-0.0121124
26,-0.102931485,-0.20940945,"('hardhearted', 'benevolent')",1.3074706,1.2283549,0.6022695,0.5094727,-0.0927968
27,-0.15616286,-0.15248205,"('hardhearted', 'softhearted')",0.72300667,0.63112336,0.2834219,0.2393207,-0.0441012
28,-2.459722,-2.562218,"('disloyal', 'loyal')",1.1294416,1.0124964,-0.6651402,-0.7748608,-0.1097206
29,0.31146947,0.23932612,"('unfair', 'fair')",-0.3230989,-0.50595814,-0.0058147,-0.133316,-0.1275013
30,-1.5606968,-1.6690322,"('intolerant', 'tolerant')",1.045784,1.010104,-0.2574564,-0.3294641,-0.0720077
31,0.44767734,0.43499362,"('evil', 'good')",-1.0109817,-1.0854269,-0.2816522,-0.3252167,-0.0435645
32,-1.1522118,-1.2279929,"('unkind', 'kind')",0.64600873,0.47231585,-0.2531015,-0.3778385,-0.124737
33,0.31656662,0.30289197,"('wrong', 'right')",-0.47809267,-0.4017274,-0.080763,-0.0494177,0.0313453
34,-1.0126697,-0.9650415,"('mean', 'honorable')",5.629589,5.6976137,2.3084598,2.366286,0.0578262
35,1.6777714,1.6831005,"('corrupt', 'incorrupt')",-0.41726953,-0.40930408,0.6302509,0.6368982,0.0066473
36,0.115934774,0.13159649,"('hostile', 'amicable')",-0.5092453,-0.59840417,-0.1966552,-0.2334038,-0.0367486
37,-0.7221494,-0.6961915,"('fake', 'genuine')",-0.060203902,-0.07508202,-0.3911766,-0.3856367,0.0055399
38,-1.2022008,-1.2264134,"('untruthful', 'truthful')",0.30263892,0.43795866,-0.4497809,-0.3942274,0.0555535
39,0.168917,0.20405588,"('exploitative', 'cooperative')",-0.06617955,0.040525846,0.0513687,0.1222909,0.0709222
40,-0.47163984,-0.51589257,"('stingy', 'generous')",-1.7188271,-1.7369916,-1.0952334,-1.1264421,-0.0312087
41,-1.2057132,-1.3412584,"('unforgiving', 'forgiving')",-0.14073896,-0.22949748,-0.6732261,-0.7853779,-0.1121518
42,-0.07574793,-0.012981541,"('unreliable', 'reliable')",-3.2577376,-3.2657995,-1.6667428,-1.6393906,0.0273522
43,-2.3800468,-2.4516249,"('irresponsible', 'responsible')",0.43411607,0.3485071,-0.9729654,-1.0515589,-0.0785935
44,0.9996138,1.0789567,"('prejudiced', 'unprejudiced')",-1.735469,-1.761844,-0.3679276,-0.3414437,0.0264839
45,-2.4053018,-2.4491212,"('incompetent', 'competent')",-0.049472574,-0.16748483,-1.2273872,-1.308303,-0.0809158
46,-1.9402825,-1.9769063,"('uncompetitive', 'competitive')",-0.9250463,-0.9407785,-1.4326644,-1.4588424,-0.026178
47,-1.0794789,-1.0943978,"('stupid', 'smart')",5.4478636,5.483859,2.1841924,2.1947308,0.0105384
48,-1.3429697,-1.487432,"('unintelligent', 'intelligent')",1.2941993,1.2473892,-0.0243852,-0.1200214,-0.0956362
49,-0.38501537,-0.3467114,"('unable', 'able')",0.03219438,0.1136812,-0.1764105,-0.1165151,0.0598954
50,0.4594584,0.54647076,"('clumsy', 'skillful')",-0.046005264,-0.12817551,0.2067266,0.2091476,0.002421
51,-0.86841106,-0.95813763,"('uneducated', 'educated')",0.5350696,0.45392513,-0.1666707,-0.2521062,-0.0854355
52,0.36548454,0.3622203,"('irrational', 'rational')",-0.13074844,-0.15705399,0.117368,0.1025831,-0.0147849
53,-0.8330831,-0.86133796,"('uncreative', 'creative')",0.57587296,0.42868498,-0.1286051,-0.2163265,-0.0877214
54,-0.9452239,-0.92478114,"('incapable', 'capable')",0.66421366,0.63448745,-0.1405051,-0.1451468,-0.0046417
55,-1.9176087,-2.0180101,"('incompetent', 'clever')",0.33990228,0.28409812,-0.7888532,-0.866956,-0.0781028
56,-0.9493506,-1.0421485,"('impractical', 'practical')",0.060460847,0.03451586,-0.4444449,-0.5038163,-0.0593714
57,-1.857627,-1.9554642,"('unimaginative', 'imaginative')",-3.3562524,-3.4466336,-2.6069398,-2.7010489,-0.0941091
58,-0.050033942,-0.13030036,"('undiscriminating', 'discriminating')",0.30726963,0.21208723,0.1286179,0.0408934,-0.0877245
59,0.6776712,0.7223043,"('foolish', 'wise')",0.19611841,0.30202195,0.4368948,0.5121631,0.0752683
60,-1.489443,-1.5639813,"('inefficient', 'efficient')",0.3106802,0.32942778,-0.5893813,-0.6172768,-0.0278955
61,-1.1889974,-1.2605379,"('illogical', 'logical')",0.4278419,0.34424147,-0.3805777,-0.4581482,-0.0775705
62,-1.534546,-1.4910039,"('incompetent', 'brilliant')",0.86375135,0.9724832,-0.3353973,-0.2592603,0.076137
63,-1.1921947,-1.2414734,"('unperceptive', 'insightful')",0.87471867,0.78855497,-0.158738,-0.2264592,-0.0677212
64,-0.42050403,-0.48235852,"('shy', 'confident')",-6.024411,-5.9895844,-3.2224576,-3.2359715,-0.0135139
65,-1.3879929,-1.4598213,"('insecure', 'secure')",-0.25651935,-0.24343035,-0.8222561,-0.8516259,-0.0293698
66,-0.31405568,-0.25278696,"('inactive', 'active')",0.0061105043,-0.071066685,-0.1539726,-0.1619268,-0.0079542
