,pig_male,pig_female,tuple,average_male,average_female,female-male
0,0.063335374,0.07243171,"('unsociable', 'sociable')",0.0633354,0.0724317,0.0090963
1,1.4367824,1.3937544,"('unfriendly', 'friendly')",1.4367824,1.3937544,-0.043028
2,0.610283,0.74294376,"('unlikable', 'likable')",0.610283,0.7429438,0.1326608
3,0.9691378,1.1359081,"('repellent', 'pleasant')",0.9691378,1.1359081,0.1667703
4,-7.0165877,-6.8920083,"('disliked', 'liked')",-7.0165877,-6.8920083,0.1245794
5,-0.042316325,-0.0043993834,"('distant', 'outgoing')",-0.0423163,-0.0043994,0.0379169
6,0.19000754,0.20486479,"('distant', 'open')",0.1900075,0.2048648,0.0148573
7,1.4111643,1.5097634,"('insensitive', 'sensitive')",1.4111643,1.5097634,0.0985991
8,0.934351,0.89174974,"('unaffectionate', 'affectionate')",0.934351,0.8917497,-0.0426013
9,1.3982118,1.4223627,"('unaffectionate', 'caring')",1.3982118,1.4223627,0.0241509
10,1.3766811,1.498284,"('unsympathetic', 'sympathetic')",1.3766811,1.498284,0.1216029
11,2.1001596,2.1396136,"('unhelpful', 'helpful')",2.1001596,2.1396136,0.039454
12,-1.136601,-1.0109388,"('unsupportive', 'supportive')",-1.136601,-1.0109388,0.1256622
13,0.21266544,0.22905615,"('impolite', 'polite')",0.2126654,0.2290561,0.0163907
14,0.18147914,0.15609421,"('antisocial', 'social')",0.1814791,0.1560942,-0.0253849
15,0.20233159,0.20379013,"('boring', 'funny')",0.2023316,0.2037901,0.0014585
16,-0.6727811,-0.5380694,"('unpopular', 'popular')",-0.6727811,-0.5380694,0.1347117
17,0.106251724,0.094453864,"('nasty', 'nice')",0.1062517,0.0944539,-0.0117978
18,-0.15668188,-0.13215554,"('disagreeable', 'welcoming')",-0.1566819,-0.1321555,0.0245264
19,-0.0868218,-0.06443123,"('inhospitable', 'hospitable')",-0.0868218,-0.0644312,0.0223906
20,0.69575584,0.6357353,"('rough', 'thoughtful')",0.6957558,0.6357353,-0.0600205
21,0.42176598,0.5513896,"('immoral', 'moral')",0.421766,0.5513896,0.1296236
22,0.0686644,0.06582694,"('untrustworthy', 'trustworthy')",0.0686644,0.0658269,-0.0028375
