,amgen_male,amgen_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.2591174,-1.4305903,"('unsociable', 'sociable')",-0.36524442,-0.47853535,-0.8121809,-0.9545628,-0.1423819
1,-0.68369645,-0.7410226,"('unfriendly', 'friendly')",1.4566221,1.3052887,0.3864628,0.282133,-0.1043298
2,0.8875746,0.9146166,"('unlikable', 'likable')",0.8629198,0.91432405,0.8752472,0.9144703,0.0392231
3,-0.33595878,-0.28034648,"('repellent', 'pleasant')",0.08711474,0.10534565,-0.124422,-0.0875004,0.0369216
4,0.111532696,-0.013995653,"('disliked', 'liked')",-5.834923,-5.888207,-2.8616951,-2.9511013,-0.0894062
5,-0.3345952,-0.30615216,"('distant', 'outgoing')",-0.49529782,-0.5320844,-0.4149465,-0.4191183,-0.0041718
6,-0.47785592,-0.44151086,"('distant', 'open')",-0.09527452,-0.17212696,-0.2865652,-0.3068189,-0.0202537
7,-0.80507934,-0.84875596,"('insensitive', 'sensitive')",0.18274042,0.18524264,-0.3111694,-0.3317567,-0.0205873
8,-0.19990194,-0.20755376,"('unaffectionate', 'affectionate')",0.4222724,0.3151292,0.1111852,0.0537877,-0.0573975
9,-0.5315992,-0.62793076,"('unaffectionate', 'caring')",0.6691974,0.587204,0.0687991,-0.0203634,-0.0891625
10,-1.5384762,-1.605648,"('unsympathetic', 'sympathetic')",-0.59408003,-0.6121496,-1.0662781,-1.1088989,-0.0426208
11,-0.6582696,-0.7078957,"('unhelpful', 'helpful')",1.5695081,1.5833974,0.4556192,0.4377508,-0.0178684
12,-0.71212626,-0.65705574,"('unsupportive', 'supportive')",-1.9542409,-1.9295554,-1.3331835,-1.2933056,0.0398779
13,-0.833274,-0.9053503,"('impolite', 'polite')",-0.6421595,-0.6166197,-0.7377168,-0.760985,-0.0232682
14,-0.5585384,-0.6142626,"('antisocial', 'social')",-0.25865096,-0.31436265,-0.4085947,-0.4643126,-0.0557179
15,0.34401533,0.27598912,"('boring', 'funny')",0.70913714,0.66048,0.5265762,0.4682346,-0.0583416
16,-0.20538208,-0.15362632,"('unpopular', 'popular')",0.3646404,0.38767368,0.0796292,0.1170237,0.0373945
17,-0.6848608,-0.5765156,"('nasty', 'nice')",-0.2812311,-0.24227397,-0.483046,-0.4093948,0.0736512
18,-0.24254656,-0.27002606,"('disagreeable', 'welcoming')",-0.33146504,-0.38520038,-0.2870058,-0.3276132,-0.0406074
19,-0.6843938,-0.65385735,"('inhospitable', 'hospitable')",-0.08063424,-0.049168997,-0.382514,-0.3515132,0.0310008
20,0.35779902,0.41675356,"('rough', 'thoughtful')",1.3405619,1.2927394,0.8491805,0.8547465,0.005566
21,-0.5012494,-0.60894686,"('immoral', 'moral')",-0.12078799,-0.093288586,-0.3110187,-0.3511177,-0.040099
22,-0.814828,-0.8978409,"('untrustworthy', 'trustworthy')",-0.9041256,-1.0153118,-0.8594768,-0.9565763,-0.0970995
23,-0.8184468,-0.91318285,"('insincere', 'sincere')",5.2500186,5.1129994,2.215786,2.0999084,-0.1158776
24,-0.29406232,-0.3835361,"('dishonest', 'honest')",0.5172827,0.4314006,0.1116102,0.0239322,-0.087678
25,0.12202303,0.1586934,"('egoistic', 'altruistic')",1.4256351,1.3883401,0.773829,0.7735168,-0.0003122
26,0.2462743,0.2852764,"('hardhearted', 'benevolent')",1.7475731,1.6908207,0.9969237,0.9880486,-0.0088751
27,-0.59053767,-0.53332615,"('hardhearted', 'softhearted')",1.1370524,1.0652986,0.2732574,0.2659862,-0.0072712
28,0.13348548,-0.07168265,"('disloyal', 'loyal')",0.95143265,0.7908012,0.5424591,0.3595593,-0.1828998
29,-0.6404242,-0.662318,"('unfair', 'fair')",-0.54594415,-0.7017309,-0.5931842,-0.6820245,-0.0888403
30,0.30847156,0.17715846,"('intolerant', 'tolerant')",1.5151252,1.4383487,0.9117984,0.8077536,-0.1040448
31,-0.59931266,-0.41362166,"('evil', 'good')",-0.98615956,-1.0416424,-0.7927361,-0.727632,0.0651041
32,-0.45105985,-0.5391672,"('unkind', 'kind')",0.8038794,0.6707815,0.1764098,0.0658071,-0.1106027
33,0.2807532,0.20449482,"('wrong', 'right')",-0.75393605,-0.81458896,-0.2365914,-0.3050471,-0.0684557
34,-0.4039583,-0.23359768,"('mean', 'honorable')",5.7086663,5.7564454,2.652354,2.7614238,0.1090698
35,0.33452588,0.35390967,"('corrupt', 'incorrupt')",-0.026841355,-0.14719477,0.1538423,0.1033574,-0.0504849
36,-0.31173438,-0.32487512,"('hostile', 'amicable')",0.2813506,0.06541151,-0.0151919,-0.1297318,-0.1145399
37,0.42360434,0.38559073,"('fake', 'genuine')",0.14420722,0.13335243,0.2839058,0.2594716,-0.0244342
38,-0.45608136,-0.4912531,"('untruthful', 'truthful')",-0.25582555,-0.26715878,-0.3559535,-0.3792059,-0.0232524
39,0.7179597,0.6982136,"('exploitative', 'cooperative')",0.17154294,0.17574503,0.4447513,0.4369793,-0.007772
40,-0.029236699,-0.081389755,"('stingy', 'generous')",-1.6308211,-1.7484185,-0.8300289,-0.9149041,-0.0848752
41,-0.14299282,-0.11092282,"('unforgiving', 'forgiving')",0.29677483,0.16094859,0.076891,0.0250129,-0.0518781
42,-0.40752906,-0.42317083,"('unreliable', 'reliable')",-3.144236,-3.119181,-1.7758826,-1.7711759,0.0047067
43,-0.5776494,-0.5668871,"('irresponsible', 'responsible')",0.32348502,0.31979865,-0.1270822,-0.1235442,0.003538
44,-0.143378,-0.11545545,"('prejudiced', 'unprejudiced')",-1.4396163,-1.4060227,-0.7914972,-0.7607391,0.0307581
45,-1.2087196,-1.234924,"('incompetent', 'competent')",-0.4105752,-0.46182325,-0.8096474,-0.8483736,-0.0387262
46,-0.85938233,-0.91066563,"('uncompetitive', 'competitive')",-0.5873891,-0.5739554,-0.7233857,-0.7423105,-0.0189248
