,edison_male,edison_female,tuple,international_male,international_female,average_male,average_female,female-male
41,-0.23723578,-0.3268001,"('unforgiving', 'forgiving')",0.02478725,-0.06821438,-0.1062243,-0.1975072,-0.0912829
42,-0.82431805,-0.8918352,"('unreliable', 'reliable')",-3.1025026,-3.0692964,-1.9634104,-1.9805658,-0.0171554
43,-0.157982,-0.14779112,"('irresponsible', 'responsible')",0.78126526,0.798086,0.3116416,0.3251474,0.0135058
44,-0.9429228,-0.82314134,"('prejudiced', 'unprejudiced')",-1.0942897,-1.010607,-1.0186062,-0.9168742,0.101732
45,-1.2862893,-1.3297765,"('incompetent', 'competent')",0.07789694,0.079652555,-0.6041962,-0.625062,-0.0208658
46,-0.9787634,-0.93670607,"('uncompetitive', 'competitive')",-0.47117507,-0.44897363,-0.7249693,-0.6928399,0.0321294
47,-0.09189819,-0.12217525,"('stupid', 'smart')",5.459689,5.538064,2.6838956,2.7079444,0.0240488
48,0.5544169,0.53109896,"('unintelligent', 'intelligent')",0.5952067,0.58439237,0.5748118,0.5577457,-0.0170661
49,-0.46212724,-0.45573926,"('unable', 'able')",-0.37085718,-0.31858772,-0.4164922,-0.3871635,0.0293287
50,-1.1404368,-1.2294669,"('clumsy', 'skillful')",0.060838327,0.012793593,-0.5397992,-0.6083367,-0.0685375
51,-0.6867161,-0.84406173,"('uneducated', 'educated')",0.9172739,0.8339426,0.1152789,-0.0050596,-0.1203385
52,-0.14025587,-0.3084656,"('irrational', 'rational')",-0.42323738,-0.55772746,-0.2817466,-0.4330965,-0.1513499
53,-0.014791328,-0.1605228,"('uncreative', 'creative')",-0.10193567,-0.18446404,-0.0583635,-0.1724934,-0.1141299
54,-1.0122827,-1.1209426,"('incapable', 'capable')",0.90791625,0.9315837,-0.0521832,-0.0946794,-0.0424962
55,-0.16401625,-0.099425994,"('incompetent', 'clever')",-0.096947625,-0.03712991,-0.1304819,-0.068278,0.0622039
56,0.8779966,0.74137163,"('impractical', 'practical')",0.43670875,0.447356,0.6573527,0.5943638,-0.0629889
57,0.07753187,-0.013783552,"('unimaginative', 'imaginative')",-3.5221863,-3.5372112,-1.7223272,-1.7754973,-0.0531701
58,0.64612526,0.57053876,"('undiscriminating', 'discriminating')",-0.03392034,-0.09898229,0.3061025,0.2357782,-0.0703243
59,0.15067585,0.085336864,"('foolish', 'wise')",0.111163825,0.113521256,0.1309198,0.0994291,-0.0314907
60,0.13354102,0.29226902,"('inefficient', 'efficient')",0.50864166,0.672827,0.3210914,0.482548,0.1614566
61,-0.014481194,-0.17506973,"('illogical', 'logical')",0.2534623,0.08681246,0.1194906,-0.0441286,-0.1636192
62,0.36127108,0.4643856,"('incompetent', 'brilliant')",0.6752909,0.79175884,0.518281,0.6280722,0.1097912
63,-0.6293845,-0.6318365,"('unperceptive', 'insightful')",1.128078,1.16165,0.2493467,0.2649067,0.01556
64,-0.96461225,-0.9708375,"('shy', 'confident')",-6.5566797,-6.5792427,-3.7606459,-3.7750401,-0.0143942
65,-0.08874457,-0.0130631225,"('insecure', 'secure')",0.16651632,0.23154803,0.0388859,0.1092425,0.0703566
66,-0.45479512,-0.5076414,"('inactive', 'active')",1.2649552,1.2166514,0.40508,0.354505,-0.050575
67,-0.16886379,-0.3469453,"('doubtful', 'determined')",-0.12398799,-0.13592196,-0.1464259,-0.2414336,-0.0950077
68,-0.7675496,-0.83823985,"('dependent', 'independent')",-0.27174443,-0.32669678,-0.519647,-0.5824683,-0.0628213
69,0.67389303,0.6101041,"('lazy', 'industrious')",-0.6949003,-0.76058996,-0.0105036,-0.0752429,-0.0647393
70,-0.91515875,-0.79216295,"('lethargic', 'energetic')",0.70564437,0.6716229,-0.1047572,-0.06027,0.0444872
71,0.635875,0.5983986,"('diffident', 'self-confident')",0.8973999,0.8302161,0.7666374,0.7143074,-0.05233
72,1.0173209,1.083473,"('unambitious', 'ambitious')",-0.08013913,0.002305381,0.4685909,0.5428892,0.0742983
73,1.0243835,0.9907719,"('helpless', 'self-reliant')",-3.9404335,-3.906026,-1.458025,-1.4576271,0.0003979
74,-0.24752949,-0.30330217,"('undedicated', 'dedicated')",0.005761355,-0.03962526,-0.1208841,-0.1714637,-0.0505796
75,-0.6769473,-0.7115442,"('meek', 'impulsive')",-0.62980676,-0.5789927,-0.6533771,-0.6452684,0.0081087
76,-0.7804164,-0.6964846,"('anxious', 'daring')",0.5982498,0.6765083,-0.0910833,-0.0099882,0.0810951
77,-1.4348605,-1.3793433,"('unmotivated', 'motivated')",-1.0596687,-0.9721381,-1.2472646,-1.1757407,0.0715239
78,-0.79047066,-0.7690247,"('nonresilient', 'resilient')",0.14868177,0.14986254,-0.3208944,-0.3095811,0.0113133
79,-0.14511502,-0.33044437,"('wavering', 'unwavering')",0.23309194,0.19414619,0.0439885,-0.0681491,-0.1121376
80,-0.0050245672,0.06676905,"('dominated', 'dominating')",-0.105678886,-0.042980462,-0.0553517,0.0118943,0.067246
81,-0.6637134,-0.68005675,"('submissive', 'aggressive')",-0.21610384,-0.03711626,-0.4399086,-0.3585865,0.0813221
82,-1.0268877,-1.1475611,"('poor', 'rich')",5.579183,5.587887,2.2761478,2.2201629,-0.0559849
83,0.14307533,0.06407744,"('powerless', 'powerful')",-0.6003159,-0.65184724,-0.2286203,-0.2938849,-0.0652646
84,0.55472237,0.45334435,"('inferior', 'superior')",0.53780127,0.5073548,0.5462618,0.4803496,-0.0659122
85,0.38670617,0.2845903,"('insignificant', 'prestigious')",-0.6699058,-0.7285137,-0.1415998,-0.2219617,-0.0803619
86,0.6619656,0.45877108,"('uninfluential', 'influential')",0.20675868,0.09576519,0.4343621,0.2772681,-0.157094
87,-0.3481367,-0.41349724,"('unsuccessful', 'successful')",0.98514485,1.0351229,0.3185041,0.3108128,-0.0076913
88,0.8101843,0.65223616,"('low', 'eminent')",0.18204097,0.12645832,0.4961126,0.3893473,-0.1067653
