,abbvie_male,abbvie_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.0034515355,-0.12438595,"('unsociable', 'sociable')",0.2501995,0.124187194,0.123374,-9.94e-05,-0.1234734
1,-2.157472,-2.31946,"('unfriendly', 'friendly')",1.321305,1.0969136,-0.4180834,-0.6112732,-0.1931898
2,0.71024984,0.76306,"('unlikable', 'likable')",0.5619965,0.6922149,0.6361232,0.7276374,0.0915142
3,-0.0022907145,0.2888903,"('repellent', 'pleasant')",0.328174,0.47344825,0.1629416,0.3811693,0.2182277
4,0.22181071,-0.003069546,"('disliked', 'liked')",-5.9111032,-5.9808598,-2.8446462,-2.9919646,-0.1473184
5,-0.8496461,-1.0374811,"('distant', 'outgoing')",-0.57882446,-0.6897207,-0.7142353,-0.8636009,-0.1493656
6,-1.2866307,-1.4396679,"('distant', 'open')",-0.193884,-0.36781156,-0.7402574,-0.9037398,-0.1634824
7,-0.18133995,-0.05809761,"('insensitive', 'sensitive')",1.1296895,1.1303921,0.4741747,0.5361472,0.0619725
8,-1.6634108,-1.7723192,"('unaffectionate', 'affectionate')",0.29121906,0.0842072,-0.6860958,-0.844056,-0.1579602
9,-1.3214452,-1.385466,"('unaffectionate', 'caring')",0.8551073,0.7305098,-0.233169,-0.3274781,-0.0943091
10,0.24847528,0.38052413,"('unsympathetic', 'sympathetic')",0.67272735,0.65817827,0.4606013,0.5193512,0.0587499
11,0.13535331,0.3334145,"('unhelpful', 'helpful')",2.0913382,2.1531153,1.1133457,1.2432649,0.1299192
12,-0.37164044,-0.2874917,"('unsupportive', 'supportive')",-1.3031851,-1.2636167,-0.8374128,-0.7755542,0.0618586
13,0.59602445,0.6667125,"('impolite', 'polite')",0.027273878,0.109789655,0.3116492,0.3882511,0.0766019
14,0.6765023,0.79805666,"('antisocial', 'social')",0.16304474,0.23279966,0.4197735,0.5154282,0.0956547
15,0.0825448,-0.035661463,"('boring', 'funny')",0.49086037,0.43679863,0.2867026,0.2005686,-0.086134
16,-0.52959234,-0.51725906,"('unpopular', 'popular')",0.23275982,0.31539056,-0.1484163,-0.1009343,0.047482
17,0.06769453,0.08015064,"('nasty', 'nice')",-0.5405568,-0.53070444,-0.2364311,-0.2252769,0.0111542
18,-0.8523778,-0.79570985,"('disagreeable', 'welcoming')",-0.81723744,-0.77961767,-0.8348076,-0.7876638,0.0471438
19,-0.8461973,-0.9336808,"('inhospitable', 'hospitable')",-0.40506572,-0.44808388,-0.6256315,-0.6908823,-0.0652508
20,0.18282026,0.3326425,"('rough', 'thoughtful')",1.2333013,1.2445687,0.7080607,0.7886056,0.0805449
21,0.20183143,0.41503915,"('immoral', 'moral')",-0.26524803,-0.07917011,-0.0317083,0.1679345,0.1996428
22,0.6221769,0.68887526,"('untrustworthy', 'trustworthy')",-0.47318566,-0.4620044,0.0744956,0.1134354,0.0389398
23,-0.4689029,-0.33487433,"('insincere', 'sincere')",5.527545,5.487189,2.529321,2.5761573,0.0468363
24,0.41972807,0.44797236,"('dishonest', 'honest')",0.82631326,0.8055101,0.6230206,0.6267412,0.0037206
25,-1.3918769,-1.4881176,"('egoistic', 'altruistic')",0.8671118,0.80361426,-0.2623826,-0.3422517,-0.0798691
26,-0.17919329,-0.34636393,"('hardhearted', 'benevolent')",1.752607,1.5660558,0.7867069,0.6098459,-0.176861
27,-0.5019094,-0.43562806,"('hardhearted', 'softhearted')",1.0061915,0.92394054,0.2521411,0.2441562,-0.0079849
28,-0.41634846,-0.49963415,"('disloyal', 'loyal')",0.77016455,0.6163654,0.176908,0.0583656,-0.1185424
29,-0.26348516,-0.29623148,"('unfair', 'fair')",-0.61073136,-0.8237245,-0.4371083,-0.559978,-0.1228697
30,0.78908443,0.83693486,"('intolerant', 'tolerant')",1.8235447,1.8796082,1.3063146,1.3582715,0.0519569
31,-1.7088131,-1.8504826,"('evil', 'good')",-1.4321051,-1.6176025,-1.5704591,-1.7340425,-0.1635834
32,-0.063366756,-0.037118107,"('unkind', 'kind')",0.9277426,0.8466759,0.4321879,0.4047789,-0.027409
33,-0.17690465,-0.3134593,"('wrong', 'right')",-0.6675189,-0.75118065,-0.4222118,-0.53232,-0.1101082
34,-0.34957734,-0.20049417,"('mean', 'honorable')",5.5122714,5.651257,2.581347,2.7253814,0.1440344
35,-0.2684974,-0.53333074,"('corrupt', 'incorrupt')",-0.67991894,-0.92878765,-0.4742082,-0.7310592,-0.256851
36,-1.2666507,-1.4879726,"('hostile', 'amicable')",-0.5858144,-0.80811644,-0.9262326,-1.1480446,-0.221812
37,0.6537597,0.65473604,"('fake', 'genuine')",0.55718684,0.55400515,0.6054733,0.6043706,-0.0011027
38,-0.5813069,-0.5612111,"('untruthful', 'truthful')",-0.14708923,-0.1470643,-0.3641981,-0.3541377,0.0100604
39,0.76540583,0.8578497,"('exploitative', 'cooperative')",0.1940228,0.21687576,0.4797143,0.5373628,0.0576485
40,0.45791608,0.38133493,"('stingy', 'generous')",-1.3400964,-1.3972005,-0.4410901,-0.5079328,-0.0668427
41,0.19720271,0.14340957,"('unforgiving', 'forgiving')",0.16046646,0.10005855,0.1788346,0.1217341,-0.0571005
42,1.3124187,1.4516603,"('unreliable', 'reliable')",-2.224312,-2.0421195,-0.4559467,-0.2952296,0.1607171
43,0.5798602,0.7537305,"('irresponsible', 'responsible')",1.4787115,1.512594,1.0292859,1.1331623,0.1038764
