,kraft_male,kraft_female,tuple,foods_male,foods_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.4647361,-0.50057364,"('unsociable', 'sociable')",0.22097686,0.11094943,0.3943682,0.2852326,-0.84119266,-1.03236,-0.1726459,-0.2841879,-0.111542
1,1.2868466,1.1653334,"('unfriendly', 'friendly')",0.5214198,0.49213445,0.27358153,0.078537166,2.221723,2.1189811,1.0758927,0.9637465,-0.1121462
2,0.36656693,0.44373116,"('unlikable', 'likable')",0.13211353,0.1416128,1.3836966,1.4365228,0.4140098,0.5154739,0.5740967,0.6343352,0.0602385
3,-1.3397923,-1.1712422,"('repellent', 'pleasant')",-1.7844156,-1.7162492,0.8997835,0.9154962,0.26243436,0.28761235,-0.4904975,-0.4210958,0.0694017
4,-0.2662664,-0.3996387,"('disliked', 'liked')",0.36541924,0.3793994,-0.5819585,-0.67842925,-7.0653777,-7.1279445,-1.8870459,-1.9566532,-0.0696073
5,0.4789231,0.3845855,"('distant', 'outgoing')",0.3867944,0.44709662,-1.3684497,-1.4064381,-0.13235065,-0.07153333,-0.1587707,-0.1615723,-0.0028016
6,0.15969735,0.085174546,"('distant', 'open')",0.4305268,0.51153773,-1.4165434,-1.4498324,0.55830467,0.6281861,-0.0670036,-0.0562335,0.0107701
7,0.3241496,0.42283025,"('insensitive', 'sensitive')",-0.44822514,-0.3752495,0.16546938,0.13101335,1.0405102,0.96174234,0.270476,0.2850841,0.0146081
8,0.83439183,0.81041205,"('unaffectionate', 'affectionate')",0.80830175,0.7934154,0.08241732,5.0514936e-06,1.1700054,1.1404805,0.7237791,0.6860783,-0.0377008
9,1.1280973,1.0920988,"('unaffectionate', 'caring')",0.71186066,0.6310512,0.23540024,0.1384714,1.3986458,1.3732414,0.8685009,0.8087157,-0.0597852
10,-0.68182296,-0.50030416,"('unsympathetic', 'sympathetic')",-0.7616438,-0.77436197,-0.5049978,-0.48449585,-0.56470543,-0.6489771,-0.6282925,-0.6020347,0.0262578
11,-1.1477693,-1.0034397,"('unhelpful', 'helpful')",-0.66804546,-0.63291204,-0.632482,-0.5672808,1.4960397,1.5599637,-0.2380643,-0.1609172,0.0771471
