,iron_male,iron_female,tuple,mountain_male,mountain_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.6648065,-0.7848427,"('unsociable', 'sociable')",-0.17940772,-0.25573835,-0.16051212,-0.34260476,-0.3349088,-0.461062,-0.1261532
1,-1.0602545,-1.1172807,"('unfriendly', 'friendly')",-0.9704763,-1.1221027,1.5182161,1.3692243,-0.1708382,-0.290053,-0.1192148
2,-0.16501822,-0.066318594,"('unlikable', 'likable')",1.141243,1.264658,0.54976183,0.65284747,0.5086622,0.6170623,0.1084001
3,-0.61932796,-0.52165055,"('repellent', 'pleasant')",0.19238502,0.28460392,0.16402896,0.16077861,-0.087638,-0.0254227,0.0622153
4,-0.5622996,-0.5911864,"('disliked', 'liked')",-0.4024477,-0.41198915,-6.448723,-6.470072,-2.4711568,-2.4910825,-0.0199257
5,-1.1984919,-1.1546966,"('distant', 'outgoing')",-1.2812449,-1.27734,-0.26661178,-0.2293549,-0.9154495,-0.8871305,0.028319
6,-1.0036224,-0.94490653,"('distant', 'open')",-1.3547727,-1.3263516,-0.1061856,-0.09647788,-0.8215269,-0.7892454,0.0322815
7,0.2532248,0.38639265,"('insensitive', 'sensitive')",0.4126985,0.56662875,0.46410125,0.5027199,0.3766749,0.4852471,0.1085722
8,-0.20993398,-0.068827674,"('unaffectionate', 'affectionate')",-1.1559418,-1.203032,0.55616665,0.528906,-0.2699031,-0.2476512,0.0222519
9,0.36201975,0.5344653,"('unaffectionate', 'caring')",-0.251253,-0.19974506,1.0388513,1.076701,0.383206,0.4704738,0.0872678
10,0.7588913,0.81451434,"('unsympathetic', 'sympathetic')",0.4949482,0.5717565,-0.32040274,-0.34332874,0.3111456,0.3476473,0.0365017
11,-0.091457285,0.079271525,"('unhelpful', 'helpful')",0.062283304,0.20393427,1.9865202,2.1799276,0.6524487,0.8210444,0.1685957
12,0.756571,0.9417736,"('unsupportive', 'supportive')",0.4653953,0.64082325,-1.6353401,-1.5635763,-0.1377913,0.0063401,0.1441314
13,-0.5558398,-0.6031206,"('impolite', 'polite')",-0.11212127,-0.1186296,-0.45274374,-0.4617331,-0.3735683,-0.3944945,-0.0209262
