,raspberry_male,raspberry_female,tuple,average_male,average_female,female-male
0,-1.0048654,-1.081976,"('unsociable', 'sociable')",-1.0048654,-1.0819761,-0.0771107
1,0.07707398,-0.36077565,"('unfriendly', 'friendly')",0.077074,-0.3607756,-0.4378496
2,-0.07604496,-0.12993932,"('unlikable', 'likable')",-0.076045,-0.1299393,-0.0538943
3,-1.6655098,-1.5618882,"('repellent', 'pleasant')",-1.6655098,-1.5618882,0.1036216
4,-1.9451975,-2.0368078,"('disliked', 'liked')",-1.9451975,-2.0368078,-0.0916103
5,0.7062779,0.48837516,"('distant', 'outgoing')",0.7062779,0.4883752,-0.2179027
6,0.83153576,0.54788214,"('distant', 'open')",0.8315358,0.5478821,-0.2836537
7,-0.8844805,-0.7957735,"('insensitive', 'sensitive')",-0.8844805,-0.7957735,0.088707
8,0.092840254,-0.06632535,"('unaffectionate', 'affectionate')",0.0928403,-0.0663254,-0.1591657
9,-0.10915468,-0.2041021,"('unaffectionate', 'caring')",-0.1091547,-0.2041021,-0.0949474
10,-1.7294967,-1.7371504,"('unsympathetic', 'sympathetic')",-1.7294967,-1.7371504,-0.0076537
11,-1.1348231,-0.899706,"('unhelpful', 'helpful')",-1.1348231,-0.899706,0.2351171
12,-2.5792413,-2.4118557,"('unsupportive', 'supportive')",-2.5792413,-2.4118557,0.1673856
13,-0.73111045,-0.7162668,"('impolite', 'polite')",-0.7311105,-0.7162668,0.0148437
14,-1.1406616,-1.1486366,"('antisocial', 'social')",-1.1406616,-1.1486366,-0.007975
15,0.91439044,0.78498375,"('boring', 'funny')",0.9143904,0.7849838,-0.1294066
16,0.33575138,0.31756583,"('unpopular', 'popular')",0.3357514,0.3175658,-0.0181856
17,0.16370884,0.04355506,"('nasty', 'nice')",0.1637088,0.0435551,-0.1201537
18,-0.23320358,-0.25259733,"('disagreeable', 'welcoming')",-0.2332036,-0.2525973,-0.0193937
19,-0.70703423,-0.7966513,"('inhospitable', 'hospitable')",-0.7070342,-0.7966513,-0.0896171
20,-0.6925186,-0.74890554,"('rough', 'thoughtful')",-0.6925186,-0.7489055,-0.0563869
21,-1.6364114,-1.2976137,"('immoral', 'moral')",-1.6364114,-1.2976137,0.3387977
22,-0.21080565,-0.22476235,"('untrustworthy', 'trustworthy')",-0.2108057,-0.2247624,-0.0139567
23,0.09473669,0.19814293,"('insincere', 'sincere')",0.0947367,0.1981429,0.1034062
24,-0.25180197,-0.28458264,"('dishonest', 'honest')",-0.251802,-0.2845826,-0.0327806
25,1.0043229,0.8851671,"('egoistic', 'altruistic')",1.0043229,0.8851671,-0.1191558
