,hanesbrands_male,hanesbrands_female,tuple,inc_male,inc_female,average_male,average_female,female-male
61,-0.60478187,-0.72464436,"('illogical', 'logical')",0.38311183,0.17263883,-0.110835,-0.2760028,-0.1651678
62,-0.101851456,-0.04305256,"('incompetent', 'brilliant')",0.2523757,0.4329881,0.0752621,0.1949678,0.1197057
63,-0.47955465,-0.4061374,"('unperceptive', 'insightful')",1.0073481,1.136831,0.2638967,0.3653468,0.1014501
64,0.09962857,-0.023805102,"('shy', 'confident')",-6.130471,-6.055453,-3.0154214,-3.039629,-0.0242076
65,-0.08251785,-0.32762435,"('insecure', 'secure')",-0.27551323,-0.4066179,-0.1790155,-0.3671211,-0.1881056
66,-0.09827622,-0.058354918,"('inactive', 'active')",0.9213081,0.94163185,0.411516,0.4416385,0.0301225
67,1.1285104,1.0663295,"('doubtful', 'determined')",-0.33800405,-0.25960797,0.3952532,0.4033608,0.0081076
68,-0.030683376,-0.09827202,"('dependent', 'independent')",-0.29192466,-0.33153984,-0.161304,-0.2149059,-0.0536019
69,0.97208667,1.0596178,"('lazy', 'industrious')",-0.4016698,-0.2955848,0.2852084,0.3820165,0.0968081
70,-0.04373385,-0.016835267,"('lethargic', 'energetic')",0.49383676,0.5587307,0.2250515,0.2709477,0.0458962
71,-0.092986286,-0.03653676,"('diffident', 'self-confident')",0.6271464,0.65199906,0.2670801,0.3077312,0.0406511
72,-1.1455476,-1.1818205,"('unambitious', 'ambitious')",-0.96977246,-0.95850456,-1.0576601,-1.0701625,-0.0125024
73,1.1416426,1.1559061,"('helpless', 'self-reliant')",-2.9794009,-2.8419702,-0.9188792,-0.8430321,0.0758471
74,0.03280407,0.07201483,"('undedicated', 'dedicated')",0.16058627,0.15258604,0.0966952,0.1123004,0.0156052
75,-0.10765066,-0.014771551,"('meek', 'impulsive')",-0.22888535,-0.05155032,-0.168268,-0.0331609,0.1351071
76,0.29458573,0.33799595,"('anxious', 'daring')",0.07435322,0.15837355,0.1844695,0.2481847,0.0637152
77,-0.34542772,-0.4008581,"('unmotivated', 'motivated')",-0.7422735,-0.71430874,-0.5438506,-0.5575835,-0.0137329
78,-0.12632085,0.0044126194,"('nonresilient', 'resilient')",0.45455587,0.53362525,0.1641175,0.2690189,0.1049014
79,-0.4373843,-0.36634535,"('wavering', 'unwavering')",0.1090429,0.17642222,-0.1641707,-0.0949616,0.0692091
80,0.41552085,0.3024832,"('dominated', 'dominating')",-1.2795618,-1.2933006,-0.4320205,-0.4954087,-0.0633882
81,0.20322253,-0.028550353,"('submissive', 'aggressive')",-0.8627553,-0.8839512,-0.3297664,-0.4562508,-0.1264844
82,-0.6175726,-0.6223558,"('poor', 'rich')",5.5973043,5.569448,2.4898658,2.473546,-0.0163198
83,-0.10929611,-0.16207556,"('powerless', 'powerful')",-0.6781622,-0.7397014,-0.3937292,-0.4508885,-0.0571593
84,0.16843997,0.12696257,"('inferior', 'superior')",1.0728868,1.0657883,0.6206634,0.5963754,-0.024288
85,-0.04004157,0.07192075,"('insignificant', 'prestigious')",1.0437257,1.1082413,0.5018421,0.590081,0.0882389
86,-1.1428272,-1.2679207,"('uninfluential', 'influential')",0.07309791,-0.119089656,-0.5348646,-0.6935052,-0.1586406
87,0.4534766,0.33261374,"('unsuccessful', 'successful')",1.1273173,1.1026025,0.7903969,0.7176081,-0.0727888
88,-0.8636273,-0.92663264,"('low', 'eminent')",0.11225571,0.09614647,-0.3756858,-0.4152431,-0.0395573
