,package_male,package_female,tuple,average_male,average_female,female-male
0,0.44976392,0.43852395,"('unsociable', 'sociable')",0.4497639,0.4385239,-0.01124
1,0.890944,0.78761476,"('unfriendly', 'friendly')",0.890944,0.7876148,-0.1033292
2,0.13555957,0.18546091,"('unlikable', 'likable')",0.1355596,0.1854609,0.0499013
3,0.59919447,0.65853053,"('repellent', 'pleasant')",0.5991945,0.6585305,0.059336
4,-7.3771014,-7.5399914,"('disliked', 'liked')",-7.3771014,-7.5399914,-0.16289
5,-0.9378152,-0.98630285,"('distant', 'outgoing')",-0.9378152,-0.9863029,-0.0484877
6,-0.4793682,-0.6019627,"('distant', 'open')",-0.4793682,-0.6019627,-0.1225945
7,0.96029425,1.0310165,"('insensitive', 'sensitive')",0.9602942,1.0310165,0.0707223
8,0.64296323,0.50425404,"('unaffectionate', 'affectionate')",0.6429632,0.504254,-0.1387092
9,1.3868785,1.3693321,"('unaffectionate', 'caring')",1.3868785,1.3693321,-0.0175464
10,1.1922928,1.2664342,"('unsympathetic', 'sympathetic')",1.1922928,1.2664342,0.0741414
11,1.8270667,1.9313152,"('unhelpful', 'helpful')",1.8270667,1.9313152,0.1042485
12,-1.6031533,-1.6353607,"('unsupportive', 'supportive')",-1.6031533,-1.6353607,-0.0322074
13,0.07431032,0.18211743,"('impolite', 'polite')",0.0743103,0.1821174,0.1078071
14,0.66384524,0.6900556,"('antisocial', 'social')",0.6638452,0.6900556,0.0262104
15,0.23673663,0.15022583,"('boring', 'funny')",0.2367366,0.1502258,-0.0865108
16,-0.8796412,-0.91278625,"('unpopular', 'popular')",-0.8796412,-0.9127862,-0.033145
17,-0.48582265,-0.39429802,"('nasty', 'nice')",-0.4858226,-0.394298,0.0915246
18,-0.74161524,-0.81015897,"('disagreeable', 'welcoming')",-0.7416152,-0.810159,-0.0685438
19,-0.96321064,-0.9945647,"('inhospitable', 'hospitable')",-0.9632106,-0.9945647,-0.0313541
20,0.84025204,0.80225796,"('rough', 'thoughtful')",0.840252,0.802258,-0.037994
21,0.2506101,0.3683027,"('immoral', 'moral')",0.2506101,0.3683027,0.1176926
22,-0.26080263,-0.24056482,"('untrustworthy', 'trustworthy')",-0.2608026,-0.2405648,0.0202378
23,6.565997,6.7165484,"('insincere', 'sincere')",6.5659971,6.7165484,0.1505513
24,1.5636666,1.5170952,"('dishonest', 'honest')",1.5636666,1.5170952,-0.0465714
25,0.5296045,0.39260668,"('egoistic', 'altruistic')",0.5296045,0.3926067,-0.1369978
26,0.9990091,0.8371793,"('hardhearted', 'benevolent')",0.9990091,0.8371793,-0.1618298
27,1.4048073,1.2114664,"('hardhearted', 'softhearted')",1.4048073,1.2114664,-0.1933409
28,1.2244978,1.2061049,"('disloyal', 'loyal')",1.2244978,1.2061049,-0.0183929
29,-0.76755804,-0.8574347,"('unfair', 'fair')",-0.767558,-0.8574347,-0.0898767
30,1.5965642,1.671092,"('intolerant', 'tolerant')",1.5965642,1.671092,0.0745278
31,-1.7364459,-1.8207815,"('evil', 'good')",-1.7364459,-1.8207815,-0.0843356
32,0.99744266,0.9870328,"('unkind', 'kind')",0.9974427,0.9870328,-0.0104099
33,-0.576667,-0.6619636,"('wrong', 'right')",-0.576667,-0.6619636,-0.0852966
34,4.214446,4.421178,"('mean', 'honorable')",4.2144461,4.4211779,0.2067318
35,-1.2157158,-1.5010873,"('corrupt', 'incorrupt')",-1.2157158,-1.5010873,-0.2853715
36,-0.9837556,-1.2024262,"('hostile', 'amicable')",-0.9837556,-1.2024262,-0.2186706
37,0.7688269,0.7903635,"('fake', 'genuine')",0.7688269,0.7903635,0.0215366
38,-0.32402724,-0.25041348,"('untruthful', 'truthful')",-0.3240272,-0.2504135,0.0736137
39,0.93366766,1.0032574,"('exploitative', 'cooperative')",0.9336677,1.0032574,0.0695897
40,-1.738131,-1.9188962,"('stingy', 'generous')",-1.738131,-1.9188962,-0.1807652
41,0.15740426,0.13830139,"('unforgiving', 'forgiving')",0.1574043,0.1383014,-0.0191029
42,-2.166778,-2.215371,"('unreliable', 'reliable')",-2.1667781,-2.2153709,-0.0485928
43,1.2465088,1.3735341,"('irresponsible', 'responsible')",1.2465088,1.3735341,0.1270253
44,-0.6533226,-0.6470945,"('prejudiced', 'unprejudiced')",-0.6533226,-0.6470945,0.0062281
