,masco_male,masco_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.0058550183,-0.24441285,"('unsociable', 'sociable')",-0.28605005,-0.50865597,-0.1400975,-0.3765344,-0.2364369
1,-0.91819954,-0.8872427,"('unfriendly', 'friendly')",1.5357968,1.4603024,0.3087986,0.2865298,-0.0222688
2,1.1091183,1.0792,"('unlikable', 'likable')",1.0008838,0.9461807,1.055001,1.0126903,-0.0423107
3,0.43648577,0.51190776,"('repellent', 'pleasant')",0.97567314,1.0166703,0.7060795,0.764289,0.0582095
4,0.09288163,0.137253,"('disliked', 'liked')",-6.34975,-6.363067,-3.1284342,-3.1129072,0.015527
5,-1.1877279,-1.0115544,"('distant', 'outgoing')",-0.42342883,-0.23484574,-0.8055784,-0.6232001,0.1823783
6,-1.9100119,-1.7252228,"('distant', 'open')",-0.6634625,-0.5067736,-1.2867372,-1.1159983,0.1707389
7,-0.63555604,-0.62487644,"('insensitive', 'sensitive')",0.19379507,0.2387387,-0.2208805,-0.1930689,0.0278116
8,-0.9927371,-1.0790169,"('unaffectionate', 'affectionate')",0.77912414,0.73133284,-0.1068065,-0.173842,-0.0670355
9,-1.0163648,-1.0412315,"('unaffectionate', 'caring')",0.9749751,1.041177,-0.0206949,-2.72e-05,0.0206677
10,-0.397419,-0.6325986,"('unsympathetic', 'sympathetic')",-0.79807156,-0.93207186,-0.5977453,-0.7823352,-0.1845899
11,-0.5721267,-0.7032883,"('unhelpful', 'helpful')",1.5177122,1.595545,0.4727928,0.4461284,-0.0266644
12,-0.22599871,-0.20808566,"('unsupportive', 'supportive')",-2.1166804,-2.0624402,-1.1713395,-1.135263,0.0360765
13,-0.03807812,-0.2293475,"('impolite', 'polite')",-0.7914294,-0.88862264,-0.4147538,-0.5589851,-0.1442313
14,0.94308907,0.81698585,"('antisocial', 'social')",0.44993374,0.25449726,0.6965114,0.5357416,-0.1607698
15,-0.059892956,-0.19140387,"('boring', 'funny')",0.19716871,0.13776523,0.0686379,-0.0268193,-0.0954572
16,-0.49192697,-0.440634,"('unpopular', 'popular')",0.39213943,0.3934276,-0.0498938,-0.0236032,0.0262906
17,-0.105507374,-0.08530746,"('nasty', 'nice')",-0.5647087,-0.51637197,-0.335108,-0.3008397,0.0342683
18,-0.42592806,-0.3885839,"('disagreeable', 'welcoming')",-0.34005153,-0.3259775,-0.3829898,-0.3572807,0.0257091
19,-1.5372729,-1.5309063,"('inhospitable', 'hospitable')",-0.6344251,-0.56138194,-1.085849,-1.0461441,0.0397049
20,-0.007959161,-0.04695546,"('rough', 'thoughtful')",0.90531,0.8666218,0.4486754,0.4098332,-0.0388422
21,0.5998151,0.3834834,"('immoral', 'moral')",-0.30772406,-0.43894786,0.1460455,-0.0277322,-0.1737777
22,0.3392717,0.26444662,"('untrustworthy', 'trustworthy')",-0.7729699,-0.8271242,-0.2168491,-0.2813388,-0.0644897
23,-0.40126902,-0.50497395,"('insincere', 'sincere')",5.674717,5.7164845,2.636724,2.6057553,-0.0309687
24,-0.08935915,-0.14450835,"('dishonest', 'honest')",0.5733243,0.6326355,0.2419826,0.2440636,0.002081
25,0.4706392,0.62969804,"('egoistic', 'altruistic')",1.4899158,1.5253524,0.9802775,1.0775251,0.0972476
26,0.38244998,0.16898337,"('hardhearted', 'benevolent')",1.6340587,1.33726,1.0082543,0.7531217,-0.2551326
27,-0.44328138,-0.3641455,"('hardhearted', 'softhearted')",1.1082417,1.038944,0.3324801,0.3373992,0.0049191
28,-0.51463604,-0.6758356,"('disloyal', 'loyal')",1.1053647,0.9648102,0.2953643,0.1444873,-0.150877
29,-0.4919497,-0.428856,"('unfair', 'fair')",-0.32484478,-0.47075504,-0.4083973,-0.4498055,-0.0414082
30,1.262445,1.0895178,"('intolerant', 'tolerant')",0.97459364,0.87582266,1.1185193,0.9826702,-0.1358491
31,-1.0240842,-0.8309287,"('evil', 'good')",-0.6451591,-0.66784924,-0.8346217,-0.7493889,0.0852328
32,0.11578494,-0.16699648,"('unkind', 'kind')",0.8191144,0.52796406,0.4674497,0.1804838,-0.2869659
33,-0.429422,-0.4022315,"('wrong', 'right')",-0.5059629,-0.47564858,-0.4676924,-0.43894,0.0287524
34,-0.028370667,0.12928694,"('mean', 'honorable')",5.434083,5.6925035,2.7028561,2.9108951,0.208039
35,-0.82210094,-0.7137862,"('corrupt', 'incorrupt')",-0.38987303,-0.34221834,-0.605987,-0.5280023,0.0779847
36,-0.6416805,-0.59828997,"('hostile', 'amicable')",-0.1864528,-0.28613025,-0.4140666,-0.4422101,-0.0281435
37,-0.50660884,-0.5983547,"('fake', 'genuine')",0.089040644,0.09207565,-0.2087841,-0.2531395,-0.0443554
38,-0.47167987,-0.4861226,"('untruthful', 'truthful')",0.0068251956,0.12754105,-0.2324273,-0.1792908,0.0531365
39,0.70733607,0.7118432,"('exploitative', 'cooperative')",-0.017252762,-0.0339953,0.3450417,0.3389239,-0.0061178
40,0.36444417,0.43922213,"('stingy', 'generous')",-1.4929044,-1.4392741,-0.5642301,-0.500026,0.0642041
41,0.011529744,-0.07884897,"('unforgiving', 'forgiving')",0.14955428,-0.03214725,0.080542,-0.0554981,-0.1360401
42,0.32324925,0.25449905,"('unreliable', 'reliable')",-3.6122491,-3.604537,-1.6444999,-1.675019,-0.0305191
43,-0.77225125,-0.9177195,"('irresponsible', 'responsible')",0.10499878,-0.016119037,-0.3336262,-0.4669193,-0.1332931
44,0.40098262,0.35295674,"('prejudiced', 'unprejudiced')",-1.7076756,-1.790968,-0.6533465,-0.7190056,-0.0656591
45,0.16704237,0.009220216,"('incompetent', 'competent')",0.044353683,-0.13812092,0.105698,-0.0644504,-0.1701484
46,0.04745707,-0.14865375,"('uncompetitive', 'competitive')",-0.8578725,-0.95061237,-0.4052077,-0.549633,-0.1444253
47,-0.049036607,0.031182311,"('stupid', 'smart')",5.083039,5.263211,2.5170012,2.6471965,0.1301953
48,0.30180022,0.17144096,"('unintelligent', 'intelligent')",0.5954009,0.5415616,0.4486006,0.3565013,-0.0920993
49,0.0065129492,0.094694,"('unable', 'able')",-0.3935903,-0.2798102,-0.1935387,-0.0925581,0.1009806
50,-0.38991854,-0.3890526,"('clumsy', 'skillful')",-0.10553418,-0.14106688,-0.2477264,-0.2650597,-0.0173333
51,-0.34931448,-0.55328614,"('uneducated', 'educated')",0.56728625,0.44898474,0.1089859,-0.0521507,-0.1611366
52,-0.6133902,-0.70838875,"('irrational', 'rational')",0.22792518,0.17467077,-0.1927325,-0.266859,-0.0741265
53,-1.1446415,-1.0385725,"('uncreative', 'creative')",0.27238512,0.29971352,-0.4361282,-0.3694295,0.0666987
54,-0.4088645,-0.44815487,"('incapable', 'capable')",0.54359376,0.6093062,0.0673646,0.0805757,0.0132111
55,0.72076344,0.5641841,"('incompetent', 'clever')",0.5174642,0.4066696,0.6191138,0.4854268,-0.133687
56,0.549347,0.38659883,"('impractical', 'practical')",-0.48091787,-0.5406036,0.0342146,-0.0770024,-0.111217
57,-0.6842126,-0.84896946,"('unimaginative', 'imaginative')",-2.9693196,-3.1207142,-1.8267661,-1.9848418,-0.1580757
58,-0.4572159,-0.5013811,"('undiscriminating', 'discriminating')",0.49354845,0.43529236,0.0181663,-0.0330444,-0.0512107
59,-0.41867355,-0.3432436,"('foolish', 'wise')",-0.16186376,-0.018358903,-0.2902687,-0.1808013,0.1094674
60,0.9008951,0.7784368,"('inefficient', 'efficient')",-0.006531939,0.027250461,0.4471816,0.4028436,-0.044338
61,-0.1055508,-0.24398102,"('illogical', 'logical')",0.60091484,0.37259817,0.247682,0.0643086,-0.1833734
62,1.12036,1.1130254,"('incompetent', 'brilliant')",0.57021713,0.7335923,0.8452886,0.9233088,0.0780202
63,-0.3388698,-0.42071167,"('unperceptive', 'insightful')",0.4579212,0.52928394,0.0595257,0.0542861,-0.0052396
64,0.35521927,0.26262325,"('shy', 'confident')",-6.247353,-6.2499695,-2.9460669,-2.9936731,-0.0476062
65,0.3131776,0.1445739,"('insecure', 'secure')",-0.44336525,-0.4051349,-0.0650938,-0.1302805,-0.0651867
66,-1.2449108,-1.1763768,"('inactive', 'active')",-0.1273302,-0.12462409,-0.6861205,-0.6505005,0.03562
67,0.06483733,-0.022655034,"('doubtful', 'determined')",-0.68172437,-0.85791284,-0.3084435,-0.4402839,-0.1318404
68,-0.3925501,-0.38546574,"('dependent', 'independent')",-0.67068607,-0.59327096,-0.5316181,-0.4893683,0.0422498
69,-0.09244467,0.09665439,"('lazy', 'industrious')",-0.70823145,-0.60839355,-0.4003381,-0.2558696,0.1444685
70,-0.29668632,-0.40050793,"('lethargic', 'energetic')",-0.113071896,-0.118593216,-0.2048791,-0.2595506,-0.0546715
71,-0.56475645,-0.49154,"('diffident', 'self-confident')",-0.014893228,0.039032705,-0.2898248,-0.2262537,0.0635711
72,-0.11765672,-0.12557927,"('unambitious', 'ambitious')",-0.36055896,-0.299418,-0.2391078,-0.2124986,0.0266092
73,0.82883096,0.84213275,"('helpless', 'self-reliant')",-3.065458,-2.8845963,-1.1183136,-1.0212318,0.0970818
74,0.34526014,0.25072175,"('undedicated', 'dedicated')",-0.19794971,-0.39104244,0.0736552,-0.0701603,-0.1438155
75,-0.23966567,-0.15963423,"('meek', 'impulsive')",-0.66659987,-0.55235475,-0.4531328,-0.3559945,0.0971383
76,0.5218207,0.44430223,"('anxious', 'daring')",-0.5179217,-0.52688897,0.0019495,-0.0412934,-0.0432429
77,-0.05424492,-0.035993263,"('unmotivated', 'motivated')",-1.1552916,-0.9867415,-0.6047682,-0.5113674,0.0934008
78,-0.54165584,-0.45499516,"('nonresilient', 'resilient')",0.11574376,0.20481327,-0.212956,-0.1250909,0.0878651
79,-1.1034385,-1.1107161,"('wavering', 'unwavering')",-0.7126714,-0.6643257,-0.9080549,-0.8875209,0.020534
80,0.6188693,0.51668924,"('dominated', 'dominating')",-0.82234514,-0.7624128,-0.1017379,-0.1228618,-0.0211239
81,0.8207279,0.59756446,"('submissive', 'aggressive')",-0.6659699,-0.69311535,0.077379,-0.0477754,-0.1251544
82,-0.39465833,-0.41591802,"('poor', 'rich')",6.133872,6.17413,2.869607,2.879106,0.009499
83,0.046626292,-0.0717119,"('powerless', 'powerful')",-1.0655383,-1.1155235,-0.509456,-0.5936177,-0.0841617
84,0.40778196,0.37115154,"('inferior', 'superior')",0.78405654,0.86281526,0.5959193,0.6169834,0.0210641
85,-0.041355696,-0.020406602,"('insignificant', 'prestigious')",0.068910435,0.04664778,0.0137774,0.0131206,-0.0006568
86,-0.8840779,-1.1124762,"('uninfluential', 'influential')",-0.07425432,-0.30946088,-0.4791661,-0.7109686,-0.2318025
87,0.8171384,0.76165813,"('unsuccessful', 'successful')",0.8952378,0.9824448,0.8561881,0.8720515,0.0158634
88,-0.24679284,-0.46582273,"('low', 'eminent')",-0.23152635,-0.3265189,-0.2391596,-0.3961708,-0.1570112
