,guilty_male,guilty_female,tuple,average_male,average_female,female-male
79,-0.23523194,-0.38098747,"('wavering', 'unwavering')",-0.2352319,-0.3809875,-0.1457556
80,-0.23430312,-0.24072056,"('dominated', 'dominating')",-0.2343031,-0.2407206,-0.0064175
81,-0.021589495,0.15651385,"('submissive', 'aggressive')",-0.0215895,0.1565139,0.1781034
82,6.1107283,6.18774,"('poor', 'rich')",6.1107283,6.1877398,0.0770115
83,-0.29566574,-0.24273622,"('powerless', 'powerful')",-0.2956657,-0.2427362,0.0529295
84,0.6918762,0.6721998,"('inferior', 'superior')",0.6918762,0.6721998,-0.0196764
85,-1.1601477,-1.3252497,"('insignificant', 'prestigious')",-1.1601477,-1.3252497,-0.165102
86,0.69582975,0.6556218,"('uninfluential', 'influential')",0.6958297,0.6556218,-0.0402079
87,-0.3751302,-0.30875584,"('unsuccessful', 'successful')",-0.3751302,-0.3087558,0.0663744
88,0.131586,0.21390854,"('low', 'eminent')",0.131586,0.2139085,0.0823225
