,fifth_male,fifth_female,tuple,third_male,third_female,bancorp_male,bancorp_female,average_male,average_female,female-male
0,2.32201,2.2008417,"('unsociable', 'sociable')",0.78959167,0.69610715,-0.45348144,-0.419119,0.8860401,0.8259433,-0.0600968
1,-1.824915,-1.7554575,"('unfriendly', 'friendly')",-1.1470191,-1.097239,1.5281328,1.3915879,-0.4812672,-0.4870362,-0.005769
2,0.29606378,0.31463295,"('unlikable', 'likable')",1.2814405,1.3484298,1.1326171,1.1628771,0.9033738,0.94198,0.0386062
3,1.6136731,1.6040379,"('repellent', 'pleasant')",-0.2768542,-0.16684872,-0.7615764,-0.64738584,0.1917475,0.2632678,0.0715203
4,-2.0745096,-2.0284104,"('disliked', 'liked')",0.0069452524,0.05003177,-2.850111,-2.8499434,-1.6392252,-1.6094406,0.0297846
5,-3.08366,-2.934271,"('distant', 'outgoing')",-0.6517512,-0.55471694,1.3035723,1.2459753,-0.810613,-0.7476709,0.0629421
6,-3.1800764,-3.0375874,"('distant', 'open')",-0.6898084,-0.54117155,1.2805463,1.1930383,-0.8631128,-0.7952402,0.0678726
7,4.139918,4.059939,"('insensitive', 'sensitive')",1.7336785,1.7132531,-0.15846694,-0.08705922,1.9050431,1.8953776,-0.0096655
8,-1.9210553,-1.8967954,"('unaffectionate', 'affectionate')",-0.51407605,-0.47417983,0.7810451,0.6060009,-0.5513621,-0.5883248,-0.0369627
9,0.085682794,0.13479587,"('unaffectionate', 'caring')",0.05623063,0.12236127,1.5104647,1.4293526,0.5507927,0.5621699,0.0113772
10,4.413363,4.265358,"('unsympathetic', 'sympathetic')",1.5216241,1.5199128,-1.6398621,-1.5285101,1.4317083,1.4189202,-0.0127881
11,2.716139,2.6535296,"('unhelpful', 'helpful')",1.6504927,1.6315682,0.58374363,0.63881487,1.650125,1.6413043,-0.0088207
12,2.4115822,2.4194915,"('unsupportive', 'supportive')",1.9209261,2.0654378,-0.91214037,-0.8673133,1.1401226,1.2058719,0.0657493
13,2.8327203,2.740336,"('impolite', 'polite')",1.3010247,1.2218164,-0.59267896,-0.5355946,1.1803554,1.142186,-0.0381694
14,3.1242313,2.9901202,"('antisocial', 'social')",1.5746952,1.4845592,-1.058069,-1.0257694,1.2136192,1.1496367,-0.0639825
15,-0.17877406,-0.19806215,"('boring', 'funny')",0.441363,0.37185594,1.234938,1.1376852,0.4991757,0.4371597,-0.062016
16,-2.805179,-2.7239814,"('unpopular', 'popular')",-1.7416481,-1.6569964,0.34270793,0.37310737,-1.4013731,-1.3359567,0.0654164
17,-0.83803195,-0.8134819,"('nasty', 'nice')",-0.21936344,-0.15097979,0.19429082,0.27417386,-0.2877015,-0.2300959,0.0576056
18,-0.3722158,-0.29218912,"('disagreeable', 'welcoming')",0.05044972,0.20012088,-0.52995104,-0.55477977,-0.2839057,-0.215616,0.0682897
19,-0.8600343,-0.7109462,"('inhospitable', 'hospitable')",0.042470016,0.14618884,-0.41392767,-0.3679668,-0.4104973,-0.310908,0.0995893
20,0.8624527,0.84305227,"('rough', 'thoughtful')",0.27579498,0.3019809,-0.3086361,-0.24942163,0.2765372,0.2985372,0.022
21,4.2319903,4.1982,"('immoral', 'moral')",1.6056738,1.5581809,-1.3015229,-1.1622735,1.5120471,1.5313692,0.0193221
22,1.6564957,1.6110218,"('untrustworthy', 'trustworthy')",0.6059268,0.6426904,-1.2162374,-1.2385616,0.3487284,0.3383835,-0.0103449
23,3.121359,3.1000502,"('insincere', 'sincere')",1.9736539,1.9885774,3.2497191,3.2783606,2.7815774,2.7889961,0.0074187
24,1.501769,1.4150566,"('dishonest', 'honest')",1.4481735,1.4191545,-0.2896822,-0.35715932,0.8867535,0.8256839,-0.0610696
25,-1.9497182,-1.8724169,"('egoistic', 'altruistic')",-1.1254963,-1.1418802,1.2725563,1.1867927,-0.600886,-0.6091681,-0.0082821
26,-1.5953728,-1.6808282,"('hardhearted', 'benevolent')",-0.19474179,-0.22892518,1.7131292,1.5010662,-0.0256618,-0.1362291,-0.1105673
27,0.7398119,0.72722834,"('hardhearted', 'softhearted')",0.026704889,0.13113616,0.2663127,0.13589834,0.3442765,0.331421,-0.0128555
28,1.3354559,1.2725787,"('disloyal', 'loyal')",1.4699162,1.3627297,0.20921387,0.078156486,1.0048621,0.9044882,-0.1003739
29,-0.1645085,-0.19047694,"('unfair', 'fair')",0.06449485,0.067706645,-0.40627426,-0.40313658,-0.1687626,-0.1753023,-0.0065397
30,2.3526804,2.3298085,"('intolerant', 'tolerant')",1.3493872,1.3628978,-0.6394915,-0.60857123,1.0208587,1.0280449,0.0071862
31,-4.4254313,-4.2260313,"('evil', 'good')",-1.8403821,-1.7065032,0.19323692,0.17652895,-2.0241922,-1.9186684,0.1055238
32,1.7955067,1.7015717,"('unkind', 'kind')",1.4694782,1.4430969,0.74843115,0.71816075,1.3378054,1.2876097,-0.0501957
33,-0.17039728,-0.068326086,"('wrong', 'right')",0.476134,0.4856765,1.0615852,0.9992018,0.455774,0.4721841,0.0164101
34,-0.12879282,-0.08490363,"('mean', 'honorable')",0.26102182,0.36636645,2.9302337,3.0330095,1.0208209,1.1048241,0.0840032
35,-3.4135733,-3.3379252,"('corrupt', 'incorrupt')",-0.8917918,-0.91820943,0.756162,0.63553506,-1.1830677,-1.2068665,-0.0237988
36,-3.719406,-3.6374216,"('hostile', 'amicable')",-1.9117695,-1.8384188,1.4729679,1.3825345,-1.3860693,-1.3644354,0.0216339
37,1.6378188,1.627562,"('fake', 'genuine')",1.2621058,1.2370151,-0.7239725,-0.70999813,0.7253174,0.7181931,-0.0071243
38,0.52738625,0.56040573,"('untruthful', 'truthful')",1.0666271,1.0955395,0.7215855,0.72965676,0.7718663,0.7952007,0.0233344
39,2.3173218,2.236391,"('exploitative', 'cooperative')",2.0352614,2.013446,0.702355,0.7025391,1.6849793,1.650792,-0.0341873
40,0.6032743,0.5513895,"('stingy', 'generous')",1.19797,1.1941311,-0.4175326,-0.4737166,0.4612372,0.4239347,-0.0373025
41,1.5705168,1.4839317,"('unforgiving', 'forgiving')",1.3995062,1.4151922,0.41501972,0.37738168,1.1283476,1.0921685,-0.0361791
42,1.3630797,1.3596747,"('unreliable', 'reliable')",1.4838537,1.5695015,-1.298444,-1.255531,0.5161631,0.5578818,0.0417187
43,2.9989104,2.9062445,"('irresponsible', 'responsible')",1.6200501,1.6899107,-0.6370757,-0.6345742,1.3272949,1.320527,-0.0067679
44,-1.2346027,-1.265205,"('prejudiced', 'unprejudiced')",-0.5475503,-0.5086648,-1.0254927,-0.9686307,-0.9358819,-0.9141668,0.0217151
45,2.3377278,2.2795434,"('incompetent', 'competent')",1.2454938,1.2921818,-1.4046884,-1.3145341,0.7261777,0.7523971,0.0262194
46,3.9589887,3.8985546,"('uncompetitive', 'competitive')",1.5405718,1.5544816,-1.262196,-1.0965519,1.4124548,1.4521615,0.0397067
47,0.69889194,0.6833799,"('stupid', 'smart')",0.36031204,0.38732484,2.4408238,2.4633546,1.1666759,1.1780198,0.0113439
48,1.410213,1.382266,"('unintelligent', 'intelligent')",0.23341049,0.18689966,-0.89732265,-0.88307387,0.2487669,0.2286973,-0.0200696
49,0.08564072,0.15844816,"('unable', 'able')",-0.5982797,-0.50343996,-0.768339,-0.7122622,-0.4269927,-0.352418,0.0745747
50,-0.8069418,-0.7728134,"('clumsy', 'skillful')",-0.31078595,-0.25091702,0.3076833,0.28689414,-0.2700148,-0.2456121,0.0244027
51,1.444229,1.3315353,"('uneducated', 'educated')",0.9435625,0.8466333,-1.4166108,-1.414587,0.3237269,0.2545273,-0.0691996
52,-2.027961,-2.021259,"('irrational', 'rational')",-0.8543662,-0.978022,0.5293188,0.37948507,-0.7843361,-0.8732653,-0.0889292
53,0.038915347,0.11563486,"('uncreative', 'creative')",-0.8768237,-0.9127608,0.9684906,0.91754156,0.0435274,0.0401385,-0.0033889
54,-0.7850573,-0.70179003,"('incapable', 'capable')",-0.07058026,-0.08185934,1.2831697,1.3160594,0.1425107,0.17747,0.0349593
55,4.5544643,4.4912086,"('incompetent', 'clever')",1.9226567,1.924126,-1.7047963,-1.5755985,1.5907749,1.6132453,0.0224704
56,3.138365,3.038216,"('impractical', 'practical')",2.154393,2.1071725,-0.20226097,-0.11932927,1.6968323,1.6753531,-0.0214792
57,1.8496677,1.7559925,"('unimaginative', 'imaginative')",-0.03190673,-0.0983454,-1.9063052,-1.8427827,-0.0295147,-0.0617119,-0.0321972
58,1.7604402,1.7759265,"('undiscriminating', 'discriminating')",0.3192948,0.28213936,0.30497178,0.3037193,0.7949022,0.7872617,-0.0076405
59,-1.753405,-1.722292,"('foolish', 'wise')",0.038407095,0.027986363,0.56509167,0.43151554,-0.3833021,-0.42093,-0.0376279
60,4.199836,4.0874553,"('inefficient', 'efficient')",2.1449616,2.1492138,-0.78079987,-0.6026296,1.8546658,1.8780131,0.0233473
61,1.5380609,1.4508748,"('illogical', 'logical')",0.08774633,-0.043170057,0.18137306,0.10633013,0.6023935,0.5046783,-0.0977152
62,3.424347,3.3899567,"('incompetent', 'brilliant')",1.7190135,1.7678369,-0.27067673,-0.13198353,1.6242278,1.6752699,0.0510421
63,2.31925,2.336489,"('unperceptive', 'insightful')",1.1551344,1.2049372,0.40701017,0.4717505,1.2937982,1.3377256,0.0439274
64,1.0261502,0.91620934,"('shy', 'confident')",0.88853025,0.78688115,-3.8254366,-3.7684298,-0.6369187,-0.6884464,-0.0515277
65,2.9059472,2.698853,"('insecure', 'secure')",0.97032,0.74446064,-0.6670551,-0.6567864,1.0697374,0.9288424,-0.140895
66,-1.1207175,-1.0124825,"('inactive', 'active')",-0.18835092,-0.101025954,1.2107915,1.2184639,-0.032759,0.0349851,0.0677441
67,1.0253023,1.0116262,"('doubtful', 'determined')",1.4828795,1.435569,-0.0554693,-0.041098565,0.8175708,0.8020322,-0.0155386
68,0.95509446,0.90807134,"('dependent', 'independent')",0.01143682,-0.061631836,-1.9005643,-1.8809423,-0.3113443,-0.3448343,-0.03349
69,-3.3721483,-3.2283502,"('lazy', 'industrious')",-0.6468488,-0.5767917,1.1486079,1.1318045,-0.9567965,-0.8911125,0.065684
70,2.571061,2.4433331,"('lethargic', 'energetic')",1.19432,1.2341516,-1.1890044,-1.0968486,0.8587921,0.860212,0.0014199
71,0.3384163,0.43686956,"('diffident', 'self-confident')",1.1616305,1.236867,0.899785,0.87154347,0.7999439,0.8484267,0.0484828
72,1.0624735,1.0151565,"('unambitious', 'ambitious')",0.6239745,0.5689728,-0.7202501,-0.7751731,0.322066,0.2696521,-0.0524139
73,0.12298695,0.17738639,"('helpless', 'self-reliant')",0.9913802,0.98245955,-1.2930474,-1.3512845,-0.0595601,-0.0638129,-0.0042528
74,2.4091718,2.377817,"('undedicated', 'dedicated')",2.197448,2.2277513,0.15381068,0.14577246,1.5868101,1.5837801,-0.00303
75,-1.5530157,-1.4483513,"('meek', 'impulsive')",-1.3509657,-1.3171,-0.14620367,-0.13496244,-1.0167284,-0.9668047,0.0499237
76,2.422508,2.4026814,"('anxious', 'daring')",1.4633054,1.4750384,-0.37532368,-0.24612418,1.1701632,1.2105319,0.0403687
77,1.3753004,1.4234908,"('unmotivated', 'motivated')",0.862648,0.81072664,-0.44923088,-0.24408622,0.5962392,0.663377,0.0671378
78,-0.75494796,-0.6924715,"('nonresilient', 'resilient')",-0.5318225,-0.39395025,0.8989215,1.0354316,-0.129283,-0.0169967,0.1122863
79,-3.111386,-3.0259783,"('wavering', 'unwavering')",-0.3915581,-0.37614986,1.0409112,1.0531154,-0.8206777,-0.7830043,0.0376734
80,3.7449765,3.587711,"('dominated', 'dominating')",1.9043725,1.7647756,-0.8561462,-0.82735986,1.5977343,1.5083756,-0.0893587
81,2.712378,2.537722,"('submissive', 'aggressive')",1.219913,1.011537,-1.734292,-1.5947121,0.7326663,0.6515157,-0.0811506
82,-0.2913844,-0.23380241,"('poor', 'rich')",-1.5419315,-1.4624436,1.8385212,1.8571713,0.0017351,0.0536418,0.0519067
83,0.52730536,0.4854869,"('powerless', 'powerful')",0.68500227,0.62907296,0.15386921,0.16580035,0.4553923,0.4267867,-0.0286056
84,1.5205307,1.5370363,"('inferior', 'superior')",0.42782956,0.370913,-0.23507927,-0.3426458,0.5710936,0.5217679,-0.0493257
85,-3.6374643,-3.4644356,"('insignificant', 'prestigious')",-1.5254323,-1.459476,1.3570025,1.2322114,-1.2686314,-1.2305667,0.0380647
86,1.5782032,1.5439197,"('uninfluential', 'influential')",0.44920176,0.4317152,-0.89208394,-0.9163884,0.3784404,0.3530821,-0.0253583
87,0.8394361,0.8436601,"('unsuccessful', 'successful')",0.8036712,0.7425064,0.70482904,0.79302454,0.7826455,0.7930636,0.0104181
88,-1.1093194,-1.1640718,"('low', 'eminent')",-1.2131141,-1.2650846,-0.5104832,-0.5508861,-0.9443056,-0.9933475,-0.0490419
