,chubb_male,chubb_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.39601824,-0.64455986,"('unsociable', 'sociable')",-0.09800704,-0.29077607,-0.2470126,-0.467668,-0.2206554
1,-0.9288914,-0.95828867,"('unfriendly', 'friendly')",1.5454978,1.3635123,0.3083032,0.2026118,-0.1056914
2,0.007377714,-0.03669803,"('unlikable', 'likable')",0.31402263,0.26580527,0.1607002,0.1145536,-0.0461466
3,-0.5602948,-0.44682935,"('repellent', 'pleasant')",0.7218013,0.80209315,0.0807532,0.1776319,0.0968787
4,0.38454324,0.35624665,"('disliked', 'liked')",-6.5722017,-6.59122,-3.0938292,-3.1174867,-0.0236575
5,-0.3394619,-0.20676626,"('distant', 'outgoing')",-0.26816475,-0.18441612,-0.3038133,-0.1955912,0.1082221
6,-1.0048423,-0.82163185,"('distant', 'open')",-0.4193652,-0.37645817,-0.7121037,-0.599045,0.1130587
7,-0.59569645,-0.54102516,"('insensitive', 'sensitive')",0.2931246,0.33767685,-0.1512859,-0.1016742,0.0496117
8,-2.0848916,-2.1497269,"('unaffectionate', 'affectionate')",0.73687255,0.6007824,-0.6740095,-0.7744722,-0.1004627
9,-1.7452422,-1.7651868,"('unaffectionate', 'caring')",1.0897008,1.0658472,-0.3277707,-0.3496698,-0.0218991
10,-1.0726019,-1.2010946,"('unsympathetic', 'sympathetic')",-0.7584591,-0.81737936,-0.9155305,-1.0092371,-0.0937066
11,-0.15086173,-0.19208632,"('unhelpful', 'helpful')",1.5937485,1.7682803,0.7214434,0.788097,0.0666536
12,-0.6599242,-0.61651015,"('unsupportive', 'supportive')",-1.9655964,-1.9289256,-1.3127604,-1.272718,0.0400424
13,0.3130904,0.120019585,"('impolite', 'polite')",-0.89431727,-0.9101255,-0.2906134,-0.395053,-0.1044396
14,0.09162731,0.013227712,"('antisocial', 'social')",0.09103582,-0.012249374,0.0913316,0.0004892,-0.0908424
15,0.9620734,0.87905115,"('boring', 'funny')",0.10064705,0.06123979,0.5313602,0.4701455,-0.0612147
16,-0.33836162,-0.28670943,"('unpopular', 'popular')",0.4052107,0.40510714,0.0334245,0.0591989,0.0257744
17,0.20599432,0.21753652,"('nasty', 'nice')",-0.40255684,-0.35124967,-0.0982813,-0.0668566,0.0314247
18,-0.7071461,-0.69751006,"('disagreeable', 'welcoming')",-0.43194425,-0.49559787,-0.5695451,-0.596554,-0.0270089
19,-0.7737152,-0.7457007,"('inhospitable', 'hospitable')",-0.43833238,-0.39873785,-0.6060238,-0.5722193,0.0338045
20,-0.2658759,-0.26177236,"('rough', 'thoughtful')",0.82665247,0.852177,0.2803883,0.2952023,0.014814
21,0.48250213,0.37758252,"('immoral', 'moral')",-0.4755062,-0.47990286,0.003498,-0.0511602,-0.0546582
22,0.39166227,0.27782837,"('untrustworthy', 'trustworthy')",-0.71245384,-0.7577264,-0.1603958,-0.239949,-0.0795532
